id,nc,sent,type label,type pred,input,output,time
19,arzimagan pul,"Ishchilarga mehnatiga arzimagan pul berilsa, ular ishni shunga yarasha sifatsiz qilishi tabiiy.",,Literal,"In the Uzbek language, determine whether the expression [arzimagan pul] in this context [Ishchilarga mehnatiga arzimagan pul berilsa, ular ishni shunga yarasha sifatsiz qilishi tabiiy.] is used idiomatically or literally. Return only: idiomatic or literal.",Literal,4.2962164878845215
20,bir bahya qolmoq,Oʻlishimga bir baxya qoldi.,,idiomatic,"In the Uzbek language, determine whether the expression [bir bahya qolmoq] in this context [Oʻlishimga bir baxya qoldi.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""bir bahya qolmoq"" in the given context is used **idiomatically**.  

(Returning as requested: idiomatic)",1.9505395889282227
21,bir bahya qolmoq,"Oyogʻim uzilib, jagʻim osilib tushishiga bir baxya qoldi.",,idiomatic,"In the Uzbek language, determine whether the expression [bir bahya qolmoq] in this context [Oyogʻim uzilib, jagʻim osilib tushishiga bir baxya qoldi.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[bir bahya qolmoq]"" in the given context is used **idiomatically**. 

idiomatic",1.8061614036560059
22,bir bahya qolmoq,Bir baxya ham suvli yerlar boʻsh qolmasin.,,idiomatic,"In the Uzbek language, determine whether the expression [bir bahya qolmoq] in this context [Bir baxya ham suvli yerlar boʻsh qolmasin.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.233133792877197
23,bir bahya qolmoq,"Shunday yoshlarimizning ishini eshitganda, kishining koʻngli yana bir baxya koʻtarilib, koʻngling quvonchga toʻladi.",,idiomatic,"In the Uzbek language, determine whether the expression [bir bahya qolmoq] in this context [Shunday yoshlarimizning ishini eshitganda, kishining koʻngli yana bir baxya koʻtarilib, koʻngling quvonchga toʻladi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.066570997238159
24,ishtiyoqi baland,"Suyagi mehnatda qotgan suhbatdoshimiz dadasidan o‘rganganlari va yillar davomida to‘plagan tajribasini ishsiz, tadbirkorlikka ishtiyoqi baland yoshlarga o‘rgatish maqsadida bir qancha loyihalarga qo‘l urgan.",,idiomatic,"In the Uzbek language, determine whether the expression [ishtiyoqi baland] in this context [Suyagi mehnatda qotgan suhbatdoshimiz dadasidan o‘rganganlari va yillar davomida to‘plagan tajribasini ishsiz, tadbirkorlikka ishtiyoqi baland yoshlarga o‘rgatish maqsadida bir qancha loyihalarga qo‘l urgan.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.929366588592529
25,ishtiyoqi baland,Film tomosha qilishga unchalik ishtiyoqim baland emas.,,literal,"In the Uzbek language, determine whether the expression [ishtiyoqi baland] in this context [Film tomosha qilishga unchalik ishtiyoqim baland emas.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""ishtiyoqi baland"" in this context is used **literally**. 

(literal)",1.5746164321899414
26,olovga benzin sepmoq,"Ularning janjaliga aralashib, salom aytgan odam olovga benzin sepgan bo‘ldi — bahs yanada kuchaydi.",,idiomatic,"In the Uzbek language, determine whether the expression [olovga benzin sepmoq] in this context [Ularning janjaliga aralashib, salom aytgan odam olovga benzin sepgan bo‘ldi — bahs yanada kuchaydi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.923511266708374
27,olovga benzin sepmoq,Do‘stining g‘azablangan paytida kinoya bilan gapirish — bu holatda olovga benzin sepish bilan barobar edi.,,idiomatic,"In the Uzbek language, determine whether the expression [olovga benzin sepmoq] in this context [Do‘stining g‘azablangan paytida kinoya bilan gapirish — bu holatda olovga benzin sepish bilan barobar edi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,33.61606740951538
28,olovga benzin sepmoq,"Bola o‘ynab yurib, olovga benzin sepib yubordi va katta alangalanish yuz berdi.",,literal,"In the Uzbek language, determine whether the expression [olovga benzin sepmoq] in this context [Bola o‘ynab yurib, olovga benzin sepib yubordi va katta alangalanish yuz berdi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.474778652191162
29,olovga benzin sepmoq,Ishchilar ehtiyotsizlik bilan olovga benzin sepganlari sababli yong‘in chiqdi.,,literal,"In the Uzbek language, determine whether the expression [olovga benzin sepmoq] in this context [Ishchilar ehtiyotsizlik bilan olovga benzin sepganlari sababli yong‘in chiqdi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.418391704559326
30,eski gap,"Ikki do'stning bahsi yana eski gapdan,ya'ni pul masalasidagi kelishmovchilikdan boshlandi.",,idiomatic,"In the Uzbek language, determine whether the expression [eski gap] in this context [Ikki do'stning bahsi yana eski gapdan,ya'ni pul masalasidagi kelishmovchilikdan boshlandi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8702688217163086
31,eski gap,"Har safar ko'rishib qolganimizda u  eski gapni, ya'ni men qilgan xatoni qayta va qayta eslatadi.",,idiomatic,"In the Uzbek language, determine whether the expression [eski gap] in this context [Har safar ko'rishib qolganimizda u  eski gapni, ya'ni men qilgan xatoni qayta va qayta eslatadi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.199355840682983
32,tug'ruqdan keyingi tushkunlik,"Shifokor aytishicha, ayrim ayollar tug‘ruqdan keyingi tushkunlik holatini boshdan kechiradi.",,literal,"In the Uzbek language, determine whether the expression [tug'ruqdan keyingi tushkunlik] in this context [Shifokor aytishicha, ayrim ayollar tug‘ruqdan keyingi tushkunlik holatini boshdan kechiradi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.8558878898620605
33,tug'ruqdan keyingi tushkunlik,"Dilafruz tug‘ruqdan keyin o‘zini yomon his qilib, tug‘ruqdan keyingi tushkunlik davrini boshdan o‘tkazdi.",,literal,"In the Uzbek language, determine whether the expression [tug'ruqdan keyingi tushkunlik] in this context [Dilafruz tug‘ruqdan keyin o‘zini yomon his qilib, tug‘ruqdan keyingi tushkunlik davrini boshdan o‘tkazdi.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""tug'ruqdan keyingi tushkunlik"" in this context is used **literally**, referring to postpartum depression. 

literal",1.841451644897461
34,beqaror mamlakat,Erishilgan kelishuvlarga qaramay Yaman beqaror mamlakatligicha qolmoqda.,,literal,"In the Uzbek language, determine whether the expression [beqaror mamlakat] in this context [Erishilgan kelishuvlarga qaramay Yaman beqaror mamlakatligicha qolmoqda.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.30436372756958
35,beqaror mamlakat,"2021 yil may oyida Malida harbiy to‘ntarish sodir bo‘lganidan beri, Afrikadagi juda beqaror mamlakat Rossiya va jangchilari mamlakatda «harbiy maslahatchilar» deb ataladigan Vagner guruhi bilan yaqin aloqada bo‘lgan harbiy xunta tomonidan boshqariladi.",,literal,"In the Uzbek language, determine whether the expression [beqaror mamlakat] in this context [2021 yil may oyida Malida harbiy to‘ntarish sodir bo‘lganidan beri, Afrikadagi juda beqaror mamlakat Rossiya va jangchilari mamlakatda «harbiy maslahatchilar» deb ataladigan Vagner guruhi bilan yaqin aloqada bo‘lgan harbiy xunta tomonidan boshqariladi.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""beqaror mamlakat"" in this context is used **literally**, referring to an unstable country. 

**literal**",1.8822362422943115
36,xom semiz,"Yurolmaydi bularning hammasi, xomsemiz bo‘lib qolgan.",,idiomatic,"In the Uzbek language, determine whether the expression [xom semiz] in this context [Yurolmaydi bularning hammasi, xomsemiz bo‘lib qolgan.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[xom semiz]"" in the given context is used **idiomatically**. 

idiomatic",1.433774471282959
37,xom semiz,Endi Joshuani barcha o‘sha kichkina xomsemizga mag‘lub bo‘lgan bokschi sifatida ko‘radi,,idiomatic,"In the Uzbek language, determine whether the expression [xom semiz] in this context [Endi Joshuani barcha o‘sha kichkina xomsemizga mag‘lub bo‘lgan bokschi sifatida ko‘radi] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.083273887634277
38,biologik soat,"Har bir ayol o‘z biologik soatini his qilib, farzand ko‘rishni juda kechga qoldirmasligi kerak.",,idiomatic,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Har bir ayol o‘z biologik soatini his qilib, farzand ko‘rishni juda kechga qoldirmasligi kerak.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8046395778656006
39,biologik soat,"Yoshi o‘tib borar ekan, u ich-ichidan biologik soati “ishlayotganini” sezdi.",,idiomatic,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Yoshi o‘tib borar ekan, u ich-ichidan biologik soati “ishlayotganini” sezdi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.43060302734375
40,biologik soat,Biologik soat ayniqsa hayvonlar va parrandalarda yaqqol namoyon boʻladi.,,literal,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Biologik soat ayniqsa hayvonlar va parrandalarda yaqqol namoyon boʻladi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.9771761894226074
41,biologik soat,"Ayniqsa, qushlarda biologik soat hissi juda nozik boʻladi.",,literal,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Ayniqsa, qushlarda biologik soat hissi juda nozik boʻladi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.4025123119354248
42,qora bozor,"Ushbu qimmatbaho topilmalar chet eldagi xorijiy kolleksiyalarga yuborilgan yoki arxeologlar qora bozorga chiqarib, pullab yuborgan.",,idiomatic,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Ushbu qimmatbaho topilmalar chet eldagi xorijiy kolleksiyalarga yuborilgan yoki arxeologlar qora bozorga chiqarib, pullab yuborgan.] is used idiomatically or literally. Return only: idiomatic or literal.","In the given context, the expression ""[qora bozor]"" is used **idiomatically** to refer to the black market. 

idiomatic",1.6389076709747314
43,qora bozor,"Agar ushbu taqiqlangan yuk manzilga yetib borganda edi, qora bozorda 800 million yevroga pullangan bo‘lardi”, – deyiladi xabarda.",,literal,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Agar ushbu taqiqlangan yuk manzilga yetib borganda edi, qora bozorda 800 million yevroga pullangan bo‘lardi”, – deyiladi xabarda.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.5927186012268066
44,qora bozor,Bozorning atrofi qora rangli baland devor bilan o'ralgani uchun uni qora bozor deb atashardi.,,idiomatic,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Bozorning atrofi qora rangli baland devor bilan o'ralgani uchun uni qora bozor deb atashardi.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[qora bozor]"" in this context is used **idiomatically**. 

idiomatic",1.5945725440979004
45,qora bozor,"Ahmad o'zi ochgan yangi do'konining fasadi qora rangda bo'lgani uchun unga ""qora bozor"" deb nom beribdi.",,idiomatic,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Ahmad o'zi ochgan yangi do'konining fasadi qora rangda bo'lgani uchun unga ""qora bozor"" deb nom beribdi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.110710144042969
46,bir-biriga aybni to'nkamoq,"Orif yolgʻonchilik qilib, ham-ma aybni menga toʻnkagani uchun sal boʻlmasa yigʻlavoray dedim.",,idiomatic,"In the Uzbek language, determine whether the expression [bir-biriga aybni to'nkamoq] in this context [Orif yolgʻonchilik qilib, ham-ma aybni menga toʻnkagani uchun sal boʻlmasa yigʻlavoray dedim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.458827018737793
47,bir-biriga aybni to'nkamoq,"Odam xom sut emgan bandada, bir joyda yolg‘on gapirishi mumkin, yomon ko‘rgan odamiga qo‘shimcha ayb to‘nkashi mumkin.",,idiomatic,"In the Uzbek language, determine whether the expression [bir-biriga aybni to'nkamoq] in this context [Odam xom sut emgan bandada, bir joyda yolg‘on gapirishi mumkin, yomon ko‘rgan odamiga qo‘shimcha ayb to‘nkashi mumkin.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8108549118041992
48,ko'ngli bo'sh,Homiladorlik davrida odam juda ko‘ngli bo‘sh bo‘lib qolarkan.,,idiomatic,"In the Uzbek language, determine whether the expression [ko'ngli bo'sh] in this context [Homiladorlik davrida odam juda ko‘ngli bo‘sh bo‘lib qolarkan.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[ko'ngli bo'sh]"" in this context is used **idiomatically**. 

Return: idiomatic",1.5367071628570557
49,ko'ngli bo'sh,"Atrofdagilar esa uni ko‘ngli bo‘sh, yumshoqlikda ayblashadi.",,idiomatic,"In the Uzbek language, determine whether the expression [ko'ngli bo'sh] in this context [Atrofdagilar esa uni ko‘ngli bo‘sh, yumshoqlikda ayblashadi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.482442855834961
52,oq suyak,"Otlar bilan bog‘liq musobaqalar, kurash, oq suyak kabi o‘yinlar shular jumlasidan.",,idiomatic,"In the Uzbek language, determine whether the expression [oq suyak] in this context [Otlar bilan bog‘liq musobaqalar, kurash, oq suyak kabi o‘yinlar shular jumlasidan.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.988208770751953
53,oq suyak,"Ramazon boshlandi deguncha Badaxshon qishlog‘ining har kuni “Oq suyak”, “Chavandoz va egarchi” o‘ynaydigan o‘g‘il bolalari tutumlarini o‘zgartiradilar.",,idiomatic,"In the Uzbek language, determine whether the expression [oq suyak] in this context [Ramazon boshlandi deguncha Badaxshon qishlog‘ining har kuni “Oq suyak”, “Chavandoz va egarchi” o‘ynaydigan o‘g‘il bolalari tutumlarini o‘zgartiradilar.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9083130359649658
54,paxta qo'ymoq,"Buning asosiy sababi real ish qolib, ko‘p sohada xo‘jako‘rsinga ishlash, kattalarga “paxta qo‘yish” bilan vaqt o‘tkazayotganimiz.",,idiomatic,"In the Uzbek language, determine whether the expression [paxta qo'ymoq] in this context [Buning asosiy sababi real ish qolib, ko‘p sohada xo‘jako‘rsinga ishlash, kattalarga “paxta qo‘yish” bilan vaqt o‘tkazayotganimiz.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.899040937423706
56,paxta qo'ymoq,U kecha olgan paxtani omborxonaga qo'ydi.,,literal,"In the Uzbek language, determine whether the expression [paxta qo'ymoq] in this context [U kecha olgan paxtani omborxonaga qo'ydi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.9499874114990234
57,paxta qo'ymoq,"Paxtani qo'y,  bu yerdan so'roqsiz  paxta olib ketish mumkin emas.",,literal,"In the Uzbek language, determine whether the expression [paxta qo'ymoq] in this context [Paxtani qo'y,  bu yerdan so'roqsiz  paxta olib ketish mumkin emas.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[paxta qo'ymoq]"" in this context is used **literally**. 

literal",1.7009215354919434
58,og'ir oyoq,Og‘iroyoq kelinni ona kuzatdi.,,literal,"In the Uzbek language, determine whether the expression [og'ir oyoq] in this context [Og‘iroyoq kelinni ona kuzatdi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.1401917934417725
60,og'ir oyoq,Malika ertalab bozordan har biri 1 kilodan keladigan 2 ta tozalangan og'ir oyoq sotib oldi.,,literal,"In the Uzbek language, determine whether the expression [og'ir oyoq] in this context [Malika ertalab bozordan har biri 1 kilodan keladigan 2 ta tozalangan og'ir oyoq sotib oldi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9484567642211914
61,og'ir oyoq,"Ushbu taomni tayyorlash uchun bizga 1 ta molning og'ir oyog'i, sabzavotlar hamda ziravorlar kerak bo'ladi.",,literal,"In the Uzbek language, determine whether the expression [og'ir oyoq] in this context [Ushbu taomni tayyorlash uchun bizga 1 ta molning og'ir oyog'i, sabzavotlar hamda ziravorlar kerak bo'ladi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8049519062042236
62,mehnatkash chumoli,"Bernardu Silva — yuqori texnikaga ega, shu bilan birga ""mehnatkash chumoli"".",,idiomatic,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [Bernardu Silva — yuqori texnikaga ega, shu bilan birga ""mehnatkash chumoli"".] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,10.670640468597412
63,mehnatkash chumoli,U mehnatkash chumolidek tinim bilmay ishlar edi.,,idiomatic,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [U mehnatkash chumolidek tinim bilmay ishlar edi.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""mehnatkash chumoli"" in the given context is used **idiomatically**. 

idiomatic",1.7505245208740234
64,mehnatkash chumoli,"Chumoli, mehnatkash chumoli, kuyinma, atrofga bir qara maysalar, oh, qanday himoli, dunyoni qilma ko‘p masxara.",,literal,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [Chumoli, mehnatkash chumoli, kuyinma, atrofga bir qara maysalar, oh, qanday himoli, dunyoni qilma ko‘p masxara.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.261314630508423
65,mehnatkash chumoli,Qadim zamonda bir mehnatkash chumoli bo'lgan ekan.,,literal,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [Qadim zamonda bir mehnatkash chumoli bo'lgan ekan.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.669151067733765
66,muammolar o'chog'i,"Xullas, o‘tgan davr ichida bu mavze, ko‘pchilik kutganidek, obod va ko‘rkam go‘shaga emas, balki muammolar o‘chog‘iga aylandi.",,idiomatic,"In the Uzbek language, determine whether the expression [muammolar o'chog'i] in this context [Xullas, o‘tgan davr ichida bu mavze, ko‘pchilik kutganidek, obod va ko‘rkam go‘shaga emas, balki muammolar o‘chog‘iga aylandi.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[muammolar o'chog'i]"" in this context is used **idiomatically**. 

Return: idiomatic",1.7349488735198975
67,muammolar o'chog'i,"Har bir mahalla muammolar o‘chog‘i emas, balki islohotlar markazi bo‘lishi kerak, dedi mahalla oqsoqoli.",,idiomatic,"In the Uzbek language, determine whether the expression [muammolar o'chog'i] in this context [Har bir mahalla muammolar o‘chog‘i emas, balki islohotlar markazi bo‘lishi kerak, dedi mahalla oqsoqoli.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[muammolar o'chog'i]"" in this context is used **idiomatically**. 

Return: idiomatic",1.5500619411468506
68,daromad manbai,"Biroq barchaga ma’lumki, futbol yulduzlarining daromad manbayi faqat maosh bilan cheklanmagan.",,idiomatic,"In the Uzbek language, determine whether the expression [daromad manbai] in this context [Biroq barchaga ma’lumki, futbol yulduzlarining daromad manbayi faqat maosh bilan cheklanmagan.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8206589221954346
69,daromad manbai,"Domla repetitorlikka biznes, daromad manbayi deb qaraganini sezmagan ekanman.",,idiomatic,"In the Uzbek language, determine whether the expression [daromad manbai] in this context [Domla repetitorlikka biznes, daromad manbayi deb qaraganini sezmagan ekanman.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""daromad manbai"" in this context is used **idiomatically**. 

Return: idiomatic",1.5951423645019531
70,bir tiyinga qimmat,"Biroq men aminmanki, Vladimir bu gaplar bir tiyinga qimmat ekanini isbotlashga tayyor.",,idiomatic,"In the Uzbek language, determine whether the expression [bir tiyinga qimmat] in this context [Biroq men aminmanki, Vladimir bu gaplar bir tiyinga qimmat ekanini isbotlashga tayyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.962869167327881
71,bir tiyinga qimmat,Mana shunaqa mantiqsiz she’rlardan bir tiyinga qimmat qo‘shiqlar yuzaga kelayotir,,idiomatic,"In the Uzbek language, determine whether the expression [bir tiyinga qimmat] in this context [Mana shunaqa mantiqsiz she’rlardan bir tiyinga qimmat qo‘shiqlar yuzaga kelayotir] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,14.694765567779541
72,bir tiyinga qimmat,"Bu olmalar chirigan, bir tiyinga qimmat, arzonroq qiling, ikki kilosini bir tiyinga bering, dedi xaridor.",,idiomatic,"In the Uzbek language, determine whether the expression [bir tiyinga qimmat] in this context [Bu olmalar chirigan, bir tiyinga qimmat, arzonroq qiling, ikki kilosini bir tiyinga bering, dedi xaridor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.2221744060516357
73,bir tiyinga qimmat,"Kecha men olgan nok bir tiyinga qimmat ekan, sotib olganimdan so'ng, undan arzonrog'i chiqib qolsa deng.",,idiomatic,"In the Uzbek language, determine whether the expression [bir tiyinga qimmat] in this context [Kecha men olgan nok bir tiyinga qimmat ekan, sotib olganimdan so'ng, undan arzonrog'i chiqib qolsa deng.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""bir tiyinga qimmat"" in this context is used **idiomatically**. 

idiomatic",1.4506757259368896
