id,nc,sent,type label,type pred,input,output,time
12,შავი ყუთი,ჩვენი მეხსიერება ერთგვარი „შავი ყუთია“ და მისი წყალობით მთელი ცხოვრების მანძილზე დავატარებთ ინფორმაციას,,idiomatic,"In the Georgian language, determine whether the expression [შავი ყუთი] in this context [ჩვენი მეხსიერება ერთგვარი „შავი ყუთია“ და მისი წყალობით მთელი ცხოვრების მანძილზე დავატარებთ ინფორმაციას] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0987119674682617
13,შავი ყუთი,"ლუქსემბურგის საინვესტიციო ფონდები ფინანსური „შავი ყუთია“, რომელიც ადამიანებს ფულის გათეთრებასა და გადასახადების თავიდან არიდებაში ეხმარება.",,idiomatic,"In the Georgian language, determine whether the expression [შავი ყუთი] in this context [ლუქსემბურგის საინვესტიციო ფონდები ფინანსური „შავი ყუთია“, რომელიც ადამიანებს ფულის გათეთრებასა და გადასახადების თავიდან არიდებაში ეხმარება.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9483680725097656
14,შავი ყუთი,"შავი ყუთის სისტემა, როგორც წესი გამოისახება ინფორმაციული ნაკადების დიაგრამის სახით, შავი ყუთით ცენტრში.",,idiomatic,"In the Georgian language, determine whether the expression [შავი ყუთი] in this context [შავი ყუთის სისტემა, როგორც წესი გამოისახება ინფორმაციული ნაკადების დიაგრამის სახით, შავი ყუთით ცენტრში.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9294250011444092
15,შავი ყუთი,"ალბათ, მკითხველს დააინტერესებს როგორია სინამდვილეში ""შავი ყუთი"".",,idiomatic,"In the Georgian language, determine whether the expression [შავი ყუთი] in this context [ალბათ, მკითხველს დააინტერესებს როგორია სინამდვილეში ""შავი ყუთი"".] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0452589988708496
16,საყრდენი ქვა,ალჟირი ჩრდილოეთ აფრიკაში სტაბილურობის საყრდენი ქვაა.,,idiomatic,"In the Georgian language, determine whether the expression [საყრდენი ქვა] in this context [ალჟირი ჩრდილოეთ აფრიკაში სტაბილურობის საყრდენი ქვაა.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.147963047027588
17,საყრდენი ქვა,"ეს კრებული შეიცავს პლატონის კლასიკურ დიალოგებს, რომლებიც დასავლეთის ფილოსოფიის საყრდენი ქვაა.",,idiomatic,"In the Georgian language, determine whether the expression [საყრდენი ქვა] in this context [ეს კრებული შეიცავს პლატონის კლასიკურ დიალოგებს, რომლებიც დასავლეთის ფილოსოფიის საყრდენი ქვაა.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0663809776306152
18,საყრდენი ქვა,"საინტერესოა აღინიშნოს, რომ ორი საყრდენი ქვა, როგორც ჩანს, ცოტა მოკლე იყო და მათზე დაახლოებით თავის ზომის ლოდის დადებამ „დაეხმარა“.",,literal,"In the Georgian language, determine whether the expression [საყრდენი ქვა] in this context [საინტერესოა აღინიშნოს, რომ ორი საყრდენი ქვა, როგორც ჩანს, ცოტა მოკლე იყო და მათზე დაახლოებით თავის ზომის ლოდის დადებამ „დაეხმარა“.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.3386549949645996
19,საყრდენი ქვა,ჩვენი საყრდენი ქვა ბუნებრივი და ფერადია.,,literal,"In the Georgian language, determine whether the expression [საყრდენი ქვა] in this context [ჩვენი საყრდენი ქვა ბუნებრივი და ფერადია.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.3013219833374023
20,კაპიკად ღირებული,"ყოველი მათგანი კაპიკად ღირებული სარგებლისათვის, ყელს გამოგღადრავს.",,idiomatic,"In the Georgian language, determine whether the expression [კაპიკად ღირებული] in this context [ყოველი მათგანი კაპიკად ღირებული სარგებლისათვის, ყელს გამოგღადრავს.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1674211025238037
21,კაპიკად ღირებული,"ამის საპირისპიროდ ჩნდებოდნენ ადამიანები, ვისაც არ აკმაყოფილებდა მინიმალური საცხოვრებელი პირობები და კაპიკად ღირებული შაქარი, ვინც მისტიროდნენ დახვრეტილ მწერლებს და ისინი, ვინც ზიზღით ახსენებდნენ სტალინის სახელს…",,idiomatic,"In the Georgian language, determine whether the expression [კაპიკად ღირებული] in this context [ამის საპირისპიროდ ჩნდებოდნენ ადამიანები, ვისაც არ აკმაყოფილებდა მინიმალური საცხოვრებელი პირობები და კაპიკად ღირებული შაქარი, ვინც მისტიროდნენ დახვრეტილ მწერლებს და ისინი, ვინც ზიზღით ახსენებდნენ სტალინის სახელს…] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1764841079711914
22,კაპიკად ღირებული,"მოხუცმა ქალმა ააწონინა ნახევარი კილო ძეხვი „მოყვარულთა“, ორასი გრამი ყველი „რუსეთული“, გამოართვა ერთიც ორმოცდაორ კაპიკად ღირებული მდოგვი.",,literal,"In the Georgian language, determine whether the expression [კაპიკად ღირებული] in this context [მოხუცმა ქალმა ააწონინა ნახევარი კილო ძეხვი „მოყვარულთა“, ორასი გრამი ყველი „რუსეთული“, გამოართვა ერთიც ორმოცდაორ კაპიკად ღირებული მდოგვი.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.1136410236358643
23,კაპიკად ღირებული,"მედუქნეს თხოვა 30 კაპიკად ღირებული 4 შეკვრა თუთუნი, 9 კოლოფი ვაზნები, რომლის ფასი დათამ.",,literal,"In the Georgian language, determine whether the expression [კაპიკად ღირებული] in this context [მედუქნეს თხოვა 30 კაპიკად ღირებული 4 შეკვრა თუთუნი, 9 კოლოფი ვაზნები, რომლის ფასი დათამ.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9455790519714355
24,ბეწვზე გადარჩენა,"ომში კი, ვიყავი, როგორ არა... ორიოლთან დავიჭერი, ბეწვზე გადავრჩი",,idiomatic,"In the Georgian language, determine whether the expression [ბეწვზე გადარჩენა] in this context [ომში კი, ვიყავი, როგორ არა... ორიოლთან დავიჭერი, ბეწვზე გადავრჩი] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0032198429107666
25,ბეწვზე გადარჩენა,"სამზარეულოში ჭერი ჩამოინგრა, მე... რაღაც ბეწვზე გადავრჩი",,idiomatic,"In the Georgian language, determine whether the expression [ბეწვზე გადარჩენა] in this context [სამზარეულოში ჭერი ჩამოინგრა, მე... რაღაც ბეწვზე გადავრჩი] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9955768585205078
26,ბეწვზე გადარჩენა,"ვაიმე რა გააკეთა, ბეწვზე გადარჩა  ქვეითებზე უნდა გამკაცრდეს კანონი",,idiomatic,"In the Georgian language, determine whether the expression [ბეწვზე გადარჩენა] in this context [ვაიმე რა გააკეთა, ბეწვზე გადარჩა  ქვეითებზე უნდა გამკაცრდეს კანონი] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9454412460327148
27,ბეწვზე გადარჩენა,"ადგილობრივის თქმით, ავტომობილის მძღოლი ბეწვზე გადარჩა.",,idiomatic,"In the Georgian language, determine whether the expression [ბეწვზე გადარჩენა] in this context [ადგილობრივის თქმით, ავტომობილის მძღოლი ბეწვზე გადარჩა.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1196098327636719
28,ეშმაკის ადვოკატი,"“ეშმაკის ადვოკატი პროკურორია"".",,idiomatic,"In the Georgian language, determine whether the expression [ეშმაკის ადვოკატი] in this context [“ეშმაკის ადვოკატი პროკურორია"".] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.5538930892944336
29,ეშმაკის ადვოკატი,ეშმაკის ადვოკატი ანუ პოლიტიკური ეგზორციზმი ქართულად.,,idiomatic,"In the Georgian language, determine whether the expression [ეშმაკის ადვოკატი] in this context [ეშმაკის ადვოკატი ანუ პოლიტიკური ეგზორციზმი ქართულად.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8816711902618408
30,ეშმაკის ადვოკატი,"არსებობდა თუ არა რეალურად პროფესია ""ეშმაკის ადვოკატი""",,idiomatic,"In the Georgian language, determine whether the expression [ეშმაკის ადვოკატი] in this context [არსებობდა თუ არა რეალურად პროფესია ""ეშმაკის ადვოკატი""] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.2458081245422363
31,ეშმაკის ადვოკატი,"ასტროლოგები დარწმუნებულები არიან, რომ ზოდიაქოს მხოლოდ ერთი ნიშანი არსებობს, რომელსაც შეიძლება ეწოდოს ეშმაკის ადვოკატი.",,idiomatic,"In the Georgian language, determine whether the expression [ეშმაკის ადვოკატი] in this context [ასტროლოგები დარწმუნებულები არიან, რომ ზოდიაქოს მხოლოდ ერთი ნიშანი არსებობს, რომელსაც შეიძლება ეწოდოს ეშმაკის ადვოკატი.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9217851161956787
32,ბინძური ფული,არსებობს ქართულ პოლიტიკაში ბინძური ფული.,,idiomatic,"In the Georgian language, determine whether the expression [ბინძური ფული] in this context [არსებობს ქართულ პოლიტიკაში ბინძური ფული.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0314679145812988
33,ბინძური ფული,"საქართველოში ბოლო წლებში მომხდარი არაერთი საბოტაჟის მცდელობის უკან, უცხოური ბინძური ფული იდგა.",,idiomatic,"In the Georgian language, determine whether the expression [ბინძური ფული] in this context [საქართველოში ბოლო წლებში მომხდარი არაერთი საბოტაჟის მცდელობის უკან, უცხოური ბინძური ფული იდგა.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8079030513763428
34,ბინძური ფული,"აღმოჩნდა, რომ მსოფლიოში ყველაზე ბინძური ფული ჩინური იუანია.",,literal,"In the Georgian language, determine whether the expression [ბინძური ფული] in this context [აღმოჩნდა, რომ მსოფლიოში ყველაზე ბინძური ფული ჩინური იუანია.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.2254819869995117
35,ბინძური ფული,დაჭმუჭნული და ხელში გაოფლიანებული ბინძური ფული.,,idiomatic,"In the Georgian language, determine whether the expression [ბინძური ფული] in this context [დაჭმუჭნული და ხელში გაოფლიანებული ბინძური ფული.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0079879760742188
36,ხარივით მუშა,მაგრამ ხარივით მუშა და გამძლეა.,,idiomatic,"In the Georgian language, determine whether the expression [ხარივით მუშა] in this context [მაგრამ ხარივით მუშა და გამძლეა.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8969821929931641
37,აკადემიის ჯილდო,სალომე ჯაშს ბერლინის ხელოვნების აკადემიის ჯილდო გადაეცემა.,,literal,"In the Georgian language, determine whether the expression [აკადემიის ჯილდო] in this context [სალომე ჯაშს ბერლინის ხელოვნების აკადემიის ჯილდო გადაეცემა.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.0055038928985596
38,აკადემიის ჯილდო,ქართველმა კინოდოკუმენტალისტმა ბერლინის ხელოვნების აკადემიის ჯილდო კატეგორიაში – კინო და მედიახელოვნება მოიპოვა.,,literal,"In the Georgian language, determine whether the expression [აკადემიის ჯილდო] in this context [ქართველმა კინოდოკუმენტალისტმა ბერლინის ხელოვნების აკადემიის ჯილდო კატეგორიაში – კინო და მედიახელოვნება მოიპოვა.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.0225529670715332
39,აკადემიის ჯილდო,"შეგახსენებთ, რომ საუკეთესო მამაკაცის როლის შესრულებისთვის აკადემიის ჯილდო გადაეცა ხოაკინ ფენიქსს, ფილმ ჯოკერში შესრულებული მთავარი როლისთვის.",,literal,"In the Georgian language, determine whether the expression [აკადემიის ჯილდო] in this context [შეგახსენებთ, რომ საუკეთესო მამაკაცის როლის შესრულებისთვის აკადემიის ჯილდო გადაეცა ხოაკინ ფენიქსს, ფილმ ჯოკერში შესრულებული მთავარი როლისთვის.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8777511119842529
40,აკადემიის ჯილდო,"აკადემიის ჯილდო — ასევე ცნობილი, როგორც ოსკარი — კინოსამყაროში ყველაზე დიდ აღიარებად ითვლება.",,idiomatic,"In the Georgian language, determine whether the expression [აკადემიის ჯილდო] in this context [აკადემიის ჯილდო — ასევე ცნობილი, როგორც ოსკარი — კინოსამყაროში ყველაზე დიდ აღიარებად ითვლება.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9099678993225098
41,უძველესი ისტორია,"უძველესი ისტორია, შესაძლოა, ყალბი იყოს.",,literal,"In the Georgian language, determine whether the expression [უძველესი ისტორია] in this context [უძველესი ისტორია, შესაძლოა, ყალბი იყოს.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8790960311889648
42,უძველესი ისტორია,აქ უძველესი ისტორია და ულამაზესი ბუნება იდეალურ ბალანსს პოულობს და მთავარ როლს ასრულებს.,,literal,"In the Georgian language, determine whether the expression [უძველესი ისტორია] in this context [აქ უძველესი ისტორია და ულამაზესი ბუნება იდეალურ ბალანსს პოულობს და მთავარ როლს ასრულებს.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.0508270263671875
43,უძველესი ისტორია,"არადა, ამ ჯიშის ძაღლს უძველესი ისტორია აქვს.",,literal,"In the Georgian language, determine whether the expression [უძველესი ისტორია] in this context [არადა, ამ ჯიშის ძაღლს უძველესი ისტორია აქვს.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.952035665512085
44,უძველესი ისტორია,მონასტრის უძველესი ისტორია ერთობ ბუნდოვანია.,,literal,"In the Georgian language, determine whether the expression [უძველესი ისტორია] in this context [მონასტრის უძველესი ისტორია ერთობ ბუნდოვანია.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.1078009605407715
45,ყველაფრის ექსპერტი,"„ყველაფრის ექსპერტი”, „ვითომექსპერტი”, „გვეშველება რამე?” – აი, მასთან დაკავშირებული პირველი ასოციაციები.",,idiomatic,"In the Georgian language, determine whether the expression [ყველაფრის ექსპერტი] in this context [„ყველაფრის ექსპერტი”, „ვითომექსპერტი”, „გვეშველება რამე?” – აი, მასთან დაკავშირებული პირველი ასოციაციები.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.273954153060913
46,ყველაფრის ექსპერტი,ყველაფრის ექსპერტი კი დისკრიმინაციაზე ალაპარაკდა.,,idiomatic,"In the Georgian language, determine whether the expression [ყველაფრის ექსპერტი] in this context [ყველაფრის ექსპერტი კი დისკრიმინაციაზე ალაპარაკდა.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.172253131866455
47,ყველაფრის ექსპერტი,"რა თქმა უნდა, შეუძლებელია, გახდე ყველაფრის ექსპერტი, მაგრამ შესაძლებელია, ამოირჩიო კონკრეტული სფერო, რომელიც კარგად გეცოდინება.",,idiomatic,"In the Georgian language, determine whether the expression [ყველაფრის ექსპერტი] in this context [რა თქმა უნდა, შეუძლებელია, გახდე ყველაფრის ექსპერტი, მაგრამ შესაძლებელია, ამოირჩიო კონკრეტული სფერო, რომელიც კარგად გეცოდინება.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8559019565582275
48,ყველაფრის ექსპერტი,"ორ ათწლეულზე მეტია, რაც მექანიკური დამუშავების ინდუსტრიაში ვარ ჩართული და, მიუხედავად იმისა, რომ ყველაფრის ექსპერტი ვერ ვიქნები, ყოველ შემთხვევაში, ყველანაირი პროცესის შესახებ მაინც უნდა მსმენოდა.",,idiomatic,"In the Georgian language, determine whether the expression [ყველაფრის ექსპერტი] in this context [ორ ათწლეულზე მეტია, რაც მექანიკური დამუშავების ინდუსტრიაში ვარ ჩართული და, მიუხედავად იმისა, რომ ყველაფრის ექსპერტი ვერ ვიქნები, ყოველ შემთხვევაში, ყველანაირი პროცესის შესახებ მაინც უნდა მსმენოდა.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9832580089569092
49,ბანანის რესპუბლიკა,"პომპეოს თქმით, ეს „ცილისწამება“ აჩვენებს, რომ არასწორად ესმით ბანანის რესპუბლიკა და დემოკრატია აშშ-ში.",,idiomatic,"In the Georgian language, determine whether the expression [ბანანის რესპუბლიკა] in this context [პომპეოს თქმით, ეს „ცილისწამება“ აჩვენებს, რომ არასწორად ესმით ბანანის რესპუბლიკა და დემოკრატია აშშ-ში.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.491952896118164
50,ბანანის რესპუბლიკა,ჩვენ არ ვართ ბანანის რესპუბლიკა და არც არასდროს ვყოფილვართ.,,idiomatic,"In the Georgian language, determine whether the expression [ბანანის რესპუბლიკა] in this context [ჩვენ არ ვართ ბანანის რესპუბლიკა და არც არასდროს ვყოფილვართ.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0583810806274414
51,ბაზრის ვარდნა,"ბაზრის ვარდნა, შესაძლოა, ყიდვის ფანტასტიკური შესაძლებლობა იყოს, მაგრამ, იმავდროულად, ეს პერიოდი ინვესტიციების გაყიდვისთვის ერთ-ერთი ყველაზე ცუდია.",,idiomatic,"In the Georgian language, determine whether the expression [ბაზრის ვარდნა] in this context [ბაზრის ვარდნა, შესაძლოა, ყიდვის ფანტასტიკური შესაძლებლობა იყოს, მაგრამ, იმავდროულად, ეს პერიოდი ინვესტიციების გაყიდვისთვის ერთ-ერთი ყველაზე ცუდია.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0085861682891846
52,ბაზრის ვარდნა,"ბაზრის ვარდნა პრაქტიკულად ფასდაკლებას ჰგავს, რაც ინვესტორებს საშუალებას აძლევს, შეიძინონ აქტივები უფრო დაბალ ფასად.",,idiomatic,"In the Georgian language, determine whether the expression [ბაზრის ვარდნა] in this context [ბაზრის ვარდნა პრაქტიკულად ფასდაკლებას ჰგავს, რაც ინვესტორებს საშუალებას აძლევს, შეიძინონ აქტივები უფრო დაბალ ფასად.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.8869938850402832
53,მთლიანი სურათი,"ხანდახან ისე ვართ ჩართულები დღევანდელი დღის გეგმების მოსწრების ფერხულში, რომ შეიძლება გვავიწყდება კიდეც მთლიანი სურათი როგორი გვინდა იყოს.",,idiomatic,"In the Georgian language, determine whether the expression [მთლიანი სურათი] in this context [ხანდახან ისე ვართ ჩართულები დღევანდელი დღის გეგმების მოსწრების ფერხულში, რომ შეიძლება გვავიწყდება კიდეც მთლიანი სურათი როგორი გვინდა იყოს.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8664188385009766
54,მთლიანი სურათი,"აღნიშნული მოდელი კი სახელწმიფოს საშუალებას მისცემს, შეაფასოს მთლიანი სურათი, თუ როგორ ვითარდება ესა თუ ის კონკრეტული დარგი.",,idiomatic,"In the Georgian language, determine whether the expression [მთლიანი სურათი] in this context [აღნიშნული მოდელი კი სახელწმიფოს საშუალებას მისცემს, შეაფასოს მთლიანი სურათი, თუ როგორ ვითარდება ესა თუ ის კონკრეტული დარგი.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9539220333099365
55,მთლიანი სურათი,7 7 7 – ვიღაც დუხჭირისა და მახინჯის სახის კაცმა თავისი მთლიანი სურათი გადააღებინა.,,literal,"In the Georgian language, determine whether the expression [მთლიანი სურათი] in this context [7 7 7 – ვიღაც დუხჭირისა და მახინჯის სახის კაცმა თავისი მთლიანი სურათი გადააღებინა.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.188180923461914
56,მთლიანი სურათი,"საბჭოეთის აბსურდის მთლიანი სურათი იხატება, იმიტომ რომ აქ არ არის აღწერილი მხოლოდ დანაშაულებები.",,idiomatic,"In the Georgian language, determine whether the expression [მთლიანი სურათი] in this context [საბჭოეთის აბსურდის მთლიანი სურათი იხატება, იმიტომ რომ აქ არ არის აღწერილი მხოლოდ დანაშაულებები.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1672570705413818
57,ბიოლოგიური საათი,"მერე, არ შეიძლება ეს “ბიოლოგიური საათი” უკან შევატრიალოთ?!",,idiomatic,"In the Georgian language, determine whether the expression [ბიოლოგიური საათი] in this context [მერე, არ შეიძლება ეს “ბიოლოგიური საათი” უკან შევატრიალოთ?!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1691699028015137
58,ბიოლოგიური საათი,ბიოლოგიური საათი უნდა შეეგუოს ახალ გარემოს.,,idiomatic,"In the Georgian language, determine whether the expression [ბიოლოგიური საათი] in this context [ბიოლოგიური საათი უნდა შეეგუოს ახალ გარემოს.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1394457817077637
59,ბიოლოგიური საათი,ეს არის ადამიანის შინაგანი ბიოლოგიური საათი.,,idiomatic,"In the Georgian language, determine whether the expression [ბიოლოგიური საათი] in this context [ეს არის ადამიანის შინაგანი ბიოლოგიური საათი.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8677310943603516
60,ბიოლოგიური საათი,"ყოველ შემთხვევაში, ჩვენი ბიოლოგიური საათი ჯერ მძიმე სამუშაო დღის დასრულებასაც ვერ გრძნობს.",,idiomatic,"In the Georgian language, determine whether the expression [ბიოლოგიური საათი] in this context [ყოველ შემთხვევაში, ჩვენი ბიოლოგიური საათი ჯერ მძიმე სამუშაო დღის დასრულებასაც ვერ გრძნობს.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0081970691680908
61,შავი ბაზარი,აშშ-ში მარიხუანის „შავი ბაზარი” ასეულ მილიარდ დოლარად არის შეფასებული.,,idiomatic,"In the Georgian language, determine whether the expression [შავი ბაზარი] in this context [აშშ-ში მარიხუანის „შავი ბაზარი” ასეულ მილიარდ დოლარად არის შეფასებული.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9143490791320801
62,შავი ბაზარი,"შავი ბაზარი წარმოადგენს ეკონომიკურ საქმიანობას, რომელიც ლეგალური არ არის.",,idiomatic,"In the Georgian language, determine whether the expression [შავი ბაზარი] in this context [შავი ბაზარი წარმოადგენს ეკონომიკურ საქმიანობას, რომელიც ლეგალური არ არის.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.9573400020599365
63,საიდუმლო ოპერაცია,"საიდუმლო ოპერაცია ""პროექტი ალფა"", ანუ როგორ მოიპარეს ამერიკელებმა თბილისური ""იაკი"" - კვირის პალიტრა.",,literal,"In the Georgian language, determine whether the expression [საიდუმლო ოპერაცია] in this context [საიდუმლო ოპერაცია ""პროექტი ალფა"", ანუ როგორ მოიპარეს ამერიკელებმა თბილისური ""იაკი"" - კვირის პალიტრა.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.7604138851165771
