id,nc,sent,type label,type pred,input,output,time
10,caixa negra,Tudo isto está encerrado num design de caixa negra leve e elegante que pode ser posicionado de várias formas para uma flexibilidade máxima.,,literal,"In the Portuguese (Portugal) language, determine whether the expression [caixa negra] in this context [Tudo isto está encerrado num design de caixa negra leve e elegante que pode ser posicionado de várias formas para uma flexibilidade máxima.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.9657108783721924
11,caixa negra,"Com um x-ato, uma régua metálica e um pouco de precisão aplicados ao corte manual, rapidamente se obtiveram as partes necessárias para a estrutura da caixa negra.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [caixa negra] in this context [Com um x-ato, uma régua metálica e um pouco de precisão aplicados ao corte manual, rapidamente se obtiveram as partes necessárias para a estrutura da caixa negra.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.583425045013428
12,o pão nosso de cada dia,"Enquanto o euro e a sua saúde, as suas especulações e notações forem o pão nosso de cada dia, vão continuar-nos a comer as papas na cabeça.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [o pão nosso de cada dia] in this context [Enquanto o euro e a sua saúde, as suas especulações e notações forem o pão nosso de cada dia, vão continuar-nos a comer as papas na cabeça.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8448050022125244
13,o pão nosso de cada dia,"Afirmar o catolicismo, num país católico como o nosso, é o pão nosso de cada dia.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [o pão nosso de cada dia] in this context [Afirmar o catolicismo, num país católico como o nosso, é o pão nosso de cada dia.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.081943035125732
14,o pão nosso de cada dia,Vamos tentar que o pão nosso de cada dia continue a chegar à mesa dos portugueses.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [o pão nosso de cada dia] in this context [Vamos tentar que o pão nosso de cada dia continue a chegar à mesa dos portugueses.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.711405992507935
15,o pão nosso de cada dia,A crise cada vez mais grave do pão nosso de cada dia deve-se ao aumento dos preços dos alimentos.,,literal,"In the Portuguese (Portugal) language, determine whether the expression [o pão nosso de cada dia] in this context [A crise cada vez mais grave do pão nosso de cada dia deve-se ao aumento dos preços dos alimentos.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,7.153450012207031
16,olho de gato,Os olhos de gato fotoluminescentes e refletivos combinam duas propriedades no sentido de oferecer um máximo de visibilidade e eficácia.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [olho de gato] in this context [Os olhos de gato fotoluminescentes e refletivos combinam duas propriedades no sentido de oferecer um máximo de visibilidade e eficácia.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.679831027984619
17,olho de gato,Os olhos de gato proporcionam aos condutores uma melhor identificação da faixa de rodagem e uma utilização muito versátil.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [olho de gato] in this context [Os olhos de gato proporcionam aos condutores uma melhor identificação da faixa de rodagem e uma utilização muito versátil.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.628972053527832
18,olho de gato,Estas lentes de contacto imitam a forma invulgar da pupila preta de um olho de gato sobre um fundo branco.,,literal,"In the Portuguese (Portugal) language, determine whether the expression [olho de gato] in this context [Estas lentes de contacto imitam a forma invulgar da pupila preta de um olho de gato sobre um fundo branco.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.099599838256836
19,olho de gato,A pupila de um olho de gato reduz-se a uma fenda vertical de largura 0 mm à luz do dia.,,literal,"In the Portuguese (Portugal) language, determine whether the expression [olho de gato] in this context [A pupila de um olho de gato reduz-se a uma fenda vertical de largura 0 mm à luz do dia.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.402475118637085
20,meia dúzia de tostões,"Se o Sr. Secretário de Estado for dar meia dúzia de tostões por hectare, claro que os agricultores dirão adeus a essa medida, pois ela não tem interesse!",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [meia dúzia de tostões] in this context [Se o Sr. Secretário de Estado for dar meia dúzia de tostões por hectare, claro que os agricultores dirão adeus a essa medida, pois ela não tem interesse!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.9224109649658203
21,meia dúzia de tostões,"Dando como exemplo o bacalhau, o dirigente sindical afirma que, em Portugal, compramos como sendo da Noruega o pescado do Mar Báltico, e a Rússia, acrescenta, está a vendê-lo à Noruega por ""meia dúzia de tostões"".",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [meia dúzia de tostões] in this context [Dando como exemplo o bacalhau, o dirigente sindical afirma que, em Portugal, compramos como sendo da Noruega o pescado do Mar Báltico, e a Rússia, acrescenta, está a vendê-lo à Noruega por ""meia dúzia de tostões"".] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4527227878570557
22,meia dúzia de tostões,Envio-te meia dúzia de tostões para a despesa do correio.,,literal,"In the Portuguese (Portugal) language, determine whether the expression [meia dúzia de tostões] in this context [Envio-te meia dúzia de tostões para a despesa do correio.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,7.1548919677734375
23,meia dúzia de tostões,"Quando era nova, conseguia comprar muita coisa na feira com meia dúzia de tostões.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [meia dúzia de tostões] in this context [Quando era nova, conseguia comprar muita coisa na feira com meia dúzia de tostões.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.053159952163696
24,por um triz,"Um idoso escapou, por um triz, a ser trucidado por um comboio, ao atravessar uma passagem de nível cujas cancelas estavam fechadas.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [por um triz] in this context [Um idoso escapou, por um triz, a ser trucidado por um comboio, ao atravessar uma passagem de nível cujas cancelas estavam fechadas.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.7906200885772705
25,por um triz,Só falhou com a tricampeã mundial Dinamarca e agora perdeu por um triz com a campeã da Europa.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [por um triz] in this context [Só falhou com a tricampeã mundial Dinamarca e agora perdeu por um triz com a campeã da Europa.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.220458984375
26,advogado do diabo,"Dito isto e em modo de advogado do diabo, a noção é que as legislativas de 2025 são um termo de comparação muito mais fiável do que as autárquicas de 2021.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [advogado do diabo] in this context [Dito isto e em modo de advogado do diabo, a noção é que as legislativas de 2025 são um termo de comparação muito mais fiável do que as autárquicas de 2021.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4956459999084473
27,advogado do diabo,"O tribunal fez de 'advogado do diabo', ao confrontar vários pilotos examinadores e instrutores sobre o que poderia ter sido feito de diferente, mas nada se provou nesse sentido.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [advogado do diabo] in this context [O tribunal fez de 'advogado do diabo', ao confrontar vários pilotos examinadores e instrutores sobre o que poderia ter sido feito de diferente, mas nada se provou nesse sentido.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.581691026687622
28,advogado do diabo,"Posteriormente, toda a documentação passa pela consulta de teólogos e tudo é crivado pelo promotor da Fé, popularmente designado por “advogado do diabo”.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [advogado do diabo] in this context [Posteriormente, toda a documentação passa pela consulta de teólogos e tudo é crivado pelo promotor da Fé, popularmente designado por “advogado do diabo”.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.2804601192474365
29,advogado do diabo,"Por isso, existe o Advogado do Diabo, que garante que todas as informações sobre o candidato a santo foram esmiuçadas, de modo a não existirem erros ou pontas soltas.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [advogado do diabo] in this context [Por isso, existe o Advogado do Diabo, que garante que todas as informações sobre o candidato a santo foram esmiuçadas, de modo a não existirem erros ou pontas soltas.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,6.765501976013184
30,dinheiro sujo,"Em Angola e noutras partes do mundo, os males sistémicos que a investigação ‘Luanda Leaks’ trouxe para a ribalta – corrupção, a saída de riqueza para centros ‘offshore’ e uma indústria de dinheiro sujo que cria e acelera o roubo de nações inteiras – continuam largamente por resolver.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [dinheiro sujo] in this context [Em Angola e noutras partes do mundo, os males sistémicos que a investigação ‘Luanda Leaks’ trouxe para a ribalta – corrupção, a saída de riqueza para centros ‘offshore’ e uma indústria de dinheiro sujo que cria e acelera o roubo de nações inteiras – continuam largamente por resolver.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.686811923980713
31,dinheiro sujo,"A lista de países com fracos regimes nacionais na luta contra o dinheiro sujo aumenta para 23, sendo o objetivo proteger o sistema financeiro da União Europeia através de uma melhor prevenção dos riscos de branqueamento de capitais e de financiamento do terrorismo.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [dinheiro sujo] in this context [A lista de países com fracos regimes nacionais na luta contra o dinheiro sujo aumenta para 23, sendo o objetivo proteger o sistema financeiro da União Europeia através de uma melhor prevenção dos riscos de branqueamento de capitais e de financiamento do terrorismo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.694920778274536
32,dinheiro sujo,"O Bundesbank disse ter comprado secadores para lidar com o dinheiro sujo, notando que é importante processar rapidamente as notas danificadas antes que se amontoem e se tornem tão duras como o betão.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [dinheiro sujo] in this context [O Bundesbank disse ter comprado secadores para lidar com o dinheiro sujo, notando que é importante processar rapidamente as notas danificadas antes que se amontoem e se tornem tão duras como o betão.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.033220052719116
33,dinheiro sujo,"Intoxicações alimentares, infeções cutâneas e tantos outros sobressaltos para a saúde podem ser causados por dinheiro sujo, que já circulou por inúmeras mãos e percorreu muitos quilómetros, acumulando um sem-fim de germes e microrganismos.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [dinheiro sujo] in this context [Intoxicações alimentares, infeções cutâneas e tantos outros sobressaltos para a saúde podem ser causados por dinheiro sujo, que já circulou por inúmeras mãos e percorreu muitos quilómetros, acumulando um sem-fim de germes e microrganismos.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.0164148807525635
34,formiguinha trabalhadora,"Entre os democratas-cristãos que a admiram , é uma formiguinha trabalhadora , esforçada , dedicada .",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [formiguinha trabalhadora] in this context [Entre os democratas-cristãos que a admiram , é uma formiguinha trabalhadora , esforçada , dedicada .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.0208780765533447
35,formiguinha trabalhadora,"Tem o ar certo da formiguinha trabalhadora , direita , correcta, porque não pisa a linha , não desalinha as regras e está fora de questão desconhecê-las .",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [formiguinha trabalhadora] in this context [Tem o ar certo da formiguinha trabalhadora , direita , correcta, porque não pisa a linha , não desalinha as regras e está fora de questão desconhecê-las .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.0772690773010254
36,formiguinha trabalhadora,"As formiguinhas trabalhadoras escavam túneis e câmaras, ou salas, na terra e, à medida que o formigueiro cresce, elas acrescentam mais túneis e câmaras ao ninho.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [formiguinha trabalhadora] in this context [As formiguinhas trabalhadoras escavam túneis e câmaras, ou salas, na terra e, à medida que o formigueiro cresce, elas acrescentam mais túneis e câmaras ao ninho.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.8003039360046387
37,formiguinha trabalhadora,"Um dia, apareceu uma formiguinha trabalhadora, que começou a carregar pedacinhos das pétalas para levar ao formigueiro.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [formiguinha trabalhadora] in this context [Um dia, apareceu uma formiguinha trabalhadora, que começou a carregar pedacinhos das pétalas para levar ao formigueiro.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.994968891143799
38,deitar achas na fogueira,"Em resposta a um questionário enviado pela Agência Lusa aos partidos que concorrem às próximas eleições europeias, o cabeça de lista do partido considerou que enviar tropas é deitar achas na fogueira",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [deitar achas na fogueira] in this context [Em resposta a um questionário enviado pela Agência Lusa aos partidos que concorrem às próximas eleições europeias, o cabeça de lista do partido considerou que enviar tropas é deitar achas na fogueira] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4792990684509277
39,deitar achas na fogueira,"Se alguns são mais comedidos nos disparos e ataque, outros acabam por, muitas vezes, deitar ainda mais achas na fogueira parlamentar,",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [deitar achas na fogueira] in this context [Se alguns são mais comedidos nos disparos e ataque, outros acabam por, muitas vezes, deitar ainda mais achas na fogueira parlamentar,] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.9995431900024414
40,deitar achas na fogueira,"Quando a chama começou a fraquejar, o avô levantou-se devagar e foi deitar mais achas na fogueira, para que o lume durasse pela noite dentro.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [deitar achas na fogueira] in this context [Quando a chama começou a fraquejar, o avô levantou-se devagar e foi deitar mais achas na fogueira, para que o lume durasse pela noite dentro.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.262648820877075
41,deitar achas na fogueira,"A chuva parou por instantes, e os escuteiros aproveitaram para deitar achas na fogueira, aquecendo as mãos enregeladas à luz tremeluzente do acampamento.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [deitar achas na fogueira] in this context [A chuva parou por instantes, e os escuteiros aproveitaram para deitar achas na fogueira, aquecendo as mãos enregeladas à luz tremeluzente do acampamento.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.716665267944336
42,prémio da academia,"Pela primeira vez, há um projeto português nomeado para o prémio da Academia",,literal,"In the Portuguese (Portugal) language, determine whether the expression [prémio da academia] in this context [Pela primeira vez, há um projeto português nomeado para o prémio da Academia] is used idiomatically or literally. Return only: idiomatic or literal.",literal,7.947241306304932
43,prémio da academia,"Os prémios da Academia de Cinema de Hollywood, aqueles que todos conhecemos como “Óscares”, serão possivelmente a maior consagração dentro da indústria cinematográfica à escala mundial.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [prémio da academia] in this context [Os prémios da Academia de Cinema de Hollywood, aqueles que todos conhecemos como “Óscares”, serão possivelmente a maior consagração dentro da indústria cinematográfica à escala mundial.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.0131478309631348
44,prémio da academia,Souto Moura vence prémio da Academia Americana de Artes e Letras.,,literal,"In the Portuguese (Portugal) language, determine whether the expression [prémio da academia] in this context [Souto Moura vence prémio da Academia Americana de Artes e Letras.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.2819957733154297
45,prémio da academia,"«A Viagem», de Henrique Lopes, foi considerada a Melhor Curta-Metragem Experimental nos Prémios Sophia Estudante 2019 um prémio da Academia Portuguesa de Cinema.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [prémio da academia] in this context [«A Viagem», de Henrique Lopes, foi considerada a Melhor Curta-Metragem Experimental nos Prémios Sophia Estudante 2019 um prémio da Academia Portuguesa de Cinema.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.209726095199585
46,prova de fogo,Governo entende Mundial'2030 como prova de fogo na segurança para o mundo.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [prova de fogo] in this context [Governo entende Mundial'2030 como prova de fogo na segurança para o mundo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.9320011138916016
47,prova de fogo,"O Orçamento será o primeiro teste à credibilidade do Governo, mas também uma prova de fogo para perceber se a alternância trouxe mudança real ou apenas mais do mesmo.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [prova de fogo] in this context [O Orçamento será o primeiro teste à credibilidade do Governo, mas também uma prova de fogo para perceber se a alternância trouxe mudança real ou apenas mais do mesmo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.1790759563446045
48,prova de fogo,"Houve mesmo um ordálio, ou prova de fogo, para saber qual era mais santo se o missal mosarabe se o missal romano.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [prova de fogo] in this context [Houve mesmo um ordálio, ou prova de fogo, para saber qual era mais santo se o missal mosarabe se o missal romano.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.548367023468018
49,prova de fogo,"Os monges Vallombrosianos eram seus principais acusadores, e sobre a insistência das pessoas para realizar a prova de fogo, o julgamento de Deus,  recorreram a São João Gualberto que designou para o teste Pedro Aldobrandini, que se submeteu com sucesso à prova.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [prova de fogo] in this context [Os monges Vallombrosianos eram seus principais acusadores, e sobre a insistência das pessoas para realizar a prova de fogo, o julgamento de Deus,  recorreram a São João Gualberto que designou para o teste Pedro Aldobrandini, que se submeteu com sucesso à prova.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.045578956604004
50,ato de deus,"No caso de lhe ser cobrado um não cancelamento, devido a um evento de força maior, incluindo mas não se limitando, a um qualquer ato de Deus, terrorismo, ato do Governo ou de Estado, guerra civil, insurreição, embargo ou trabalho litigioso, terá direito a uma restituição.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [ato de deus] in this context [No caso de lhe ser cobrado um não cancelamento, devido a um evento de força maior, incluindo mas não se limitando, a um qualquer ato de Deus, terrorismo, ato do Governo ou de Estado, guerra civil, insurreição, embargo ou trabalho litigioso, terá direito a uma restituição.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.3738691806793213
51,ato de deus,"Esta crise é um acto de Deus, completamente fora de controlo das companhias.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [ato de deus] in this context [Esta crise é um acto de Deus, completamente fora de controlo das companhias.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.7892508506774902
52,ato de deus,"A Criação é o ato de Deus que deu origem a tudo o que existe, trazendo todas as coisas à existência a partir do nada.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [ato de deus] in this context [A Criação é o ato de Deus que deu origem a tudo o que existe, trazendo todas as coisas à existência a partir do nada.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.3514981269836426
53,ato de deus,"Deste modo, os atos de Jesus têm força divina de salvação: por serem atos de Deus, são causa de graça.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [ato de deus] in this context [Deste modo, os atos de Jesus têm força divina de salvação: por serem atos de Deus, são causa de graça.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.398245096206665
54,história antiga,"De resto isso é historia antiga, é como os amores de Helena e de Páris.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [história antiga] in this context [De resto isso é historia antiga, é como os amores de Helena e de Páris.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.0129427909851074
55,história antiga,O motivo pelo qual boa parte dos recursos da pesca estão praticamente esgotados ou em riscos de se perderem é uma história antiga.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [história antiga] in this context [O motivo pelo qual boa parte dos recursos da pesca estão praticamente esgotados ou em riscos de se perderem é uma história antiga.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.1102280616760254
56,história antiga,"Conta-se uma história antiga, escrita no século IX, mencionada pelo Rabino Ishak Aben Geath, que narra que no tempo da destruição do primeiro Templo de Salomão em 597A.C, dois dos filhos da Casa de Davi foram com suas famílias para Sefarad.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [história antiga] in this context [Conta-se uma história antiga, escrita no século IX, mencionada pelo Rabino Ishak Aben Geath, que narra que no tempo da destruição do primeiro Templo de Salomão em 597A.C, dois dos filhos da Casa de Davi foram com suas famílias para Sefarad.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.7726829051971436
57,história antiga,"Penamacor tem uma história antiga, feita de Templários e Judeus refugiados.",,literal,"In the Portuguese (Portugal) language, determine whether the expression [história antiga] in this context [Penamacor tem uma história antiga, feita de Templários e Judeus refugiados.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.8571999073028564
58,alhos com bugalhos,"Mário Nogueira, secretário-geral da FENPROF expõe a situação real, com números reais, comparando o que é comparável e não misturando alhos com bugalhos.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [alhos com bugalhos] in this context [Mário Nogueira, secretário-geral da FENPROF expõe a situação real, com números reais, comparando o que é comparável e não misturando alhos com bugalhos.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.834685802459717
59,alhos com bugalhos,"Um restaurante onde se quer almoçar todos os dias, pode ser ótimo, mas o NOMA é outra coisa e seria comparar alhos com bugalhos.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [alhos com bugalhos] in this context [Um restaurante onde se quer almoçar todos os dias, pode ser ótimo, mas o NOMA é outra coisa e seria comparar alhos com bugalhos.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8700430393218994
60,alhos com bugalhos,Misturei alhos com bugalhos num saco para levar para casa.,,literal,"In the Portuguese (Portugal) language, determine whether the expression [alhos com bugalhos] in this context [Misturei alhos com bugalhos num saco para levar para casa.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.087500095367432
61,alhos com bugalhos,Ela confundiu os alhos com bugalhos e deitou-os fora.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [alhos com bugalhos] in this context [Ela confundiu os alhos com bugalhos e deitou-os fora.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.055542707443237
62,treinador de bancada,Os treinadores de bancada da justiça ou de processos podem causar um mal maior do que os que se digladiam no dia seguinte sobre o jogo da véspera.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [treinador de bancada] in this context [Os treinadores de bancada da justiça ou de processos podem causar um mal maior do que os que se digladiam no dia seguinte sobre o jogo da véspera.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.3447539806365967
63,treinador de bancada,Portugal parece ter encontrado um novo tema para treinadores de bancada: a Grécia.,,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [treinador de bancada] in this context [Portugal parece ter encontrado um novo tema para treinadores de bancada: a Grécia.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.9266958236694336
64,treinador de bancada,"O futebol é um desporto que causa entusiasmo e, na realidade, em cada pai/adepto pode aparecer um verdadeiro treinador de bancada.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [treinador de bancada] in this context [O futebol é um desporto que causa entusiasmo e, na realidade, em cada pai/adepto pode aparecer um verdadeiro treinador de bancada.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.338199853897095
65,treinador de bancada,"No entanto, é crucial entender que os treinadores de bancada não têm a mesma perspetiva e conhecimento que os treinadores profissionais têm.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [treinador de bancada] in this context [No entanto, é crucial entender que os treinadores de bancada não têm a mesma perspetiva e conhecimento que os treinadores profissionais têm.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.5910818576812744
66,maçã podre,"Não esqueçamos, por outro lado, que o orçamento deste ano foi uma autêntica maçã podre.",,idiomatic,"In the Portuguese (Portugal) language, determine whether the expression [maçã podre] in this context [Não esqueçamos, por outro lado, que o orçamento deste ano foi uma autêntica maçã podre.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.112529277801514
