id,nc,sent,type label,type pred,input,output,time
15,olho de gato,"O professor de biologia explicou aos alunos a fisiologia dos olhos de gato, destacando como eles permitem enxergar melhor no escuro.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [olho de gato] in this context [O professor de biologia explicou aos alunos a fisiologia dos olhos de gato, destacando como eles permitem enxergar melhor no escuro.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.706747055053711
16,passar raspando,"O Governo obteve vitória estratégica com o projeto, mas o texto passou raspando, foram 53 votos a favor e 16 contra.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [passar raspando] in this context [O Governo obteve vitória estratégica com o projeto, mas o texto passou raspando, foram 53 votos a favor e 16 contra.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.697615146636963
17,passar raspando,"No estadual, o clube do interior passou raspando no rebaixamento, ficando em segundo lugar no quadrangular da permanência",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [passar raspando] in this context [No estadual, o clube do interior passou raspando no rebaixamento, ficando em segundo lugar no quadrangular da permanência] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.0906360149383545
18,passar raspando,"Ele segurou a lâmina com firmeza, fazendo-a passar raspando pela corda sem cortá-la.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [passar raspando] in this context [Ele segurou a lâmina com firmeza, fazendo-a passar raspando pela corda sem cortá-la.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.924220085144043
19,passar raspando,"A navalha do barbeiro passou raspando pela pele do cliente, sem causar ferimentos.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [passar raspando] in this context [A navalha do barbeiro passou raspando pela pele do cliente, sem causar ferimentos.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.5328521728515625
20,advogado do diabo,"Sobra para os formadores de opinião a tarefa nem sempre fácil de advogado do diabo, ao apelar para as delações e os documentos disponíveis como provas de supostos fatos incriminatórios.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [advogado do diabo] in this context [Sobra para os formadores de opinião a tarefa nem sempre fácil de advogado do diabo, ao apelar para as delações e os documentos disponíveis como provas de supostos fatos incriminatórios.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.970553874969482
21,advogado do diabo,"Ele fez o papel do advogado do diabo no processo, defendendo o porquê de não seguir em frente com isso, mas ao final, ele estava concordando comigo que seria o melhor.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [advogado do diabo] in this context [Ele fez o papel do advogado do diabo no processo, defendendo o porquê de não seguir em frente com isso, mas ao final, ele estava concordando comigo que seria o melhor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.942475080490112
22,advogado do diabo,"No romance, a trama gira em torno do confronto entre o advogado de Deus, símbolo da ordem e da luz, e o advogado do Diabo, defensor das sombras e do caos.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [advogado do diabo] in this context [No romance, a trama gira em torno do confronto entre o advogado de Deus, símbolo da ordem e da luz, e o advogado do Diabo, defensor das sombras e do caos.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.725859880447388
23,advogado do diabo,"No tribunal celestial da ficção, Miguel servia como advogado de Deus, enquanto Lúcifer, astuto e eloquente, assumia o papel de advogado do Diabo.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [advogado do diabo] in this context [No tribunal celestial da ficção, Miguel servia como advogado de Deus, enquanto Lúcifer, astuto e eloquente, assumia o papel de advogado do Diabo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,13.412807941436768
24,dinheiro sujo,"Imensos lucros que não têm pátria se movimentam pelas bolsas de valores, pelo sistema financeiro oficial, bem como por meio dos paraísos fiscais, que lavam também dinheiro sujo proveniente da corrupção, da prostituição, do tráfico de armas e de drogas.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [dinheiro sujo] in this context [Imensos lucros que não têm pátria se movimentam pelas bolsas de valores, pelo sistema financeiro oficial, bem como por meio dos paraísos fiscais, que lavam também dinheiro sujo proveniente da corrupção, da prostituição, do tráfico de armas e de drogas.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.7308619022369385
25,dinheiro sujo,"Outros se perguntam até quando os europeus, que se dizem lutar contra o terrorismo, recusarão o dinheiro sujo de paraísos fiscais, dos petrodólares de países que já foram denunciados por financiar treinamento das milícias extremistas, obscurantistas.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [dinheiro sujo] in this context [Outros se perguntam até quando os europeus, que se dizem lutar contra o terrorismo, recusarão o dinheiro sujo de paraísos fiscais, dos petrodólares de países que já foram denunciados por financiar treinamento das milícias extremistas, obscurantistas.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.830634117126465
26,dinheiro sujo,"Com essas informações, os policiais foram até ao local indicado pelo ""Tião Preto"", onde localizaram o cadáver da vítima caído na mata, assim como dinheiro sujo de sangue e duas bermudas.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [dinheiro sujo] in this context [Com essas informações, os policiais foram até ao local indicado pelo ""Tião Preto"", onde localizaram o cadáver da vítima caído na mata, assim como dinheiro sujo de sangue e duas bermudas.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.7547049522399902
27,dinheiro sujo,"O garoto derrubou o cofrinho na terra do quintal, e passou a tarde lavando o dinheiro sujo de barro.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [dinheiro sujo] in this context [O garoto derrubou o cofrinho na terra do quintal, e passou a tarde lavando o dinheiro sujo de barro.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.2389729022979736
28,pau pra toda obra,"Convenhamos que Rufallo é o que a gente chama de ator pau pra toda obra, e não tem muita frescura salarial, pois a gente vê sempre ele trabalhando muito.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [pau pra toda obra] in this context [Convenhamos que Rufallo é o que a gente chama de ator pau pra toda obra, e não tem muita frescura salarial, pois a gente vê sempre ele trabalhando muito.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4620721340179443
29,pau pra toda obra,"Quase sempre -- olha o ""quase"" outra vez -- eu o acompanhava madrugada adentro, pau pra toda obra, ajudando-o a fechar o jornal.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [pau pra toda obra] in this context [Quase sempre -- olha o ""quase"" outra vez -- eu o acompanhava madrugada adentro, pau pra toda obra, ajudando-o a fechar o jornal.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.9242570400238037
30,pau pra toda obra,"O marceneiro observou o cedro avermelhado, bem seco e sem nós, e concluiu que seria o pau para toda obra em que ele fosse trabalhar dali pra frente.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [pau pra toda obra] in this context [O marceneiro observou o cedro avermelhado, bem seco e sem nós, e concluiu que seria o pau para toda obra em que ele fosse trabalhar dali pra frente.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.114648103713989
31,pau pra toda obra,"O carpinteiro separou a peça de ipê, tão resistente e versátil, certo de que seria o pau para toda obra da bancada da oficina.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [pau pra toda obra] in this context [O carpinteiro separou a peça de ipê, tão resistente e versátil, certo de que seria o pau para toda obra da bancada da oficina.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.432193756103516
32,colocar lenha na fogueira,Mais um ingrediente pode colocar lenha na fogueira nos bastidores da banda Aviões do Forró: os empresários Isaías CD e Zequinha Aristides são investigados por venderem terreno no município de Eusébio-CE.,,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [colocar lenha na fogueira] in this context [Mais um ingrediente pode colocar lenha na fogueira nos bastidores da banda Aviões do Forró: os empresários Isaías CD e Zequinha Aristides são investigados por venderem terreno no município de Eusébio-CE.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.998706817626953
33,colocar lenha na fogueira,"Aqui se destaca o grupo que gosta de colocar lenha na fogueira e provocar a discussão até virar a casa da mãe Joana, transformando a postagem em um campo de guerra virtual e que alavanca o segundo item mais comentado desta enquete.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [colocar lenha na fogueira] in this context [Aqui se destaca o grupo que gosta de colocar lenha na fogueira e provocar a discussão até virar a casa da mãe Joana, transformando a postagem em um campo de guerra virtual e que alavanca o segundo item mais comentado desta enquete.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.3211069107055664
34,colocar lenha na fogueira,"Durante o acampamento, as crianças ajudaram a colocar lenha na fogueira enquanto contavam histórias.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [colocar lenha na fogueira] in this context [Durante o acampamento, as crianças ajudaram a colocar lenha na fogueira enquanto contavam histórias.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.7092690467834473
35,colocar lenha na fogueira,"E por mais que colocássemos lenha na fogueira, o frio não passava. Poucos conseguiram dormir.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [colocar lenha na fogueira] in this context [E por mais que colocássemos lenha na fogueira, o frio não passava. Poucos conseguiram dormir.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.2095890045166016
36,prova de fogo,"A imprensa espanhola descreve o julgamento como uma prova de fogo para a democracia do país, naquele que é considerado o maior evento jurídico desde o fim da ditadura franquista, em 1976.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [prova de fogo] in this context [A imprensa espanhola descreve o julgamento como uma prova de fogo para a democracia do país, naquele que é considerado o maior evento jurídico desde o fim da ditadura franquista, em 1976.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.323927879333496
37,prova de fogo,"Depois de mais uma prova de fogo para a resistência dos foliões, foram todos convidados para comer feijoada na Rua Bertioga, onde mora a sobrinha de Batata e atual presidente do bloco, Fátima Araújo.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [prova de fogo] in this context [Depois de mais uma prova de fogo para a resistência dos foliões, foram todos convidados para comer feijoada na Rua Bertioga, onde mora a sobrinha de Batata e atual presidente do bloco, Fátima Araújo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.6950249671936035
38,prova de fogo,"No treinamento dos bombeiros, a última etapa era uma prova de fogo, em que era preciso atravessar o corredor em chamas controladas usando o equipamento completo.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [prova de fogo] in this context [No treinamento dos bombeiros, a última etapa era uma prova de fogo, em que era preciso atravessar o corredor em chamas controladas usando o equipamento completo.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,11.071147918701172
39,prova de fogo,"Os arqueólogos reconstituíram uma antiga prova de fogo, em que as ferramentas de pedra eram expostas ao calor para aumentar sua resistência.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [prova de fogo] in this context [Os arqueólogos reconstituíram uma antiga prova de fogo, em que as ferramentas de pedra eram expostas ao calor para aumentar sua resistência.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.089367151260376
40,república das bananas,"Engana-se o governo Bolsonaro achando que, a o fazer o papel de república das bananas das chanchadas da década de 1950 nos Estados Unidos, vai garantir apoio incondicional do mercado nacional e internacional.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [república das bananas] in this context [Engana-se o governo Bolsonaro achando que, a o fazer o papel de república das bananas das chanchadas da década de 1950 nos Estados Unidos, vai garantir apoio incondicional do mercado nacional e internacional.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.776763916015625
41,república das bananas,"A Lenovo já contabiliza seus lucros certos aqui na República das Bananas, onde 2 empresas reinam absolutas, sem concorrentes.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [república das bananas] in this context [A Lenovo já contabiliza seus lucros certos aqui na República das Bananas, onde 2 empresas reinam absolutas, sem concorrentes.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.9942257404327393
42,república das bananas,O museu histórico da República das Bananas exibia desde ferramentas tradicionais de cultivo até mapas mostrando a expansão dos bananais ao longo do século.,,literal,"In the Portuguese (Brazil) language, determine whether the expression [república das bananas] in this context [O museu histórico da República das Bananas exibia desde ferramentas tradicionais de cultivo até mapas mostrando a expansão dos bananais ao longo do século.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.247268915176392
43,república das bananas,"Na fronteira da República das Bananas, caminhões carregados atravessavam dia e noite, levando a produção da fruta para os países vizinhos.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [república das bananas] in this context [Na fronteira da República das Bananas, caminhões carregados atravessavam dia e noite, levando a produção da fruta para os países vizinhos.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.61386513710022
44,pedra no sapato,"No início de novembro, a revista ""Época"" apontou Vieira como alguém que poderia ser a primeira pedra no sapato de Bolsonaro, afirmando que o general seria peça central (ao lado do vice eleito general Mourão) em esquema fraudulento.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [pedra no sapato] in this context [No início de novembro, a revista ""Época"" apontou Vieira como alguém que poderia ser a primeira pedra no sapato de Bolsonaro, afirmando que o general seria peça central (ao lado do vice eleito general Mourão) em esquema fraudulento.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.9548051357269287
45,pedra no sapato,"Ainda assim, o partido pode ser uma pedra no sapato de Löfven, se acreditar que ele caminhou demais para a direita.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [pedra no sapato] in this context [Ainda assim, o partido pode ser uma pedra no sapato de Löfven, se acreditar que ele caminhou demais para a direita.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.257684230804443
46,pedra no sapato,"Durante a caminhada, uma pequena pedra no sapato fez com que ele mancasse até encontrar um lugar para sentar e retirá-la.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [pedra no sapato] in this context [Durante a caminhada, uma pequena pedra no sapato fez com que ele mancasse até encontrar um lugar para sentar e retirá-la.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.134523868560791
47,pedra no sapato,"Ele se abaixou no meio da praça, desamarrou o cadarço e retirou a pedra no sapato, aliviado com a sensação imediata de conforto.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [pedra no sapato] in this context [Ele se abaixou no meio da praça, desamarrou o cadarço e retirou a pedra no sapato, aliviado com a sensação imediata de conforto.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.2315797805786133
48,mar de rosas,"O ano não foi uma mar de rosas para a empresa que procura um CEO há mais de seis meses, desde que Brian Krzanich deixou a companhia por um relacionamento consensual com uma funcionária.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [mar de rosas] in this context [O ano não foi uma mar de rosas para a empresa que procura um CEO há mais de seis meses, desde que Brian Krzanich deixou a companhia por um relacionamento consensual com uma funcionária.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.3985211849212646
49,mar de rosas,"Eliana e Rodrigo Faro parece que não estão mais vivendo um mar de rosas, a loira do SBT e o comunicador da Record estão em grande rivalidade.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [mar de rosas] in this context [Eliana e Rodrigo Faro parece que não estão mais vivendo um mar de rosas, a loira do SBT e o comunicador da Record estão em grande rivalidade.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.297146797180176
50,mar de rosas,"Localizado na enigmática região do Fim do Mundo, em meio a um mar de rosas vermelhas, a Torre Negra é o ponto central do continuum espaço-tempo.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [mar de rosas] in this context [Localizado na enigmática região do Fim do Mundo, em meio a um mar de rosas vermelhas, a Torre Negra é o ponto central do continuum espaço-tempo.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.1087000370025635
51,mar de rosas,"No festival da primavera, os visitantes caminharam por entre fileiras intermináveis de roseiras floridas, formando um mar de rosas até onde a vista alcançava.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [mar de rosas] in this context [No festival da primavera, os visitantes caminharam por entre fileiras intermináveis de roseiras floridas, formando um mar de rosas até onde a vista alcançava.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.661564111709595
52,ovelha negra,"Reich é considerado em os dias de hoje uma ovelha negra dentro de a psicanálise tradicional, mas nem sempre foi assim.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [ovelha negra] in this context [Reich é considerado em os dias de hoje uma ovelha negra dentro de a psicanálise tradicional, mas nem sempre foi assim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.02072811126709
53,ovelha negra,"Toda família tem uma ovelha negra, todo muito tem defeito e eu estou tentando melhorar os meus defeitos, tentando consertar, disse o jornalista, que já estava bastante emocionado.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [ovelha negra] in this context [Toda família tem uma ovelha negra, todo muito tem defeito e eu estou tentando melhorar os meus defeitos, tentando consertar, disse o jornalista, que já estava bastante emocionado.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.475673198699951
54,ovelha negra,"O tecido original, o soriano, era concebido a partir de lã de ovelha negra da serra.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [ovelha negra] in this context [O tecido original, o soriano, era concebido a partir de lã de ovelha negra da serra.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.1286420822143555
55,ovelha negra,"Orientado por Circe, a feiticeira, Odisseus, no limite do mundo, cava um buraco quadrado (bothros), faz tripla libação, ora a Persephone e Hades, sacrifica um carneiro e uma ovelha negra e derrama seu sangue no buraco.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [ovelha negra] in this context [Orientado por Circe, a feiticeira, Odisseus, no limite do mundo, cava um buraco quadrado (bothros), faz tripla libação, ora a Persephone e Hades, sacrifica um carneiro e uma ovelha negra e derrama seu sangue no buraco.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.580202102661133
56,coração mole,"Em ""Green Book"", ele some no papel de Tony Lip (ou Vallelonga), com sua postura de mafioso, machão clichê, mas de coração mole.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [coração mole] in this context [Em ""Green Book"", ele some no papel de Tony Lip (ou Vallelonga), com sua postura de mafioso, machão clichê, mas de coração mole.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.2626729011535645
57,coração mole,"Você chegou em a minha vida de mansinho, achei que tinha cara de bravo, de bad boy, mas quem te conhece sabe o coração mole que você tem.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [coração mole] in this context [Você chegou em a minha vida de mansinho, achei que tinha cara de bravo, de bad boy, mas quem te conhece sabe o coração mole que você tem.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.3214638233184814
58,coração mole,"Durante a aula de anatomia, a professora explicou que certas doenças podem deixar o coração mole, alterando sua consistência muscular.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [coração mole] in this context [Durante a aula de anatomia, a professora explicou que certas doenças podem deixar o coração mole, alterando sua consistência muscular.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.8652408123016357
59,coração mole,"No açougue, ele pediu para ver o coração antes de comprar, verificando se estava firme ou se era um coração mole demais para o tipo de cozimento que pretendia.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [coração mole] in this context [No açougue, ele pediu para ver o coração antes de comprar, verificando se estava firme ou se era um coração mole demais para o tipo de cozimento que pretendia.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.475698947906494
60,beco sem saída,"Com dívidas e em um beco sem saída, Francis é ameaçado por Zé Coveiro, que sempre aparece nos piores momentos para cobrar as dívidas.",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [beco sem saída] in this context [Com dívidas e em um beco sem saída, Francis é ameaçado por Zé Coveiro, que sempre aparece nos piores momentos para cobrar as dívidas.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.752690076828003
61,beco sem saída,"Para Núbia, a sensação foi a de estar em um beco sem saída: “Fiquei totalmente perdida, não tinha noção do que fazer”, admitiu a saltadora, que um mês depois teria pela frente a disputa do Campeonato Mundial Indoor em Birmingham (ING).",,idiomatic,"In the Portuguese (Brazil) language, determine whether the expression [beco sem saída] in this context [Para Núbia, a sensação foi a de estar em um beco sem saída: “Fiquei totalmente perdida, não tinha noção do que fazer”, admitiu a saltadora, que um mês depois teria pela frente a disputa do Campeonato Mundial Indoor em Birmingham (ING).] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.197442054748535
62,beco sem saída,"A vítima e o homem pararam em um beco sem saída, segundo a PM, quando outro carro parou atrás e um segundo homem desceu para ajudar a descarregar as caixas.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [beco sem saída] in this context [A vítima e o homem pararam em um beco sem saída, segundo a PM, quando outro carro parou atrás e um segundo homem desceu para ajudar a descarregar as caixas.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.8092310428619385
63,beco sem saída,"Passe pelas duas sequências de armadilhas e procure por uma cela à esquerda que parece um beco sem saída, com apenas uma parede atrás da grade.",,literal,"In the Portuguese (Brazil) language, determine whether the expression [beco sem saída] in this context [Passe pelas duas sequências de armadilhas e procure por uma cela à esquerda que parece um beco sem saída, com apenas uma parede atrás da grade.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.925597906112671
