id,nc,sent,type label,type pred,input,output,time
10,九牛一毛,这时的音乐版权尚在数万之间，对于网易这样的互联网巨头而言不过九牛一毛!,,idiomatic,"In the Chinese language, determine whether the expression [九牛一毛] in this context [这时的音乐版权尚在数万之间，对于网易这样的互联网巨头而言不过九牛一毛!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.355285882949829
11,千钧一发,眼看阿某就要摆脱包围圈，千钧一发之际，民警王子荣果断飞起右脚，踢向阿某的钢棍。,,idiomatic,"In the Chinese language, determine whether the expression [千钧一发] in this context [眼看阿某就要摆脱包围圈，千钧一发之际，民警王子荣果断飞起右脚，踢向阿某的钢棍。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4559450149536133
12,千钧一发,鉴于天气的寒冷和形势的千钧一发，管平和李凯、李军果然决定往上游方向走，逆流施救。,,idiomatic,"In the Chinese language, determine whether the expression [千钧一发] in this context [鉴于天气的寒冷和形势的千钧一发，管平和李凯、李军果然决定往上游方向走，逆流施救。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.6949832439422607
13,唱反调,这种和应试教育培训班完全“唱反调”的新鲜教育模式，有没有得到南京家长的认可？,,idiomatic,"In the Chinese language, determine whether the expression [唱反调] in this context [这种和应试教育培训班完全“唱反调”的新鲜教育模式，有没有得到南京家长的认可？] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.48669695854187
14,唱反调,三星近日开始与微软大力宣传推广Windows 10公开“唱反调”，表示暂时并不建议用户升级Windows 10系统。,,idiomatic,"In the Chinese language, determine whether the expression [唱反调] in this context [三星近日开始与微软大力宣传推广Windows 10公开“唱反调”，表示暂时并不建议用户升级Windows 10系统。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.70058274269104
15,唱反调,他试着把曲调倒过来唱反调，这种唱法非常奇怪。,,literal,"In the Chinese language, determine whether the expression [唱反调] in this context [他试着把曲调倒过来唱反调，这种唱法非常奇怪。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.456376791000366
16,唱反调,他把乐谱倒过来唱反调，显得很滑稽。,,literal,"In the Chinese language, determine whether the expression [唱反调] in this context [他把乐谱倒过来唱反调，显得很滑稽。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.4486773014068604
17,赃款,经过查证，李华波跨境转移赃款和伪造移民申请资料的有关证据被陆续提交给新加坡方面。,,literal,"In the Chinese language, determine whether the expression [赃款] in this context [经过查证，李华波跨境转移赃款和伪造移民申请资料的有关证据被陆续提交给新加坡方面。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.695209264755249
18,赃款,此外，犯罪分子多为临时起意，赃款基本用于日常消费。,,literal,"In the Chinese language, determine whether the expression [赃款] in this context [此外，犯罪分子多为临时起意，赃款基本用于日常消费。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.348145008087158
19,一马当先,小将傅园慧在女子50米仰泳比赛中一马当先，以27秒66夺得金牌。,,idiomatic,"In the Chinese language, determine whether the expression [一马当先] in this context [小将傅园慧在女子50米仰泳比赛中一马当先，以27秒66夺得金牌。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.1850600242614746
20,一马当先,权重板块多数走高，钢铁行业板块一马当先。,,idiomatic,"In the Chinese language, determine whether the expression [一马当先] in this context [权重板块多数走高，钢铁行业板块一马当先。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.6060500144958496
21,火上浇油,茶叶中含有茶碱，有升高体温的作用，发烧病人喝茶无异于“火上浇油”。,,idiomatic,"In the Chinese language, determine whether the expression [火上浇油] in this context [茶叶中含有茶碱，有升高体温的作用，发烧病人喝茶无异于“火上浇油”。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.601052761077881
22,火上浇油,官方的这份声明很明显的偏袒一方不仅无助于事态的平息，反而起到了火上浇油的反作用。,,idiomatic,"In the Chinese language, determine whether the expression [火上浇油] in this context [官方的这份声明很明显的偏袒一方不仅无助于事态的平息，反而起到了火上浇油的反作用。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.556044101715088
23,火上浇油,他在火上浇油，火更旺了。,,literal,"In the Chinese language, determine whether the expression [火上浇油] in this context [他在火上浇油，火更旺了。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,7.564667701721191
24,火上浇油,有位学生在做实验的时候不小心在火上浇油，实验失败了。,,literal,"In the Chinese language, determine whether the expression [火上浇油] in this context [有位学生在做实验的时候不小心在火上浇油，实验失败了。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.1311826705932617
25,学院奖,"2007年11月，这一在全球金融业中领先的集中运营平台 ，被授予""中国管理学院奖""",,literal,"In the Chinese language, determine whether the expression [学院奖] in this context [2007年11月，这一在全球金融业中领先的集中运营平台 ，被授予""中国管理学院奖""] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.9382879734039307
26,学院奖,中国大学生广告艺术节学院奖启动仪式于2010年10月24日在南昌国际会展中心激情启动。,,literal,"In the Chinese language, determine whether the expression [学院奖] in this context [中国大学生广告艺术节学院奖启动仪式于2010年10月24日在南昌国际会展中心激情启动。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.1380159854888916
27,千锤百炼,中华传统诗文历经岁月淘洗、千锤百炼，成为中华文明的完美体现。,,idiomatic,"In the Chinese language, determine whether the expression [千锤百炼] in this context [中华传统诗文历经岁月淘洗、千锤百炼，成为中华文明的完美体现。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.1161069869995117
28,千锤百炼,写出初稿后，放一段时间，反复吟读，千锤百炼。,,idiomatic,"In the Chinese language, determine whether the expression [千锤百炼] in this context [写出初稿后，放一段时间，反复吟读，千锤百炼。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.662292003631592
29,天灾,在西藏旅行的危险，主要来自天灾，诸如塌方，暴风雪、大水、交通事故等因素。,,literal,"In the Chinese language, determine whether the expression [天灾] in this context [在西藏旅行的危险，主要来自天灾，诸如塌方，暴风雪、大水、交通事故等因素。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.275348901748657
30,天灾,日本福岛核电站事故，如果前期是天灾导致的话，这之后日本方面的处理措施，毋庸讳言，确实有些人祸祸害的因素在里面。,,literal,"In the Chinese language, determine whether the expression [天灾] in this context [日本福岛核电站事故，如果前期是天灾导致的话，这之后日本方面的处理措施，毋庸讳言，确实有些人祸祸害的因素在里面。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.719741106033325
31,情感专栏作家,山哥，一位自媒体人，同时也是《知音网》的特约情感专栏作家,,literal,"In the Chinese language, determine whether the expression [情感专栏作家] in this context [山哥，一位自媒体人，同时也是《知音网》的特约情感专栏作家] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.853950023651123
32,情感专栏作家,情感专栏作家舒平长期在齐鲁晚报“青未了”开设情感专栏，她的很多专栏文章被大批读者喜爱。,,literal,"In the Chinese language, determine whether the expression [情感专栏作家] in this context [情感专栏作家舒平长期在齐鲁晚报“青未了”开设情感专栏，她的很多专栏文章被大批读者喜爱。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.3845160007476807
33,陈年旧事,很多陈年旧事却怎么也忘不掉，,,idiomatic,"In the Chinese language, determine whether the expression [陈年旧事] in this context [很多陈年旧事却怎么也忘不掉，] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.522987127304077
34,陈年旧事,陈年旧事，历历心头绕。,,idiomatic,"In the Chinese language, determine whether the expression [陈年旧事] in this context [陈年旧事，历历心头绕。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.213526964187622
35,风马牛不相及,当时，两个专业“风马牛不相及”，被生拉硬拽在一起，业内人士称之为“怪胎”。,,idiomatic,"In the Chinese language, determine whether the expression [风马牛不相及] in this context [当时，两个专业“风马牛不相及”，被生拉硬拽在一起，业内人士称之为“怪胎”。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.339462995529175
36,风马牛不相及,许多人都认为颈椎病和咽喉炎是风马牛不相及的事情,,idiomatic,"In the Chinese language, determine whether the expression [风马牛不相及] in this context [许多人都认为颈椎病和咽喉炎是风马牛不相及的事情] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.2299389839172363
37,纸上谈兵,拒绝纯粹培训学校，他们远离真实项目，纸上谈兵！,,idiomatic,"In the Chinese language, determine whether the expression [纸上谈兵] in this context [拒绝纯粹培训学校，他们远离真实项目，纸上谈兵！] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.3336739540100098
38,纸上谈兵,不抓落实，追赶超越就是纸上谈兵。,,idiomatic,"In the Chinese language, determine whether the expression [纸上谈兵] in this context [不抓落实，追赶超越就是纸上谈兵。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.2738537788391113
39,产后抑郁症,从医学上来说， 产后抑郁症跟普通抑郁症的表征上有很多类似的地方，,,literal,"In the Chinese language, determine whether the expression [产后抑郁症] in this context [从医学上来说， 产后抑郁症跟普通抑郁症的表征上有很多类似的地方，] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.172272205352783
40,产后抑郁症,心理治疗、药物治疗和物理治疗是防治产后抑郁症的有效方法。,,literal,"In the Chinese language, determine whether the expression [产后抑郁症] in this context [心理治疗、药物治疗和物理治疗是防治产后抑郁症的有效方法。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.3806912899017334
41,动弹不得,在经济上则是被层层的封建剥削和殖民主义者的高利贷网束缚得动弹不得。,,idiomatic,"In the Chinese language, determine whether the expression [动弹不得] in this context [在经济上则是被层层的封建剥削和殖民主义者的高利贷网束缚得动弹不得。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.510741949081421
42,动弹不得,因而投资者不妨提前1至2天赎回，免得资金“动弹不得”。,,idiomatic,"In the Chinese language, determine whether the expression [动弹不得] in this context [因而投资者不妨提前1至2天赎回，免得资金“动弹不得”。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.521523952484131
43,动弹不得,两条腿的肌力分别只有1级和2级，困在轮椅里动弹不得。,,literal,"In the Chinese language, determine whether the expression [动弹不得] in this context [两条腿的肌力分别只有1级和2级，困在轮椅里动弹不得。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.928957939147949
44,动弹不得,车子在半米深的水中挣扎了半天，还是动弹不得。,,literal,"In the Chinese language, determine whether the expression [动弹不得] in this context [车子在半米深的水中挣扎了半天，还是动弹不得。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.9918630123138428
45,熊市,目前指数仍正在熊市末期的寻底过时之中，投资者可耐心持币期待机遇。,,idiomatic,"In the Chinese language, determine whether the expression [熊市] in this context [目前指数仍正在熊市末期的寻底过时之中，投资者可耐心持币期待机遇。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.4711968898773193
46,熊市,你熊市中不买股，牛市中卖什么呢？ ”,,idiomatic,"In the Chinese language, determine whether the expression [熊市] in this context [你熊市中不买股，牛市中卖什么呢？ ”] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.907623291015625
47,熊市,动物园的熊市很热闹，那里生活着几只大熊。,,literal,"In the Chinese language, determine whether the expression [熊市] in this context [动物园的熊市很热闹，那里生活着几只大熊。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,8.154433965682983
48,熊市,这个熊市专卖小熊玩偶。,,literal,"In the Chinese language, determine whether the expression [熊市] in this context [这个熊市专卖小熊玩偶。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,11.755286931991577
49,睡个美容觉,睡个美容觉对肌肤保养有着不可忽视的作用。,,idiomatic,"In the Chinese language, determine whether the expression [睡个美容觉] in this context [睡个美容觉对肌肤保养有着不可忽视的作用。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.327604055404663
50,睡个美容觉,经过多天的辛苦的加班后，她决定睡个美容觉。,,idiomatic,"In the Chinese language, determine whether the expression [睡个美容觉] in this context [经过多天的辛苦的加班后，她决定睡个美容觉。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.520545721054077
51,寻欢作乐,如果与权贵的寻欢作乐的声音交集在一起，那是一个难解之结。,,idiomatic,"In the Chinese language, determine whether the expression [寻欢作乐] in this context [如果与权贵的寻欢作乐的声音交集在一起，那是一个难解之结。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.33044695854187
52,寻欢作乐,那一年，年轻的托尼斯塔克还在肆意而招摇的寻欢作乐，花天酒地。,,idiomatic,"In the Chinese language, determine whether the expression [寻欢作乐] in this context [那一年，年轻的托尼斯塔克还在肆意而招摇的寻欢作乐，花天酒地。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.25237774848938
53,华而不实,言外之意，苹果过于华而不实了。,,idiomatic,"In the Chinese language, determine whether the expression [华而不实] in this context [言外之意，苹果过于华而不实了。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5609641075134277
54,华而不实,即服务于实用的目的，美才不至于偏离方向，滑向华而不实的轨道。,,idiomatic,"In the Chinese language, determine whether the expression [华而不实] in this context [即服务于实用的目的，美才不至于偏离方向，滑向华而不实的轨道。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.139146089553833
55,伴郎,杨旭邀请了辽足小将王皓 、赵泓旭、宋琛和他的一位朋友为他担任伴郎。,,literal,"In the Chinese language, determine whether the expression [伴郎] in this context [杨旭邀请了辽足小将王皓 、赵泓旭、宋琛和他的一位朋友为他担任伴郎。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.3908231258392334
56,伴郎,伴娘和伴郎人数都是相对应的，邀请了那么多的伴娘，伴郎不一定好找；,,literal,"In the Chinese language, determine whether the expression [伴郎] in this context [伴娘和伴郎人数都是相对应的，邀请了那么多的伴娘，伴郎不一定好找；] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.2119970321655273
57,大局,所以看新区建设，还是要从城镇化发展的大局客观地评价得失。,,idiomatic,"In the Chinese language, determine whether the expression [大局] in this context [所以看新区建设，还是要从城镇化发展的大局客观地评价得失。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.3540120124816895
58,大局,每一个人都要强化和谐意识，进一步增强全局观念和大局意识，,,idiomatic,"In the Chinese language, determine whether the expression [大局] in this context [每一个人都要强化和谐意识，进一步增强全局观念和大局意识，] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8638830184936523
59,黄金生育年龄,由于女性的黄金生育年龄在23～30周岁之间为最佳时期，,,idiomatic,"In the Chinese language, determine whether the expression [黄金生育年龄] in this context [由于女性的黄金生育年龄在23～30周岁之间为最佳时期，] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.0457699298858643
60,黄金生育年龄,"女性黄金生育年龄在25 - 35岁,此时卵子数量多、质量高,胚胎发育潜能好。",,idiomatic,"In the Chinese language, determine whether the expression [黄金生育年龄] in this context [女性黄金生育年龄在25 - 35岁,此时卵子数量多、质量高,胚胎发育潜能好。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.140925168991089
61,高屋建瓴,但最关键的还是要有高屋建瓴的目标。,,idiomatic,"In the Chinese language, determine whether the expression [高屋建瓴] in this context [但最关键的还是要有高屋建瓴的目标。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.045341968536377
62,高屋建瓴,开头，形式新颖，别具一格，文字不多，却具有高屋建瓴的气势。,,idiomatic,"In the Chinese language, determine whether the expression [高屋建瓴] in this context [开头，形式新颖，别具一格，文字不多，却具有高屋建瓴的气势。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.0554840564727783
63,黑市,人们担心，黑市规模庞大，令球迷更难以原价买到门票，也破坏了严格的主客场隔离规定，增加安全风险。,,literal,"In the Chinese language, determine whether the expression [黑市] in this context [人们担心，黑市规模庞大，令球迷更难以原价买到门票，也破坏了严格的主客场隔离规定，增加安全风险。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.457031965255737
64,黑市,但有些人关注的并非足球本身，而是利润。球票已经在知名网站“Merrjep”的黑市上出售了。,,literal,"In the Chinese language, determine whether the expression [黑市] in this context [但有些人关注的并非足球本身，而是利润。球票已经在知名网站“Merrjep”的黑市上出售了。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.965465068817139
65,黑市,日本政府管制的商品种类越来越多，普通百姓能买到的数量却越来越少，自然而然地，催生了当局所不允许的私自交易，也即“黑市”。,,literal,"In the Chinese language, determine whether the expression [黑市] in this context [日本政府管制的商品种类越来越多，普通百姓能买到的数量却越来越少，自然而然地，催生了当局所不允许的私自交易，也即“黑市”。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.76503586769104
66,黑市,如果把全世界的黑市归总为一个国家，那么这个“国家”会超过中国，成为仅次于美国的全球第二大经济体。,,literal,"In the Chinese language, determine whether the expression [黑市] in this context [如果把全世界的黑市归总为一个国家，那么这个“国家”会超过中国，成为仅次于美国的全球第二大经济体。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.526870012283325
67,秘密行动,在过去的冷战时期，为了阻止中南美共产化，美国开展了多样且密集的秘密行动。,,literal,"In the Chinese language, determine whether the expression [秘密行动] in this context [在过去的冷战时期，为了阻止中南美共产化，美国开展了多样且密集的秘密行动。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.931562900543213
68,秘密行动,该媒体无法确定这些秘密行动的影响，也无法确定拜登政府是否保留了这项行动。,,literal,"In the Chinese language, determine whether the expression [秘密行动] in this context [该媒体无法确定这些秘密行动的影响，也无法确定拜登政府是否保留了这项行动。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.691427230834961
69,秘密行动,行动处，是“协调、去除冲突以及评估美国情报界秘密行动的国家主管部门,,literal,"In the Chinese language, determine whether the expression [秘密行动] in this context [行动处，是“协调、去除冲突以及评估美国情报界秘密行动的国家主管部门] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.230014324188232
70,秘密行动,在迈阿密进行的一项秘密行动导致两人被捕，并查获了50公斤毒品。佛罗里达州的海岸是毒品贩运的关键区域。,,literal,"In the Chinese language, determine whether the expression [秘密行动] in this context [在迈阿密进行的一项秘密行动导致两人被捕，并查获了50公斤毒品。佛罗里达州的海岸是毒品贩运的关键区域。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.7223260402679443
71,互相推诿,政府职能部门不作为，互相推诿，一句话就让百姓跑断腿，该类问题如何应对？,,idiomatic,"In the Chinese language, determine whether the expression [互相推诿] in this context [政府职能部门不作为，互相推诿，一句话就让百姓跑断腿，该类问题如何应对？] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.01270604133606
72,互相推诿,主播、商家、平台三方互相推诿“打太极”，迟迟没有给她一个满意的答复。,,idiomatic,"In the Chinese language, determine whether the expression [互相推诿] in this context [主播、商家、平台三方互相推诿“打太极”，迟迟没有给她一个满意的答复。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5421199798583984
73,互相推诿,小王和小李都不想干这件事，互相推诿谁去开会。,,idiomatic,"In the Chinese language, determine whether the expression [互相推诿] in this context [小王和小李都不想干这件事，互相推诿谁去开会。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5584518909454346
74,互相推诿,面对突发情况，他们互相推诿，不愿意先出手帮忙。,,idiomatic,"In the Chinese language, determine whether the expression [互相推诿] in this context [面对突发情况，他们互相推诿，不愿意先出手帮忙。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5109901428222656
75,菩萨心肠,没有神仙手眼、英雄肝胆就驾驭不好药物；没有儿女性情、菩萨心肠就叩不开医者之门,,idiomatic,"In the Chinese language, determine whether the expression [菩萨心肠] in this context [没有神仙手眼、英雄肝胆就驾驭不好药物；没有儿女性情、菩萨心肠就叩不开医者之门] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.222398996353149
76,菩萨心肠,大家都知道她这个人是菩萨心肠，一见别人落泪心就软了。,,idiomatic,"In the Chinese language, determine whether the expression [菩萨心肠] in this context [大家都知道她这个人是菩萨心肠，一见别人落泪心就软了。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8592610359191895
77,死胡同,这种想法似乎只会将我们引入死胡同。,,idiomatic,"In the Chinese language, determine whether the expression [死胡同] in this context [这种想法似乎只会将我们引入死胡同。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.2691829204559326
78,死胡同,他的理论使他进了死胡同。,,idiomatic,"In the Chinese language, determine whether the expression [死胡同] in this context [他的理论使他进了死胡同。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.734163999557495
79,死胡同,前面是条死胡同，无路可通了。,,literal,"In the Chinese language, determine whether the expression [死胡同] in this context [前面是条死胡同，无路可通了。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.710179090499878
80,死胡同,他家住在死胡同的底端，进出不是很方便。,,literal,"In the Chinese language, determine whether the expression [死胡同] in this context [他家住在死胡同的底端，进出不是很方便。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.7616372108459473
81,贵族血统,当一辆车比养一匹马还便宜的时候，所谓的“贵族血统”就成了一个笑话。,,idiomatic,"In the Chinese language, determine whether the expression [贵族血统] in this context [当一辆车比养一匹马还便宜的时候，所谓的“贵族血统”就成了一个笑话。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.532415866851807
82,贵族血统,贵族血统沦落凡间？9分钟揭秘荣威从“英伦贵族”到自主品牌的沉浮之路,,idiomatic,"In the Chinese language, determine whether the expression [贵族血统] in this context [贵族血统沦落凡间？9分钟揭秘荣威从“英伦贵族”到自主品牌的沉浮之路] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5947892665863037
83,贵族血统,一名出身英国名门、拥有贵族血统的37岁母亲，与她的丈夫最近被判处“严重过失导致婴孩死亡”罪名成立。,,literal,"In the Chinese language, determine whether the expression [贵族血统] in this context [一名出身英国名门、拥有贵族血统的37岁母亲，与她的丈夫最近被判处“严重过失导致婴孩死亡”罪名成立。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.159459114074707
84,贵族血统,王姓多半有贵族血统,,literal,"In the Chinese language, determine whether the expression [贵族血统] in this context [王姓多半有贵族血统] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.47814416885376
85,蓝图,“十四五”主要目标任务即将胜利完成，“十五五”时期发展蓝图已然擘画。,,idiomatic,"In the Chinese language, determine whether the expression [蓝图] in this context [“十四五”主要目标任务即将胜利完成，“十五五”时期发展蓝图已然擘画。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.7892279624938965
86,蓝图,全会审议通过《中共中央关于制定国民经济和社会发展第十五个五年规划的建议》（以下简称《建议》），为“十五五”时期中国的发展擘画了蓝图。,,idiomatic,"In the Chinese language, determine whether the expression [蓝图] in this context [全会审议通过《中共中央关于制定国民经济和社会发展第十五个五年规划的建议》（以下简称《建议》），为“十五五”时期中国的发展擘画了蓝图。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4065439701080322
87,蓝图,在建筑工地、制造工厂或任何需要蓝图的工作中，图纸是项目在纸上的愿景，并结合了尽可能多的细节。,,literal,"In the Chinese language, determine whether the expression [蓝图] in this context [在建筑工地、制造工厂或任何需要蓝图的工作中，图纸是项目在纸上的愿景，并结合了尽可能多的细节。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.870413064956665
88,蓝图,阅读蓝图的重要性怎么强调都不为过，因为它是设计师、工程师、承包商和项目相关人员之间重要的沟通工具。,,literal,"In the Chinese language, determine whether the expression [蓝图] in this context [阅读蓝图的重要性怎么强调都不为过，因为它是设计师、工程师、承包商和项目相关人员之间重要的沟通工具。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.8745038509368896
89,售票处,只需带着您的订单号到车站的售票处即可。,,literal,"In the Chinese language, determine whether the expression [售票处] in this context [只需带着您的订单号到车站的售票处即可。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.132875919342041
90,售票处,在售票处附近有公告说明火车到站及出站的时刻。,,literal,"In the Chinese language, determine whether the expression [售票处] in this context [在售票处附近有公告说明火车到站及出站的时刻。] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.9008772373199463
91,孔雀东南飞,“孔雀东南飞”困境加剧 西部高校如何留住人才,,idiomatic,"In the Chinese language, determine whether the expression [孔雀东南飞] in this context [“孔雀东南飞”困境加剧 西部高校如何留住人才] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.076889991760254
92,孔雀东南飞,中国人口流动的孔雀东南飞现象仍在持续。,,idiomatic,"In the Chinese language, determine whether the expression [孔雀东南飞] in this context [中国人口流动的孔雀东南飞现象仍在持续。] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.603588104248047
