id,nc,sent,type label,type pred,input,output,time
21,şeytanın avukatı,"Arkadaşım tartışmada hep şeytanın avukatlığını yapar, kimsenin savunmadığı fikirleri destekleyerek farklı bakış açıları sunmayı ve bizi düşündürmeyi sever.",,idiomatic,"In the Turkish language, determine whether the expression [şeytanın avukatı] in this context [Arkadaşım tartışmada hep şeytanın avukatlığını yapar, kimsenin savunmadığı fikirleri destekleyerek farklı bakış açıları sunmayı ve bizi düşündürmeyi sever.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8659889698028564
22,şeytanın avukatı,"Papalık, 1983 yılında yapılan düzenlemelerle 'Şeytanın Avukatı' unvanını resmi olarak kaldırmıştır.",,literal,"In the Turkish language, determine whether the expression [şeytanın avukatı] in this context [Papalık, 1983 yılında yapılan düzenlemelerle 'Şeytanın Avukatı' unvanını resmi olarak kaldırmıştır.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.6680350303649902
23,şeytanın avukatı,"Çizgiromanda Lucifer şeytanın ta kendisiydi, yanındaki sarışın kadın ise şeytanın avukatı.",,idiomatic,"In the Turkish language, determine whether the expression [şeytanın avukatı] in this context [Çizgiromanda Lucifer şeytanın ta kendisiydi, yanındaki sarışın kadın ise şeytanın avukatı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,12.562012910842896
24,kara para,"Gotham'da kara para aklayan herkesi parmaklıkların arkasına gönderdim, yine de çete para aklamaya devam etti.",,idiomatic,"In the Turkish language, determine whether the expression [kara para] in this context [Gotham'da kara para aklayan herkesi parmaklıkların arkasına gönderdim, yine de çete para aklamaya devam etti.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.8433678150177
25,kara para,"Kapalıçarşı'da dördüncü dalga ""kara para"" operasyonu: 76 gözaltı.",,idiomatic,"In the Turkish language, determine whether the expression [kara para] in this context [Kapalıçarşı'da dördüncü dalga ""kara para"" operasyonu: 76 gözaltı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.557426929473877
26,kara para,"Yangından sonra kasanın içinden çıkan kara para, is ve kurumla kaplanmıştı.",,literal,"In the Turkish language, determine whether the expression [kara para] in this context [Yangından sonra kasanın içinden çıkan kara para, is ve kurumla kaplanmıştı.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.483818292617798
27,kara para,"Çocuk, oyun sırasında siyaha boyadığı kara parayı arkadaşlarına gösterdi.",,literal,"In the Turkish language, determine whether the expression [kara para] in this context [Çocuk, oyun sırasında siyaha boyadığı kara parayı arkadaşlarına gösterdi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.733968734741211
28,heves etmek,"Hiç heves etme, tatlının hepsi benim.",,idiomatic,"In the Turkish language, determine whether the expression [heves etmek] in this context [Hiç heves etme, tatlının hepsi benim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.519960880279541
29,heves etmek,Birçoklarının bu havaya uydukları ve artık refahlarını devlet kapılarının dışında aramaya heves ettikleri zamanlardı.,,literal,"In the Turkish language, determine whether the expression [heves etmek] in this context [Birçoklarının bu havaya uydukları ve artık refahlarını devlet kapılarının dışında aramaya heves ettikleri zamanlardı.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.641826868057251
30,yangına körükle gitmek,"Gergin bir ortamda sessiz kalıp sakinleştirmek yerine, yaptığı sert açıklamalarla tam anlamıyla yangına körükle gitti.",,idiomatic,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [Gergin bir ortamda sessiz kalıp sakinleştirmek yerine, yaptığı sert açıklamalarla tam anlamıyla yangına körükle gitti.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5435731410980225
31,yangına körükle gitmek,"Bey, bana teselli verecek yerde sen de yangına körükle gidiyorsun.",,idiomatic,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [Bey, bana teselli verecek yerde sen de yangına körükle gidiyorsun.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.063563108444214
32,yangına körükle gitmek,"İtfaiyeciler olay yerine vardıklarında, bir kişi gerçekten elinde körükle yangına gidiyordu.",,literal,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [İtfaiyeciler olay yerine vardıklarında, bir kişi gerçekten elinde körükle yangına gidiyordu.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.078200817108154
33,yangına körükle gitmek,Yaşlı adam koşarak yangına körükle gidiyordu ama çevredekiler bir hamleyle elinden körüğü aldılar.,,literal,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [Yaşlı adam koşarak yangına körükle gidiyordu ama çevredekiler bir hamleyle elinden körüğü aldılar.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.057520866394043
34,test etmek,"Sevgilinin seni test ettiğini düşünüyorsun, bu durum gerçekten zor olabilir.",,idiomatic,"In the Turkish language, determine whether the expression [test etmek] in this context [Sevgilinin seni test ettiğini düşünüyorsun, bu durum gerçekten zor olabilir.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.448586940765381
35,test etmek,Ücretsiz ve kolayca çözebileceğiniz psikolojik testler ile kendinizi test edin ve psikolojik sıkıntılarınızın düzeyi hakkında bilgi edinin.,,literal,"In the Turkish language, determine whether the expression [test etmek] in this context [Ücretsiz ve kolayca çözebileceğiniz psikolojik testler ile kendinizi test edin ve psikolojik sıkıntılarınızın düzeyi hakkında bilgi edinin.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.426645040512085
36,takdiri ilahi,Takdir-i ilâhi bizi koruyacak ve huzur içinde olacağız.,,idiomatic,"In the Turkish language, determine whether the expression [takdiri ilahi] in this context [Takdir-i ilâhi bizi koruyacak ve huzur içinde olacağız.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.64653205871582
37,takdiri ilahi,"Bu olay tamamen takdiri ilahi, elimizden bir şey gelmezdi.",,idiomatic,"In the Turkish language, determine whether the expression [takdiri ilahi] in this context [Bu olay tamamen takdiri ilahi, elimizden bir şey gelmezdi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.362541913986206
38,güzin abla,Bana sürekli derdini anlatıyorsun; sana Güzin abla gibi mi gözüküyorum?,,idiomatic,"In the Turkish language, determine whether the expression [güzin abla] in this context [Bana sürekli derdini anlatıyorsun; sana Güzin abla gibi mi gözüküyorum?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,10.98270583152771
39,güzin abla,Mahallenin Güzin ablası da benim galiba gelen geçen derdini bana anlatıyor.,,idiomatic,"In the Turkish language, determine whether the expression [güzin abla] in this context [Mahallenin Güzin ablası da benim galiba gelen geçen derdini bana anlatıyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.956735372543335
40,güzin abla,Komşumuz Güzin abla emekli bir hemşiredir.,,idiomatic,"In the Turkish language, determine whether the expression [güzin abla] in this context [Komşumuz Güzin abla emekli bir hemşiredir.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.419848203659058
41,güzin abla,Çay içmeye Güzin ablaya geldik.,,literal,"In the Turkish language, determine whether the expression [güzin abla] in this context [Çay içmeye Güzin ablaya geldik.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.759107828140259
42,mazide kalmak,"Kaç heves kursakta, kaç öfke yumrukta, kaç sevgi mazide kaldı?",,idiomatic,"In the Turkish language, determine whether the expression [mazide kalmak] in this context [Kaç heves kursakta, kaç öfke yumrukta, kaç sevgi mazide kaldı?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.3088982105255127
43,mazide kalmak,Mucizeler mazide kaldı ya da henüz gelmedi.,,idiomatic,"In the Turkish language, determine whether the expression [mazide kalmak] in this context [Mucizeler mazide kaldı ya da henüz gelmedi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.250999927520752
44,elma ile armudu kıyaslamak,"Siyasetle sanatı aynı şeymiş gibi tartışıyorsun, elmayla armudu karıştırıyorsun!",,idiomatic,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Siyasetle sanatı aynı şeymiş gibi tartışıyorsun, elmayla armudu karıştırıyorsun!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.419266939163208
45,elma ile armudu kıyaslamak,"Birileri elma ile armutu karşılaştırmak suretiyle kamuoyunu aldatmak için elinden geleni yapsa da, bazı gerçekler güneş kadar parlak ve karşımızda.",,idiomatic,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Birileri elma ile armutu karşılaştırmak suretiyle kamuoyunu aldatmak için elinden geleni yapsa da, bazı gerçekler güneş kadar parlak ve karşımızda.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.9821739196777344
46,elma ile armudu kıyaslamak,Elma ile armudu kıyaslayınca armudu daha çok sevdiğimi söyleyebilirim.,,literal,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Elma ile armudu kıyaslayınca armudu daha çok sevdiğimi söyleyebilirim.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.834688663482666
47,elma ile armudu kıyaslamak,"Öyle diyorsun ama elma ile armudu kıyasla bakalım, hangisini daha çok seviyorsun?",,literal,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Öyle diyorsun ama elma ile armudu kıyasla bakalım, hangisini daha çok seviyorsun?] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.4496119022369385
48,hariçten gazel okumak,"Bilmediğimiz, üstümüze vazife olmayan işlere karışmamalıyız; sen kendi işine bak hariçten gazel okuma.",,idiomatic,"In the Turkish language, determine whether the expression [hariçten gazel okumak] in this context [Bilmediğimiz, üstümüze vazife olmayan işlere karışmamalıyız; sen kendi işine bak hariçten gazel okuma.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.557053804397583
49,hariçten gazel okumak,Acıyı çekecek olan kendileri olmadığı için hariçten gazel okumak kolaydı tabii.,,idiomatic,"In the Turkish language, determine whether the expression [hariçten gazel okumak] in this context [Acıyı çekecek olan kendileri olmadığı için hariçten gazel okumak kolaydı tabii.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.778270959854126
50,muz cumhuriyeti,"Şeffaflık yok, denetim yok; adeta bir muz cumhuriyetinde olduğumuzu hissediyorum.",,idiomatic,"In the Turkish language, determine whether the expression [muz cumhuriyeti] in this context [Şeffaflık yok, denetim yok; adeta bir muz cumhuriyetinde olduğumuzu hissediyorum.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.171666860580444
51,muz cumhuriyeti,1900'lı yıllardan bu yana siyasi ve ekonomik olarak kötü olan devletler muz cumhuriyeti olarak adlandırıldılar.,,idiomatic,"In the Turkish language, determine whether the expression [muz cumhuriyeti] in this context [1900'lı yıllardan bu yana siyasi ve ekonomik olarak kötü olan devletler muz cumhuriyeti olarak adlandırıldılar.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.6267919540405273
52,kapana kısılmak,"Sevmediğim halde mecbur kaldığım görev, beni bir kapana kısılmış gibi hissettiriyor.",,idiomatic,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Sevmediğim halde mecbur kaldığım görev, beni bir kapana kısılmış gibi hissettiriyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.5002641677856445
53,kapana kısılmak,Sanırım hepimiz buraya gelmekle kapana kısıldık.,,idiomatic,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Sanırım hepimiz buraya gelmekle kapana kısıldık.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.7072908878326416
54,kapana kısılmak,"Fare, dedemin kurduğu kapanda kısılmış, ses çıkartıyordu.",,literal,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Fare, dedemin kurduğu kapanda kısılmış, ses çıkartıyordu.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.7056658267974854
55,kapana kısılmak,"Ayı, dipsiz ormanda nasıl denk geldi bilemem, büyük bir kapana kısılmıştı.",,literal,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Ayı, dipsiz ormanda nasıl denk geldi bilemem, büyük bir kapana kısılmıştı.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,8.590469121932983
56,güllük gülistanlık,"Evet, yoldaki zahmetler bana güllük gülistanlık gelmedeydi.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Evet, yoldaki zahmetler bana güllük gülistanlık gelmedeydi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.643324136734009
57,güllük gülistanlık,"Zaten sen sorunları hiçbir zaman görmezsin, sana sorsak her şey güllük gülistanlık.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Zaten sen sorunları hiçbir zaman görmezsin, sana sorsak her şey güllük gülistanlık.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.9828181266784668
58,güllük gülistanlık,"Bu köy hep güllük gülistanlık, köylüler geçimini gül satarak kazanıyor.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Bu köy hep güllük gülistanlık, köylüler geçimini gül satarak kazanıyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,10.343214988708496
59,güllük gülistanlık,"Seranın içi güllük gülistanlık, her köşesinde farklı renkte güller var.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Seranın içi güllük gülistanlık, her köşesinde farklı renkte güller var.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.310568809509277
60,dostlar alışverişte görsün,"Ders çalışmadığını bildiğimiz halde odasına her girdiğimizde test kitabına gömülmüş gibi yapıyor, dostlar alışverişte görsün diye bunu yaptığını biliyoruz.",,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Ders çalışmadığını bildiğimiz halde odasına her girdiğimizde test kitabına gömülmüş gibi yapıyor, dostlar alışverişte görsün diye bunu yaptığını biliyoruz.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4750049114227295
61,dostlar alışverişte görsün,"Annesinin ısrarı ile temizlik yapan Akın, dostlar alışverişte görsün diye temizliği yaptı",,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Annesinin ısrarı ile temizlik yapan Akın, dostlar alışverişte görsün diye temizliği yaptı] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.761797904968262
62,dostlar alışverişte görsün,Hadi yeni açılan yere gidelim de bizim dostlar alışverişte görsün bizi.,,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Hadi yeni açılan yere gidelim de bizim dostlar alışverişte görsün bizi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.2425708770751953
63,dostlar alışverişte görsün,Ne zamandır göremediğim dostlar alışverişte görsün bari diye ta buralara kadar geldim.,,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Ne zamandır göremediğim dostlar alışverişte görsün bari diye ta buralara kadar geldim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.3685691356658936
64,söz sahibi,Bu konuda söz sahibi olan tek kişi babamdır.,,idiomatic,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bu konuda söz sahibi olan tek kişi babamdır.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.290966987609863
65,söz sahibi,Bu şirketin alım ve satımında söz sahibi olmadığımı da kim söylemiş?,,idiomatic,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bu şirketin alım ve satımında söz sahibi olmadığımı da kim söylemiş?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.4765501022338867
66,söz sahibi,Bu şiirin söz sahibi Aşık Veysel’dir; bestesi ise daha sonra yapılmıştır.,,literal,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bu şiirin söz sahibi Aşık Veysel’dir; bestesi ise daha sonra yapılmıştır.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.264378070831299
67,söz sahibi,"Bunu kim söylemiş, bu sözün sahibi kimdir bilmem.",,literal,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bunu kim söylemiş, bu sözün sahibi kimdir bilmem.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.4967360496520996
68,büyük resim,"Bir insanı tam olarak tanımadan, bir iki huyuyla değerlendirmemeli, diğer kötü huylarına gözümüzü kapatmamalıyız, yani büyük resmi görmeliyiz.",,idiomatic,"In the Turkish language, determine whether the expression [büyük resim] in this context [Bir insanı tam olarak tanımadan, bir iki huyuyla değerlendirmemeli, diğer kötü huylarına gözümüzü kapatmamalıyız, yani büyük resmi görmeliyiz.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.7126781940460205
69,büyük resim,Lütfen kendine gel ve büyük resmi görmeye çalış.,,idiomatic,"In the Turkish language, determine whether the expression [büyük resim] in this context [Lütfen kendine gel ve büyük resmi görmeye çalış.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5756170749664307
70,büyük resim,Herkes ressamın sergisindeki büyük resmi beğenmişti.,,literal,"In the Turkish language, determine whether the expression [büyük resim] in this context [Herkes ressamın sergisindeki büyük resmi beğenmişti.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.60443115234375
71,büyük resim,Bu büyük resmi nereden aldın böyle?,,literal,"In the Turkish language, determine whether the expression [büyük resim] in this context [Bu büyük resmi nereden aldın böyle?] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.70503306388855
72,biyolojik saat,"Biyolojik saatim böyle tik- tak ediyor, ve bu davanın gidişatına bakılırsa, asla evlenemeyeceğim.",,idiomatic,"In the Turkish language, determine whether the expression [biyolojik saat] in this context [Biyolojik saatim böyle tik- tak ediyor, ve bu davanın gidişatına bakılırsa, asla evlenemeyeceğim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.5451231002807617
73,biyolojik saat,"Başta insanlar, bütün canlılarda elbette bitkilerde de bir biyolojik saat mekanizması bulunuyor.",,literal,"In the Turkish language, determine whether the expression [biyolojik saat] in this context [Başta insanlar, bütün canlılarda elbette bitkilerde de bir biyolojik saat mekanizması bulunuyor.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.2016868591308594
74,kuş bakışı,Şehrin kuş bakışı manzarasını görebilmeniz için en üst kata çıkmanızı öneririm .,,idiomatic,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Şehrin kuş bakışı manzarasını görebilmeniz için en üst kata çıkmanızı öneririm .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.1011030673980713
75,kuş bakışı,Raporun giriş bölümünde yeni projeye kuş bakışı mükemmel bir bakış sunuluyor.,,idiomatic,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Raporun giriş bölümünde yeni projeye kuş bakışı mükemmel bir bakış sunuluyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.546682119369507
76,kuş bakışı,Ornitoloji dersinde kuş bakışlarını inceleyip türler arasındaki farkları karşılaştırdık.,,literal,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Ornitoloji dersinde kuş bakışlarını inceleyip türler arasındaki farkları karşılaştırdık.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.668178081512451
77,kuş bakışı,"Fotoğrafçı, kuşun bakış yönünü yakalayabilmek için uzun süre bekledi.",,literal,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Fotoğrafçı, kuşun bakış yönünü yakalayabilmek için uzun süre bekledi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.3232197761535645
