id,nc,sent,type label,type pred,input,output,time
15,mačje oko,"V primerjavi s človeškim očesom ima mačje oko več paličic kot čepnic, zato mačke dobro vidijo v temi.",,literal,"In the Slovenian language, determine whether the expression [mačje oko] in this context [V primerjavi s človeškim očesom ima mačje oko več paličic kot čepnic, zato mačke dobro vidijo v temi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.123687982559204
16,iti za las,"Ko je prišlo do glasovanja, je šlo za las .",,idiomatic,"In the Slovenian language, determine whether the expression [iti za las] in this context [Ko je prišlo do glasovanja, je šlo za las .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8707149028778076
17,iti za las,"Banham je skorajda dosegel še svoj drugi zadetek, a je šel plošček za las mimo gola.",,idiomatic,"In the Slovenian language, determine whether the expression [iti za las] in this context [Banham je skorajda dosegel še svoj drugi zadetek, a je šel plošček za las mimo gola.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.130157232284546
18,iti za las,"Dolgo v noč sta govorili o lepotnih trikih, šlo je za lase.",,literal,"In the Slovenian language, determine whether the expression [iti za las] in this context [Dolgo v noč sta govorili o lepotnih trikih, šlo je za lase.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,11.08300495147705
19,iti za las,"Pritožuje se, da je že ves siv, a v resnici je šlo za en sam las.",,literal,"In the Slovenian language, determine whether the expression [iti za las] in this context [Pritožuje se, da je že ves siv, a v resnici je šlo za en sam las.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.8092517852783203
20,hudičev advokat,"Prav tako je včasih koristno, če za vlogo hudičevega advokata pri pomembnih odločitvah pooblastite najbolj izkušenega člana svoje skupine.",,idiomatic,"In the Slovenian language, determine whether the expression [hudičev advokat] in this context [Prav tako je včasih koristno, če za vlogo hudičevega advokata pri pomembnih odločitvah pooblastite najbolj izkušenega člana svoje skupine.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.421562910079956
21,hudičev advokat,"Mislim, da prof. Kljajiću ni treba biti hudičev advokat in nam Slovencem prodajati tistega, kar je dobro za Ruse.",,idiomatic,"In the Slovenian language, determine whether the expression [hudičev advokat] in this context [Mislim, da prof. Kljajiću ni treba biti hudičev advokat in nam Slovencem prodajati tistega, kar je dobro za Ruse.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.6185479164123535
22,hudičev advokat,"V romanu se pojavi lik hudičevega advokata, ki v peklenskem sodišču zagovarja duše grešnikov in skuša dokazati, da si zaslužijo drugo priložnost.",,literal,"In the Slovenian language, determine whether the expression [hudičev advokat] in this context [V romanu se pojavi lik hudičevega advokata, ki v peklenskem sodišču zagovarja duše grešnikov in skuša dokazati, da si zaslužijo drugo priložnost.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.6543028354644775
23,hudičev advokat,"V kratki zgodbi nastopa hudičev advokat, ki pripravlja pogodbe za prodajo duš in skrbi, da so vse klavzule brezhibno zapisane.",,literal,"In the Slovenian language, determine whether the expression [hudičev advokat] in this context [V kratki zgodbi nastopa hudičev advokat, ki pripravlja pogodbe za prodajo duš in skrbi, da so vse klavzule brezhibno zapisane.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.935484886169434
24,umazan denar,"Med drugim naj bi z umazanim denarjem kupovali obleke za vse v stranki zaposlene ženske, z izjemo čistilk.",,idiomatic,"In the Slovenian language, determine whether the expression [umazan denar] in this context [Med drugim naj bi z umazanim denarjem kupovali obleke za vse v stranki zaposlene ženske, z izjemo čistilk.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.019771099090576
25,umazan denar,"A treba se je vprašati, kaj preprečevalci pranja denarja sploh počno, če ne ustavijo tokov umazanega denarja .",,idiomatic,"In the Slovenian language, determine whether the expression [umazan denar] in this context [A treba se je vprašati, kaj preprečevalci pranja denarja sploh počno, če ne ustavijo tokov umazanega denarja .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.3726673126220703
26,umazan denar,"Prodajalka je z nejevoljo sprejela zmečkan in umazan denar, ki je očitno dolgo krožil med rokami.",,literal,"In the Slovenian language, determine whether the expression [umazan denar] in this context [Prodajalka je z nejevoljo sprejela zmečkan in umazan denar, ki je očitno dolgo krožil med rokami.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.6918628215789795
27,umazan denar,"Ko je štela dnevni izkupiček, si je najprej umila roke, ker je bil denar tako umazan od prahu in maščobe.",,literal,"In the Slovenian language, determine whether the expression [umazan denar] in this context [Ko je štela dnevni izkupiček, si je najprej umila roke, ker je bil denar tako umazan od prahu in maščobe.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.2241129875183105
28,prilivati olje na ogenj,"Olje na ogenj je prilila še uradna izjava organizatorjev, ki so se postavili v bran sodniku.",,idiomatic,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Olje na ogenj je prilila še uradna izjava organizatorjev, ki so se postavili v bran sodniku.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.6864569187164307
29,prilivati olje na ogenj,"Vse to je seveda zgolj prililo olje na ogenj debat, kateri junak je pravzaprav boljši.",,idiomatic,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Vse to je seveda zgolj prililo olje na ogenj debat, kateri junak je pravzaprav boljši.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.0570619106292725
30,prilivati olje na ogenj,"Da bi ogenj zagorel še močneje, je na tleče poleno prilil malo olja.",,literal,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Da bi ogenj zagorel še močneje, je na tleče poleno prilil malo olja.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.6702678203582764
31,prilivati olje na ogenj,Kuhar je po nesreči prilil olje na ogenj in plameni so segli vse do nape.,,literal,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Kuhar je po nesreči prilil olje na ogenj in plameni so segli vse do nape.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.762341022491455
32,preizkusni kamen,Področje verske svobode ostaja tako v svetu kot pri nas preizkusni kamen človekovih pravic,,idiomatic,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [Področje verske svobode ostaja tako v svetu kot pri nas preizkusni kamen človekovih pravic] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4941012859344482
33,preizkusni kamen,Kljub svoji preprostosti so jedi a la rižota z morskimi sadeži ponavadi ključni preizkusni kamen naših gostiln.,,idiomatic,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [Kljub svoji preprostosti so jedi a la rižota z morskimi sadeži ponavadi ključni preizkusni kamen naših gostiln.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.1137008666992188
34,preizkusni kamen,"Zlatar je s preizkusnim kamnom preveril, ali je prstan res iz čistega zlata.",,literal,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [Zlatar je s preizkusnim kamnom preveril, ali je prstan res iz čistega zlata.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.9733152389526367
35,preizkusni kamen,"V delavnici je na preizkusni kamen podrgnil kovinsko paličico, da bi ocenil njeno sestavo.",,literal,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [V delavnici je na preizkusni kamen podrgnil kovinsko paličico, da bi ocenil njeno sestavo.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.2961790561676025
36,višja sila,"Da mu je tokrat višja sila vzela mesto na zmagovalnem odru, smo se lahko prepričali v drugi seriji.",,idiomatic,"In the Slovenian language, determine whether the expression [višja sila] in this context [Da mu je tokrat višja sila vzela mesto na zmagovalnem odru, smo se lahko prepričali v drugi seriji.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.530874013900757
37,višja sila,"Višja sila nam je prekrižala načrte, toda že včeraj zvečer smo spet omogočili dostop tovornjakov do Male čolnarske.",,idiomatic,"In the Slovenian language, determine whether the expression [višja sila] in this context [Višja sila nam je prekrižala načrte, toda že včeraj zvečer smo spet omogočili dostop tovornjakov do Male čolnarske.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.618846893310547
38,višja sila,"Na vzmetnem mehanizmu je delovala višja sila, zato se je pokrov sunkovito zaprl.",,literal,"In the Slovenian language, determine whether the expression [višja sila] in this context [Na vzmetnem mehanizmu je delovala višja sila, zato se je pokrov sunkovito zaprl.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,6.321839094161987
39,višja sila,Zaradi višje sile v škripcu se je bremenu spremenila smer gibanja.,,literal,"In the Slovenian language, determine whether the expression [višja sila] in this context [Zaradi višje sile v škripcu se je bremenu spremenila smer gibanja.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.027400016784668
40,stvar preteklosti,"Časi, ko smo bili opasani z več napravami, so dokončno postali stvar preteklosti .",,idiomatic,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [Časi, ko smo bili opasani z več napravami, so dokončno postali stvar preteklosti .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.0629329681396484
41,stvar preteklosti,"Upam, da bo čez deset let dim iz avtomobilov stvar preteklosti na podoben način, kot se je to zgodilo s cigaretnim dimom v restavracijah.",,idiomatic,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [Upam, da bo čez deset let dim iz avtomobilov stvar preteklosti na podoben način, kot se je to zgodilo s cigaretnim dimom v restavracijah.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.0871710777282715
42,stvar preteklosti,"V muzeju hranijo več predmetov, med njimi tudi stvar preteklosti – staro kamnito orodje.",,literal,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [V muzeju hranijo več predmetov, med njimi tudi stvar preteklosti – staro kamnito orodje.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.391974925994873
43,stvar preteklosti,"Na razstavi so obiskovalci lahko prisluhnili zgodbam, ki jih pripovedujejo stvari preteklosti.",,literal,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [Na razstavi so obiskovalci lahko prisluhnili zgodbam, ki jih pripovedujejo stvari preteklosti.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.0542008876800537
44,jabolka in hruške,"Le naj poslušajo dr. Ruglja, on ve, o čem govori, čeprav je moški in velikokrat pomeša jabolka in hruške , zato se z njim v vsem ne strinjam, vseeno zadene srčiko.",,idiomatic,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [Le naj poslušajo dr. Ruglja, on ve, o čem govori, čeprav je moški in velikokrat pomeša jabolka in hruške , zato se z njim v vsem ne strinjam, vseeno zadene srčiko.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.045697927474976
45,jabolka in hruške,"No, zdaj so v državnem zboru pomešali jabolka in hruške , s tem, da so stlačili v ta zakon tako žrtve vojnega nasilja kot tudi tiste, ki so utrpeli krivico po vojni.",,idiomatic,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [No, zdaj so v državnem zboru pomešali jabolka in hruške , s tem, da so stlačili v ta zakon tako žrtve vojnega nasilja kot tudi tiste, ki so utrpeli krivico po vojni.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.475499153137207
46,jabolka in hruške,"Medtem olupimo jabolka in hruške , izrežemo peščišče in sadje narežemo na krhlje.",,literal,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [Medtem olupimo jabolka in hruške , izrežemo peščišče in sadje narežemo na krhlje.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.377272605895996
47,jabolka in hruške,"Za jabolka in hruške je priporočljivo, da stojijo vsaj tri tedne po obiranju, da dosežejo pravo zrelost.",,literal,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [Za jabolka in hruške je priporočljivo, da stojijo vsaj tri tedne po obiranju, da dosežejo pravo zrelost.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.2793188095092773
48,banana republika,"To ni bilo in ni odvisno od nas, ampak od dejstva, da živimo v državi, kjer se še dogajajo stvari, ki se dandanes niti v banana republikah ne dogajajo več.",,idiomatic,"In the Slovenian language, determine whether the expression [banana republika] in this context [To ni bilo in ni odvisno od nas, ampak od dejstva, da živimo v državi, kjer se še dogajajo stvari, ki se dandanes niti v banana republikah ne dogajajo več.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.086694955825806
49,banana republika,"Verjetno je Auerju zrihtal kakega sponzorja, kar pa nas spet zapelje v zgodbo o banana republikah , kjer lahko diktatorji (politiki) delajo, kar hočejo.",,idiomatic,"In the Slovenian language, determine whether the expression [banana republika] in this context [Verjetno je Auerju zrihtal kakega sponzorja, kar pa nas spet zapelje v zgodbo o banana republikah , kjer lahko diktatorji (politiki) delajo, kar hočejo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.633049964904785
50,banana republika,"Majhna obmorska država je po osamosvojitvi postala prava banana republika, saj večino izvoza predstavljajo banane.",,literal,"In the Slovenian language, determine whether the expression [banana republika] in this context [Majhna obmorska država je po osamosvojitvi postala prava banana republika, saj večino izvoza predstavljajo banane.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,7.771540880203247
51,banana republika,Vlada banana republike je napovedala novo pobudo za trajnostno pridelavo tropskega sadja.,,literal,"In the Slovenian language, determine whether the expression [banana republika] in this context [Vlada banana republike je napovedala novo pobudo za trajnostno pridelavo tropskega sadja.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,9.540817022323608
52,postlano z rožicami,"Čeprav torinskemu Juventusu v italijanskem prvenstvu ni postlano z rožicami , je vnovič na dobri poti, da se uvrsti v finale pokala evropskih prvakov.",,idiomatic,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Čeprav torinskemu Juventusu v italijanskem prvenstvu ni postlano z rožicami , je vnovič na dobri poti, da se uvrsti v finale pokala evropskih prvakov.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8917899131774902
53,postlano z rožicami,"Nikomur ni postlano z rožicami , vsak človek se mora do soljudi vesti lepo in pozitivno.",,idiomatic,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Nikomur ni postlano z rožicami , vsak človek se mora do soljudi vesti lepo in pozitivno.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.266260862350464
54,postlano z rožicami,"Postelja je bila postlana z rožicami, ki so dišale po sveže pokošenem travniku.",,literal,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Postelja je bila postlana z rožicami, ki so dišale po sveže pokošenem travniku.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.451959133148193
55,postlano z rožicami,"Na tleh je ležala blazina, postlana z rožicami in listi.",,literal,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Na tleh je ležala blazina, postlana z rožicami in listi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.635185956954956
56,velika živina,"On, gospod, je nekakšen sanitarni inšpektor, velika živina , gospa pa obilno narcisoidna gospodinja.",,idiomatic,"In the Slovenian language, determine whether the expression [velika živina] in this context [On, gospod, je nekakšen sanitarni inšpektor, velika živina , gospa pa obilno narcisoidna gospodinja.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.550137996673584
57,velika živina,"Ko Uroš Peterc našteva dogodke, ki jim je bil priča, sogovornik dobi vtis, da je velika živina na političnem podiju.",,idiomatic,"In the Slovenian language, determine whether the expression [velika živina] in this context [Ko Uroš Peterc našteva dogodke, ki jim je bil priča, sogovornik dobi vtis, da je velika živina na političnem podiju.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.7598907947540283
58,velika živina,Do novega leta so zaklali okrog 18.000 glav velike živine in predelali tisoč ton izdelkov na leto.,,literal,"In the Slovenian language, determine whether the expression [velika živina] in this context [Do novega leta so zaklali okrog 18.000 glav velike živine in predelali tisoč ton izdelkov na leto.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.807056188583374
59,velika živina,Okoli 150 milijonov tolarjev vredna naložba bo omogočila samo zakol velike živine (goveda in konj).,,literal,"In the Slovenian language, determine whether the expression [velika živina] in this context [Okoli 150 milijonov tolarjev vredna naložba bo omogočila samo zakol velike živine (goveda in konj).] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.386909008026123
60,širša slika,"Vprašanje, kaj je širša slika problema debelosti, bi lahko zvenelo smešno - če ne bi bilo smrtno resno.",,idiomatic,"In the Slovenian language, determine whether the expression [širša slika] in this context [Vprašanje, kaj je širša slika problema debelosti, bi lahko zvenelo smešno - če ne bi bilo smrtno resno.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.7894420623779297
61,širša slika,"Obstaja pa tudi širša slika , ki jo moramo imeti v mislih, in sicer politično okolje, v katerem poteka to poslovno sodelovanje.",,idiomatic,"In the Slovenian language, determine whether the expression [širša slika] in this context [Obstaja pa tudi širša slika , ki jo moramo imeti v mislih, in sicer politično okolje, v katerem poteka to poslovno sodelovanje.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.7552828788757324
62,širša slika,Tri metre široka slika je bila neizpodbitno zvezda Hockneyjeve lanske retrospektive v galeriji Tate Britain.,,literal,"In the Slovenian language, determine whether the expression [širša slika] in this context [Tri metre široka slika je bila neizpodbitno zvezda Hockneyjeve lanske retrospektive v galeriji Tate Britain.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.616974115371704
63,širša slika,"Ta stena je dolga, zato bi bilo nanjo bolj smiselno obsesiti širšo sliko.",,literal,"In the Slovenian language, determine whether the expression [širša slika] in this context [Ta stena je dolga, zato bi bilo nanjo bolj smiselno obsesiti širšo sliko.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.7895190715789795
64,črni trg,Po njihovem mnenju prav nenadzorovan črni trg omogoča velike zaslužke kriminalcev in onemogoča kontrolo države nad uporabo konoplje.,,idiomatic,"In the Slovenian language, determine whether the expression [črni trg] in this context [Po njihovem mnenju prav nenadzorovan črni trg omogoča velike zaslužke kriminalcev in onemogoča kontrolo države nad uporabo konoplje.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.588238000869751
65,črni trg,"Kritiki po drugi strani trdijo, da se bodo mladi sedaj obrnili na črni trg za cigarete.",,idiomatic,"In the Slovenian language, determine whether the expression [črni trg] in this context [Kritiki po drugi strani trdijo, da se bodo mladi sedaj obrnili na črni trg za cigarete.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4711501598358154
66,črni trg,"Slikar je na platnu upodobil črni trg sredi mesta, osvetljen le z nekaj uličnimi svetilkami.",,literal,"In the Slovenian language, determine whether the expression [črni trg] in this context [Slikar je na platnu upodobil črni trg sredi mesta, osvetljen le z nekaj uličnimi svetilkami.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.23323130607605
67,črni trg,"Megla je prekrila črni trg, po katerem so hodili ljudje z dežniki.",,literal,"In the Slovenian language, determine whether the expression [črni trg] in this context [Megla je prekrila črni trg, po katerem so hodili ljudje z dežniki.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,6.479338884353638
68,črna ovca,"V družini sem bil vedno črna ovca , najmanjši in najmlajši izmed osmih fantov.",,idiomatic,"In the Slovenian language, determine whether the expression [črna ovca] in this context [V družini sem bil vedno črna ovca , najmanjši in najmlajši izmed osmih fantov.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.576241970062256
69,črna ovca,"Tako je povsod po svetu in Slovenija ni nikakršna izjema ali črna ovca , ki bi štrlela iz povprečja.",,idiomatic,"In the Slovenian language, determine whether the expression [črna ovca] in this context [Tako je povsod po svetu in Slovenija ni nikakršna izjema ali črna ovca , ki bi štrlela iz povprečja.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8044521808624268
70,črna ovca,Šest tednov stara črna ovca je prevzela pokroviteljstvo nad komaj rojenim prašičkom.,,literal,"In the Slovenian language, determine whether the expression [črna ovca] in this context [Šest tednov stara črna ovca je prevzela pokroviteljstvo nad komaj rojenim prašičkom.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.7031028270721436
71,črna ovca,"Za ogradami in živimi mejami so se brezvoljno sprehajali tropi belih in črnih ovc, pa tudi črede krav.",,literal,"In the Slovenian language, determine whether the expression [črna ovca] in this context [Za ogradami in živimi mejami so se brezvoljno sprehajali tropi belih in črnih ovc, pa tudi črede krav.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.575967073440552
72,slepa ulica,Pri preverjanju ustanoviteljev tovrstnih verig tudi uradne preiskovalce pogosto čaka slepa ulica .,,idiomatic,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Pri preverjanju ustanoviteljev tovrstnih verig tudi uradne preiskovalce pogosto čaka slepa ulica .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.0482208728790283
73,slepa ulica,Kljub temu pa cerkev v Konstantinoplu ni zadnja svoje vrste in zato nekakšna arhitekturna slepa ulica .,,idiomatic,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Kljub temu pa cerkev v Konstantinoplu ni zadnja svoje vrste in zato nekakšna arhitekturna slepa ulica .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.762807130813599
74,slepa ulica,Do devetih hiš bo vodila slepa ulica .,,literal,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Do devetih hiš bo vodila slepa ulica .] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.999361038208008
75,slepa ulica,"Sledila je osamljena slepa ulica starih hiš, nekoč del večjega naselja, ki nikoli ni bilo zgrajeno.",,literal,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Sledila je osamljena slepa ulica starih hiš, nekoč del večjega naselja, ki nikoli ni bilo zgrajeno.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.7103219032287598
76,modra kri,"Švedi so ponosni na svojo brezrazredno družbo, a modra kri je še zmeraj vstopnica za visoko družbo.",,idiomatic,"In the Slovenian language, determine whether the expression [modra kri] in this context [Švedi so ponosni na svojo brezrazredno družbo, a modra kri je še zmeraj vstopnica za visoko družbo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4644711017608643
