id,nc,sent,type label,type pred,input,output,time
45,ihe kporo akpo,"Ịmepụta usoro ọhụrụ a n’ụlọ ọrụ anyị ghọrọ ihe kpọrọ akpọ, ya mere, ha kpọrọ ndị ọkachamara ka ha nyere aka.",,idiomatic,"In the Igbo language, determine whether the expression [ihe kporo akpo] in this context [Ịmepụta usoro ọhụrụ a n’ụlọ ọrụ anyị ghọrọ ihe kpọrọ akpọ, ya mere, ha kpọrọ ndị ọkachamara ka ha nyere aka.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.114786148071289
46,ihe kporo akpo,Dọkịta wara isi ya hụ na ọ bụ ihe kpọrọ akpọ dị ya n’ime isi mere isi ji awa ya kemgbe.,,idiomatic,"In the Igbo language, determine whether the expression [ihe kporo akpo] in this context [Dọkịta wara isi ya hụ na ọ bụ ihe kpọrọ akpọ dị ya n’ime isi mere isi ji awa ya kemgbe.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.416538953781128
47,ihe kporo akpo,O nweghị mgbe ihe kpọrọ akpọ ga-adị mma itinye n’anya mmadụ n’ihi na o nwere ike ịrụkpọ mmadụ anya.,,idiomatic,"In the Igbo language, determine whether the expression [ihe kporo akpo] in this context [O nweghị mgbe ihe kpọrọ akpọ ga-adị mma itinye n’anya mmadụ n’ihi na o nwere ike ịrụkpọ mmadụ anya.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7759120464324951
48,agada gbachiri uzo,Mba Amerịka abụrụla agada gbachiri ụzọ n'ego ọzọ chọrọ ịbata Naịjiria,,idiomatic,"In the Igbo language, determine whether the expression [agada gbachiri uzo] in this context [Mba Amerịka abụrụla agada gbachiri ụzọ n'ego ọzọ chọrọ ịbata Naịjiria] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8563511371612549
49,agada gbachiri uzo,Chi Arsenal abụrụla Burnley agada gbachiri ụzọ ka Arsenal merichara ha n’egwu bọọlụ ha gbara ụnyaahụ.,,idiomatic,"In the Igbo language, determine whether the expression [agada gbachiri uzo] in this context [Chi Arsenal abụrụla Burnley agada gbachiri ụzọ ka Arsenal merichara ha n’egwu bọọlụ ha gbara ụnyaahụ.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2176220417022705
50,agada gbachiri uzo,X,,idiomatic,"In the Igbo language, determine whether the expression [agada gbachiri uzo] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9430391788482666
51,agada gbachiri uzo,X,,idiomatic,"In the Igbo language, determine whether the expression [agada gbachiri uzo] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1503360271453857
52,nwaanyi di abuo,"Mgbe ọ bịara n’ụlọ ọgwụ, dọkịta chọpụtara na ọ bụ nwaanyị dị abụọ, ya mere, ha nyere ya ndụmọdụ pụrụ iche.",,literal,"In the Igbo language, determine whether the expression [nwaanyi di abuo] in this context [Mgbe ọ bịara n’ụlọ ọgwụ, dọkịta chọpụtara na ọ bụ nwaanyị dị abụọ, ya mere, ha nyere ya ndụmọdụ pụrụ iche.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9274740219116211
53,nwaanyi di abuo,"Nwaanyị dị abụọ anaghị arụ ọrụ dị arọ, n’ihi na ahụ ya chọrọ izu ike maka nwa ọ na-ebu.",,idiomatic,"In the Igbo language, determine whether the expression [nwaanyi di abuo] in this context [Nwaanyị dị abụọ anaghị arụ ọrụ dị arọ, n’ihi na ahụ ya chọrọ izu ike maka nwa ọ na-ebu.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8195929527282715
54,nwaanyi di abuo,X,,idiomatic,"In the Igbo language, determine whether the expression [nwaanyi di abuo] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.863306999206543
55,nwaanyi di abuo,X,,idiomatic,"In the Igbo language, determine whether the expression [nwaanyi di abuo] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8834948539733887
56,akpa ego,"Nwoke ahụ bụ akpa ego, ya mere ka anyị kporiwe ndụ.",,idiomatic,"In the Igbo language, determine whether the expression [akpa ego] in this context [Nwoke ahụ bụ akpa ego, ya mere ka anyị kporiwe ndụ.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8712677955627441
57,akpa ego,"Ị sị na ị bụ akpa ego, ngwa bupụta ego kesaa onye ọ bụla.",,idiomatic,"In the Igbo language, determine whether the expression [akpa ego] in this context [Ị sị na ị bụ akpa ego, ngwa bupụta ego kesaa onye ọ bụla.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9934189319610596
58,akpa ego,Obere akpa ego nwere ike ịgbakọ ọnụ,,idiomatic,"In the Igbo language, determine whether the expression [akpa ego] in this context [Obere akpa ego nwere ike ịgbakọ ọnụ] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.347095012664795
59,akpa ego,Abobi tinye ego n'akpa ego bụ na ife na-eme,,idiomatic,"In the Igbo language, determine whether the expression [akpa ego] in this context [Abobi tinye ego n'akpa ego bụ na ife na-eme] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.303238868713379
60,oba mkpokoro,Atụmatụ ọhụrụ ha ghọrọ ọba mkpọkọrọ n’aka ndị ọrụ nke gosiri na ọ dị mkpa iwere ndị ma nke ekwe na-akụ n’ọrụ.,,idiomatic,"In the Igbo language, determine whether the expression [oba mkpokoro] in this context [Atụmatụ ọhụrụ ha ghọrọ ọba mkpọkọrọ n’aka ndị ọrụ nke gosiri na ọ dị mkpa iwere ndị ma nke ekwe na-akụ n’ọrụ.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1217076778411865
61,oba mkpokoro,Ọ maghị na odibo ọ gbara ga-emecha nyere ya aka n’ọdịnihu n’ihi na ọ na-echebu na ọ bụ ọba mkpọkọrọ.,,idiomatic,"In the Igbo language, determine whether the expression [oba mkpokoro] in this context [Ọ maghị na odibo ọ gbara ga-emecha nyere ya aka n’ọdịnihu n’ihi na ọ na-echebu na ọ bụ ọba mkpọkọrọ.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0592842102050781
62,oba mkpokoro,Ị chọchara ebe ị ga-awụnye egusi ndị a ọ bụrụ n’ọba mkpọkọrọ a.,,idiomatic,"In the Igbo language, determine whether the expression [oba mkpokoro] in this context [Ị chọchara ebe ị ga-awụnye egusi ndị a ọ bụrụ n’ọba mkpọkọrọ a.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2586548328399658
63,oba mkpokoro,O nwere otu ọba mkpọkọrọ dị n’azụ ụlọ anyị kemgbe afọ iri abụọ gara aga mana nne m ekwebeghị ka anyị tụfuo ya.,,idiomatic,"In the Igbo language, determine whether the expression [oba mkpokoro] in this context [O nwere otu ọba mkpọkọrọ dị n’azụ ụlọ anyị kemgbe afọ iri abụọ gara aga mana nne m ekwebeghị ka anyị tụfuo ya.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8406438827514648
64,ihe mgbagwoju anya,Otu ndị Taiwan People Party kwenyere na njikọ Taiwan na Chaina ka bụ ihe mgbagwoju anya.,,idiomatic,"In the Igbo language, determine whether the expression [ihe mgbagwoju anya] in this context [Otu ndị Taiwan People Party kwenyere na njikọ Taiwan na Chaina ka bụ ihe mgbagwoju anya.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1258559226989746
65,ihe mgbagwoju anya,Onyebuchi Igboke bụ onye na-ere ala a na-akpọ 'realtor' n'Enugwu steeti gwara BBC na ọ bụ ihe mgbagwoju anya ịnụ na o were onye si n'agbụrụ ndị ọzọ chọrọ ịzụ ala a sị na-agaghị eresi ya ala maka agbụrụ ya.,,idiomatic,"In the Igbo language, determine whether the expression [ihe mgbagwoju anya] in this context [Onyebuchi Igboke bụ onye na-ere ala a na-akpọ 'realtor' n'Enugwu steeti gwara BBC na ọ bụ ihe mgbagwoju anya ịnụ na o were onye si n'agbụrụ ndị ọzọ chọrọ ịzụ ala a sị na-agaghị eresi ya ala maka agbụrụ ya.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2402169704437256
66,ihe mgbagwoju anya,X,,idiomatic,"In the Igbo language, determine whether the expression [ihe mgbagwoju anya] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1829841136932373
67,ihe mgbagwoju anya,X,,idiomatic,"In the Igbo language, determine whether the expression [ihe mgbagwoju anya] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.182480812072754
68,obi iso rikpoo,Obi na-atọ ndị ọrụ gọọmentị etiti rịkpọọ dịka onyeisiala Muhammadu Buhari nyerela iwu ka a malite ịkwụ ha ụgwọọnwa opekatampe ọhụrụ nke pụtara puku naịra iri atọ.,,idiomatic,"In the Igbo language, determine whether the expression [obi iso rikpoo] in this context [Obi na-atọ ndị ọrụ gọọmentị etiti rịkpọọ dịka onyeisiala Muhammadu Buhari nyerela iwu ka a malite ịkwụ ha ụgwọọnwa opekatampe ọhụrụ nke pụtara puku naịra iri atọ.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.051382064819336
69,obi iso rikpoo,Obi na-atọ ndị ọkwọugbọala na ndị na-azụ ahịa rịkpọọ dịka ka ha na-agba aka ahịa.,,idiomatic,"In the Igbo language, determine whether the expression [obi iso rikpoo] in this context [Obi na-atọ ndị ọkwọugbọala na ndị na-azụ ahịa rịkpọọ dịka ka ha na-agba aka ahịa.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1610870361328125
70,obi iso rikpoo,X,,idiomatic,"In the Igbo language, determine whether the expression [obi iso rikpoo] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0319340229034424
71,obi iso rikpoo,X,,idiomatic,"In the Igbo language, determine whether the expression [obi iso rikpoo] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1238040924072266
72,ileda anya,Nke  a  gosiri  oke  ileda  anya  a  na-eleda  ụmụ  nwaanyị  n’ala  Igbo  dị  ka  Achebe  siri  kwuo.,,idiomatic,"In the Igbo language, determine whether the expression [ileda anya] in this context [Nke  a  gosiri  oke  ileda  anya  a  na-eleda  ụmụ  nwaanyị  n’ala  Igbo  dị  ka  Achebe  siri  kwuo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.022101879119873
73,onye apiriko,Ọ bụ onye apiriko.,,idiomatic,"In the Igbo language, determine whether the expression [onye apiriko] in this context [Ọ bụ onye apiriko.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1237609386444092
74,onye apiriko,Ndị apịrịko na-atụ asị nke ukwuu.,,idiomatic,"In the Igbo language, determine whether the expression [onye apiriko] in this context [Ndị apịrịko na-atụ asị nke ukwuu.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.998013973236084
75,onye apiriko,X,,idiomatic,"In the Igbo language, determine whether the expression [onye apiriko] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.092113971710205
76,onye apiriko,X,,idiomatic,"In the Igbo language, determine whether the expression [onye apiriko] in this context [X] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9390537738800049
77,igba apiriko,Onye gbara gị apiriko?,,idiomatic,"In the Igbo language, determine whether the expression [igba apiriko] in this context [Onye gbara gị apiriko?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8736600875854492
