id,nc,sent,type label,type pred,input,output,time
14,ojo de gato,"La anatomía del ojo del gato es una maravilla evolutiva, fundamental para su supervivencia y comportamiento. Una de sus características más interesantes es la forma rasgada de su pupila, una hendidura vertical que les permite tener un mayor control sobre la cantidad de luz que le entra al ojo.",,literal,"In the Spanish (Ecuador) language, determine whether the expression [ojo de gato] in this context [La anatomía del ojo del gato es una maravilla evolutiva, fundamental para su supervivencia y comportamiento. Una de sus características más interesantes es la forma rasgada de su pupila, una hendidura vertical que les permite tener un mayor control sobre la cantidad de luz que le entra al ojo.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8009862899780273
15,ojo de gato,"Enfermedades del ojo de gato: ¿primarias o secundarias? Las enfermedades oculares del gato pueden ser primarias, es decir, que afectan directamente al ojo, o secundarias, es decir, que se producen como consecuencia de otra enfermedad, como por ejemplo",,literal,"In the Spanish (Ecuador) language, determine whether the expression [ojo de gato] in this context [Enfermedades del ojo de gato: ¿primarias o secundarias? Las enfermedades oculares del gato pueden ser primarias, es decir, que afectan directamente al ojo, o secundarias, es decir, que se producen como consecuencia de otra enfermedad, como por ejemplo] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""ojo de gato"" in this context is used **literally**.",1.206951379776001
16,por los pelos,"Ganaron el partido por los pelos, con un gol en el último minuto.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [por los pelos] in this context [Ganaron el partido por los pelos, con un gol en el último minuto.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.489234447479248
17,por los pelos,"Aunque se nos dice que tanto las elecciones como el despliegue de EUFOR fueron grandes éxitos, creo que la Unión Europea y el Congo se han escapado del desastre por los pelos.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [por los pelos] in this context [Aunque se nos dice que tanto las elecciones como el despliegue de EUFOR fueron grandes éxitos, creo que la Unión Europea y el Congo se han escapado del desastre por los pelos.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.370605707168579
18,por los pelos,Una mujer será juzgada por agarrar por los pelos y arrastrar a su suegra,,literal,"In the Spanish (Ecuador) language, determine whether the expression [por los pelos] in this context [Una mujer será juzgada por agarrar por los pelos y arrastrar a su suegra] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.200817346572876
19,por los pelos,"Detenido en Vigo tras abofetear, agarrar por los pelos y arrastrar por el suelo a su pareja",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [por los pelos] in this context [Detenido en Vigo tras abofetear, agarrar por los pelos y arrastrar por el suelo a su pareja] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.3260111808776855
20,abogado del diablo,"Los Innovadores son los abogados del diablo por excelencia, que prosperan en el proceso de desmenuzar argumentos y creencias y dejar que las cintas floten al viento para que todos las vean.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [abogado del diablo] in this context [Los Innovadores son los abogados del diablo por excelencia, que prosperan en el proceso de desmenuzar argumentos y creencias y dejar que las cintas floten al viento para que todos las vean.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.299093008041382
21,abogado del diablo,"Sé que no estoy en contra, pero déjame hacer de abogado del diablo un momento.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [abogado del diablo] in this context [Sé que no estoy en contra, pero déjame hacer de abogado del diablo un momento.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.873981237411499
22,abogado del diablo,"En los procesos de canonización antiguos, el abogado del diablo era responsable de buscar pruebas en contra de la santidad del candidato.",,literal,"In the Spanish (Ecuador) language, determine whether the expression [abogado del diablo] in this context [En los procesos de canonización antiguos, el abogado del diablo era responsable de buscar pruebas en contra de la santidad del candidato.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.043377161026001
23,abogado del diablo,"Durante el juicio eclesiástico, el abogado del diablo presentó argumentos detallados para cuestionar la reputación del aspirante a santo",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [abogado del diablo] in this context [Durante el juicio eclesiástico, el abogado del diablo presentó argumentos detallados para cuestionar la reputación del aspirante a santo] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.645531415939331
24,dinero sucio,"Una investigación periodística de una fuerza enorme y extraordinariamente narrada. Se lee como una novela, pero por desgracia todo es verídico. El relato de Burgis nos muestra cómo el dinero sucio ha pasado de ser un problema nacional a una plaga internacional",,literal,"In the Spanish (Ecuador) language, determine whether the expression [dinero sucio] in this context [Una investigación periodística de una fuerza enorme y extraordinariamente narrada. Se lee como una novela, pero por desgracia todo es verídico. El relato de Burgis nos muestra cómo el dinero sucio ha pasado de ser un problema nacional a una plaga internacional] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.5192956924438477
25,dinero sucio,El banco fue acusado de permitir que dinero sucio del narcotráfico entrara en el sistema financiero.,,literal,"In the Spanish (Ecuador) language, determine whether the expression [dinero sucio] in this context [El banco fue acusado de permitir que dinero sucio del narcotráfico entrara en el sistema financiero.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""dinero sucio"" in this context is used **literally**.",1.7422218322753906
26,dinero sucio,Dinero Sucio: billetes y monedas pueden ser un foco de gérmenes e infección,,literal,"In the Spanish (Ecuador) language, determine whether the expression [dinero sucio] in this context [Dinero Sucio: billetes y monedas pueden ser un foco de gérmenes e infección] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.698209047317505
27,dinero sucio,"Dinero sucio: ¿Qué tan limpios son el efectivo, las tarjetas y las monedas?",,literal,"In the Spanish (Ecuador) language, determine whether the expression [dinero sucio] in this context [Dinero sucio: ¿Qué tan limpios son el efectivo, las tarjetas y las monedas?] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.85133695602417
28,caso de fuerza mayor,Llegar tarde a la reunión fue un caso de fuerza mayor: mi alarma decidió renunciar justo hoy.,,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [caso de fuerza mayor] in this context [Llegar tarde a la reunión fue un caso de fuerza mayor: mi alarma decidió renunciar justo hoy.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.07846999168396
29,caso de fuerza mayor,Para que Pedro salga un sábado en la noche tiene que darse un caso de fuerza mayor; ese man es casero nivel experto.,,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [caso de fuerza mayor] in this context [Para que Pedro salga un sábado en la noche tiene que darse un caso de fuerza mayor; ese man es casero nivel experto.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.424095392227173
30,caso de fuerza mayor,"Al ejercer una fuerza normal sobre el embolo más chico, logramos un caso de fuerza mayor sobre la superficie del embolo más grande.",,literal,"In the Spanish (Ecuador) language, determine whether the expression [caso de fuerza mayor] in this context [Al ejercer una fuerza normal sobre el embolo más chico, logramos un caso de fuerza mayor sobre la superficie del embolo más grande.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""caso de fuerza mayor"" in this context is used **literally**, as it refers to the physical principle of force amplification in a hydraulic system.  

**literal**",2.364905595779419
31,caso de fuerza mayor,Es un caso de fuerza mayor que la ejercida sobre el pistón del cilindro de menor tamaño.,,literal,"In the Spanish (Ecuador) language, determine whether the expression [caso de fuerza mayor] in this context [Es un caso de fuerza mayor que la ejercida sobre el pistón del cilindro de menor tamaño.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.208766460418701
32,ballena varada,"Después de perder su empleo y quedarse sin dirección, se sentía como una ballena varada en medio de la ciudad.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [ballena varada] in this context [Después de perder su empleo y quedarse sin dirección, se sentía como una ballena varada en medio de la ciudad.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7494502067565918
33,ballena varada,"El gigante tecnológico intentó lanzar un producto en un mercado que no entendía, y resultó ser una ballena varada: enorme pero inútil.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [ballena varada] in this context [El gigante tecnológico intentó lanzar un producto en un mercado que no entendía, y resultó ser una ballena varada: enorme pero inútil.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8569743633270264
34,ballena varada,Rescatan una ballena varada en el río Támesis en Londres,,literal,"In the Spanish (Ecuador) language, determine whether the expression [ballena varada] in this context [Rescatan una ballena varada en el río Támesis en Londres] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.259122848510742
35,ballena varada,El difícil final de una ballena varada en una playa de Estados Unidos,,literal,"In the Spanish (Ecuador) language, determine whether the expression [ballena varada] in this context [El difícil final de una ballena varada en una playa de Estados Unidos] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8381102085113525
38,mercado negro,"Es importante conocer las diferencias que existen entre estos dos mercados, dado que las transacciones realizadas en el mercado negro son consideradas ilegales.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [mercado negro] in this context [Es importante conocer las diferencias que existen entre estos dos mercados, dado que las transacciones realizadas en el mercado negro son consideradas ilegales.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.712359428405762
39,mercado negro,Descarga los vectores gratuitos más populares de Mercado negro en Freepik.,,literal,"In the Spanish (Ecuador) language, determine whether the expression [mercado negro] in this context [Descarga los vectores gratuitos más populares de Mercado negro en Freepik.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.8345305919647217
40,mercado negro,"Durante el festival, los niños jugaron cerca del mercado negro, un sector del parque decorado con toldos oscuros.",,literal,"In the Spanish (Ecuador) language, determine whether the expression [mercado negro] in this context [Durante el festival, los niños jugaron cerca del mercado negro, un sector del parque decorado con toldos oscuros.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.122109651565552
41,oveja negra,"En la familia siempre se habló de Luis como la oveja negra, porque nunca seguía las tradiciones familiares.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [oveja negra] in this context [En la familia siempre se habló de Luis como la oveja negra, porque nunca seguía las tradiciones familiares.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""oveja negra"" in this context is used idiomatically.  

idiomatic",1.7798995971679688
42,oveja negra,"Aunque todos en la empresa aceptaban las reglas, Marta era la oveja negra que proponía ideas disruptivas y poco convencionales.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [oveja negra] in this context [Aunque todos en la empresa aceptaban las reglas, Marta era la oveja negra que proponía ideas disruptivas y poco convencionales.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0193452835083008
43,oveja negra,"Durante los últimos años, la oveja negra ha dejado de ser expulsadas del rebaño para convertirse en una oportunidad para los ganaderos, consiguiendo tener un papel protagonista que, desde hace siglos, se les había negado.",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [oveja negra] in this context [Durante los últimos años, la oveja negra ha dejado de ser expulsadas del rebaño para convertirse en una oportunidad para los ganaderos, consiguiendo tener un papel protagonista que, desde hace siglos, se les había negado.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.488255739212036
44,oveja negra,"Oveja negra, cordero blanco. La creación de lana para teñir por selección artificial de la oveja doméstica",,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [oveja negra] in this context [Oveja negra, cordero blanco. La creación de lana para teñir por selección artificial de la oveja doméstica] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""oveja negra"" in this context is used **idiomatically**.",1.4445183277130127
45,de golpe,María decidió dejar de golpe su vida de quejas y empezó a meterse solo en proyectos que la motivaran.,,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [de golpe] in this context [María decidió dejar de golpe su vida de quejas y empezó a meterse solo en proyectos que la motivaran.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.664913177490234
46,de golpe,El equipo dejó de golpe su estilo conservador y salió a jugar como si no tuviera nada que perder.,,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [de golpe] in this context [El equipo dejó de golpe su estilo conservador y salió a jugar como si no tuviera nada que perder.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""de golpe"" in this context is used **idiomatically**.",1.5527491569519043
47,de golpe,El herrero dobló la lámina de golpe con un martillazo certero.,,literal,"In the Spanish (Ecuador) language, determine whether the expression [de golpe] in this context [El herrero dobló la lámina de golpe con un martillazo certero.] is used idiomatically or literally. Return only: idiomatic or literal.","In this context, ""[de golpe]"" is used **literally**.  

(literal)",1.2925524711608887
36,reloj biologico,Mi reloj biológico me está apurando a formar una familia antes de los treinta.,,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [reloj biologico] in this context [Mi reloj biológico me está apurando a formar una familia antes de los treinta.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.860516309738159
37,reloj biologico,Sentí que mi reloj biológico marcaba que era hora de cambiar de carrera y seguir mi verdadera pasión.,,idiomatic,"In the Spanish (Ecuador) language, determine whether the expression [reloj biologico] in this context [Sentí que mi reloj biológico marcaba que era hora de cambiar de carrera y seguir mi verdadera pasión.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5906426906585693
