id,nc,sent,type label,type pred,input,output,time
23,hudičev advokat,"V kratki zgodbi nastopa hudičev advokat, ki pripravlja pogodbe za prodajo duš in skrbi, da so vse klavzule brezhibno zapisane.",,idiomatic,"In the Slovenian language, determine whether the expression [hudičev advokat] in this context [V kratki zgodbi nastopa hudičev advokat, ki pripravlja pogodbe za prodajo duš in skrbi, da so vse klavzule brezhibno zapisane.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8362329006195068
24,umazan denar,"Med drugim naj bi z umazanim denarjem kupovali obleke za vse v stranki zaposlene ženske, z izjemo čistilk.",,idiomatic,"In the Slovenian language, determine whether the expression [umazan denar] in this context [Med drugim naj bi z umazanim denarjem kupovali obleke za vse v stranki zaposlene ženske, z izjemo čistilk.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.202462911605835
25,umazan denar,"A treba se je vprašati, kaj preprečevalci pranja denarja sploh počno, če ne ustavijo tokov umazanega denarja .",,literal,"In the Slovenian language, determine whether the expression [umazan denar] in this context [A treba se je vprašati, kaj preprečevalci pranja denarja sploh počno, če ne ustavijo tokov umazanega denarja .] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.0651259422302246
26,umazan denar,"Prodajalka je z nejevoljo sprejela zmečkan in umazan denar, ki je očitno dolgo krožil med rokami.",,literal,"In the Slovenian language, determine whether the expression [umazan denar] in this context [Prodajalka je z nejevoljo sprejela zmečkan in umazan denar, ki je očitno dolgo krožil med rokami.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.907141923904419
27,umazan denar,"Ko je štela dnevni izkupiček, si je najprej umila roke, ker je bil denar tako umazan od prahu in maščobe.",,literal,"In the Slovenian language, determine whether the expression [umazan denar] in this context [Ko je štela dnevni izkupiček, si je najprej umila roke, ker je bil denar tako umazan od prahu in maščobe.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9593150615692139
28,prilivati olje na ogenj,"Olje na ogenj je prilila še uradna izjava organizatorjev, ki so se postavili v bran sodniku.",,idiomatic,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Olje na ogenj je prilila še uradna izjava organizatorjev, ki so se postavili v bran sodniku.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1134967803955078
29,prilivati olje na ogenj,"Vse to je seveda zgolj prililo olje na ogenj debat, kateri junak je pravzaprav boljši.",,idiomatic,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Vse to je seveda zgolj prililo olje na ogenj debat, kateri junak je pravzaprav boljši.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.3762800693511963
30,prilivati olje na ogenj,"Da bi ogenj zagorel še močneje, je na tleče poleno prilil malo olja.",,literal,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Da bi ogenj zagorel še močneje, je na tleče poleno prilil malo olja.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8829751014709473
31,prilivati olje na ogenj,Kuhar je po nesreči prilil olje na ogenj in plameni so segli vse do nape.,,literal,"In the Slovenian language, determine whether the expression [prilivati olje na ogenj] in this context [Kuhar je po nesreči prilil olje na ogenj in plameni so segli vse do nape.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.6972472667694092
32,preizkusni kamen,Področje verske svobode ostaja tako v svetu kot pri nas preizkusni kamen človekovih pravic,,idiomatic,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [Področje verske svobode ostaja tako v svetu kot pri nas preizkusni kamen človekovih pravic] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.102207899093628
33,preizkusni kamen,Kljub svoji preprostosti so jedi a la rižota z morskimi sadeži ponavadi ključni preizkusni kamen naših gostiln.,,idiomatic,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [Kljub svoji preprostosti so jedi a la rižota z morskimi sadeži ponavadi ključni preizkusni kamen naših gostiln.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1147239208221436
34,preizkusni kamen,"Zlatar je s preizkusnim kamnom preveril, ali je prstan res iz čistega zlata.",,literal,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [Zlatar je s preizkusnim kamnom preveril, ali je prstan res iz čistega zlata.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9385027885437012
35,preizkusni kamen,"V delavnici je na preizkusni kamen podrgnil kovinsko paličico, da bi ocenil njeno sestavo.",,literal,"In the Slovenian language, determine whether the expression [preizkusni kamen] in this context [V delavnici je na preizkusni kamen podrgnil kovinsko paličico, da bi ocenil njeno sestavo.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7481129169464111
36,višja sila,"Da mu je tokrat višja sila vzela mesto na zmagovalnem odru, smo se lahko prepričali v drugi seriji.",,idiomatic,"In the Slovenian language, determine whether the expression [višja sila] in this context [Da mu je tokrat višja sila vzela mesto na zmagovalnem odru, smo se lahko prepričali v drugi seriji.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.712244987487793
37,višja sila,"Višja sila nam je prekrižala načrte, toda že včeraj zvečer smo spet omogočili dostop tovornjakov do Male čolnarske.",,idiomatic,"In the Slovenian language, determine whether the expression [višja sila] in this context [Višja sila nam je prekrižala načrte, toda že včeraj zvečer smo spet omogočili dostop tovornjakov do Male čolnarske.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0597760677337646
38,višja sila,"Na vzmetnem mehanizmu je delovala višja sila, zato se je pokrov sunkovito zaprl.",,literal,"In the Slovenian language, determine whether the expression [višja sila] in this context [Na vzmetnem mehanizmu je delovala višja sila, zato se je pokrov sunkovito zaprl.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7244501113891602
39,višja sila,Zaradi višje sile v škripcu se je bremenu spremenila smer gibanja.,,literal,"In the Slovenian language, determine whether the expression [višja sila] in this context [Zaradi višje sile v škripcu se je bremenu spremenila smer gibanja.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.928368091583252
40,stvar preteklosti,"Časi, ko smo bili opasani z več napravami, so dokončno postali stvar preteklosti .",,idiomatic,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [Časi, ko smo bili opasani z več napravami, so dokončno postali stvar preteklosti .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7722382545471191
41,stvar preteklosti,"Upam, da bo čez deset let dim iz avtomobilov stvar preteklosti na podoben način, kot se je to zgodilo s cigaretnim dimom v restavracijah.",,idiomatic,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [Upam, da bo čez deset let dim iz avtomobilov stvar preteklosti na podoben način, kot se je to zgodilo s cigaretnim dimom v restavracijah.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9909260272979736
42,stvar preteklosti,"V muzeju hranijo več predmetov, med njimi tudi stvar preteklosti – staro kamnito orodje.",,literal,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [V muzeju hranijo več predmetov, med njimi tudi stvar preteklosti – staro kamnito orodje.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8537890911102295
43,stvar preteklosti,"Na razstavi so obiskovalci lahko prisluhnili zgodbam, ki jih pripovedujejo stvari preteklosti.",,idiomatic,"In the Slovenian language, determine whether the expression [stvar preteklosti] in this context [Na razstavi so obiskovalci lahko prisluhnili zgodbam, ki jih pripovedujejo stvari preteklosti.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8894667625427246
44,jabolka in hruške,"Le naj poslušajo dr. Ruglja, on ve, o čem govori, čeprav je moški in velikokrat pomeša jabolka in hruške , zato se z njim v vsem ne strinjam, vseeno zadene srčiko.",,idiomatic,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [Le naj poslušajo dr. Ruglja, on ve, o čem govori, čeprav je moški in velikokrat pomeša jabolka in hruške , zato se z njim v vsem ne strinjam, vseeno zadene srčiko.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7779891490936279
45,jabolka in hruške,"No, zdaj so v državnem zboru pomešali jabolka in hruške , s tem, da so stlačili v ta zakon tako žrtve vojnega nasilja kot tudi tiste, ki so utrpeli krivico po vojni.",,idiomatic,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [No, zdaj so v državnem zboru pomešali jabolka in hruške , s tem, da so stlačili v ta zakon tako žrtve vojnega nasilja kot tudi tiste, ki so utrpeli krivico po vojni.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2813529968261719
46,jabolka in hruške,"Medtem olupimo jabolka in hruške , izrežemo peščišče in sadje narežemo na krhlje.",,literal,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [Medtem olupimo jabolka in hruške , izrežemo peščišče in sadje narežemo na krhlje.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7831549644470215
47,jabolka in hruške,"Za jabolka in hruške je priporočljivo, da stojijo vsaj tri tedne po obiranju, da dosežejo pravo zrelost.",,literal,"In the Slovenian language, determine whether the expression [jabolka in hruške] in this context [Za jabolka in hruške je priporočljivo, da stojijo vsaj tri tedne po obiranju, da dosežejo pravo zrelost.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9252889156341553
48,banana republika,"To ni bilo in ni odvisno od nas, ampak od dejstva, da živimo v državi, kjer se še dogajajo stvari, ki se dandanes niti v banana republikah ne dogajajo več.",,idiomatic,"In the Slovenian language, determine whether the expression [banana republika] in this context [To ni bilo in ni odvisno od nas, ampak od dejstva, da živimo v državi, kjer se še dogajajo stvari, ki se dandanes niti v banana republikah ne dogajajo več.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8125731945037842
49,banana republika,"Verjetno je Auerju zrihtal kakega sponzorja, kar pa nas spet zapelje v zgodbo o banana republikah , kjer lahko diktatorji (politiki) delajo, kar hočejo.",,idiomatic,"In the Slovenian language, determine whether the expression [banana republika] in this context [Verjetno je Auerju zrihtal kakega sponzorja, kar pa nas spet zapelje v zgodbo o banana republikah , kjer lahko diktatorji (politiki) delajo, kar hočejo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.4982068538665771
50,banana republika,"Majhna obmorska država je po osamosvojitvi postala prava banana republika, saj večino izvoza predstavljajo banane.",,idiomatic,"In the Slovenian language, determine whether the expression [banana republika] in this context [Majhna obmorska država je po osamosvojitvi postala prava banana republika, saj večino izvoza predstavljajo banane.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7561399936676025
51,banana republika,Vlada banana republike je napovedala novo pobudo za trajnostno pridelavo tropskega sadja.,,idiomatic,"In the Slovenian language, determine whether the expression [banana republika] in this context [Vlada banana republike je napovedala novo pobudo za trajnostno pridelavo tropskega sadja.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.330315113067627
52,postlano z rožicami,"Čeprav torinskemu Juventusu v italijanskem prvenstvu ni postlano z rožicami , je vnovič na dobri poti, da se uvrsti v finale pokala evropskih prvakov.",,idiomatic,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Čeprav torinskemu Juventusu v italijanskem prvenstvu ni postlano z rožicami , je vnovič na dobri poti, da se uvrsti v finale pokala evropskih prvakov.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1275660991668701
53,postlano z rožicami,"Nikomur ni postlano z rožicami , vsak človek se mora do soljudi vesti lepo in pozitivno.",,idiomatic,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Nikomur ni postlano z rožicami , vsak človek se mora do soljudi vesti lepo in pozitivno.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8273100852966309
54,postlano z rožicami,"Postelja je bila postlana z rožicami, ki so dišale po sveže pokošenem travniku.",,literal,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Postelja je bila postlana z rožicami, ki so dišale po sveže pokošenem travniku.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7344870567321777
55,postlano z rožicami,"Na tleh je ležala blazina, postlana z rožicami in listi.",,literal,"In the Slovenian language, determine whether the expression [postlano z rožicami] in this context [Na tleh je ležala blazina, postlana z rožicami in listi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9404489994049072
56,velika živina,"On, gospod, je nekakšen sanitarni inšpektor, velika živina , gospa pa obilno narcisoidna gospodinja.",,idiomatic,"In the Slovenian language, determine whether the expression [velika živina] in this context [On, gospod, je nekakšen sanitarni inšpektor, velika živina , gospa pa obilno narcisoidna gospodinja.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9559011459350586
57,velika živina,"Ko Uroš Peterc našteva dogodke, ki jim je bil priča, sogovornik dobi vtis, da je velika živina na političnem podiju.",,idiomatic,"In the Slovenian language, determine whether the expression [velika živina] in this context [Ko Uroš Peterc našteva dogodke, ki jim je bil priča, sogovornik dobi vtis, da je velika živina na političnem podiju.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0199291706085205
58,velika živina,Do novega leta so zaklali okrog 18.000 glav velike živine in predelali tisoč ton izdelkov na leto.,,literal,"In the Slovenian language, determine whether the expression [velika živina] in this context [Do novega leta so zaklali okrog 18.000 glav velike živine in predelali tisoč ton izdelkov na leto.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7528870105743408
59,velika živina,Okoli 150 milijonov tolarjev vredna naložba bo omogočila samo zakol velike živine (goveda in konj).,,literal,"In the Slovenian language, determine whether the expression [velika živina] in this context [Okoli 150 milijonov tolarjev vredna naložba bo omogočila samo zakol velike živine (goveda in konj).] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.768547773361206
60,širša slika,"Vprašanje, kaj je širša slika problema debelosti, bi lahko zvenelo smešno - če ne bi bilo smrtno resno.",,idiomatic,"In the Slovenian language, determine whether the expression [širša slika] in this context [Vprašanje, kaj je širša slika problema debelosti, bi lahko zvenelo smešno - če ne bi bilo smrtno resno.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0493571758270264
61,širša slika,"Obstaja pa tudi širša slika , ki jo moramo imeti v mislih, in sicer politično okolje, v katerem poteka to poslovno sodelovanje.",,idiomatic,"In the Slovenian language, determine whether the expression [širša slika] in this context [Obstaja pa tudi širša slika , ki jo moramo imeti v mislih, in sicer politično okolje, v katerem poteka to poslovno sodelovanje.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.933708906173706
62,širša slika,Tri metre široka slika je bila neizpodbitno zvezda Hockneyjeve lanske retrospektive v galeriji Tate Britain.,,literal,"In the Slovenian language, determine whether the expression [širša slika] in this context [Tri metre široka slika je bila neizpodbitno zvezda Hockneyjeve lanske retrospektive v galeriji Tate Britain.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.786034345626831
63,širša slika,"Ta stena je dolga, zato bi bilo nanjo bolj smiselno obsesiti širšo sliko.",,literal,"In the Slovenian language, determine whether the expression [širša slika] in this context [Ta stena je dolga, zato bi bilo nanjo bolj smiselno obsesiti širšo sliko.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9426162242889404
64,črni trg,Po njihovem mnenju prav nenadzorovan črni trg omogoča velike zaslužke kriminalcev in onemogoča kontrolo države nad uporabo konoplje.,,literal,"In the Slovenian language, determine whether the expression [črni trg] in this context [Po njihovem mnenju prav nenadzorovan črni trg omogoča velike zaslužke kriminalcev in onemogoča kontrolo države nad uporabo konoplje.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8167052268981934
65,črni trg,"Kritiki po drugi strani trdijo, da se bodo mladi sedaj obrnili na črni trg za cigarete.",,idiomatic,"In the Slovenian language, determine whether the expression [črni trg] in this context [Kritiki po drugi strani trdijo, da se bodo mladi sedaj obrnili na črni trg za cigarete.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7580888271331787
66,črni trg,"Slikar je na platnu upodobil črni trg sredi mesta, osvetljen le z nekaj uličnimi svetilkami.",,literal,"In the Slovenian language, determine whether the expression [črni trg] in this context [Slikar je na platnu upodobil črni trg sredi mesta, osvetljen le z nekaj uličnimi svetilkami.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9311738014221191
67,črni trg,"Megla je prekrila črni trg, po katerem so hodili ljudje z dežniki.",,literal,"In the Slovenian language, determine whether the expression [črni trg] in this context [Megla je prekrila črni trg, po katerem so hodili ljudje z dežniki.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.024770736694336
68,črna ovca,"V družini sem bil vedno črna ovca , najmanjši in najmlajši izmed osmih fantov.",,idiomatic,"In the Slovenian language, determine whether the expression [črna ovca] in this context [V družini sem bil vedno črna ovca , najmanjši in najmlajši izmed osmih fantov.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8398871421813965
69,črna ovca,"Tako je povsod po svetu in Slovenija ni nikakršna izjema ali črna ovca , ki bi štrlela iz povprečja.",,idiomatic,"In the Slovenian language, determine whether the expression [črna ovca] in this context [Tako je povsod po svetu in Slovenija ni nikakršna izjema ali črna ovca , ki bi štrlela iz povprečja.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0696821212768555
70,črna ovca,Šest tednov stara črna ovca je prevzela pokroviteljstvo nad komaj rojenim prašičkom.,,literal,"In the Slovenian language, determine whether the expression [črna ovca] in this context [Šest tednov stara črna ovca je prevzela pokroviteljstvo nad komaj rojenim prašičkom.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.805933952331543
71,črna ovca,"Za ogradami in živimi mejami so se brezvoljno sprehajali tropi belih in črnih ovc, pa tudi črede krav.",,literal,"In the Slovenian language, determine whether the expression [črna ovca] in this context [Za ogradami in živimi mejami so se brezvoljno sprehajali tropi belih in črnih ovc, pa tudi črede krav.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7748398780822754
72,slepa ulica,Pri preverjanju ustanoviteljev tovrstnih verig tudi uradne preiskovalce pogosto čaka slepa ulica .,,idiomatic,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Pri preverjanju ustanoviteljev tovrstnih verig tudi uradne preiskovalce pogosto čaka slepa ulica .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9146592617034912
73,slepa ulica,Kljub temu pa cerkev v Konstantinoplu ni zadnja svoje vrste in zato nekakšna arhitekturna slepa ulica .,,idiomatic,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Kljub temu pa cerkev v Konstantinoplu ni zadnja svoje vrste in zato nekakšna arhitekturna slepa ulica .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9377639293670654
74,slepa ulica,Do devetih hiš bo vodila slepa ulica .,,literal,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Do devetih hiš bo vodila slepa ulica .] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.400089740753174
75,slepa ulica,"Sledila je osamljena slepa ulica starih hiš, nekoč del večjega naselja, ki nikoli ni bilo zgrajeno.",,literal,"In the Slovenian language, determine whether the expression [slepa ulica] in this context [Sledila je osamljena slepa ulica starih hiš, nekoč del večjega naselja, ki nikoli ni bilo zgrajeno.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.1790900230407715
76,modra kri,"Švedi so ponosni na svojo brezrazredno družbo, a modra kri je še zmeraj vstopnica za visoko družbo.",,idiomatic,"In the Slovenian language, determine whether the expression [modra kri] in this context [Švedi so ponosni na svojo brezrazredno družbo, a modra kri je še zmeraj vstopnica za visoko družbo.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8497719764709473
