id,nc,sent,type label,type pred,input,output,time
18,кот наплакал,"Если вы видите под глазами кота слезы, будто кот наплакал, это может быть признаком заболевания (например, инфекции, аллергии) или физиологических особенностей, таких как непроходимость носослёзного канала, а не проявлением его грусти",,literal,"In the Russian language, determine whether the expression [кот наплакал] in this context [Если вы видите под глазами кота слезы, будто кот наплакал, это может быть признаком заболевания (например, инфекции, аллергии) или физиологических особенностей, таких как непроходимость носослёзного канала, а не проявлением его грусти] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7877099514007568
19,кот наплакал,"После того как кота наказали, он тихо сидел в углу и действительно наплакал несколько слёз.",,literal,"In the Russian language, determine whether the expression [кот наплакал] in this context [После того как кота наказали, он тихо сидел в углу и действительно наплакал несколько слёз.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7816891670227051
20,на волоске,"Чем хочешь ты, чтобы я поклялся? - спросил, очень оживившись, развязанный. - Ну, хотя бы жизнью твоею, - ответил прокуратор, - ею клясться самое время, так как она висит на волоске, знай это!",,idiomatic,"In the Russian language, determine whether the expression [на волоске] in this context [Чем хочешь ты, чтобы я поклялся? - спросил, очень оживившись, развязанный. - Ну, хотя бы жизнью твоею, - ответил прокуратор, - ею клясться самое время, так как она висит на волоске, знай это!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.054159164428711
21,на волоске,Ваше имение на волосок от погибели,,idiomatic,"In the Russian language, determine whether the expression [на волоске] in this context [Ваше имение на волосок от погибели] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9946877956390381
22,на волоске,"На волосках тарантулов находятся острые щетинки, которые служат защитным механизмом для паука.",,literal,"In the Russian language, determine whether the expression [на волоске] in this context [На волосках тарантулов находятся острые щетинки, которые служат защитным механизмом для паука.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7719669342041016
23,на волоске,"Влага задерживается на волосках киви, сохраняя плод сочным.",,literal,"In the Russian language, determine whether the expression [на волоске] in this context [Влага задерживается на волосках киви, сохраняя плод сочным.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.724498987197876
24,адвокат дьявола,"В этой главе адвокат дьявола перечисляет основные пороки нашего отечества: ужасный климат с длинной зимой и сухим летом, страна, в которой столица построена на болоте, где почти нет хороших дорог, где гигиенические условия жизни населения очень плохи, где много всяких болезней, где бедные люди ― отсталые и невежественные, а средний класс ― беспечный и неряшливый, где хулиганство и насилие считается нормой, где убить, оскорбить, покалечить ничего не стоит.",,idiomatic,"In the Russian language, determine whether the expression [адвокат дьявола] in this context [В этой главе адвокат дьявола перечисляет основные пороки нашего отечества: ужасный климат с длинной зимой и сухим летом, страна, в которой столица построена на болоте, где почти нет хороших дорог, где гигиенические условия жизни населения очень плохи, где много всяких болезней, где бедные люди ― отсталые и невежественные, а средний класс ― беспечный и неряшливый, где хулиганство и насилие считается нормой, где убить, оскорбить, покалечить ничего не стоит.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.021888017654419
26,адвокат дьявола,"В юриспруденции нет места личным чувствам, поэтому даже верующий юрист должен ответственно выполнять свои обязанности, даже если он назначен адвокатом самого дьявола",,idiomatic,"In the Russian language, determine whether the expression [адвокат дьявола] in this context [В юриспруденции нет места личным чувствам, поэтому даже верующий юрист должен ответственно выполнять свои обязанности, даже если он назначен адвокатом самого дьявола] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.1077721118927
27,адвокат дьявола,"В фильме «Адвокат дьявола» главный герой буквально становится юристом, работающим на самого дьявола",,literal,"In the Russian language, determine whether the expression [адвокат дьявола] in this context [В фильме «Адвокат дьявола» главный герой буквально становится юристом, работающим на самого дьявола] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9951772689819336
28,грязные деньги,"Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.",,idiomatic,"In the Russian language, determine whether the expression [грязные деньги] in this context [Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8999638557434082
29,грязные деньги,"– Беру грязными деньгами порочных! – решил инженер и получил сумму на свой счёт, обрадовавшись, что вышло удачно сплавить галифатское барахло.",,idiomatic,"In the Russian language, determine whether the expression [грязные деньги] in this context [– Беру грязными деньгами порочных! – решил инженер и получил сумму на свой счёт, обрадовавшись, что вышло удачно сплавить галифатское барахло.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.655095100402832
30,грязные деньги,"Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук",,literal,"In the Russian language, determine whether the expression [грязные деньги] in this context [Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7768456935882568
31,грязные деньги,"Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги",,literal,"In the Russian language, determine whether the expression [грязные деньги] in this context [Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7662849426269531
32,рваться в бой,"Студенты рвутся в бой, готовясь защитить свои дипломы",,idiomatic,"In the Russian language, determine whether the expression [рваться в бой] in this context [Студенты рвутся в бой, готовясь защитить свои дипломы] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7294149398803711
33,рваться в бой,"Новичок в компании рвётся в бой, предлагая идеи на каждом совещании",,idiomatic,"In the Russian language, determine whether the expression [рваться в бой] in this context [Новичок в компании рвётся в бой, предлагая идеи на каждом совещании] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8274040222167969
34,рваться в бой,"Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости",,idiomatic,"In the Russian language, determine whether the expression [рваться в бой] in this context [Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2115390300750732
35,рваться в бой,"Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость",,idiomatic,"In the Russian language, determine whether the expression [рваться в бой] in this context [Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7953400611877441
36,подливать масло в огонь,"Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».",,idiomatic,"In the Russian language, determine whether the expression [подливать масло в огонь] in this context [Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7146360874176025
38,подливать масло в огонь,"Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару",,literal,"In the Russian language, determine whether the expression [подливать масло в огонь] in this context [Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7429680824279785
39,подливать масло в огонь,"Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой",,literal,"In the Russian language, determine whether the expression [подливать масло в огонь] in this context [Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7700340747833252
40,кануть в Лету,"Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.",,idiomatic,"In the Russian language, determine whether the expression [кануть в Лету] in this context [Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.4816110134124756
41,кануть в Лету,"Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.",,idiomatic,"In the Russian language, determine whether the expression [кануть в Лету] in this context [Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8214111328125
42,кануть в Лету,"Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная",,idiomatic,"In the Russian language, determine whether the expression [кануть в Лету] in this context [Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7059502601623535
43,кануть в Лету,"В мифах древней Греции, души умерших не канули в Лету, а пили из нее воду, чтобы забыть о прошлой жизни",,literal,"In the Russian language, determine whether the expression [кануть в Лету] in this context [В мифах древней Греции, души умерших не канули в Лету, а пили из нее воду, чтобы забыть о прошлой жизни] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9209251403808594
44,небо и земля,"Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.",,idiomatic,"In the Russian language, determine whether the expression [небо и земля] in this context [Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7629749774932861
45,небо и земля,"Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.",,idiomatic,"In the Russian language, determine whether the expression [небо и земля] in this context [Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7455201148986816
46,небо и земля,"– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.",,literal,"In the Russian language, determine whether the expression [небо и земля] in this context [– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7544269561767578
47,небо и земля,"У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов",,idiomatic,"In the Russian language, determine whether the expression [небо и земля] in this context [У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8029820919036865
48,черт ногу сломит,"Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!",,idiomatic,"In the Russian language, determine whether the expression [черт ногу сломит] in this context [Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7016010284423828
49,черт ногу сломит,"Весь этот официоз и объём того, что мне нужно изучить – в одном только этикете чёрт ногу сломит! – пугали.",,idiomatic,"In the Russian language, determine whether the expression [черт ногу сломит] in this context [Весь этот официоз и объём того, что мне нужно изучить – в одном только этикете чёрт ногу сломит! – пугали.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2882142066955566
50,черт ногу сломит,"Во время калядок Васька, одетый как черт, сломал ногу",,literal,"In the Russian language, determine whether the expression [черт ногу сломит] in this context [Во время калядок Васька, одетый как черт, сломал ногу] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.029642105102539
51,черт ногу сломит,На карнавале переодетый в чёрта парень поскользнулся на льду — вот тебе и результат: чёрт ногу сломил прямо посреди площади.,,idiomatic,"In the Russian language, determine whether the expression [черт ногу сломит] in this context [На карнавале переодетый в чёрта парень поскользнулся на льду — вот тебе и результат: чёрт ногу сломил прямо посреди площади.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8612489700317383
52,не в своей тарелке,"– На меня свалилось много нового, и я чувствую себя немного не в своей тарелке.",,idiomatic,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [– На меня свалилось много нового, и я чувствую себя немного не в своей тарелке.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9931488037109375
53,не в своей тарелке,"Как и любой городской человек в такой ситуации, я был совершенно не в своей тарелке – испуганный, растерянный, с зашкаливающим уровнем адреналина в крови.",,idiomatic,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [Как и любой городской человек в такой ситуации, я был совершенно не в своей тарелке – испуганный, растерянный, с зашкаливающим уровнем адреналина в крови.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7796082496643066
54,не в своей тарелке,"Из-за переполоха на кухне, пара яблок оказалась не в своей тарелке и смущала гостей соседством с морским ежами",,literal,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [Из-за переполоха на кухне, пара яблок оказалась не в своей тарелке и смущала гостей соседством с морским ежами] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.1562690734863281
55,не в своей тарелке,"Весьма некультурно ковыряться за обедом не в своей тарелке, а в тарлеке соседа. Лучше так не делать, даже если кажется, что еда у него вкуснее",,literal,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [Весьма некультурно ковыряться за обедом не в своей тарелке, а в тарлеке соседа. Лучше так не делать, даже если кажется, что еда у него вкуснее] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7166597843170166
56,подопытный кролик,Посещайте рекламные демонстрации новой косметики и не бойтесь выступать в роли подопытного кролика профессиональных гримёров.,,idiomatic,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Посещайте рекламные демонстрации новой косметики и не бойтесь выступать в роли подопытного кролика профессиональных гримёров.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8599050045013428
57,подопытный кролик,"Ждать новых подопытных кроликов, как она говорила про пациентов, решивших испытать её чудо-пыльцу, уже не было сил.",,idiomatic,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Ждать новых подопытных кроликов, как она говорила про пациентов, решивших испытать её чудо-пыльцу, уже не было сил.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8782749176025391
58,подопытный кролик,Лаборант забыл закрыть клетку и подопытный кролик Федя убежал исследовать лабораторию,,literal,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Лаборант забыл закрыть клетку и подопытный кролик Федя убежал исследовать лабораторию] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9474549293518066
59,подопытный кролик,Немалая статья расходов нашей лаборатории - закупка лабораторных кроликов и мышей,,literal,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Немалая статья расходов нашей лаборатории - закупка лабораторных кроликов и мышей] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9593942165374756
60,однорукий бандит,"Сидят, бедные, все бледные, как спирохеты, дёргают за ручку однорукого бандита – а в глазах мечта о трёх вишенках.",,idiomatic,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Сидят, бедные, все бледные, как спирохеты, дёргают за ручку однорукого бандита – а в глазах мечта о трёх вишенках.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7217438220977783
61,однорукий бандит,"Он просто зашёл на минутку, но в итоге скормил все деньги однорукому бандиту",,idiomatic,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Он просто зашёл на минутку, но в итоге скормил все деньги однорукому бандиту] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.4697270393371582
62,однорукий бандит,"Однорукий бандит - Джо - вошел в салун, от этого парня так и веяло опасностью",,literal,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Однорукий бандит - Джо - вошел в салун, от этого парня так и веяло опасностью] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9076380729675293
63,однорукий бандит,"Так он меня нанял, несмотря на то что я однорукий, однорукого бандиты бояться меньше будут.",,literal,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Так он меня нанял, несмотря на то что я однорукий, однорукого бандиты бояться меньше будут.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7258150577545166
64,душа компании,"На празднике не нужно сидеть всё время со скучающей физиономией, в противном случае ты не только не сможешь стать душой компании, но и вообще никогда не станешь в этой компании своим человеком.",,idiomatic,"In the Russian language, determine whether the expression [душа компании] in this context [На празднике не нужно сидеть всё время со скучающей физиономией, в противном случае ты не только не сможешь стать душой компании, но и вообще никогда не станешь в этой компании своим человеком.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.7965519428253174
65,душа компании,"А если отличницы не ходят на дискотеки и на вечеринки, то это вовсе не значит, что они не умеют танцевать и что их нельзя назвать душой компании.",,idiomatic,"In the Russian language, determine whether the expression [душа компании] in this context [А если отличницы не ходят на дискотеки и на вечеринки, то это вовсе не значит, что они не умеют танцевать и что их нельзя назвать душой компании.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7102580070495605
66,два сапога пара,Два сапога ― пара: оба бредят высшими вопросами и совершенно довольны друг другом.,,idiomatic,"In the Russian language, determine whether the expression [два сапога пара] in this context [Два сапога ― пара: оба бредят высшими вопросами и совершенно довольны друг другом.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8411500453948975
67,два сапога пара,"Они с нашим Корнеевым ― два сапога пара, оба без царя в голове",,idiomatic,"In the Russian language, determine whether the expression [два сапога пара] in this context [Они с нашим Корнеевым ― два сапога пара, оба без царя в голове] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8227400779724121
68,два сапога пара,"Итальянская обувь, два сапога - пара - стоят до тысячи евро",,idiomatic,"In the Russian language, determine whether the expression [два сапога пара] in this context [Итальянская обувь, два сапога - пара - стоят до тысячи евро] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9784770011901855
69,два сапога пара,"Пришла моя посылка: два сапога — пара, но с браком: оба на правую ногу.",,idiomatic,"In the Russian language, determine whether the expression [два сапога пара] in this context [Пришла моя посылка: два сапога — пара, но с браком: оба на правую ногу.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9328010082244873
70,тревожный звоночек,"И это уже тревожный звоночек, когда становится понятно, что человек из-за заранее придуманного осуждения других людей в свой адрес, запрещает себе сделать то, чего бы он хотел (если это не в ущерб никому).",,idiomatic,"In the Russian language, determine whether the expression [тревожный звоночек] in this context [И это уже тревожный звоночек, когда становится понятно, что человек из-за заранее придуманного осуждения других людей в свой адрес, запрещает себе сделать то, чего бы он хотел (если это не в ущерб никому).] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.6784040927886963
71,тревожный звоночек,"Поэтому ты испытываешь всю эту гамму неправильного и скучаешь по всему хорошему, что есть в этих людях, и сожалеешь о том, что не замечал тревожных звоночков, но всё это процесс обучения.",,idiomatic,"In the Russian language, determine whether the expression [тревожный звоночек] in this context [Поэтому ты испытываешь всю эту гамму неправильного и скучаешь по всему хорошему, что есть в этих людях, и сожалеешь о том, что не замечал тревожных звоночков, но всё это процесс обучения.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.877561092376709
72,тише воды ниже травы,"Если вы разделите мою любовь, я останусь здесь, буду жить тише воды, ниже травы... делать, что вы хотите...",,idiomatic,"In the Russian language, determine whether the expression [тише воды ниже травы] in this context [Если вы разделите мою любовь, я останусь здесь, буду жить тише воды, ниже травы... делать, что вы хотите...] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.6766979694366455
73,тише воды ниже травы,"Служащие его боялись, старались не попадаться ему на глаза и были тише воды, ниже травы",,idiomatic,"In the Russian language, determine whether the expression [тише воды ниже травы] in this context [Служащие его боялись, старались не попадаться ему на глаза и были тише воды, ниже травы] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7978198528289795
74,сидит как на ладони,"Они стояли почти на самой вершине горы, и весь город оттуда был виден как на ладони.",,idiomatic,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [Они стояли почти на самой вершине горы, и весь город оттуда был виден как на ладони.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7460200786590576
75,сидит как на ладони,"И там, на дороге, всегда всё видно как на ладони – и пеший, и конный, и, конечно, машина.",,idiomatic,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [И там, на дороге, всегда всё видно как на ладони – и пеший, и конный, и, конечно, машина.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8013367652893066
76,сидит как на ладони,"Птенец был совсем ручным — как на ладони, так и на плече спокойно сидел, не боясь людей.",,literal,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [Птенец был совсем ручным — как на ладони, так и на плече спокойно сидел, не боясь людей.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.1813619136810303
77,сидит как на ладони,"Кукла такая маленькая, что её платье можно разложить как на ладони, так и на столе — всё видно до мельчайших швов.",,literal,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [Кукла такая маленькая, что её платье можно разложить как на ладони, так и на столе — всё видно до мельчайших швов.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.973991870880127
