id,nc,sent,type label,type pred,input,output,time
11,черный ящик,"Вчера в 1.00 на месте катастрофы самолёта ТУ-154, разбившегося 6 декабря прошлого года в Хабаровском крае, был обнаружен речевой чёрный ящик",,idiomatic,"In the Russian language, determine whether the expression [черный ящик] in this context [Вчера в 1.00 на месте катастрофы самолёта ТУ-154, разбившегося 6 декабря прошлого года в Хабаровском крае, был обнаружен речевой чёрный ящик] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.3013248443603516
12,хлеб насущный,"Вместо жалования мисс получила от них лишь хорошие рекомендации, которые, хотя и не являлись хлебом насущным, но были важной частью работы всех нянь и гувернанток.",,idiomatic,"In the Russian language, determine whether the expression [хлеб насущный] in this context [Вместо жалования мисс получила от них лишь хорошие рекомендации, которые, хотя и не являлись хлебом насущным, но были важной частью работы всех нянь и гувернанток.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8800749778747559
13,хлеб насущный,"Радость, испытанная им оттого, что он, как выразились бы вы, весёлая молодёжь, «поддел» меня, будет ему на несколько дней хлебом насущным.",,idiomatic,"In the Russian language, determine whether the expression [хлеб насущный] in this context [Радость, испытанная им оттого, что он, как выразились бы вы, весёлая молодёжь, «поддел» меня, будет ему на несколько дней хлебом насущным.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5786421298980713
14,хлеб насущный,"После ряда мелких стычек между собаками из-за заслуженного, вне всяких сомнений, сегодня куска хлеба насущного все успокоились, и мы разошлись по палаткам.",,idiomatic,"In the Russian language, determine whether the expression [хлеб насущный] in this context [После ряда мелких стычек между собаками из-за заслуженного, вне всяких сомнений, сегодня куска хлеба насущного все успокоились, и мы разошлись по палаткам.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression [хлеб насущный] in this context is used **idiomatically**. 

idiomatic",1.6873440742492676
15,хлеб насущный,"Требовалось окончательно успокоить нервы, – почему бы и не вкушая хлеб насущный?",,idiomatic,"In the Russian language, determine whether the expression [хлеб насущный] in this context [Требовалось окончательно успокоить нервы, – почему бы и не вкушая хлеб насущный?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7950417995452881
16,кот наплакал,"Это трудно: опыта у меня тогда было ― кот наплакал, веры в свои силы ― ещё меньше",,idiomatic,"In the Russian language, determine whether the expression [кот наплакал] in this context [Это трудно: опыта у меня тогда было ― кот наплакал, веры в свои силы ― ещё меньше] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.288897514343262
17,кот наплакал,"Оказалось, что, действительно, на пути к Москве фабрик да заводов много, а толку-то в них мало, все они слабосильны, и работного люда на них ― кот наплакал",,idiomatic,"In the Russian language, determine whether the expression [кот наплакал] in this context [Оказалось, что, действительно, на пути к Москве фабрик да заводов много, а толку-то в них мало, все они слабосильны, и работного люда на них ― кот наплакал] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""кот наплакал"" in this context is used **idiomatically**. 

idiomatic",1.706425428390503
18,кот наплакал,"Если вы видите под глазами кота слезы, будто кот наплакал, это может быть признаком заболевания (например, инфекции, аллергии) или физиологических особенностей, таких как непроходимость носослёзного канала, а не проявлением его грусти",,idiomatic,"In the Russian language, determine whether the expression [кот наплакал] in this context [Если вы видите под глазами кота слезы, будто кот наплакал, это может быть признаком заболевания (например, инфекции, аллергии) или физиологических особенностей, таких как непроходимость носослёзного канала, а не проявлением его грусти] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.9366865158081055
19,кот наплакал,"После того как кота наказали, он тихо сидел в углу и действительно наплакал несколько слёз.",,literal,"In the Russian language, determine whether the expression [кот наплакал] in this context [После того как кота наказали, он тихо сидел в углу и действительно наплакал несколько слёз.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.6080708503723145
20,на волоске,"Чем хочешь ты, чтобы я поклялся? - спросил, очень оживившись, развязанный. - Ну, хотя бы жизнью твоею, - ответил прокуратор, - ею клясться самое время, так как она висит на волоске, знай это!",,idiomatic,"In the Russian language, determine whether the expression [на волоске] in this context [Чем хочешь ты, чтобы я поклялся? - спросил, очень оживившись, развязанный. - Ну, хотя бы жизнью твоею, - ответил прокуратор, - ею клясться самое время, так как она висит на волоске, знай это!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,20.718989849090576
21,на волоске,Ваше имение на волосок от погибели,,idiomatic,"In the Russian language, determine whether the expression [на волоске] in this context [Ваше имение на волосок от погибели] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.5604746341705322
22,на волоске,"На волосках тарантулов находятся острые щетинки, которые служат защитным механизмом для паука.",,literal,"In the Russian language, determine whether the expression [на волоске] in this context [На волосках тарантулов находятся острые щетинки, которые служат защитным механизмом для паука.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""[на волоске]"" in this context is used **literally**, as it refers to the actual hairs (волоски) on the tarantula's body.  

**Answer:** literal",1.8489289283752441
23,на волоске,"Влага задерживается на волосках киви, сохраняя плод сочным.",,literal,"In the Russian language, determine whether the expression [на волоске] in this context [Влага задерживается на волосках киви, сохраняя плод сочным.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.117534637451172
24,адвокат дьявола,"В этой главе адвокат дьявола перечисляет основные пороки нашего отечества: ужасный климат с длинной зимой и сухим летом, страна, в которой столица построена на болоте, где почти нет хороших дорог, где гигиенические условия жизни населения очень плохи, где много всяких болезней, где бедные люди ― отсталые и невежественные, а средний класс ― беспечный и неряшливый, где хулиганство и насилие считается нормой, где убить, оскорбить, покалечить ничего не стоит.",,idiomatic,"In the Russian language, determine whether the expression [адвокат дьявола] in this context [В этой главе адвокат дьявола перечисляет основные пороки нашего отечества: ужасный климат с длинной зимой и сухим летом, страна, в которой столица построена на болоте, где почти нет хороших дорог, где гигиенические условия жизни населения очень плохи, где много всяких болезней, где бедные люди ― отсталые и невежественные, а средний класс ― беспечный и неряшливый, где хулиганство и насилие считается нормой, где убить, оскорбить, покалечить ничего не стоит.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.86011004447937
25,адвокат дьявола,"Генерал уже внутренне переключился на сторону грешников и, как адвокат дьявола, пытался оправдать своих недавних врагов",,idiomatic,"In the Russian language, determine whether the expression [адвокат дьявола] in this context [Генерал уже внутренне переключился на сторону грешников и, как адвокат дьявола, пытался оправдать своих недавних врагов] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.6302735805511475
26,адвокат дьявола,"В юриспруденции нет места личным чувствам, поэтому даже верующий юрист должен ответственно выполнять свои обязанности, даже если он назначен адвокатом самого дьявола",,idiomatic,"In the Russian language, determine whether the expression [адвокат дьявола] in this context [В юриспруденции нет места личным чувствам, поэтому даже верующий юрист должен ответственно выполнять свои обязанности, даже если он назначен адвокатом самого дьявола] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8093307018280029
27,адвокат дьявола,"В фильме «Адвокат дьявола» главный герой буквально становится юристом, работающим на самого дьявола",,literal,"In the Russian language, determine whether the expression [адвокат дьявола] in this context [В фильме «Адвокат дьявола» главный герой буквально становится юристом, работающим на самого дьявола] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.0850841999053955
28,грязные деньги,"Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.",,idiomatic,"In the Russian language, determine whether the expression [грязные деньги] in this context [Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.714709520339966
30,грязные деньги,"Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук",,literal,"In the Russian language, determine whether the expression [грязные деньги] in this context [Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук] is used idiomatically or literally. Return only: idiomatic or literal.",literal,6.7575273513793945
31,грязные деньги,"Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги",,literal,"In the Russian language, determine whether the expression [грязные деньги] in this context [Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги] is used idiomatically or literally. Return only: idiomatic or literal.",literal,7.037413597106934
33,рваться в бой,"Новичок в компании рвётся в бой, предлагая идеи на каждом совещании",,literal,"In the Russian language, determine whether the expression [рваться в бой] in this context [Новичок в компании рвётся в бой, предлагая идеи на каждом совещании] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.3754661083221436
34,рваться в бой,"Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости",,idiomatic,"In the Russian language, determine whether the expression [рваться в бой] in this context [Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.6550230979919434
35,рваться в бой,"Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость",,idiomatic,"In the Russian language, determine whether the expression [рваться в бой] in this context [Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.4341824054718018
36,подливать масло в огонь,"Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».",,idiomatic,"In the Russian language, determine whether the expression [подливать масло в огонь] in this context [Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8185267448425293
37,подливать масло в огонь,"Ох, боюсь, тут может быть слишком много вариантов, кто и с какой целью мог бы попытаться подлить масло в огонь политического напряжения.",,idiomatic,"In the Russian language, determine whether the expression [подливать масло в огонь] in this context [Ох, боюсь, тут может быть слишком много вариантов, кто и с какой целью мог бы попытаться подлить масло в огонь политического напряжения.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.857067584991455
38,подливать масло в огонь,"Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару",,literal,"In the Russian language, determine whether the expression [подливать масло в огонь] in this context [Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.8857245445251465
39,подливать масло в огонь,"Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой",,idiomatic,"In the Russian language, determine whether the expression [подливать масло в огонь] in this context [Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7594137191772461
40,кануть в Лету,"Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.",,idiomatic,"In the Russian language, determine whether the expression [кануть в Лету] in this context [Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,10.274550437927246
41,кануть в Лету,"Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.",,idiomatic,"In the Russian language, determine whether the expression [кануть в Лету] in this context [Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8238606452941895
42,кануть в Лету,"Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная",,idiomatic,"In the Russian language, determine whether the expression [кануть в Лету] in this context [Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""кануть в Лету"" is used idiomatically in this context. 

idiomatic",1.3228702545166016
44,небо и земля,"Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.",,idiomatic,"In the Russian language, determine whether the expression [небо и земля] in this context [Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.4147305488586426
45,небо и земля,"Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.",,idiomatic,"In the Russian language, determine whether the expression [небо и земля] in this context [Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.01955771446228
46,небо и земля,"– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.",,literal,"In the Russian language, determine whether the expression [небо и земля] in this context [– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.313638687133789
47,небо и земля,"У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов",,literal,"In the Russian language, determine whether the expression [небо и земля] in this context [У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""небо и земля"" in this context is used **literally**, as it describes the physical disorientation of people caught in an avalanche, where the sky and ground seem to switch places.  

**Answer:** literal",2.1115634441375732
48,черт ногу сломит,"Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!",,idiomatic,"In the Russian language, determine whether the expression [черт ногу сломит] in this context [Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7790508270263672
49,черт ногу сломит,"Весь этот официоз и объём того, что мне нужно изучить – в одном только этикете чёрт ногу сломит! – пугали.",,idiomatic,"In the Russian language, determine whether the expression [черт ногу сломит] in this context [Весь этот официоз и объём того, что мне нужно изучить – в одном только этикете чёрт ногу сломит! – пугали.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.482219696044922
51,черт ногу сломит,На карнавале переодетый в чёрта парень поскользнулся на льду — вот тебе и результат: чёрт ногу сломил прямо посреди площади.,,idiomatic,"In the Russian language, determine whether the expression [черт ногу сломит] in this context [На карнавале переодетый в чёрта парень поскользнулся на льду — вот тебе и результат: чёрт ногу сломил прямо посреди площади.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8141064643859863
52,не в своей тарелке,"– На меня свалилось много нового, и я чувствую себя немного не в своей тарелке.",,idiomatic,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [– На меня свалилось много нового, и я чувствую себя немного не в своей тарелке.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.917346715927124
53,не в своей тарелке,"Как и любой городской человек в такой ситуации, я был совершенно не в своей тарелке – испуганный, растерянный, с зашкаливающим уровнем адреналина в крови.",,idiomatic,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [Как и любой городской человек в такой ситуации, я был совершенно не в своей тарелке – испуганный, растерянный, с зашкаливающим уровнем адреналина в крови.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.4244530200958252
54,не в своей тарелке,"Из-за переполоха на кухне, пара яблок оказалась не в своей тарелке и смущала гостей соседством с морским ежами",,literal,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [Из-за переполоха на кухне, пара яблок оказалась не в своей тарелке и смущала гостей соседством с морским ежами] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7489986419677734
55,не в своей тарелке,"Весьма некультурно ковыряться за обедом не в своей тарелке, а в тарлеке соседа. Лучше так не делать, даже если кажется, что еда у него вкуснее",,idiomatic,"In the Russian language, determine whether the expression [не в своей тарелке] in this context [Весьма некультурно ковыряться за обедом не в своей тарелке, а в тарлеке соседа. Лучше так не делать, даже если кажется, что еда у него вкуснее] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7493307590484619
56,подопытный кролик,Посещайте рекламные демонстрации новой косметики и не бойтесь выступать в роли подопытного кролика профессиональных гримёров.,,idiomatic,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Посещайте рекламные демонстрации новой косметики и не бойтесь выступать в роли подопытного кролика профессиональных гримёров.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9535717964172363
57,подопытный кролик,"Ждать новых подопытных кроликов, как она говорила про пациентов, решивших испытать её чудо-пыльцу, уже не было сил.",,idiomatic,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Ждать новых подопытных кроликов, как она говорила про пациентов, решивших испытать её чудо-пыльцу, уже не было сил.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7122526168823242
58,подопытный кролик,Лаборант забыл закрыть клетку и подопытный кролик Федя убежал исследовать лабораторию,,literal,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Лаборант забыл закрыть клетку и подопытный кролик Федя убежал исследовать лабораторию] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""подопытный кролик"" in this context is used **literally**, as it refers to an actual test subject (a rabbit named Fedya) in a laboratory setting. 

literal",2.442920684814453
59,подопытный кролик,Немалая статья расходов нашей лаборатории - закупка лабораторных кроликов и мышей,,literal,"In the Russian language, determine whether the expression [подопытный кролик] in this context [Немалая статья расходов нашей лаборатории - закупка лабораторных кроликов и мышей] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.903480052947998
60,однорукий бандит,"Сидят, бедные, все бледные, как спирохеты, дёргают за ручку однорукого бандита – а в глазах мечта о трёх вишенках.",,idiomatic,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Сидят, бедные, все бледные, как спирохеты, дёргают за ручку однорукого бандита – а в глазах мечта о трёх вишенках.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8001236915588379
61,однорукий бандит,"Он просто зашёл на минутку, но в итоге скормил все деньги однорукому бандиту",,idiomatic,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Он просто зашёл на минутку, но в итоге скормил все деньги однорукому бандиту] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.515861988067627
62,однорукий бандит,"Однорукий бандит - Джо - вошел в салун, от этого парня так и веяло опасностью",,idiomatic,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Однорукий бандит - Джо - вошел в салун, от этого парня так и веяло опасностью] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.5881383419036865
63,однорукий бандит,"Так он меня нанял, несмотря на то что я однорукий, однорукого бандиты бояться меньше будут.",,idiomatic,"In the Russian language, determine whether the expression [однорукий бандит] in this context [Так он меня нанял, несмотря на то что я однорукий, однорукого бандиты бояться меньше будут.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.782076597213745
64,душа компании,"На празднике не нужно сидеть всё время со скучающей физиономией, в противном случае ты не только не сможешь стать душой компании, но и вообще никогда не станешь в этой компании своим человеком.",,idiomatic,"In the Russian language, determine whether the expression [душа компании] in this context [На празднике не нужно сидеть всё время со скучающей физиономией, в противном случае ты не только не сможешь стать душой компании, но и вообще никогда не станешь в этой компании своим человеком.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8692996501922607
65,душа компании,"А если отличницы не ходят на дискотеки и на вечеринки, то это вовсе не значит, что они не умеют танцевать и что их нельзя назвать душой компании.",,idiomatic,"In the Russian language, determine whether the expression [душа компании] in this context [А если отличницы не ходят на дискотеки и на вечеринки, то это вовсе не значит, что они не умеют танцевать и что их нельзя назвать душой компании.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.033104658126831
66,два сапога пара,Два сапога ― пара: оба бредят высшими вопросами и совершенно довольны друг другом.,,idiomatic,"In the Russian language, determine whether the expression [два сапога пара] in this context [Два сапога ― пара: оба бредят высшими вопросами и совершенно довольны друг другом.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.4327073097229004
67,два сапога пара,"Они с нашим Корнеевым ― два сапога пара, оба без царя в голове",,idiomatic,"In the Russian language, determine whether the expression [два сапога пара] in this context [Они с нашим Корнеевым ― два сапога пара, оба без царя в голове] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0027711391448975
69,два сапога пара,"Пришла моя посылка: два сапога — пара, но с браком: оба на правую ногу.",,idiomatic,"In the Russian language, determine whether the expression [два сапога пара] in this context [Пришла моя посылка: два сапога — пара, но с браком: оба на правую ногу.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,9.010053157806396
70,тревожный звоночек,"И это уже тревожный звоночек, когда становится понятно, что человек из-за заранее придуманного осуждения других людей в свой адрес, запрещает себе сделать то, чего бы он хотел (если это не в ущерб никому).",,idiomatic,"In the Russian language, determine whether the expression [тревожный звоночек] in this context [И это уже тревожный звоночек, когда становится понятно, что человек из-за заранее придуманного осуждения других людей в свой адрес, запрещает себе сделать то, чего бы он хотел (если это не в ущерб никому).] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.302501440048218
72,тише воды ниже травы,"Если вы разделите мою любовь, я останусь здесь, буду жить тише воды, ниже травы... делать, что вы хотите...",,idiomatic,"In the Russian language, determine whether the expression [тише воды ниже травы] in this context [Если вы разделите мою любовь, я останусь здесь, буду жить тише воды, ниже травы... делать, что вы хотите...] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.547292470932007
73,тише воды ниже травы,"Служащие его боялись, старались не попадаться ему на глаза и были тише воды, ниже травы",,idiomatic,"In the Russian language, determine whether the expression [тише воды ниже травы] in this context [Служащие его боялись, старались не попадаться ему на глаза и были тише воды, ниже травы] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.446357011795044
74,сидит как на ладони,"Они стояли почти на самой вершине горы, и весь город оттуда был виден как на ладони.",,idiomatic,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [Они стояли почти на самой вершине горы, и весь город оттуда был виден как на ладони.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.682811498641968
75,сидит как на ладони,"И там, на дороге, всегда всё видно как на ладони – и пеший, и конный, и, конечно, машина.",,idiomatic,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [И там, на дороге, всегда всё видно как на ладони – и пеший, и конный, и, конечно, машина.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.527576446533203
76,сидит как на ладони,"Птенец был совсем ручным — как на ладони, так и на плече спокойно сидел, не боясь людей.",,idiomatic,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [Птенец был совсем ручным — как на ладони, так и на плече спокойно сидел, не боясь людей.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1086843013763428
77,сидит как на ладони,"Кукла такая маленькая, что её платье можно разложить как на ладони, так и на столе — всё видно до мельчайших швов.",,literal,"In the Russian language, determine whether the expression [сидит как на ладони] in this context [Кукла такая маленькая, что её платье можно разложить как на ладони, так и на столе — всё видно до мельчайших швов.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""как на ладони"" in this context is used **literally**, as it describes the doll's dress being spread out in a way that makes everything visible, akin to being laid out on a palm (flat and clear). 

literal",2.8265492916107178
78,мелкая сошка,"Мелкая сошка, коллежский регистратор, 24 рубля 05 копеек жалованья; ""состоял при обер-прокурорском столе"" и только что был прикомандирован ""для поручений к сенатору Маврину…",,idiomatic,"In the Russian language, determine whether the expression [мелкая сошка] in this context [Мелкая сошка, коллежский регистратор, 24 рубля 05 копеек жалованья; ""состоял при обер-прокурорском столе"" и только что был прикомандирован ""для поручений к сенатору Маврину…] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.334523916244507
79,мелкая сошка,"Он не нуждался в том, чтобы какая-то мелкая сошка объясняла ему, что делать, но был приятно удивлён её энтузиазмом.",,idiomatic,"In the Russian language, determine whether the expression [мелкая сошка] in this context [Он не нуждался в том, чтобы какая-то мелкая сошка объясняла ему, что делать, но был приятно удивлён её энтузиазмом.] is used idiomatically or literally. Return only: idiomatic or literal.","The expression ""мелкая сошка"" in this context is used **idiomatically**.  

idiomatic",1.5077526569366455
