id,nc,sent,type label,type pred,input,output,time
29,olovga benzin sepmoq,Ishchilar ehtiyotsizlik bilan olovga benzin sepganlari sababli yong‘in chiqdi.,,literal,"In the Uzbek language, determine whether the expression [olovga benzin sepmoq] in this context [Ishchilar ehtiyotsizlik bilan olovga benzin sepganlari sababli yong‘in chiqdi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.3551387786865234
30,eski gap,"Ikki do'stning bahsi yana eski gapdan,ya'ni pul masalasidagi kelishmovchilikdan boshlandi.",,idiomatic,"In the Uzbek language, determine whether the expression [eski gap] in this context [Ikki do'stning bahsi yana eski gapdan,ya'ni pul masalasidagi kelishmovchilikdan boshlandi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.406928300857544
31,eski gap,"Har safar ko'rishib qolganimizda u  eski gapni, ya'ni men qilgan xatoni qayta va qayta eslatadi.",,idiomatic,"In the Uzbek language, determine whether the expression [eski gap] in this context [Har safar ko'rishib qolganimizda u  eski gapni, ya'ni men qilgan xatoni qayta va qayta eslatadi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4590258598327637
32,tug'ruqdan keyingi tushkunlik,"Shifokor aytishicha, ayrim ayollar tug‘ruqdan keyingi tushkunlik holatini boshdan kechiradi.",,literal,"In the Uzbek language, determine whether the expression [tug'ruqdan keyingi tushkunlik] in this context [Shifokor aytishicha, ayrim ayollar tug‘ruqdan keyingi tushkunlik holatini boshdan kechiradi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.7754807472229004
33,tug'ruqdan keyingi tushkunlik,"Dilafruz tug‘ruqdan keyin o‘zini yomon his qilib, tug‘ruqdan keyingi tushkunlik davrini boshdan o‘tkazdi.",,idiomatic,"In the Uzbek language, determine whether the expression [tug'ruqdan keyingi tushkunlik] in this context [Dilafruz tug‘ruqdan keyin o‘zini yomon his qilib, tug‘ruqdan keyingi tushkunlik davrini boshdan o‘tkazdi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.3704991340637207
34,beqaror mamlakat,Erishilgan kelishuvlarga qaramay Yaman beqaror mamlakatligicha qolmoqda.,,literal,"In the Uzbek language, determine whether the expression [beqaror mamlakat] in this context [Erishilgan kelishuvlarga qaramay Yaman beqaror mamlakatligicha qolmoqda.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.1205790042877197
35,beqaror mamlakat,"2021 yil may oyida Malida harbiy to‘ntarish sodir bo‘lganidan beri, Afrikadagi juda beqaror mamlakat Rossiya va jangchilari mamlakatda «harbiy maslahatchilar» deb ataladigan Vagner guruhi bilan yaqin aloqada bo‘lgan harbiy xunta tomonidan boshqariladi.",,literal,"In the Uzbek language, determine whether the expression [beqaror mamlakat] in this context [2021 yil may oyida Malida harbiy to‘ntarish sodir bo‘lganidan beri, Afrikadagi juda beqaror mamlakat Rossiya va jangchilari mamlakatda «harbiy maslahatchilar» deb ataladigan Vagner guruhi bilan yaqin aloqada bo‘lgan harbiy xunta tomonidan boshqariladi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.685722827911377
36,xom semiz,"Yurolmaydi bularning hammasi, xomsemiz bo‘lib qolgan.",,idiomatic,"In the Uzbek language, determine whether the expression [xom semiz] in this context [Yurolmaydi bularning hammasi, xomsemiz bo‘lib qolgan.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,12.095170974731445
37,xom semiz,Endi Joshuani barcha o‘sha kichkina xomsemizga mag‘lub bo‘lgan bokschi sifatida ko‘radi,,idiomatic,"In the Uzbek language, determine whether the expression [xom semiz] in this context [Endi Joshuani barcha o‘sha kichkina xomsemizga mag‘lub bo‘lgan bokschi sifatida ko‘radi] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,9.659318923950195
38,biologik soat,"Har bir ayol o‘z biologik soatini his qilib, farzand ko‘rishni juda kechga qoldirmasligi kerak.",,idiomatic,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Har bir ayol o‘z biologik soatini his qilib, farzand ko‘rishni juda kechga qoldirmasligi kerak.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.7870519161224365
39,biologik soat,"Yoshi o‘tib borar ekan, u ich-ichidan biologik soati “ishlayotganini” sezdi.",,idiomatic,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Yoshi o‘tib borar ekan, u ich-ichidan biologik soati “ishlayotganini” sezdi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.4032557010650635
40,biologik soat,Biologik soat ayniqsa hayvonlar va parrandalarda yaqqol namoyon boʻladi.,,literal,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Biologik soat ayniqsa hayvonlar va parrandalarda yaqqol namoyon boʻladi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.7433881759643555
41,biologik soat,"Ayniqsa, qushlarda biologik soat hissi juda nozik boʻladi.",,literal,"In the Uzbek language, determine whether the expression [biologik soat] in this context [Ayniqsa, qushlarda biologik soat hissi juda nozik boʻladi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.643632173538208
42,qora bozor,"Ushbu qimmatbaho topilmalar chet eldagi xorijiy kolleksiyalarga yuborilgan yoki arxeologlar qora bozorga chiqarib, pullab yuborgan.",,idiomatic,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Ushbu qimmatbaho topilmalar chet eldagi xorijiy kolleksiyalarga yuborilgan yoki arxeologlar qora bozorga chiqarib, pullab yuborgan.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.8794519901275635
43,qora bozor,"Agar ushbu taqiqlangan yuk manzilga yetib borganda edi, qora bozorda 800 million yevroga pullangan bo‘lardi”, – deyiladi xabarda.",,idiomatic,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Agar ushbu taqiqlangan yuk manzilga yetib borganda edi, qora bozorda 800 million yevroga pullangan bo‘lardi”, – deyiladi xabarda.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.6737818717956543
44,qora bozor,Bozorning atrofi qora rangli baland devor bilan o'ralgani uchun uni qora bozor deb atashardi.,,literal,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Bozorning atrofi qora rangli baland devor bilan o'ralgani uchun uni qora bozor deb atashardi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.022262096405029
45,qora bozor,"Ahmad o'zi ochgan yangi do'konining fasadi qora rangda bo'lgani uchun unga ""qora bozor"" deb nom beribdi.",,literal,"In the Uzbek language, determine whether the expression [qora bozor] in this context [Ahmad o'zi ochgan yangi do'konining fasadi qora rangda bo'lgani uchun unga ""qora bozor"" deb nom beribdi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.5798232555389404
46,bir-biriga aybni to'nkamoq,"Orif yolgʻonchilik qilib, ham-ma aybni menga toʻnkagani uchun sal boʻlmasa yigʻlavoray dedim.",,idiomatic,"In the Uzbek language, determine whether the expression [bir-biriga aybni to'nkamoq] in this context [Orif yolgʻonchilik qilib, ham-ma aybni menga toʻnkagani uchun sal boʻlmasa yigʻlavoray dedim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.783713102340698
47,bir-biriga aybni to'nkamoq,"Odam xom sut emgan bandada, bir joyda yolg‘on gapirishi mumkin, yomon ko‘rgan odamiga qo‘shimcha ayb to‘nkashi mumkin.",,idiomatic,"In the Uzbek language, determine whether the expression [bir-biriga aybni to'nkamoq] in this context [Odam xom sut emgan bandada, bir joyda yolg‘on gapirishi mumkin, yomon ko‘rgan odamiga qo‘shimcha ayb to‘nkashi mumkin.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.722462892532349
48,ko'ngli bo'sh,Homiladorlik davrida odam juda ko‘ngli bo‘sh bo‘lib qolarkan.,,idiomatic,"In the Uzbek language, determine whether the expression [ko'ngli bo'sh] in this context [Homiladorlik davrida odam juda ko‘ngli bo‘sh bo‘lib qolarkan.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.069936275482178
49,ko'ngli bo'sh,"Atrofdagilar esa uni ko‘ngli bo‘sh, yumshoqlikda ayblashadi.",,idiomatic,"In the Uzbek language, determine whether the expression [ko'ngli bo'sh] in this context [Atrofdagilar esa uni ko‘ngli bo‘sh, yumshoqlikda ayblashadi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.570048093795776
50,oq suyak,Badavlat oqsuyaklar oilasida tug‘ilgan Tildaning ota-onasi qizini 10 yoshga to‘lganida Kentdagi maktab-internatga yuborgan.,,idiomatic,"In the Uzbek language, determine whether the expression [oq suyak] in this context [Badavlat oqsuyaklar oilasida tug‘ilgan Tildaning ota-onasi qizini 10 yoshga to‘lganida Kentdagi maktab-internatga yuborgan.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.24943208694458
51,oq suyak,"Haqiqatan ham u oqsuyak nasabli, demokratiya va respublika tuzumi tarafdori bo‘lishiga qaramasdan, qirollik saroyining eng latif odatlari, odobini o‘zida mujassam etgandi.",,idiomatic,"In the Uzbek language, determine whether the expression [oq suyak] in this context [Haqiqatan ham u oqsuyak nasabli, demokratiya va respublika tuzumi tarafdori bo‘lishiga qaramasdan, qirollik saroyining eng latif odatlari, odobini o‘zida mujassam etgandi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.0699241161346436
52,oq suyak,"Otlar bilan bog‘liq musobaqalar, kurash, oq suyak kabi o‘yinlar shular jumlasidan.",,literal,"In the Uzbek language, determine whether the expression [oq suyak] in this context [Otlar bilan bog‘liq musobaqalar, kurash, oq suyak kabi o‘yinlar shular jumlasidan.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,6.061790943145752
53,oq suyak,"Ramazon boshlandi deguncha Badaxshon qishlog‘ining har kuni “Oq suyak”, “Chavandoz va egarchi” o‘ynaydigan o‘g‘il bolalari tutumlarini o‘zgartiradilar.",,idiomatic,"In the Uzbek language, determine whether the expression [oq suyak] in this context [Ramazon boshlandi deguncha Badaxshon qishlog‘ining har kuni “Oq suyak”, “Chavandoz va egarchi” o‘ynaydigan o‘g‘il bolalari tutumlarini o‘zgartiradilar.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.558229923248291
54,paxta qo'ymoq,"Buning asosiy sababi real ish qolib, ko‘p sohada xo‘jako‘rsinga ishlash, kattalarga “paxta qo‘yish” bilan vaqt o‘tkazayotganimiz.",,idiomatic,"In the Uzbek language, determine whether the expression [paxta qo'ymoq] in this context [Buning asosiy sababi real ish qolib, ko‘p sohada xo‘jako‘rsinga ishlash, kattalarga “paxta qo‘yish” bilan vaqt o‘tkazayotganimiz.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.648160934448242
55,paxta qo'ymoq,Menga bunaqa paxta qo‘yishlar kerak emas! – deb na’ra tortadi.,,idiomatic,"In the Uzbek language, determine whether the expression [paxta qo'ymoq] in this context [Menga bunaqa paxta qo‘yishlar kerak emas! – deb na’ra tortadi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,6.819797992706299
56,paxta qo'ymoq,U kecha olgan paxtani omborxonaga qo'ydi.,,literal,"In the Uzbek language, determine whether the expression [paxta qo'ymoq] in this context [U kecha olgan paxtani omborxonaga qo'ydi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,4.238245964050293
57,paxta qo'ymoq,"Paxtani qo'y,  bu yerdan so'roqsiz  paxta olib ketish mumkin emas.",,literal,"In the Uzbek language, determine whether the expression [paxta qo'ymoq] in this context [Paxtani qo'y,  bu yerdan so'roqsiz  paxta olib ketish mumkin emas.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.21274995803833
58,og'ir oyoq,Og‘iroyoq kelinni ona kuzatdi.,,idiomatic,"In the Uzbek language, determine whether the expression [og'ir oyoq] in this context [Og‘iroyoq kelinni ona kuzatdi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,5.581478118896484
59,og'ir oyoq,Bu orada og‘iroyoq kelinning ko‘zi yoridi.,,idiomatic,"In the Uzbek language, determine whether the expression [og'ir oyoq] in this context [Bu orada og‘iroyoq kelinning ko‘zi yoridi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.771492958068848
60,og'ir oyoq,Malika ertalab bozordan har biri 1 kilodan keladigan 2 ta tozalangan og'ir oyoq sotib oldi.,,literal,"In the Uzbek language, determine whether the expression [og'ir oyoq] in this context [Malika ertalab bozordan har biri 1 kilodan keladigan 2 ta tozalangan og'ir oyoq sotib oldi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,5.041828870773315
61,og'ir oyoq,"Ushbu taomni tayyorlash uchun bizga 1 ta molning og'ir oyog'i, sabzavotlar hamda ziravorlar kerak bo'ladi.",,literal,"In the Uzbek language, determine whether the expression [og'ir oyoq] in this context [Ushbu taomni tayyorlash uchun bizga 1 ta molning og'ir oyog'i, sabzavotlar hamda ziravorlar kerak bo'ladi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.0576488971710205
62,mehnatkash chumoli,"Bernardu Silva — yuqori texnikaga ega, shu bilan birga ""mehnatkash chumoli"".",,idiomatic,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [Bernardu Silva — yuqori texnikaga ega, shu bilan birga ""mehnatkash chumoli"".] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.3833160400390625
63,mehnatkash chumoli,U mehnatkash chumolidek tinim bilmay ishlar edi.,,idiomatic,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [U mehnatkash chumolidek tinim bilmay ishlar edi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.219539165496826
64,mehnatkash chumoli,"Chumoli, mehnatkash chumoli, kuyinma, atrofga bir qara maysalar, oh, qanday himoli, dunyoni qilma ko‘p masxara.",,literal,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [Chumoli, mehnatkash chumoli, kuyinma, atrofga bir qara maysalar, oh, qanday himoli, dunyoni qilma ko‘p masxara.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,11.514070987701416
65,mehnatkash chumoli,Qadim zamonda bir mehnatkash chumoli bo'lgan ekan.,,literal,"In the Uzbek language, determine whether the expression [mehnatkash chumoli] in this context [Qadim zamonda bir mehnatkash chumoli bo'lgan ekan.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,3.395206928253174
66,muammolar o'chog'i,"Xullas, o‘tgan davr ichida bu mavze, ko‘pchilik kutganidek, obod va ko‘rkam go‘shaga emas, balki muammolar o‘chog‘iga aylandi.",,idiomatic,"In the Uzbek language, determine whether the expression [muammolar o'chog'i] in this context [Xullas, o‘tgan davr ichida bu mavze, ko‘pchilik kutganidek, obod va ko‘rkam go‘shaga emas, balki muammolar o‘chog‘iga aylandi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,4.099615097045898
67,muammolar o'chog'i,"Har bir mahalla muammolar o‘chog‘i emas, balki islohotlar markazi bo‘lishi kerak, dedi mahalla oqsoqoli.",,idiomatic,"In the Uzbek language, determine whether the expression [muammolar o'chog'i] in this context [Har bir mahalla muammolar o‘chog‘i emas, balki islohotlar markazi bo‘lishi kerak, dedi mahalla oqsoqoli.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,3.2015058994293213
68,daromad manbai,"Biroq barchaga ma’lumki, futbol yulduzlarining daromad manbayi faqat maosh bilan cheklanmagan.",,literal,"In the Uzbek language, determine whether the expression [daromad manbai] in this context [Biroq barchaga ma’lumki, futbol yulduzlarining daromad manbayi faqat maosh bilan cheklanmagan.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.8402562141418457
69,daromad manbai,"Domla repetitorlikka biznes, daromad manbayi deb qaraganini sezmagan ekanman.",,literal,"In the Uzbek language, determine whether the expression [daromad manbai] in this context [Domla repetitorlikka biznes, daromad manbayi deb qaraganini sezmagan ekanman.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,2.4849648475646973
70,bir tiyinga qimmat,"Biroq men aminmanki, Vladimir bu gaplar bir tiyinga qimmat ekanini isbotlashga tayyor.",,idiomatic,"In the Uzbek language, determine whether the expression [bir tiyinga qimmat] in this context [Biroq men aminmanki, Vladimir bu gaplar bir tiyinga qimmat ekanini isbotlashga tayyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.561683177947998
71,bir tiyinga qimmat,Mana shunaqa mantiqsiz she’rlardan bir tiyinga qimmat qo‘shiqlar yuzaga kelayotir,,idiomatic,"In the Uzbek language, determine whether the expression [bir tiyinga qimmat] in this context [Mana shunaqa mantiqsiz she’rlardan bir tiyinga qimmat qo‘shiqlar yuzaga kelayotir] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,7.578778028488159
72,bir tiyinga qimmat,"Bu olmalar chirigan, bir tiyinga qimmat, arzonroq qiling, ikki kilosini bir tiyinga bering, dedi xaridor.",,idiomatic,"In the Uzbek language, determine whether the expression [bir tiyinga qimmat] in this context [Bu olmalar chirigan, bir tiyinga qimmat, arzonroq qiling, ikki kilosini bir tiyinga bering, dedi xaridor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,8.882361888885498
