id,nc,sent,type label,type pred,input,output,time
10,ekmek teknesi,"Günlük hayatta kullandığımız ""ekmek teknesi"" aslında minyatürde görülen fırıncı esnafının omuzunda taşıdıklarıdır ve bu ifade zaman içinde bir meslek ya da geçim vasıtası olarak deyimleşmiştir.",,idiomatic,"In the Turkish language, determine whether the expression [ekmek teknesi] in this context [Günlük hayatta kullandığımız ""ekmek teknesi"" aslında minyatürde görülen fırıncı esnafının omuzunda taşıdıklarıdır ve bu ifade zaman içinde bir meslek ya da geçim vasıtası olarak deyimleşmiştir.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.2558329105377197
11,ekmek teknesi,"Kadın ondan, birkaç ekmek teknesi yapmasını istemişti.",,literal,"In the Turkish language, determine whether the expression [ekmek teknesi] in this context [Kadın ondan, birkaç ekmek teknesi yapmasını istemişti.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8904058933258057
12,devede kulak,Büyük kentler bir yana bırakılırsa hayvansal besin tüketimi devede kulak denecek kadar azdır.,,idiomatic,"In the Turkish language, determine whether the expression [devede kulak] in this context [Büyük kentler bir yana bırakılırsa hayvansal besin tüketimi devede kulak denecek kadar azdır.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.6769740581512451
13,devede kulak,"Kitaptan öğrendikleri, hayattan gözlediklerinin yanında devede kulak kalır.",,idiomatic,"In the Turkish language, determine whether the expression [devede kulak] in this context [Kitaptan öğrendikleri, hayattan gözlediklerinin yanında devede kulak kalır.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9247889518737793
14,devede kulak,"Deve kulakları, özellikle yuvarlak şekliyle dikkat çeker.",,literal,"In the Turkish language, determine whether the expression [devede kulak] in this context [Deve kulakları, özellikle yuvarlak şekliyle dikkat çeker.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.9048628807067871
15,devede kulak,"Deve beş kere hamile kalıp beşincisinde erkek yavru doğurunca, Araplar o devenin kulağını kesip onu kutsal sayarak kendilerine haram sayarlardı ve onu emekliye ayırırlardı.",,idiomatic,"In the Turkish language, determine whether the expression [devede kulak] in this context [Deve beş kere hamile kalıp beşincisinde erkek yavru doğurunca, Araplar o devenin kulağını kesip onu kutsal sayarak kendilerine haram sayarlardı ve onu emekliye ayırırlardı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7547180652618408
16,kıl payı 1,"Emirgân iskelesinin oralarda, ansızın sollayan serseri bir kamyondan kıl payı kurtuldu.",,idiomatic,"In the Turkish language, determine whether the expression [kıl payı 1] in this context [Emirgân iskelesinin oralarda, ansızın sollayan serseri bir kamyondan kıl payı kurtuldu.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8673970699310303
17,kıl payı 1,"Araba o hızla virajı alamadı, uçuruma yuvarlanmasına kıl payı kalmıştı.",,idiomatic,"In the Turkish language, determine whether the expression [kıl payı 1] in this context [Araba o hızla virajı alamadı, uçuruma yuvarlanmasına kıl payı kalmıştı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8439321517944336
18,kıl payı 1,Kaliteli bir kaşmir kazak üretmek için yün balyalarının içindeki kaba kıl payının en aza indirilmesi gerekir.,,literal,"In the Turkish language, determine whether the expression [kıl payı 1] in this context [Kaliteli bir kaşmir kazak üretmek için yün balyalarının içindeki kaba kıl payının en aza indirilmesi gerekir.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.7330410480499268
19,kıl payı 1,Kargo geldiğinde kapalı kutuyu dikkatlice salladı ama içindekiler hakkında fikir edinemedi.,,literal,"In the Turkish language, determine whether the expression [kıl payı 1] in this context [Kargo geldiğinde kapalı kutuyu dikkatlice salladı ama içindekiler hakkında fikir edinemedi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.1562602519989014
20,şeytanın avukatı,Toplantıda herkes projeyi onayladı ama Ayşe şeytanın avukatı gibi davranarak olası riskleri sıraladı.,,idiomatic,"In the Turkish language, determine whether the expression [şeytanın avukatı] in this context [Toplantıda herkes projeyi onayladı ama Ayşe şeytanın avukatı gibi davranarak olası riskleri sıraladı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9634311199188232
21,şeytanın avukatı,"Arkadaşım tartışmada hep şeytanın avukatlığını yapar, kimsenin savunmadığı fikirleri destekleyerek farklı bakış açıları sunmayı ve bizi düşündürmeyi sever.",,idiomatic,"In the Turkish language, determine whether the expression [şeytanın avukatı] in this context [Arkadaşım tartışmada hep şeytanın avukatlığını yapar, kimsenin savunmadığı fikirleri destekleyerek farklı bakış açıları sunmayı ve bizi düşündürmeyi sever.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9739038944244385
22,şeytanın avukatı,"Papalık, 1983 yılında yapılan düzenlemelerle 'Şeytanın Avukatı' unvanını resmi olarak kaldırmıştır.",,idiomatic,"In the Turkish language, determine whether the expression [şeytanın avukatı] in this context [Papalık, 1983 yılında yapılan düzenlemelerle 'Şeytanın Avukatı' unvanını resmi olarak kaldırmıştır.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.945387125015259
23,şeytanın avukatı,"Çizgiromanda Lucifer şeytanın ta kendisiydi, yanındaki sarışın kadın ise şeytanın avukatı.",,idiomatic,"In the Turkish language, determine whether the expression [şeytanın avukatı] in this context [Çizgiromanda Lucifer şeytanın ta kendisiydi, yanındaki sarışın kadın ise şeytanın avukatı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7802603244781494
24,kara para,"Gotham'da kara para aklayan herkesi parmaklıkların arkasına gönderdim, yine de çete para aklamaya devam etti.",,idiomatic,"In the Turkish language, determine whether the expression [kara para] in this context [Gotham'da kara para aklayan herkesi parmaklıkların arkasına gönderdim, yine de çete para aklamaya devam etti.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7247269153594971
25,kara para,"Kapalıçarşı'da dördüncü dalga ""kara para"" operasyonu: 76 gözaltı.",,idiomatic,"In the Turkish language, determine whether the expression [kara para] in this context [Kapalıçarşı'da dördüncü dalga ""kara para"" operasyonu: 76 gözaltı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7570550441741943
26,kara para,"Yangından sonra kasanın içinden çıkan kara para, is ve kurumla kaplanmıştı.",,literal,"In the Turkish language, determine whether the expression [kara para] in this context [Yangından sonra kasanın içinden çıkan kara para, is ve kurumla kaplanmıştı.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8871338367462158
27,kara para,"Çocuk, oyun sırasında siyaha boyadığı kara parayı arkadaşlarına gösterdi.",,literal,"In the Turkish language, determine whether the expression [kara para] in this context [Çocuk, oyun sırasında siyaha boyadığı kara parayı arkadaşlarına gösterdi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.2799711227416992
28,heves etmek,"Hiç heves etme, tatlının hepsi benim.",,idiomatic,"In the Turkish language, determine whether the expression [heves etmek] in this context [Hiç heves etme, tatlının hepsi benim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.751133918762207
29,heves etmek,Birçoklarının bu havaya uydukları ve artık refahlarını devlet kapılarının dışında aramaya heves ettikleri zamanlardı.,,idiomatic,"In the Turkish language, determine whether the expression [heves etmek] in this context [Birçoklarının bu havaya uydukları ve artık refahlarını devlet kapılarının dışında aramaya heves ettikleri zamanlardı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7310130596160889
30,yangına körükle gitmek,"Gergin bir ortamda sessiz kalıp sakinleştirmek yerine, yaptığı sert açıklamalarla tam anlamıyla yangına körükle gitti.",,idiomatic,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [Gergin bir ortamda sessiz kalıp sakinleştirmek yerine, yaptığı sert açıklamalarla tam anlamıyla yangına körükle gitti.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.987490177154541
31,yangına körükle gitmek,"Bey, bana teselli verecek yerde sen de yangına körükle gidiyorsun.",,idiomatic,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [Bey, bana teselli verecek yerde sen de yangına körükle gidiyorsun.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8745968341827393
32,yangına körükle gitmek,"İtfaiyeciler olay yerine vardıklarında, bir kişi gerçekten elinde körükle yangına gidiyordu.",,literal,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [İtfaiyeciler olay yerine vardıklarında, bir kişi gerçekten elinde körükle yangına gidiyordu.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7514863014221191
33,yangına körükle gitmek,Yaşlı adam koşarak yangına körükle gidiyordu ama çevredekiler bir hamleyle elinden körüğü aldılar.,,idiomatic,"In the Turkish language, determine whether the expression [yangına körükle gitmek] in this context [Yaşlı adam koşarak yangına körükle gidiyordu ama çevredekiler bir hamleyle elinden körüğü aldılar.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.837655782699585
34,test etmek,"Sevgilinin seni test ettiğini düşünüyorsun, bu durum gerçekten zor olabilir.",,idiomatic,"In the Turkish language, determine whether the expression [test etmek] in this context [Sevgilinin seni test ettiğini düşünüyorsun, bu durum gerçekten zor olabilir.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7629210948944092
35,test etmek,Ücretsiz ve kolayca çözebileceğiniz psikolojik testler ile kendinizi test edin ve psikolojik sıkıntılarınızın düzeyi hakkında bilgi edinin.,,literal,"In the Turkish language, determine whether the expression [test etmek] in this context [Ücretsiz ve kolayca çözebileceğiniz psikolojik testler ile kendinizi test edin ve psikolojik sıkıntılarınızın düzeyi hakkında bilgi edinin.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8036317825317383
36,takdiri ilahi,Takdir-i ilâhi bizi koruyacak ve huzur içinde olacağız.,,idiomatic,"In the Turkish language, determine whether the expression [takdiri ilahi] in this context [Takdir-i ilâhi bizi koruyacak ve huzur içinde olacağız.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7286379337310791
37,takdiri ilahi,"Bu olay tamamen takdiri ilahi, elimizden bir şey gelmezdi.",,idiomatic,"In the Turkish language, determine whether the expression [takdiri ilahi] in this context [Bu olay tamamen takdiri ilahi, elimizden bir şey gelmezdi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7246799468994141
38,güzin abla,Bana sürekli derdini anlatıyorsun; sana Güzin abla gibi mi gözüküyorum?,,idiomatic,"In the Turkish language, determine whether the expression [güzin abla] in this context [Bana sürekli derdini anlatıyorsun; sana Güzin abla gibi mi gözüküyorum?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9159901142120361
39,güzin abla,Mahallenin Güzin ablası da benim galiba gelen geçen derdini bana anlatıyor.,,idiomatic,"In the Turkish language, determine whether the expression [güzin abla] in this context [Mahallenin Güzin ablası da benim galiba gelen geçen derdini bana anlatıyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.0095691680908203
40,güzin abla,Komşumuz Güzin abla emekli bir hemşiredir.,,literal,"In the Turkish language, determine whether the expression [güzin abla] in this context [Komşumuz Güzin abla emekli bir hemşiredir.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.655850887298584
41,güzin abla,Çay içmeye Güzin ablaya geldik.,,literal,"In the Turkish language, determine whether the expression [güzin abla] in this context [Çay içmeye Güzin ablaya geldik.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7771801948547363
42,mazide kalmak,"Kaç heves kursakta, kaç öfke yumrukta, kaç sevgi mazide kaldı?",,idiomatic,"In the Turkish language, determine whether the expression [mazide kalmak] in this context [Kaç heves kursakta, kaç öfke yumrukta, kaç sevgi mazide kaldı?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.6649620532989502
43,mazide kalmak,Mucizeler mazide kaldı ya da henüz gelmedi.,,idiomatic,"In the Turkish language, determine whether the expression [mazide kalmak] in this context [Mucizeler mazide kaldı ya da henüz gelmedi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8359982967376709
44,elma ile armudu kıyaslamak,"Siyasetle sanatı aynı şeymiş gibi tartışıyorsun, elmayla armudu karıştırıyorsun!",,idiomatic,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Siyasetle sanatı aynı şeymiş gibi tartışıyorsun, elmayla armudu karıştırıyorsun!] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9760761260986328
45,elma ile armudu kıyaslamak,"Birileri elma ile armutu karşılaştırmak suretiyle kamuoyunu aldatmak için elinden geleni yapsa da, bazı gerçekler güneş kadar parlak ve karşımızda.",,idiomatic,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Birileri elma ile armutu karşılaştırmak suretiyle kamuoyunu aldatmak için elinden geleni yapsa da, bazı gerçekler güneş kadar parlak ve karşımızda.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8323309421539307
46,elma ile armudu kıyaslamak,Elma ile armudu kıyaslayınca armudu daha çok sevdiğimi söyleyebilirim.,,literal,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Elma ile armudu kıyaslayınca armudu daha çok sevdiğimi söyleyebilirim.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.8902609348297119
47,elma ile armudu kıyaslamak,"Öyle diyorsun ama elma ile armudu kıyasla bakalım, hangisini daha çok seviyorsun?",,idiomatic,"In the Turkish language, determine whether the expression [elma ile armudu kıyaslamak] in this context [Öyle diyorsun ama elma ile armudu kıyasla bakalım, hangisini daha çok seviyorsun?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7204248905181885
48,hariçten gazel okumak,"Bilmediğimiz, üstümüze vazife olmayan işlere karışmamalıyız; sen kendi işine bak hariçten gazel okuma.",,idiomatic,"In the Turkish language, determine whether the expression [hariçten gazel okumak] in this context [Bilmediğimiz, üstümüze vazife olmayan işlere karışmamalıyız; sen kendi işine bak hariçten gazel okuma.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7096869945526123
49,hariçten gazel okumak,Acıyı çekecek olan kendileri olmadığı için hariçten gazel okumak kolaydı tabii.,,idiomatic,"In the Turkish language, determine whether the expression [hariçten gazel okumak] in this context [Acıyı çekecek olan kendileri olmadığı için hariçten gazel okumak kolaydı tabii.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.825200080871582
50,muz cumhuriyeti,"Şeffaflık yok, denetim yok; adeta bir muz cumhuriyetinde olduğumuzu hissediyorum.",,idiomatic,"In the Turkish language, determine whether the expression [muz cumhuriyeti] in this context [Şeffaflık yok, denetim yok; adeta bir muz cumhuriyetinde olduğumuzu hissediyorum.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7690918445587158
51,muz cumhuriyeti,1900'lı yıllardan bu yana siyasi ve ekonomik olarak kötü olan devletler muz cumhuriyeti olarak adlandırıldılar.,,idiomatic,"In the Turkish language, determine whether the expression [muz cumhuriyeti] in this context [1900'lı yıllardan bu yana siyasi ve ekonomik olarak kötü olan devletler muz cumhuriyeti olarak adlandırıldılar.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.4445960521697998
52,kapana kısılmak,"Sevmediğim halde mecbur kaldığım görev, beni bir kapana kısılmış gibi hissettiriyor.",,idiomatic,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Sevmediğim halde mecbur kaldığım görev, beni bir kapana kısılmış gibi hissettiriyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8110768795013428
53,kapana kısılmak,Sanırım hepimiz buraya gelmekle kapana kısıldık.,,idiomatic,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Sanırım hepimiz buraya gelmekle kapana kısıldık.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7804107666015625
54,kapana kısılmak,"Fare, dedemin kurduğu kapanda kısılmış, ses çıkartıyordu.",,literal,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Fare, dedemin kurduğu kapanda kısılmış, ses çıkartıyordu.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.719261884689331
55,kapana kısılmak,"Ayı, dipsiz ormanda nasıl denk geldi bilemem, büyük bir kapana kısılmıştı.",,idiomatic,"In the Turkish language, determine whether the expression [kapana kısılmak] in this context [Ayı, dipsiz ormanda nasıl denk geldi bilemem, büyük bir kapana kısılmıştı.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,2.971292018890381
56,güllük gülistanlık,"Evet, yoldaki zahmetler bana güllük gülistanlık gelmedeydi.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Evet, yoldaki zahmetler bana güllük gülistanlık gelmedeydi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8885681629180908
57,güllük gülistanlık,"Zaten sen sorunları hiçbir zaman görmezsin, sana sorsak her şey güllük gülistanlık.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Zaten sen sorunları hiçbir zaman görmezsin, sana sorsak her şey güllük gülistanlık.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.2005298137664795
58,güllük gülistanlık,"Bu köy hep güllük gülistanlık, köylüler geçimini gül satarak kazanıyor.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Bu köy hep güllük gülistanlık, köylüler geçimini gül satarak kazanıyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9708187580108643
59,güllük gülistanlık,"Seranın içi güllük gülistanlık, her köşesinde farklı renkte güller var.",,idiomatic,"In the Turkish language, determine whether the expression [güllük gülistanlık] in this context [Seranın içi güllük gülistanlık, her köşesinde farklı renkte güller var.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9179210662841797
60,dostlar alışverişte görsün,"Ders çalışmadığını bildiğimiz halde odasına her girdiğimizde test kitabına gömülmüş gibi yapıyor, dostlar alışverişte görsün diye bunu yaptığını biliyoruz.",,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Ders çalışmadığını bildiğimiz halde odasına her girdiğimizde test kitabına gömülmüş gibi yapıyor, dostlar alışverişte görsün diye bunu yaptığını biliyoruz.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,1.1137728691101074
61,dostlar alışverişte görsün,"Annesinin ısrarı ile temizlik yapan Akın, dostlar alışverişte görsün diye temizliği yaptı",,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Annesinin ısrarı ile temizlik yapan Akın, dostlar alışverişte görsün diye temizliği yaptı] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7871229648590088
62,dostlar alışverişte görsün,Hadi yeni açılan yere gidelim de bizim dostlar alışverişte görsün bizi.,,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Hadi yeni açılan yere gidelim de bizim dostlar alışverişte görsün bizi.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7285711765289307
63,dostlar alışverişte görsün,Ne zamandır göremediğim dostlar alışverişte görsün bari diye ta buralara kadar geldim.,,idiomatic,"In the Turkish language, determine whether the expression [dostlar alışverişte görsün] in this context [Ne zamandır göremediğim dostlar alışverişte görsün bari diye ta buralara kadar geldim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9385340213775635
64,söz sahibi,Bu konuda söz sahibi olan tek kişi babamdır.,,idiomatic,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bu konuda söz sahibi olan tek kişi babamdır.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7021880149841309
65,söz sahibi,Bu şirketin alım ve satımında söz sahibi olmadığımı da kim söylemiş?,,idiomatic,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bu şirketin alım ve satımında söz sahibi olmadığımı da kim söylemiş?] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7176609039306641
66,söz sahibi,Bu şiirin söz sahibi Aşık Veysel’dir; bestesi ise daha sonra yapılmıştır.,,literal,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bu şiirin söz sahibi Aşık Veysel’dir; bestesi ise daha sonra yapılmıştır.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.0160276889801025
67,söz sahibi,"Bunu kim söylemiş, bu sözün sahibi kimdir bilmem.",,idiomatic,"In the Turkish language, determine whether the expression [söz sahibi] in this context [Bunu kim söylemiş, bu sözün sahibi kimdir bilmem.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7101950645446777
68,büyük resim,"Bir insanı tam olarak tanımadan, bir iki huyuyla değerlendirmemeli, diğer kötü huylarına gözümüzü kapatmamalıyız, yani büyük resmi görmeliyiz.",,idiomatic,"In the Turkish language, determine whether the expression [büyük resim] in this context [Bir insanı tam olarak tanımadan, bir iki huyuyla değerlendirmemeli, diğer kötü huylarına gözümüzü kapatmamalıyız, yani büyük resmi görmeliyiz.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7576220035552979
69,büyük resim,Lütfen kendine gel ve büyük resmi görmeye çalış.,,idiomatic,"In the Turkish language, determine whether the expression [büyük resim] in this context [Lütfen kendine gel ve büyük resmi görmeye çalış.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9672808647155762
70,büyük resim,Herkes ressamın sergisindeki büyük resmi beğenmişti.,,literal,"In the Turkish language, determine whether the expression [büyük resim] in this context [Herkes ressamın sergisindeki büyük resmi beğenmişti.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.7273221015930176
71,büyük resim,Bu büyük resmi nereden aldın böyle?,,literal,"In the Turkish language, determine whether the expression [büyük resim] in this context [Bu büyük resmi nereden aldın böyle?] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7333648204803467
72,biyolojik saat,"Biyolojik saatim böyle tik- tak ediyor, ve bu davanın gidişatına bakılırsa, asla evlenemeyeceğim.",,idiomatic,"In the Turkish language, determine whether the expression [biyolojik saat] in this context [Biyolojik saatim böyle tik- tak ediyor, ve bu davanın gidişatına bakılırsa, asla evlenemeyeceğim.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.7381289005279541
73,biyolojik saat,"Başta insanlar, bütün canlılarda elbette bitkilerde de bir biyolojik saat mekanizması bulunuyor.",,literal,"In the Turkish language, determine whether the expression [biyolojik saat] in this context [Başta insanlar, bütün canlılarda elbette bitkilerde de bir biyolojik saat mekanizması bulunuyor.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7837560176849365
74,kuş bakışı,Şehrin kuş bakışı manzarasını görebilmeniz için en üst kata çıkmanızı öneririm .,,idiomatic,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Şehrin kuş bakışı manzarasını görebilmeniz için en üst kata çıkmanızı öneririm .] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.8134548664093018
75,kuş bakışı,Raporun giriş bölümünde yeni projeye kuş bakışı mükemmel bir bakış sunuluyor.,,idiomatic,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Raporun giriş bölümünde yeni projeye kuş bakışı mükemmel bir bakış sunuluyor.] is used idiomatically or literally. Return only: idiomatic or literal.",idiomatic,0.9420249462127686
76,kuş bakışı,Ornitoloji dersinde kuş bakışlarını inceleyip türler arasındaki farkları karşılaştırdık.,,literal,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Ornitoloji dersinde kuş bakışlarını inceleyip türler arasındaki farkları karşılaştırdık.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,1.1020870208740234
77,kuş bakışı,"Fotoğrafçı, kuşun bakış yönünü yakalayabilmek için uzun süre bekledi.",,literal,"In the Turkish language, determine whether the expression [kuş bakışı] in this context [Fotoğrafçı, kuşun bakış yönünü yakalayabilmek için uzun süre bekledi.] is used idiomatically or literally. Return only: idiomatic or literal.",literal,0.7104949951171875
