id,nc,sent,rank label,rank pred,input,output,time
14,дьяволдың адвокаты,"Юриспруденцияда жеке сезімдерге орын жоқ, сондықтан тіпті сенімін ұстанатын заңгер де өз міндеттерін жауапкершілікпен атқаруы тиіс, тіпті ол дьяволдың адвокаты болып та тағайындалған жағдайда да.",,"['35124338209.png', '54726299083.png', '50483221339.png', '56228636315.png', '95301849340.png']","Consider the expression: [дьяволдың адвокаты] in the Kazakh language, and its meaning in context: [Юриспруденцияда жеке сезімдерге орын жоқ, сондықтан тіпті сенімін ұстанатын заңгер де өз міндеттерін жауапкершілікпен атқаруы тиіс, тіпті ол дьяволдың адвокаты болып та тағайындалған жағдайда да.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",1.7911310195922852
15,дьяволдың адвокаты,"Белгілі бір фильмде басты кейіпкер, заңгер болып, сотта дьяволдың адвокаты ретінде шығады.",,"['35124338209.png', '54726299083.png', '50483221339.png', '56228636315.png', '95301849340.png']","Consider the expression: [дьяволдың адвокаты] in the Kazakh language, and its meaning in context: [Белгілі бір фильмде басты кейіпкер, заңгер болып, сотта дьяволдың адвокаты ретінде шығады.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 3, 4]",0.8065052032470703
16,арам ақша,"Кешірші, бірақ адам арам ақша тапқанына намыстану керек, қандай жұмыс істегеніне емес",,"['46897143262.png', '71038875170.png', '84007648902.png', '57247008322.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Кешірші, бірақ адам арам ақша тапқанына намыстану керек, қандай жұмыс істегеніне емес]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 1, 3]",0.7631709575653076
17,арам ақша,"Арам ақшамен садақа берген, мешіт салдырған, жақсылық істеген адам, кірлеген киімді зәрмен жуған адамға ұқсайды. Киімі одан сайын кірлейді",,"['84007648902.png', '46897143262.png', '71038875170.png', '57247008322.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Арам ақшамен садақа берген, мешіт салдырған, жақсылық істеген адам, кірлеген киімді зәрмен жуған адамға ұқсайды. Киімі одан сайын кірлейді]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",1.1431410312652588
18,арам ақша,"Арам ақшаға тікелей контакт әртүрлі ауруларға шалдықтыруы мүмкін, әсіресе одан кейін бетке, көзге тию немесе қолды жуусыз тамақтану жасалған жағдайда.",,"['84007648902.png', '46897143262.png', '57247008322.png', '71038875170.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Арам ақшаға тікелей контакт әртүрлі ауруларға шалдықтыруы мүмкін, әсіресе одан кейін бетке, көзге тию немесе қолды жуусыз тамақтану жасалған жағдайда.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 4, 3, 5]",0.9957144260406494
19,арам ақша,"Көшеде үлкен ақшаны көріп, оны көтермей тұру қиын, тіпті ол арам және үтірілген ақша болса да",,"['84007648902.png', '46897143262.png', '71038875170.png', '57247008322.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Көшеде үлкен ақшаны көріп, оны көтермей тұру қиын, тіпті ол арам және үтірілген ақша болса да]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",0.7440621852874756
20,жаны құю,"Әр тапсырманы бірінші болып орындайтын, тыныш отырмайтын жаны құйған қызды бәрі үлгі етеді.",,"['15352403666.png', '77133992883.png', '48531189627.png', '76149065551.png', '83670963219.png']","Consider the expression: [жаны құю] in the Kazakh language, and its meaning in context: [Әр тапсырманы бірінші болып орындайтын, тыныш отырмайтын жаны құйған қызды бәрі үлгі етеді.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 3, 1]",0.9427807331085205
21,жаны құю,"Ол жұмысқа келгеніне бір апта ғана болса да, бәріне көмектесіп жүрген жаны құйған жігіт екен",,"['48531189627.png', '76149065551.png', '77133992883.png', '15352403666.png', '83670963219.png']","Consider the expression: [жаны құю] in the Kazakh language, and its meaning in context: [Ол жұмысқа келгеніне бір апта ғана болса да, бәріне көмектесіп жүрген жаны құйған жігіт екен]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",1.1176998615264893
22,отқа май құю,"Ол отқа май құюды жақсы көреді, дәл бір лепрекон сияқты, зиянды шайтани бала, әрқашан жаңа бір әдепсіз қылықты жасап шығуға дайын тұрады.",,"['70622987588.png', '28139183364.png', '52983240066.png', '67288727467.png', '29908631060.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Ол отқа май құюды жақсы көреді, дәл бір лепрекон сияқты, зиянды шайтани бала, әрқашан жаңа бір әдепсіз қылықты жасап шығуға дайын тұрады.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 3, 4]",0.7390999794006348
23,отқа май құю,"Ой, қорқамын, мұнда саяси шиеленісті күшейтуге кім және қандай мақсатпен май құюға тырысқаны жөнінде нұсқалар тым көп болуы мүмкін.",,"['70622987588.png', '52983240066.png', '28139183364.png', '29908631060.png', '67288727467.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Ой, қорқамын, мұнда саяси шиеленісті күшейтуге кім және қандай мақсатпен май құюға тырысқаны жөнінде нұсқалар тым көп болуы мүмкін.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",0.7937235832214355
24,отқа май құю,"Саяда тоңып қалмас үшін көшпенділер түнде бірнеше рет отқа май құйып, осылайша жылуды сақтап отырған.",,"['52983240066.png', '70622987588.png', '28139183364.png', '29908631060.png', '67288727467.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Саяда тоңып қалмас үшін көшпенділер түнде бірнеше рет отқа май құйып, осылайша жылуды сақтап отырған.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",1.6766149997711182
25,отқа май құю,"Ақ босаға аттап, отқа май құйып жатқан қазіргі келіндер бұл ырымды от пен майға табынғандықтан емес, ата-баба дәстүрін құрметтегендіктен, «бұрынғы-соңғының жолы» деп жасайды.",,"['70622987588.png', '28139183364.png', '52983240066.png', '29908631060.png', '67288727467.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Ақ босаға аттап, отқа май құйып жатқан қазіргі келіндер бұл ырымды от пен майға табынғандықтан емес, ата-баба дәстүрін құрметтегендіктен, «бұрынғы-соңғының жолы» деп жасайды.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",0.7958943843841553
26,Құдайдың ісі,Кейде өмірде неге олай болғанын түсіне алмайсың — бәрі де Құдайдың ісі,,"['66835277183.png', '30876741335.png', '99613974551.png', '14888249508.png', '23142676823.png']","Consider the expression: [Құдайдың ісі] in the Kazakh language, and its meaning in context: [Кейде өмірде неге олай болғанын түсіне алмайсың — бәрі де Құдайдың ісі]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",0.7944326400756836
27,Құдайдың ісі,Апаттан аман қалғанын бәрі Құдайдың ісі деп қабылдады,,"['66835277183.png', '30876741335.png', '14888249508.png', '99613974551.png', '23142676823.png']","Consider the expression: [Құдайдың ісі] in the Kazakh language, and its meaning in context: [Апаттан аман қалғанын бәрі Құдайдың ісі деп қабылдады]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 1, 3]",1.017930030822754
28,ескі әңгіме,"Олардың бұрынғы дауы — әлдеқашан ескі әңгіме, қазір ешкім ол туралы айтпайды",,"['92023001834.png', '81822025790.png', '20237437072.png', '58147081026.png', '19545702575.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Олардың бұрынғы дауы — әлдеқашан ескі әңгіме, қазір ешкім ол туралы айтпайды]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 2, 4]",1.4577770233154297
29,ескі әңгіме,"Бұл мәселе талай шешілген, оны қайта көтерудің керегі жоқ — ол ескі әңгіме болып қалған",,"['20237437072.png', '92023001834.png', '81822025790.png', '58147081026.png', '19545702575.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Бұл мәселе талай шешілген, оны қайта көтерудің керегі жоқ — ол ескі әңгіме болып қалған]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 3, 1]",0.7960648536682129
30,ескі әңгіме,"Атасы әр кеш сайын бала кезіндегі оқиғаларын айтып, ескі әңгімелерді еске түсіретін",,"['81822025790.png', '92023001834.png', '19545702575.png', '58147081026.png', '20237437072.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Атасы әр кеш сайын бала кезіндегі оқиғаларын айтып, ескі әңгімелерді еске түсіретін]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",0.95458984375
31,ескі әңгіме,"Радиодан сонау 60-жылдардағы жазба қойылып, тыңдарман ескі әңгімені қайта естігендей болды",,"['20237437072.png', '81822025790.png', '92023001834.png', '58147081026.png', '19545702575.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Радиодан сонау 60-жылдардағы жазба қойылып, тыңдарман ескі әңгімені қайта естігендей болды]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 2, 4]",2.3249518871307373
32,жер мен көктей,Қала мен ауыл баласының айырмашылығы жер мен көктей,,"['10285727617.png', '13742054940.png', '57071659223.png', '16668720108.png', '11127674791.png']","Consider the expression: [жер мен көктей] in the Kazakh language, and its meaning in context: [Қала мен ауыл баласының айырмашылығы жер мен көктей]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 5, 2]",1.707280158996582
33,жер мен көктей,Кісі менен кісінің арасы жер мен көктей.,,"['10285727617.png', '13742054940.png', '57071659223.png', '16668720108.png', '11127674791.png']","Consider the expression: [жер мен көктей] in the Kazakh language, and its meaning in context: [Кісі менен кісінің арасы жер мен көктей.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",0.8369534015655518
34,Ауызбен орақ оратын адам,"Ол істен гөрі сөзге үйір, нағыз ауызбен орақ оратын адам.",,"['11948957185.png', '33448456007.png', '70879898361.png', '18949657816.png', '25061514785.png']","Consider the expression: [Ауызбен орақ оратын адам] in the Kazakh language, and its meaning in context: [Ол істен гөрі сөзге үйір, нағыз ауызбен орақ оратын адам.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 2, 4]",1.2171893119812012
35,Ауызбен орақ оратын адам,"Ауызбен орақ орғаннан гөрі нақты іске көшейік, бауырлар",,"['70879898361.png', '11948957185.png', '33448456007.png', '18949657816.png', '25061514785.png']","Consider the expression: [Ауызбен орақ оратын адам] in the Kazakh language, and its meaning in context: [Ауызбен орақ орғаннан гөрі нақты іске көшейік, бауырлар]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",1.2222323417663574
36,банан республикасы,"Фильмдегі оқиға ойдан шығарылған Банан Республикасында өтеді, онда бәрі күн сайын мейрам мен төңкеріс арасында өмір сүреді.",,"['39147327212.png', '52344417272.png', '69314867004.png', '53901044812.png', '95118101237.png']","Consider the expression: [банан республикасы] in the Kazakh language, and its meaning in context: [Фильмдегі оқиға ойдан шығарылған Банан Республикасында өтеді, онда бәрі күн сайын мейрам мен төңкеріс арасында өмір сүреді.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 1, 3]",2.7414934635162354
37,банан республикасы,"Президенттің ұшағы қонғанда, әуежайда Банан Республикасының туы ілініп тұрды, ал оркестр салтанатты марш ойнады.",,"['39147327212.png', '52344417272.png', '69314867004.png', '53901044812.png', '95118101237.png']","Consider the expression: [банан республикасы] in the Kazakh language, and its meaning in context: [Президенттің ұшағы қонғанда, әуежайда Банан Республикасының туы ілініп тұрды, ал оркестр салтанатты марш ойнады.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 4, 2, 1]",0.7510514259338379
38,батпаққа батқан,"Кешке дейін төсекте жатып, батпаққа батқандай қозғала алмай жатырмын",,"['48406866496.png', '58997361641.png', '65807820692.png', '46827917179.png', '10176985881.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Кешке дейін төсекте жатып, батпаққа батқандай қозғала алмай жатырмын]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 3, 2]",0.7379143238067627
39,батпаққа батқан,"Қатты шаршағандықтан, орындықтан тұра алмай, батпаққа батқан адамдай отыр.",,"['48406866496.png', '58997361641.png', '65807820692.png', '10176985881.png', '46827917179.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Қатты шаршағандықтан, орындықтан тұра алмай, батпаққа батқан адамдай отыр.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",1.1358027458190918
40,батпаққа батқан,"Маңғыстауда батпаққа батқан ботаны Ұлттық ұлан сарбаздары шығарып алды, деп телеарнасы хабарлайды",,"['58997361641.png', '65807820692.png', '48406866496.png', '46827917179.png', '10176985881.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Маңғыстауда батпаққа батқан ботаны Ұлттық ұлан сарбаздары шығарып алды, деп телеарнасы хабарлайды]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",0.685046911239624
41,батпаққа батқан,Астанада кей ауданның тұрғындары үшін батпаққа батқан көше мен есік алдына шығу мұңға айналып отыр.,,"['58997361641.png', '48406866496.png', '65807820692.png', '10176985881.png', '46827917179.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Астанада кей ауданның тұрғындары үшін батпаққа батқан көше мен есік алдына шығу мұңға айналып отыр.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 4, 3, 5]",1.5494310855865479
42,аю нарығы,"Соңғы айларда қор биржасында аю нарығы орнап, акциялардың бағасы күрт құлдырады",,"['56467934286.png', '77258813493.png', '71275335119.png', '16223009601.png', '96239441881.png']","Consider the expression: [аю нарығы] in the Kazakh language, and its meaning in context: [Соңғы айларда қор биржасында аю нарығы орнап, акциялардың бағасы күрт құлдырады]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",1.0550544261932373
43,аю нарығы,"Инвесторлар аю нарығының ұзаққа созылуынан қауіптеніп, өз активтерін жаппай сатып жатыр",,"['77258813493.png', '56467934286.png', '71275335119.png', '16223009601.png', '96239441881.png']","Consider the expression: [аю нарығы] in the Kazakh language, and its meaning in context: [Инвесторлар аю нарығының ұзаққа созылуынан қауіптеніп, өз активтерін жаппай сатып жатыр]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",0.9041445255279541
44,аю нарығы,Орман маңындағы жәрмеңкеде аңшылар тірі аюларын сатып тұрған — нағыз аю нарығы сияқты,,"['71275335119.png', '96239441881.png', '16223009601.png', '77258813493.png', '56467934286.png']","Consider the expression: [аю нарығы] in the Kazakh language, and its meaning in context: [Орман маңындағы жәрмеңкеде аңшылар тірі аюларын сатып тұрған — нағыз аю нарығы сияқты]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 3, 1]",0.8653647899627686
