id,nc,sent,rank label,rank pred,input,output,time
10,caixa negra,Tudo isto está encerrado num design de caixa negra leve e elegante que pode ser posicionado de várias formas para uma flexibilidade máxima.,,"['84280494006.png', '12475306515.png', '94319101158.png', '64041232739.png', '39560184345.png']","Consider the expression: [caixa negra] in the Portuguese (Portugal) language, and its meaning in context: [Tudo isto está encerrado num design de caixa negra leve e elegante que pode ser posicionado de várias formas para uma flexibilidade máxima.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",1.6906559467315674
11,caixa negra,"Com um x-ato, uma régua metálica e um pouco de precisão aplicados ao corte manual, rapidamente se obtiveram as partes necessárias para a estrutura da caixa negra.",,"['84280494006.png', '12475306515.png', '94319101158.png', '64041232739.png', '39560184345.png']","Consider the expression: [caixa negra] in the Portuguese (Portugal) language, and its meaning in context: [Com um x-ato, uma régua metálica e um pouco de precisão aplicados ao corte manual, rapidamente se obtiveram as partes necessárias para a estrutura da caixa negra.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",1.1201808452606201
12,o pão nosso de cada dia,"Enquanto o euro e a sua saúde, as suas especulações e notações forem o pão nosso de cada dia, vão continuar-nos a comer as papas na cabeça.",,"['77217519073.png', '40065056713.png', '44627967510.png', '89237402761.png', '84547784860.png']","Consider the expression: [o pão nosso de cada dia] in the Portuguese (Portugal) language, and its meaning in context: [Enquanto o euro e a sua saúde, as suas especulações e notações forem o pão nosso de cada dia, vão continuar-nos a comer as papas na cabeça.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 5, 3]",1.5197763442993164
13,o pão nosso de cada dia,"Afirmar o catolicismo, num país católico como o nosso, é o pão nosso de cada dia.",,"['40065056713.png', '89237402761.png', '44627967510.png', '77217519073.png', '84547784860.png']","Consider the expression: [o pão nosso de cada dia] in the Portuguese (Portugal) language, and its meaning in context: [Afirmar o catolicismo, num país católico como o nosso, é o pão nosso de cada dia.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 4, 1]",1.4448037147521973
14,o pão nosso de cada dia,Vamos tentar que o pão nosso de cada dia continue a chegar à mesa dos portugueses.,,"['40065056713.png', '77217519073.png', '44627967510.png', '89237402761.png', '84547784860.png']","Consider the expression: [o pão nosso de cada dia] in the Portuguese (Portugal) language, and its meaning in context: [Vamos tentar que o pão nosso de cada dia continue a chegar à mesa dos portugueses.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 5, 2, 4]",6.326214790344238
15,o pão nosso de cada dia,A crise cada vez mais grave do pão nosso de cada dia deve-se ao aumento dos preços dos alimentos.,,"['40065056713.png', '77217519073.png', '84547784860.png', '89237402761.png', '44627967510.png']","Consider the expression: [o pão nosso de cada dia] in the Portuguese (Portugal) language, and its meaning in context: [A crise cada vez mais grave do pão nosso de cada dia deve-se ao aumento dos preços dos alimentos.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 3, 4]",1.373936653137207
16,olho de gato,Os olhos de gato fotoluminescentes e refletivos combinam duas propriedades no sentido de oferecer um máximo de visibilidade e eficácia.,,"['58908845839.png', '10939057441.png', '95817551220.png', '59481931264.png', '44129303275.png']","Consider the expression: [olho de gato] in the Portuguese (Portugal) language, and its meaning in context: [Os olhos de gato fotoluminescentes e refletivos combinam duas propriedades no sentido de oferecer um máximo de visibilidade e eficácia.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",1.3712713718414307
17,olho de gato,Os olhos de gato proporcionam aos condutores uma melhor identificação da faixa de rodagem e uma utilização muito versátil.,,"['95817551220.png', '59481931264.png', '44129303275.png', '58908845839.png', '10939057441.png']","Consider the expression: [olho de gato] in the Portuguese (Portugal) language, and its meaning in context: [Os olhos de gato proporcionam aos condutores uma melhor identificação da faixa de rodagem e uma utilização muito versátil.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",2.090433359146118
18,olho de gato,Estas lentes de contacto imitam a forma invulgar da pupila preta de um olho de gato sobre um fundo branco.,,"['58908845839.png', '10939057441.png', '44129303275.png', '59481931264.png', '95817551220.png']","Consider the expression: [olho de gato] in the Portuguese (Portugal) language, and its meaning in context: [Estas lentes de contacto imitam a forma invulgar da pupila preta de um olho de gato sobre um fundo branco.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 5, 4]",1.7353699207305908
19,olho de gato,A pupila de um olho de gato reduz-se a uma fenda vertical de largura 0 mm à luz do dia.,,"['58908845839.png', '10939057441.png', '59481931264.png', '95817551220.png', '44129303275.png']","Consider the expression: [olho de gato] in the Portuguese (Portugal) language, and its meaning in context: [A pupila de um olho de gato reduz-se a uma fenda vertical de largura 0 mm à luz do dia.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",1.5665435791015625
20,meia dúzia de tostões,"Se o Sr. Secretário de Estado for dar meia dúzia de tostões por hectare, claro que os agricultores dirão adeus a essa medida, pois ela não tem interesse!",,"['48981860118.png', '46952607350.png', '13634233040.png', '27954350305.png', '79430579478.png']","Consider the expression: [meia dúzia de tostões] in the Portuguese (Portugal) language, and its meaning in context: [Se o Sr. Secretário de Estado for dar meia dúzia de tostões por hectare, claro que os agricultores dirão adeus a essa medida, pois ela não tem interesse!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",2.150853395462036
21,meia dúzia de tostões,"Dando como exemplo o bacalhau, o dirigente sindical afirma que, em Portugal, compramos como sendo da Noruega o pescado do Mar Báltico, e a Rússia, acrescenta, está a vendê-lo à Noruega por ""meia dúzia de tostões"".",,"['48981860118.png', '46952607350.png', '13634233040.png', '79430579478.png', '27954350305.png']","Consider the expression: [meia dúzia de tostões] in the Portuguese (Portugal) language, and its meaning in context: [Dando como exemplo o bacalhau, o dirigente sindical afirma que, em Portugal, compramos como sendo da Noruega o pescado do Mar Báltico, e a Rússia, acrescenta, está a vendê-lo à Noruega por ""meia dúzia de tostões"".]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 1, 4]",3.0749406814575195
22,meia dúzia de tostões,Envio-te meia dúzia de tostões para a despesa do correio.,,"['48981860118.png', '46952607350.png', '13634233040.png', '27954350305.png', '79430579478.png']","Consider the expression: [meia dúzia de tostões] in the Portuguese (Portugal) language, and its meaning in context: [Envio-te meia dúzia de tostões para a despesa do correio.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 1, 2]",1.601722002029419
23,meia dúzia de tostões,"Quando era nova, conseguia comprar muita coisa na feira com meia dúzia de tostões.",,"['48981860118.png', '46952607350.png', '13634233040.png', '27954350305.png', '79430579478.png']","Consider the expression: [meia dúzia de tostões] in the Portuguese (Portugal) language, and its meaning in context: [Quando era nova, conseguia comprar muita coisa na feira com meia dúzia de tostões.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 4, 1]",1.365915060043335
24,por um triz,"Um idoso escapou, por um triz, a ser trucidado por um comboio, ao atravessar uma passagem de nível cujas cancelas estavam fechadas.",,"['91176431020.png', '98647488084.png', '39917827122.png', '12163732859.png', '20397044584.png']","Consider the expression: [por um triz] in the Portuguese (Portugal) language, and its meaning in context: [Um idoso escapou, por um triz, a ser trucidado por um comboio, ao atravessar uma passagem de nível cujas cancelas estavam fechadas.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","Looking at the context, ""por um triz"" means ""by a hair's breadth"" or ""narrowly escaped.""

Caption 1 and Caption 5 feature clocks/time, which is a literal but weaker connection to the idea of a narrow escape. Caption 4 shows someone leaping over a barrier, which is mildly related to escape. Caption 3 depicts a man about to be hit by a falling object, which aligns well with a near-accident. Caption 2 is about a girl swinging happily, which is least connected to a narrow escape.

The best matches are those depicting a near-accident or escape from danger. Caption 3 (man narrowly avoiding a falling TV) is the strongest. Caption 4 (jumping a barrier) is somewhat related. The others are weak.

[3, 4, 1, 5, 2]",9.605249643325806
25,por um triz,Só falhou com a tricampeã mundial Dinamarca e agora perdeu por um triz com a campeã da Europa.,,"['91176431020.png', '98647488084.png', '20397044584.png', '39917827122.png', '12163732859.png']","Consider the expression: [por um triz] in the Portuguese (Portugal) language, and its meaning in context: [Só falhou com a tricampeã mundial Dinamarca e agora perdeu por um triz com a campeã da Europa.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",1.1612305641174316
26,advogado do diabo,"Dito isto e em modo de advogado do diabo, a noção é que as legislativas de 2025 são um termo de comparação muito mais fiável do que as autárquicas de 2021.",,"['36731451407.png', '67058712969.png', '91697914030.png', '13442509732.png', '53196844656.png']","Consider the expression: [advogado do diabo] in the Portuguese (Portugal) language, and its meaning in context: [Dito isto e em modo de advogado do diabo, a noção é que as legislativas de 2025 são um termo de comparação muito mais fiável do que as autárquicas de 2021.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 4, 1]",5.294469118118286
27,advogado do diabo,"O tribunal fez de 'advogado do diabo', ao confrontar vários pilotos examinadores e instrutores sobre o que poderia ter sido feito de diferente, mas nada se provou nesse sentido.",,"['36731451407.png', '13442509732.png', '91697914030.png', '67058712969.png', '53196844656.png']","Consider the expression: [advogado do diabo] in the Portuguese (Portugal) language, and its meaning in context: [O tribunal fez de 'advogado do diabo', ao confrontar vários pilotos examinadores e instrutores sobre o que poderia ter sido feito de diferente, mas nada se provou nesse sentido.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",2.865006685256958
28,advogado do diabo,"Posteriormente, toda a documentação passa pela consulta de teólogos e tudo é crivado pelo promotor da Fé, popularmente designado por “advogado do diabo”.",,"['36731451407.png', '13442509732.png', '67058712969.png', '91697914030.png', '53196844656.png']","Consider the expression: [advogado do diabo] in the Portuguese (Portugal) language, and its meaning in context: [Posteriormente, toda a documentação passa pela consulta de teólogos e tudo é crivado pelo promotor da Fé, popularmente designado por “advogado do diabo”.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 4, 2, 1]",2.4982247352600098
29,advogado do diabo,"Por isso, existe o Advogado do Diabo, que garante que todas as informações sobre o candidato a santo foram esmiuçadas, de modo a não existirem erros ou pontas soltas.",,"['36731451407.png', '67058712969.png', '13442509732.png', '91697914030.png', '53196844656.png']","Consider the expression: [advogado do diabo] in the Portuguese (Portugal) language, and its meaning in context: [Por isso, existe o Advogado do Diabo, que garante que todas as informações sobre o candidato a santo foram esmiuçadas, de modo a não existirem erros ou pontas soltas.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",3.7415382862091064
30,dinheiro sujo,"Em Angola e noutras partes do mundo, os males sistémicos que a investigação ‘Luanda Leaks’ trouxe para a ribalta – corrupção, a saída de riqueza para centros ‘offshore’ e uma indústria de dinheiro sujo que cria e acelera o roubo de nações inteiras – continuam largamente por resolver.",,"['56093944205.png', '73707941636.png', '84913930773.png', '24041968181.png', '26827387817.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Portugal) language, and its meaning in context: [Em Angola e noutras partes do mundo, os males sistémicos que a investigação ‘Luanda Leaks’ trouxe para a ribalta – corrupção, a saída de riqueza para centros ‘offshore’ e uma indústria de dinheiro sujo que cria e acelera o roubo de nações inteiras – continuam largamente por resolver.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 3, 1]",1.338994026184082
31,dinheiro sujo,"A lista de países com fracos regimes nacionais na luta contra o dinheiro sujo aumenta para 23, sendo o objetivo proteger o sistema financeiro da União Europeia através de uma melhor prevenção dos riscos de branqueamento de capitais e de financiamento do terrorismo.",,"['56093944205.png', '84913930773.png', '73707941636.png', '24041968181.png', '26827387817.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Portugal) language, and its meaning in context: [A lista de países com fracos regimes nacionais na luta contra o dinheiro sujo aumenta para 23, sendo o objetivo proteger o sistema financeiro da União Europeia através de uma melhor prevenção dos riscos de branqueamento de capitais e de financiamento do terrorismo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",1.3035478591918945
32,dinheiro sujo,"O Bundesbank disse ter comprado secadores para lidar com o dinheiro sujo, notando que é importante processar rapidamente as notas danificadas antes que se amontoem e se tornem tão duras como o betão.",,"['56093944205.png', '84913930773.png', '24041968181.png', '73707941636.png', '26827387817.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Portugal) language, and its meaning in context: [O Bundesbank disse ter comprado secadores para lidar com o dinheiro sujo, notando que é importante processar rapidamente as notas danificadas antes que se amontoem e se tornem tão duras como o betão.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",5.30733585357666
33,dinheiro sujo,"Intoxicações alimentares, infeções cutâneas e tantos outros sobressaltos para a saúde podem ser causados por dinheiro sujo, que já circulou por inúmeras mãos e percorreu muitos quilómetros, acumulando um sem-fim de germes e microrganismos.",,"['56093944205.png', '84913930773.png', '73707941636.png', '24041968181.png', '26827387817.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Portugal) language, and its meaning in context: [Intoxicações alimentares, infeções cutâneas e tantos outros sobressaltos para a saúde podem ser causados por dinheiro sujo, que já circulou por inúmeras mãos e percorreu muitos quilómetros, acumulando um sem-fim de germes e microrganismos.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",1.473961591720581
34,formiguinha trabalhadora,"Entre os democratas-cristãos que a admiram , é uma formiguinha trabalhadora , esforçada , dedicada .",,"['62477703260.png', '43127210029.png', '76132709207.png', '61807584363.png', '62710036068.png']","Consider the expression: [formiguinha trabalhadora] in the Portuguese (Portugal) language, and its meaning in context: [Entre os democratas-cristãos que a admiram , é uma formiguinha trabalhadora , esforçada , dedicada .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",1.3619070053100586
35,formiguinha trabalhadora,"Tem o ar certo da formiguinha trabalhadora , direita , correcta, porque não pisa a linha , não desalinha as regras e está fora de questão desconhecê-las .",,"['62477703260.png', '43127210029.png', '76132709207.png', '61807584363.png', '62710036068.png']","Consider the expression: [formiguinha trabalhadora] in the Portuguese (Portugal) language, and its meaning in context: [Tem o ar certo da formiguinha trabalhadora , direita , correcta, porque não pisa a linha , não desalinha as regras e está fora de questão desconhecê-las .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",2.765068531036377
36,formiguinha trabalhadora,"As formiguinhas trabalhadoras escavam túneis e câmaras, ou salas, na terra e, à medida que o formigueiro cresce, elas acrescentam mais túneis e câmaras ao ninho.",,"['62477703260.png', '43127210029.png', '76132709207.png', '61807584363.png', '62710036068.png']","Consider the expression: [formiguinha trabalhadora] in the Portuguese (Portugal) language, and its meaning in context: [As formiguinhas trabalhadoras escavam túneis e câmaras, ou salas, na terra e, à medida que o formigueiro cresce, elas acrescentam mais túneis e câmaras ao ninho.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 1, 4]",1.2925689220428467
37,formiguinha trabalhadora,"Um dia, apareceu uma formiguinha trabalhadora, que começou a carregar pedacinhos das pétalas para levar ao formigueiro.",,"['62477703260.png', '43127210029.png', '62710036068.png', '61807584363.png', '76132709207.png']","Consider the expression: [formiguinha trabalhadora] in the Portuguese (Portugal) language, and its meaning in context: [Um dia, apareceu uma formiguinha trabalhadora, que começou a carregar pedacinhos das pétalas para levar ao formigueiro.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 1, 4]",2.7959694862365723
38,deitar achas na fogueira,"Em resposta a um questionário enviado pela Agência Lusa aos partidos que concorrem às próximas eleições europeias, o cabeça de lista do partido considerou que enviar tropas é deitar achas na fogueira",,"['82181324053.png', '65565264184.png', '98424305092.png', '33161856674.png', '69491859473.png']","Consider the expression: [deitar achas na fogueira] in the Portuguese (Portugal) language, and its meaning in context: [Em resposta a um questionário enviado pela Agência Lusa aos partidos que concorrem às próximas eleições europeias, o cabeça de lista do partido considerou que enviar tropas é deitar achas na fogueira]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 1, 5]",1.2272801399230957
39,deitar achas na fogueira,"Se alguns são mais comedidos nos disparos e ataque, outros acabam por, muitas vezes, deitar ainda mais achas na fogueira parlamentar,",,"['98424305092.png', '82181324053.png', '33161856674.png', '65565264184.png', '69491859473.png']","Consider the expression: [deitar achas na fogueira] in the Portuguese (Portugal) language, and its meaning in context: [Se alguns são mais comedidos nos disparos e ataque, outros acabam por, muitas vezes, deitar ainda mais achas na fogueira parlamentar,]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 4, 5, 3]",1.9158039093017578
40,deitar achas na fogueira,"Quando a chama começou a fraquejar, o avô levantou-se devagar e foi deitar mais achas na fogueira, para que o lume durasse pela noite dentro.",,"['82181324053.png', '98424305092.png', '33161856674.png', '65565264184.png', '69491859473.png']","Consider the expression: [deitar achas na fogueira] in the Portuguese (Portugal) language, and its meaning in context: [Quando a chama começou a fraquejar, o avô levantou-se devagar e foi deitar mais achas na fogueira, para que o lume durasse pela noite dentro.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 1, 2]",2.5891618728637695
41,deitar achas na fogueira,"A chuva parou por instantes, e os escuteiros aproveitaram para deitar achas na fogueira, aquecendo as mãos enregeladas à luz tremeluzente do acampamento.",,"['98424305092.png', '82181324053.png', '33161856674.png', '65565264184.png', '69491859473.png']","Consider the expression: [deitar achas na fogueira] in the Portuguese (Portugal) language, and its meaning in context: [A chuva parou por instantes, e os escuteiros aproveitaram para deitar achas na fogueira, aquecendo as mãos enregeladas à luz tremeluzente do acampamento.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 5, 1]",1.4777119159698486
42,prémio da academia,"Pela primeira vez, há um projeto português nomeado para o prémio da Academia",,"['87116786721.png', '33935218745.png', '67608627557.png', '68410279405.png', '72059456335.png']","Consider the expression: [prémio da academia] in the Portuguese (Portugal) language, and its meaning in context: [Pela primeira vez, há um projeto português nomeado para o prémio da Academia]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 3, 5, 4]",1.0980439186096191
43,prémio da academia,"Os prémios da Academia de Cinema de Hollywood, aqueles que todos conhecemos como “Óscares”, serão possivelmente a maior consagração dentro da indústria cinematográfica à escala mundial.",,"['87116786721.png', '67608627557.png', '33935218745.png', '68410279405.png', '72059456335.png']","Consider the expression: [prémio da academia] in the Portuguese (Portugal) language, and its meaning in context: [Os prémios da Academia de Cinema de Hollywood, aqueles que todos conhecemos como “Óscares”, serão possivelmente a maior consagração dentro da indústria cinematográfica à escala mundial.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",4.439869403839111
