id,nc,sent,rank label,rank pred,input,output,time
10,chlieb každodenný,"Duch razí si cestu sám, ale jeho dary musia prísť na stôl vedľa chleba každodenného",,"['89512451268.png', '84303423684.png', '63290210633.png', '40596304583.png', '86090891330.png']","Consider the expression: [chlieb každodenný] in the Slovak language, and its meaning in context: [Duch razí si cestu sám, ale jeho dary musia prísť na stôl vedľa chleba každodenného]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 4, 1]",0.7144207954406738
11,chlieb každodenný,"V kuchyni kraľovala gazdiná, tu sa piekol chlieb každodenný.",,"['89512451268.png', '84303423684.png', '40596304583.png', '86090891330.png', '63290210633.png']","Consider the expression: [chlieb každodenný] in the Slovak language, and its meaning in context: [V kuchyni kraľovala gazdiná, tu sa piekol chlieb každodenný.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 2, 3, 4]",0.6872341632843018
12,odrazové zariadenie,"Spätné odrazové zariadenie alebo svietidlo, ak je odrazové zariadenie združené s niektorým vnútornú plochu bez akýchkoľvek kvapiek alebo zvyškov vody po tom, ako bola predtým pokrytá hmlou.",,"['94802553482.png', '65226811289.png', '11292400630.png', '76543151969.png', '63438704025.png']","Consider the expression: [odrazové zariadenie] in the Slovak language, and its meaning in context: [Spätné odrazové zariadenie alebo svietidlo, ak je odrazové zariadenie združené s niektorým vnútornú plochu bez akýchkoľvek kvapiek alebo zvyškov vody po tom, ako bola predtým pokrytá hmlou.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",0.9195358753204346
13,odrazové zariadenie,"V iných prípadoch zníženej viditeľnosti, sa na takéto označenie musí použiť vpredu biele svetlo a biele odrazové zariadenie.",,"['65226811289.png', '94802553482.png', '11292400630.png', '63438704025.png', '76543151969.png']","Consider the expression: [odrazové zariadenie] in the Slovak language, and its meaning in context: [V iných prípadoch zníženej viditeľnosti, sa na takéto označenie musí použiť vpredu biele svetlo a biele odrazové zariadenie.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 2, 5]",1.1045136451721191
14,odrazové zariadenie,"Podstata elektronického merania dĺžok je v tom, že zo známej rýchlosti šírenia elektromagnetických vĺnca tranzitného času t, ktorý potrebuje vlna od vysielača po odrazové zariadenie a späť do prijímača, sa určí dvojnásobok meranej dĺžky.",,"['94802553482.png', '76543151969.png', '65226811289.png', '11292400630.png', '63438704025.png']","Consider the expression: [odrazové zariadenie] in the Slovak language, and its meaning in context: [Podstata elektronického merania dĺžok je v tom, že zo známej rýchlosti šírenia elektromagnetických vĺnca tranzitného času t, ktorý potrebuje vlna od vysielača po odrazové zariadenie a späť do prijímača, sa určí dvojnásobok meranej dĺžky.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 4, 1]",0.8566663265228271
15,odrazové zariadenie,Na získanie vysokokvalitného obrazu je potrebné použiť ďalšie rozptyľovacie a odrazové zariadenia.,,"['76543151969.png', '63438704025.png', '65226811289.png', '11292400630.png', '94802553482.png']","Consider the expression: [odrazové zariadenie] in the Slovak language, and its meaning in context: [Na získanie vysokokvalitného obrazu je potrebné použiť ďalšie rozptyľovacie a odrazové zariadenia.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 4, 3, 5]",0.753875732421875
16,o vlások,"Musí byť bázon, keď doteraz neprestal s bojovými letmi, hoci toľkokrát unikol iba o vlások.",,"['38197371243.png', '71372777410.png', '85553126946.png', '27686038958.png', '76472746550.png']","Consider the expression: [o vlások] in the Slovak language, and its meaning in context: [Musí byť bázon, keď doteraz neprestal s bojovými letmi, hoci toľkokrát unikol iba o vlások.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 1, 3]",0.7225141525268555
17,o vlások,"Takže dnešný deň som spolu s vašou rodáčkou, ktorá sa nám stará o vlásky a líčenie, venovala prechádzke po Košiciach.",,"['27686038958.png', '76472746550.png', '71372777410.png', '85553126946.png', '38197371243.png']","Consider the expression: [o vlások] in the Slovak language, and its meaning in context: [Takže dnešný deň som spolu s vašou rodáčkou, ktorá sa nám stará o vlásky a líčenie, venovala prechádzke po Košiciach.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 4, 2]",1.57627272605896
18,o vlások,"To by som chcela, stráviť taký krásny deň, kde okolo Vás sa starajú o vlásky a tváričku a na fotkách sa nespoznávate.",,"['27686038958.png', '76472746550.png', '85553126946.png', '71372777410.png', '38197371243.png']","Consider the expression: [o vlások] in the Slovak language, and its meaning in context: [To by som chcela, stráviť taký krásny deň, kde okolo Vás sa starajú o vlásky a tváričku a na fotkách sa nespoznávate.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",0.7304282188415527
19,diablov advokát,"Ak by sme sa na chvíľu stali diablovým advokátom, určite by sme sa spýtali, či nie je pre Izrael výhodnejšie nemiešať sa do problémov iných, keď má toľko vlastných a dôležitejších?",,"['63096681840.png', '33355628202.png', '43131829743.png', '88418562573.png', '48947709441.png']","Consider the expression: [diablov advokát] in the Slovak language, and its meaning in context: [Ak by sme sa na chvíľu stali diablovým advokátom, určite by sme sa spýtali, či nie je pre Izrael výhodnejšie nemiešať sa do problémov iných, keď má toľko vlastných a dôležitejších?]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",0.756812334060669
20,diablov advokát,"Zahral sa na diablovho advokáta, keď zapochyboval o názore o koexistencii Západu so Sovietmi, ktorá mala byť prvým krokom k jadrovému odzbrojeniu.",,"['63096681840.png', '33355628202.png', '43131829743.png', '88418562573.png', '48947709441.png']","Consider the expression: [diablov advokát] in the Slovak language, and its meaning in context: [Zahral sa na diablovho advokáta, keď zapochyboval o názore o koexistencii Západu so Sovietmi, ktorá mala byť prvým krokom k jadrovému odzbrojeniu.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",0.688079833984375
21,diablov advokát,"Tento diablov advokát mal medzi svojimi prominentnými klientmi aj bývalého prezidenta Juhoslávie a Srbska, či medzinárodného teroristu známeho ako Šakal.",,"['63096681840.png', '33355628202.png', '43131829743.png', '88418562573.png', '48947709441.png']","Consider the expression: [diablov advokát] in the Slovak language, and its meaning in context: [Tento diablov advokát mal medzi svojimi prominentnými klientmi aj bývalého prezidenta Juhoslávie a Srbska, či medzinárodného teroristu známeho ako Šakal.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",0.8242685794830322
22,diablov advokát,"Klient diablovho advokáta  obvinenia odmieta,o svojich memoároch, ktoré vyšli len minulý týždeň, bráni seba, zo zločinov sú podľa neho vinní najmä lokálni velitelia.",,"['63096681840.png', '33355628202.png', '43131829743.png', '88418562573.png', '48947709441.png']","Consider the expression: [diablov advokát] in the Slovak language, and its meaning in context: [Klient diablovho advokáta  obvinenia odmieta,o svojich memoároch, ktoré vyšli len minulý týždeň, bráni seba, zo zločinov sú podľa neho vinní najmä lokálni velitelia.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 2, 3]",0.9273192882537842
23,špinavé peniaze,Sedemdesiatročný funkcionár mal okrem iného krátiť dane či prať špinavé peniaze.,,"['36647866477.png', '55437133134.png', '28870896070.png', '52499868511.png', '68803866871.png']","Consider the expression: [špinavé peniaze] in the Slovak language, and its meaning in context: [Sedemdesiatročný funkcionár mal okrem iného krátiť dane či prať špinavé peniaze.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",1.5707769393920898
24,špinavé peniaze,"Náš hlavný bojovník proti korupcii ani netuší, že špinavé peniaze sa nečistia márnotratným vyhadzovaním, ale fiktívnymi príjmami.",,"['36647866477.png', '55437133134.png', '28870896070.png', '52499868511.png', '68803866871.png']","Consider the expression: [špinavé peniaze] in the Slovak language, and its meaning in context: [Náš hlavný bojovník proti korupcii ani netuší, že špinavé peniaze sa nečistia márnotratným vyhadzovaním, ale fiktívnymi príjmami.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 1, 4]",0.6984360218048096
25,špinavé peniaze,"Keď vy si dávate pozor a prídete do pekárne, kde pred chvíľou zamestnanec pekárne držal v ruke špinavé peniaze, vám s čistím svedomím s tými špinavými rukami naberie pečivo, tak ako trošku na zamyslenie.",,"['28870896070.png', '36647866477.png', '55437133134.png', '52499868511.png', '68803866871.png']","Consider the expression: [špinavé peniaze] in the Slovak language, and its meaning in context: [Keď vy si dávate pozor a prídete do pekárne, kde pred chvíľou zamestnanec pekárne držal v ruke špinavé peniaze, vám s čistím svedomím s tými špinavými rukami naberie pečivo, tak ako trošku na zamyslenie.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 1, 3]",0.7796492576599121
26,špinavé peniaze,"Špinavé peniaze -  nedávny výskum v Spojených štátoch ukázal, že takmer všetky bankovky, ktoré sú v obehu, sú zamorené streptokokmi, enterokokmi, pseudomonádami, ako aj inými mikróbmi.",,"['28870896070.png', '52499868511.png', '55437133134.png', '36647866477.png', '68803866871.png']","Consider the expression: [špinavé peniaze] in the Slovak language, and its meaning in context: [Špinavé peniaze -  nedávny výskum v Spojených štátoch ukázal, že takmer všetky bankovky, ktoré sú v obehu, sú zamorené streptokokmi, enterokokmi, pseudomonádami, ako aj inými mikróbmi.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",0.7522838115692139
27,skúška ohňom,"Keďže ešte včera mohli jazdiť do neskorých večerných hodín len kamióny so živým alebo rýchlo sa kaziacim nákladom, dopravcovia preto avizujú, že mýto prejde prvou skúškou ohňom dnes ráno.",,"['85276946905.png', '31296238394.png', '59715152700.png', '17855670445.png', '67323339799.png']","Consider the expression: [skúška ohňom] in the Slovak language, and its meaning in context: [Keďže ešte včera mohli jazdiť do neskorých večerných hodín len kamióny so živým alebo rýchlo sa kaziacim nákladom, dopravcovia preto avizujú, že mýto prejde prvou skúškou ohňom dnes ráno.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 3, 2]",1.1823945045471191
28,skúška ohňom,"Usúdil som, že na takomto základe môžem dúfať, že sa duševne a psychicky pripravím na skutočnú skúšku ohňom, čo ma čaká.",,"['31296238394.png', '85276946905.png', '59715152700.png', '17855670445.png', '67323339799.png']","Consider the expression: [skúška ohňom] in the Slovak language, and its meaning in context: [Usúdil som, že na takomto základe môžem dúfať, že sa duševne a psychicky pripravím na skutočnú skúšku ohňom, čo ma čaká.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 1, 2]",1.2680435180664062
29,skúška ohňom,"Grécko sa bude z letnej skúšky ohňom ešte dlho spamätávať, požiare počas svojho trvania ohrozovali aj historické pamiatky, vzácne archeologické náleziská a múzeá.",,"['31296238394.png', '85276946905.png', '59715152700.png', '17855670445.png', '67323339799.png']","Consider the expression: [skúška ohňom] in the Slovak language, and its meaning in context: [Grécko sa bude z letnej skúšky ohňom ešte dlho spamätávať, požiare počas svojho trvania ohrozovali aj historické pamiatky, vzácne archeologické náleziská a múzeá.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",0.6574795246124268
30,skúška ohňom,"Pravé zlato trpezlivo znáša skúšku ohňom, ale dym nepravého sa obracia proti plameňom.",,"['31296238394.png', '85276946905.png', '17855670445.png', '59715152700.png', '67323339799.png']","Consider the expression: [skúška ohňom] in the Slovak language, and its meaning in context: [Pravé zlato trpezlivo znáša skúšku ohňom, ale dym nepravého sa obracia proti plameňom.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",0.922621488571167
31,vyššia moc,"Nesúhlasím však s názorom, že krízu spôsobila vyššia moc a na všetko treba zabudnúť.",,"['57443209912.png', '95538093206.png', '54425768013.png', '73948008562.png', '87563392345.png']","Consider the expression: [vyššia moc] in the Slovak language, and its meaning in context: [Nesúhlasím však s názorom, že krízu spôsobila vyššia moc a na všetko treba zabudnúť.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 3, 4]",0.7430815696716309
32,vyššia moc,"Zasiahla asi vyššia moc, lebo dve staršie ženy, či školáčky, ktoré tam stáli, by mu pravdepodobne prvú pomoc nevedeli poskytnúť.",,"['57443209912.png', '54425768013.png', '95538093206.png', '73948008562.png', '87563392345.png']","Consider the expression: [vyššia moc] in the Slovak language, and its meaning in context: [Zasiahla asi vyššia moc, lebo dve staršie ženy, či školáčky, ktoré tam stáli, by mu pravdepodobne prvú pomoc nevedeli poskytnúť.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 2, 4]",0.6971755027770996
33,vyššia moc,"Vyššia Moc zatvorila brány obchodov a pomyselným bičom vyhnala kupčenie a honbu za ziskom zo sviatočného dňa, pretože ten treba svätiť.",,"['57443209912.png', '95538093206.png', '54425768013.png', '73948008562.png', '87563392345.png']","Consider the expression: [vyššia moc] in the Slovak language, and its meaning in context: [Vyššia Moc zatvorila brány obchodov a pomyselným bičom vyhnala kupčenie a honbu za ziskom zo sviatočného dňa, pretože ten treba svätiť.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 1, 5]",0.6432654857635498
34,vyššia moc,"Za dovoz ovocia sa totiž v tom čase neodvádzala daň, vyššia moc ju teda nakoniec zaradila medzi zeleninu a tam patrí až dodnes.",,"['57443209912.png', '95538093206.png', '54425768013.png', '87563392345.png', '73948008562.png']","Consider the expression: [vyššia moc] in the Slovak language, and its meaning in context: [Za dovoz ovocia sa totiž v tom čase neodvádzala daň, vyššia moc ju teda nakoniec zaradila medzi zeleninu a tam patrí až dodnes.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 3, 5]",2.050856828689575
35,stará vec,"Ukázalo sa, že je to stará vec, ešte spred svadby, ktorá sa ťahala.",,"['29596624868.png', '36039744975.png', '90425532641.png', '90086526829.png', '51859246502.png']","Consider the expression: [stará vec] in the Slovak language, and its meaning in context: [Ukázalo sa, že je to stará vec, ešte spred svadby, ktorá sa ťahala.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",0.7043957710266113
36,stará vec,"Ale veď to už je stará vec, švagrík,a tých sedem či osem rokov som čo–to už aj zabudol!",,"['36039744975.png', '29596624868.png', '90425532641.png', '90086526829.png', '51859246502.png']","Consider the expression: [stará vec] in the Slovak language, and its meaning in context: [Ale veď to už je stará vec, švagrík,a tých sedem či osem rokov som čo–to už aj zabudol!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",1.3660483360290527
37,stará vec,"Pozri na to, aká je to čudná stará vec, sú na tom akési starobylé znaky, veľmi podivné a obdivuhodné.",,"['36039744975.png', '29596624868.png', '90086526829.png', '90425532641.png', '51859246502.png']","Consider the expression: [stará vec] in the Slovak language, and its meaning in context: [Pozri na to, aká je to čudná stará vec, sú na tom akési starobylé znaky, veľmi podivné a obdivuhodné.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",0.8621659278869629
38,stará vec,"Veľmi stará vec, mohli by sme ju predávať aj ako archeologickú vykopávku, keby sme neboli seriózny podnik.",,"['36039744975.png', '29596624868.png', '90425532641.png', '51859246502.png', '90086526829.png']","Consider the expression: [stará vec] in the Slovak language, and its meaning in context: [Veľmi stará vec, mohli by sme ju predávať aj ako archeologickú vykopávku, keby sme neboli seriózny podnik.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 2, 5, 4]",0.9267370700836182
39,hrušky a jablká,"Vysvitlo, že aj tu budem sklamaná, vraj policajné a súkromné pátranie sú dve rôzne veci – hrušky a jablká.",,"['59296867233.png', '92644318958.png', '49044679007.png', '39632187762.png', '72901669438.png']","Consider the expression: [hrušky a jablká] in the Slovak language, and its meaning in context: [Vysvitlo, že aj tu budem sklamaná, vraj policajné a súkromné pátranie sú dve rôzne veci – hrušky a jablká.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",0.7254972457885742
40,hrušky a jablká,"Nemiešajme tu hrušky a jablká, pokiaľ ide o dobrovoľných utečencov, alebo utečencov, ktorých musíme prijať na základe nejakých kvót.",,"['59296867233.png', '49044679007.png', '39632187762.png', '72901669438.png', '92644318958.png']","Consider the expression: [hrušky a jablká] in the Slovak language, and its meaning in context: [Nemiešajme tu hrušky a jablká, pokiaľ ide o dobrovoľných utečencov, alebo utečencov, ktorých musíme prijať na základe nejakých kvót.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",0.7228376865386963
41,hrušky a jablká,"Cestou jedli hrušky a jablká, ktoré sa im podarilo poobíjať zo stromov.",,"['59296867233.png', '49044679007.png', '39632187762.png', '92644318958.png', '72901669438.png']","Consider the expression: [hrušky a jablká] in the Slovak language, and its meaning in context: [Cestou jedli hrušky a jablká, ktoré sa im podarilo poobíjať zo stromov.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 2, 3]",0.786064863204956
42,hrušky a jablká,"Plný voz mali ovocia, prevažne hrušky a jablká, tie predávali, ale menili aj za kukuricu a obilie.",,"['59296867233.png', '49044679007.png', '39632187762.png', '72901669438.png', '92644318958.png']","Consider the expression: [hrušky a jablká] in the Slovak language, and its meaning in context: [Plný voz mali ovocia, prevažne hrušky a jablká, tie predávali, ale menili aj za kukuricu a obilie.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",0.9354226589202881
43,kritizovať z pohodlia domova,"Buď budeme dookola niečo kritizovať z pohodlia domova alebo osobne prispejeme k tomu, aby sa niečo zmenilo.",,"['63965375979.png', '23677882262.png', '68552155996.png', '83444792490.png', '20610703622.png']","Consider the expression: [kritizovať z pohodlia domova] in the Slovak language, and its meaning in context: [Buď budeme dookola niečo kritizovať z pohodlia domova alebo osobne prispejeme k tomu, aby sa niečo zmenilo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 4, 3, 2]",0.7321112155914307
44,kritizovať z pohodlia domova,"Konečné hodnotenie dám radšej po pretekoch a nechám rozhodovanie na chlapov v teréne, kritizovať z pohodlia domova vie každý.",,"['63965375979.png', '23677882262.png', '68552155996.png', '83444792490.png', '20610703622.png']","Consider the expression: [kritizovať z pohodlia domova] in the Slovak language, and its meaning in context: [Konečné hodnotenie dám radšej po pretekoch a nechám rozhodovanie na chlapov v teréne, kritizovať z pohodlia domova vie každý.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 3, 2]",1.1055059432983398
45,kritizovať z pohodlia domova,"Počas karantény divadelný kritik kritizoval z pohodlia domova, nemusel chodiť do práce.",,"['63965375979.png', '23677882262.png', '68552155996.png', '83444792490.png', '20610703622.png']","Consider the expression: [kritizovať z pohodlia domova] in the Slovak language, and its meaning in context: [Počas karantény divadelný kritik kritizoval z pohodlia domova, nemusel chodiť do práce.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 5, 1]",0.6440329551696777
