id,nc,sent,rank label,rank pred,input,output,time
10,черный ящик,"Не горит и не мокнет: черный ящик в самолете создается специально для того, чтобы сохраняться при авиакатастрофах",,"['77793053990.png', '97023506971.png', '59262273453.png', '59336829098.png', '56874114828.png']","Consider the expression: [черный ящик] in the Russian language, and its meaning in context: [Не горит и не мокнет: черный ящик в самолете создается специально для того, чтобы сохраняться при авиакатастрофах]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 3, 2]",3.120424509048462
11,черный ящик,"Вчера в 1.00 на месте катастрофы самолёта ТУ-154, разбившегося 6 декабря прошлого года в Хабаровском крае, был обнаружен речевой чёрный ящик",,"['59262273453.png', '77793053990.png', '56874114828.png', '97023506971.png', '59336829098.png']","Consider the expression: [черный ящик] in the Russian language, and its meaning in context: [Вчера в 1.00 на месте катастрофы самолёта ТУ-154, разбившегося 6 декабря прошлого года в Хабаровском крае, был обнаружен речевой чёрный ящик]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",1.2727651596069336
12,хлеб насущный,"Вместо жалования мисс получила от них лишь хорошие рекомендации, которые, хотя и не являлись хлебом насущным, но были важной частью работы всех нянь и гувернанток.",,"['24532482848.png', '67568289944.png', '77643842446.png', '51223102607.png', '93780764041.png']","Consider the expression: [хлеб насущный] in the Russian language, and its meaning in context: [Вместо жалования мисс получила от них лишь хорошие рекомендации, которые, хотя и не являлись хлебом насущным, но были важной частью работы всех нянь и гувернанток.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 4, 3]",4.240328788757324
13,хлеб насущный,"Радость, испытанная им оттого, что он, как выразились бы вы, весёлая молодёжь, «поддел» меня, будет ему на несколько дней хлебом насущным.",,"['24532482848.png', '67568289944.png', '51223102607.png', '77643842446.png', '93780764041.png']","Consider the expression: [хлеб насущный] in the Russian language, and its meaning in context: [Радость, испытанная им оттого, что он, как выразились бы вы, весёлая молодёжь, «поддел» меня, будет ему на несколько дней хлебом насущным.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 4, 3]",1.255340814590454
14,хлеб насущный,"После ряда мелких стычек между собаками из-за заслуженного, вне всяких сомнений, сегодня куска хлеба насущного все успокоились, и мы разошлись по палаткам.",,"['24532482848.png', '67568289944.png', '77643842446.png', '51223102607.png', '93780764041.png']","Consider the expression: [хлеб насущный] in the Russian language, and its meaning in context: [После ряда мелких стычек между собаками из-за заслуженного, вне всяких сомнений, сегодня куска хлеба насущного все успокоились, и мы разошлись по палаткам.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",2.4839982986450195
15,хлеб насущный,"Требовалось окончательно успокоить нервы, – почему бы и не вкушая хлеб насущный?",,"['24532482848.png', '67568289944.png', '77643842446.png', '51223102607.png', '93780764041.png']","Consider the expression: [хлеб насущный] in the Russian language, and its meaning in context: [Требовалось окончательно успокоить нервы, – почему бы и не вкушая хлеб насущный?]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 1, 3]",3.272533893585205
16,кот наплакал,"Это трудно: опыта у меня тогда было ― кот наплакал, веры в свои силы ― ещё меньше",,"['38971991363.png', '29160340820.png', '34570374824.png', '97799837793.png', '18760884064.png']","Consider the expression: [кот наплакал] in the Russian language, and its meaning in context: [Это трудно: опыта у меня тогда было ― кот наплакал, веры в свои силы ― ещё меньше]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 3, 1]",2.9824397563934326
17,кот наплакал,"Оказалось, что, действительно, на пути к Москве фабрик да заводов много, а толку-то в них мало, все они слабосильны, и работного люда на них ― кот наплакал",,"['38971991363.png', '29160340820.png', '34570374824.png', '97799837793.png', '18760884064.png']","Consider the expression: [кот наплакал] in the Russian language, and its meaning in context: [Оказалось, что, действительно, на пути к Москве фабрик да заводов много, а толку-то в них мало, все они слабосильны, и работного люда на них ― кот наплакал]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 5, 3]",1.6193842887878418
18,кот наплакал,"Если вы видите под глазами кота слезы, будто кот наплакал, это может быть признаком заболевания (например, инфекции, аллергии) или физиологических особенностей, таких как непроходимость носослёзного канала, а не проявлением его грусти",,"['38971991363.png', '29160340820.png', '34570374824.png', '18760884064.png', '97799837793.png']","Consider the expression: [кот наплакал] in the Russian language, and its meaning in context: [Если вы видите под глазами кота слезы, будто кот наплакал, это может быть признаком заболевания (например, инфекции, аллергии) или физиологических особенностей, таких как непроходимость носослёзного канала, а не проявлением его грусти]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 1, 3]",4.337985515594482
19,кот наплакал,"После того как кота наказали, он тихо сидел в углу и действительно наплакал несколько слёз.",,"['38971991363.png', '34570374824.png', '29160340820.png', '18760884064.png', '97799837793.png']","Consider the expression: [кот наплакал] in the Russian language, and its meaning in context: [После того как кота наказали, он тихо сидел в углу и действительно наплакал несколько слёз.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 5, 3]",5.315622806549072
20,на волоске,"Чем хочешь ты, чтобы я поклялся? - спросил, очень оживившись, развязанный. - Ну, хотя бы жизнью твоею, - ответил прокуратор, - ею клясться самое время, так как она висит на волоске, знай это!",,"['50344924528.png', '32528456361.png', '74880057968.png', '12862932978.png', '77931440324.png']","Consider the expression: [на волоске] in the Russian language, and its meaning in context: [Чем хочешь ты, чтобы я поклялся? - спросил, очень оживившись, развязанный. - Ну, хотя бы жизнью твоею, - ответил прокуратор, - ею клясться самое время, так как она висит на волоске, знай это!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 3, 2]",1.019899845123291
21,на волоске,Ваше имение на волосок от погибели,,"['50344924528.png', '32528456361.png', '12862932978.png', '74880057968.png', '77931440324.png']","Consider the expression: [на волоске] in the Russian language, and its meaning in context: [Ваше имение на волосок от погибели]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",1.6211333274841309
22,на волоске,"На волосках тарантулов находятся острые щетинки, которые служат защитным механизмом для паука.",,"['50344924528.png', '32528456361.png', '12862932978.png', '74880057968.png', '77931440324.png']","Consider the expression: [на волоске] in the Russian language, and its meaning in context: [На волосках тарантулов находятся острые щетинки, которые служат защитным механизмом для паука.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 3, 2]",8.294114112854004
23,на волоске,"Влага задерживается на волосках киви, сохраняя плод сочным.",,"['50344924528.png', '12862932978.png', '74880057968.png', '77931440324.png', '32528456361.png']","Consider the expression: [на волоске] in the Russian language, and its meaning in context: [Влага задерживается на волосках киви, сохраняя плод сочным.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 1, 4]",1.755324125289917
24,адвокат дьявола,"В этой главе адвокат дьявола перечисляет основные пороки нашего отечества: ужасный климат с длинной зимой и сухим летом, страна, в которой столица построена на болоте, где почти нет хороших дорог, где гигиенические условия жизни населения очень плохи, где много всяких болезней, где бедные люди ― отсталые и невежественные, а средний класс ― беспечный и неряшливый, где хулиганство и насилие считается нормой, где убить, оскорбить, покалечить ничего не стоит.",,"['12838445129.png', '56351319289.png', '87136172868.png', '15387358858.png', '13012353941.png']","Consider the expression: [адвокат дьявола] in the Russian language, and its meaning in context: [В этой главе адвокат дьявола перечисляет основные пороки нашего отечества: ужасный климат с длинной зимой и сухим летом, страна, в которой столица построена на болоте, где почти нет хороших дорог, где гигиенические условия жизни населения очень плохи, где много всяких болезней, где бедные люди ― отсталые и невежественные, а средний класс ― беспечный и неряшливый, где хулиганство и насилие считается нормой, где убить, оскорбить, покалечить ничего не стоит.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 3, 5, 4]",1.0835630893707275
25,адвокат дьявола,"Генерал уже внутренне переключился на сторону грешников и, как адвокат дьявола, пытался оправдать своих недавних врагов",,"['12838445129.png', '87136172868.png', '56351319289.png', '15387358858.png', '13012353941.png']","Consider the expression: [адвокат дьявола] in the Russian language, and its meaning in context: [Генерал уже внутренне переключился на сторону грешников и, как адвокат дьявола, пытался оправдать своих недавних врагов]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",5.06555962562561
26,адвокат дьявола,"В юриспруденции нет места личным чувствам, поэтому даже верующий юрист должен ответственно выполнять свои обязанности, даже если он назначен адвокатом самого дьявола",,"['12838445129.png', '15387358858.png', '87136172868.png', '13012353941.png', '56351319289.png']","Consider the expression: [адвокат дьявола] in the Russian language, and its meaning in context: [В юриспруденции нет места личным чувствам, поэтому даже верующий юрист должен ответственно выполнять свои обязанности, даже если он назначен адвокатом самого дьявола]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 1, 2]",9.42496943473816
27,адвокат дьявола,"В фильме «Адвокат дьявола» главный герой буквально становится юристом, работающим на самого дьявола",,"['12838445129.png', '15387358858.png', '87136172868.png', '56351319289.png', '13012353941.png']","Consider the expression: [адвокат дьявола] in the Russian language, and its meaning in context: [В фильме «Адвокат дьявола» главный герой буквально становится юристом, работающим на самого дьявола]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 2, 3]",2.8600919246673584
28,грязные деньги,"Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.",,"['85075033124.png', '89526682899.png', '44276848997.png', '56691652097.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",1.314671277999878
29,грязные деньги,"– Беру грязными деньгами порочных! – решил инженер и получил сумму на свой счёт, обрадовавшись, что вышло удачно сплавить галифатское барахло.",,"['85075033124.png', '89526682899.png', '44276848997.png', '56691652097.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [– Беру грязными деньгами порочных! – решил инженер и получил сумму на свой счёт, обрадовавшись, что вышло удачно сплавить галифатское барахло.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",1.0891551971435547
30,грязные деньги,"Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук",,"['89526682899.png', '85075033124.png', '44276848997.png', '56691652097.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",3.3447647094726562
31,грязные деньги,"Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги",,"['44276848997.png', '56691652097.png', '85075033124.png', '89526682899.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 5, 3]",4.696706295013428
32,рваться в бой,"Студенты рвутся в бой, готовясь защитить свои дипломы",,"['86686467271.png', '99337271148.png', '34620549150.png', '11167446464.png', '67904858487.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Студенты рвутся в бой, готовясь защитить свои дипломы]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 3, 4]",1.3304381370544434
33,рваться в бой,"Новичок в компании рвётся в бой, предлагая идеи на каждом совещании",,"['86686467271.png', '99337271148.png', '34620549150.png', '11167446464.png', '67904858487.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Новичок в компании рвётся в бой, предлагая идеи на каждом совещании]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 4, 2, 5]",1.0690548419952393
34,рваться в бой,"Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости",,"['86686467271.png', '99337271148.png', '11167446464.png', '67904858487.png', '34620549150.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",1.1462469100952148
35,рваться в бой,"Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость",,"['86686467271.png', '99337271148.png', '11167446464.png', '34620549150.png', '67904858487.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",1.0005202293395996
36,подливать масло в огонь,"Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».",,"['32757992537.png', '40318310868.png', '81252638085.png', '95475764018.png', '90512185740.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 5, 4]",1.3334627151489258
37,подливать масло в огонь,"Ох, боюсь, тут может быть слишком много вариантов, кто и с какой целью мог бы попытаться подлить масло в огонь политического напряжения.",,"['32757992537.png', '40318310868.png', '81252638085.png', '90512185740.png', '95475764018.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Ох, боюсь, тут может быть слишком много вариантов, кто и с какой целью мог бы попытаться подлить масло в огонь политического напряжения.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",5.791537523269653
38,подливать масло в огонь,"Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару",,"['32757992537.png', '81252638085.png', '90512185740.png', '40318310868.png', '95475764018.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 5, 4]",2.7047417163848877
39,подливать масло в огонь,"Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой",,"['32757992537.png', '81252638085.png', '90512185740.png', '95475764018.png', '40318310868.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 2, 5]",2.339542865753174
40,кануть в Лету,"Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.",,"['31128389073.png', '65941766525.png', '25471946605.png', '86107781980.png', '29820087468.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 4, 1]",3.714608669281006
41,кануть в Лету,"Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.",,"['29820087468.png', '65941766525.png', '25471946605.png', '86107781980.png', '31128389073.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",3.71677827835083
42,кануть в Лету,"Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная",,"['25471946605.png', '65941766525.png', '29820087468.png', '86107781980.png', '31128389073.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 2, 4, 3]",1.1302802562713623
43,кануть в Лету,"В мифах древней Греции, души умерших не канули в Лету, а пили из нее воду, чтобы забыть о прошлой жизни",,"['25471946605.png', '29820087468.png', '65941766525.png', '86107781980.png', '31128389073.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [В мифах древней Греции, души умерших не канули в Лету, а пили из нее воду, чтобы забыть о прошлой жизни]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 1, 2]",2.7956292629241943
44,небо и земля,"Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.",,"['33216485942.png', '59907263681.png', '55515864372.png', '60392497716.png', '35087211484.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",6.411373615264893
45,небо и земля,"Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.",,"['33216485942.png', '60392497716.png', '55515864372.png', '35087211484.png', '59907263681.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",3.2246274948120117
46,небо и земля,"– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.",,"['60392497716.png', '59907263681.png', '35087211484.png', '55515864372.png', '33216485942.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 4, 3]",6.214850664138794
47,небо и земля,"У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов",,"['60392497716.png', '59907263681.png', '35087211484.png', '33216485942.png', '55515864372.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 2, 4]",1.3553733825683594
48,черт ногу сломит,"Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!",,"['95945532247.png', '77403267939.png', '72229721810.png', '78287140716.png', '70329182637.png']","Consider the expression: [черт ногу сломит] in the Russian language, and its meaning in context: [Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",1.5079195499420166
