id,nc,sent,rank label,rank pred,input,output,time
10,vsakdanji kruh,"Babica je vsako jutro spekla svoj vsakdanji kruh, navaden bel hlebec, ki je dišal po celi kuhinji.",,"['11786115000.png', '65295528175.png', '60872681732.png', '19985733495.png', '48447879472.png']","Consider the expression: [vsakdanji kruh] in the Slovenian language, and its meaning in context: [Babica je vsako jutro spekla svoj vsakdanji kruh, navaden bel hlebec, ki je dišal po celi kuhinji.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 4, 1]",0.7346210479736328
11,vsakdanji kruh,"Pekarna je prodajala preprosti vsakdanji kruh, ki so ga domačini vsak dan razgrabili že pred kosilom.",,"['11786115000.png', '65295528175.png', '60872681732.png', '19985733495.png', '48447879472.png']","Consider the expression: [vsakdanji kruh] in the Slovenian language, and its meaning in context: [Pekarna je prodajala preprosti vsakdanji kruh, ki so ga domačini vsak dan razgrabili že pred kosilom.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 5, 3]",0.6947147846221924
12,mačje oko,"Mačje oko je še najlepše vidno, če površino zgladimo.",,"['84926852428.png', '34872333354.png', '33808674305.png', '11575214077.png', '38524198728.png']","Consider the expression: [mačje oko] in the Slovenian language, and its meaning in context: [Mačje oko je še najlepše vidno, če površino zgladimo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 2, 5]",0.9005014896392822
13,mačje oko,"In se zadovoljno peljem po popolnoma prazni cesti, s katere levega in desnega roba žarijo vame malo rabljena mačja očesa .",,"['33808674305.png', '34872333354.png', '11575214077.png', '38524198728.png', '84926852428.png']","Consider the expression: [mačje oko] in the Slovenian language, and its meaning in context: [In se zadovoljno peljem po popolnoma prazni cesti, s katere levega in desnega roba žarijo vame malo rabljena mačja očesa .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 1, 5]",0.7646450996398926
14,mačje oko,"Tigrovo oko je primerno ime za ta kristal, saj je videti kot mačje oko .",,"['84926852428.png', '38524198728.png', '34872333354.png', '33808674305.png', '11575214077.png']","Consider the expression: [mačje oko] in the Slovenian language, and its meaning in context: [Tigrovo oko je primerno ime za ta kristal, saj je videti kot mačje oko .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",0.8945205211639404
15,mačje oko,"V primerjavi s človeškim očesom ima mačje oko več paličic kot čepnic, zato mačke dobro vidijo v temi.",,"['84926852428.png', '38524198728.png', '33808674305.png', '34872333354.png', '11575214077.png']","Consider the expression: [mačje oko] in the Slovenian language, and its meaning in context: [V primerjavi s človeškim očesom ima mačje oko več paličic kot čepnic, zato mačke dobro vidijo v temi.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 4, 3]",0.6668429374694824
16,iti za las,"Ko je prišlo do glasovanja, je šlo za las .",,"['54950707789.png', '33946381467.png', '29908637808.png', '96373755691.png', '98486756458.png']","Consider the expression: [iti za las] in the Slovenian language, and its meaning in context: [Ko je prišlo do glasovanja, je šlo za las .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",1.6622209548950195
17,iti za las,"Banham je skorajda dosegel še svoj drugi zadetek, a je šel plošček za las mimo gola.",,"['33946381467.png', '29908637808.png', '98486756458.png', '54950707789.png', '96373755691.png']","Consider the expression: [iti za las] in the Slovenian language, and its meaning in context: [Banham je skorajda dosegel še svoj drugi zadetek, a je šel plošček za las mimo gola.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",0.7387070655822754
18,iti za las,"Dolgo v noč sta govorili o lepotnih trikih, šlo je za lase.",,"['54950707789.png', '29908637808.png', '96373755691.png', '33946381467.png', '98486756458.png']","Consider the expression: [iti za las] in the Slovenian language, and its meaning in context: [Dolgo v noč sta govorili o lepotnih trikih, šlo je za lase.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 3, 5, 1]",0.9376220703125
19,iti za las,"Pritožuje se, da je že ves siv, a v resnici je šlo za en sam las.",,"['54950707789.png', '29908637808.png', '98486756458.png', '33946381467.png', '96373755691.png']","Consider the expression: [iti za las] in the Slovenian language, and its meaning in context: [Pritožuje se, da je že ves siv, a v resnici je šlo za en sam las.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",0.8605637550354004
20,hudičev advokat,"Prav tako je včasih koristno, če za vlogo hudičevega advokata pri pomembnih odločitvah pooblastite najbolj izkušenega člana svoje skupine.",,"['55511214024.png', '63022981727.png', '62652446252.png', '59067410528.png', '39984446093.png']","Consider the expression: [hudičev advokat] in the Slovenian language, and its meaning in context: [Prav tako je včasih koristno, če za vlogo hudičevega advokata pri pomembnih odločitvah pooblastite najbolj izkušenega člana svoje skupine.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 2, 5]",0.9760472774505615
21,hudičev advokat,"Mislim, da prof. Kljajiću ni treba biti hudičev advokat in nam Slovencem prodajati tistega, kar je dobro za Ruse.",,"['55511214024.png', '63022981727.png', '62652446252.png', '59067410528.png', '39984446093.png']","Consider the expression: [hudičev advokat] in the Slovenian language, and its meaning in context: [Mislim, da prof. Kljajiću ni treba biti hudičev advokat in nam Slovencem prodajati tistega, kar je dobro za Ruse.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 2, 5]",0.7466177940368652
22,hudičev advokat,"V romanu se pojavi lik hudičevega advokata, ki v peklenskem sodišču zagovarja duše grešnikov in skuša dokazati, da si zaslužijo drugo priložnost.",,"['55511214024.png', '62652446252.png', '63022981727.png', '59067410528.png', '39984446093.png']","Consider the expression: [hudičev advokat] in the Slovenian language, and its meaning in context: [V romanu se pojavi lik hudičevega advokata, ki v peklenskem sodišču zagovarja duše grešnikov in skuša dokazati, da si zaslužijo drugo priložnost.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 2, 5]",0.7072463035583496
23,hudičev advokat,"V kratki zgodbi nastopa hudičev advokat, ki pripravlja pogodbe za prodajo duš in skrbi, da so vse klavzule brezhibno zapisane.",,"['55511214024.png', '59067410528.png', '62652446252.png', '63022981727.png', '39984446093.png']","Consider the expression: [hudičev advokat] in the Slovenian language, and its meaning in context: [V kratki zgodbi nastopa hudičev advokat, ki pripravlja pogodbe za prodajo duš in skrbi, da so vse klavzule brezhibno zapisane.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",2.0951414108276367
24,umazan denar,"Med drugim naj bi z umazanim denarjem kupovali obleke za vse v stranki zaposlene ženske, z izjemo čistilk.",,"['43279769170.png', '30255012005.png', '55417772966.png', '26748318248.png', '34194413348.png']","Consider the expression: [umazan denar] in the Slovenian language, and its meaning in context: [Med drugim naj bi z umazanim denarjem kupovali obleke za vse v stranki zaposlene ženske, z izjemo čistilk.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",0.8790585994720459
25,umazan denar,"A treba se je vprašati, kaj preprečevalci pranja denarja sploh počno, če ne ustavijo tokov umazanega denarja .",,"['43279769170.png', '30255012005.png', '55417772966.png', '26748318248.png', '34194413348.png']","Consider the expression: [umazan denar] in the Slovenian language, and its meaning in context: [A treba se je vprašati, kaj preprečevalci pranja denarja sploh počno, če ne ustavijo tokov umazanega denarja .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 1, 3]",0.7024250030517578
26,umazan denar,"Prodajalka je z nejevoljo sprejela zmečkan in umazan denar, ki je očitno dolgo krožil med rokami.",,"['43279769170.png', '30255012005.png', '55417772966.png', '26748318248.png', '34194413348.png']","Consider the expression: [umazan denar] in the Slovenian language, and its meaning in context: [Prodajalka je z nejevoljo sprejela zmečkan in umazan denar, ki je očitno dolgo krožil med rokami.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 4, 2, 3]",0.6742644309997559
27,umazan denar,"Ko je štela dnevni izkupiček, si je najprej umila roke, ker je bil denar tako umazan od prahu in maščobe.",,"['43279769170.png', '26748318248.png', '30255012005.png', '55417772966.png', '34194413348.png']","Consider the expression: [umazan denar] in the Slovenian language, and its meaning in context: [Ko je štela dnevni izkupiček, si je najprej umila roke, ker je bil denar tako umazan od prahu in maščobe.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",0.9252834320068359
28,prilivati olje na ogenj,"Olje na ogenj je prilila še uradna izjava organizatorjev, ki so se postavili v bran sodniku.",,"['94823736214.png', '48199052032.png', '62673638992.png', '32829515291.png', '82601281388.png']","Consider the expression: [prilivati olje na ogenj] in the Slovenian language, and its meaning in context: [Olje na ogenj je prilila še uradna izjava organizatorjev, ki so se postavili v bran sodniku.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",1.2490379810333252
29,prilivati olje na ogenj,"Vse to je seveda zgolj prililo olje na ogenj debat, kateri junak je pravzaprav boljši.",,"['94823736214.png', '32829515291.png', '48199052032.png', '62673638992.png', '82601281388.png']","Consider the expression: [prilivati olje na ogenj] in the Slovenian language, and its meaning in context: [Vse to je seveda zgolj prililo olje na ogenj debat, kateri junak je pravzaprav boljši.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",0.7378144264221191
30,prilivati olje na ogenj,"Da bi ogenj zagorel še močneje, je na tleče poleno prilil malo olja.",,"['94823736214.png', '32829515291.png', '48199052032.png', '62673638992.png', '82601281388.png']","Consider the expression: [prilivati olje na ogenj] in the Slovenian language, and its meaning in context: [Da bi ogenj zagorel še močneje, je na tleče poleno prilil malo olja.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 5, 1]",0.8308064937591553
31,prilivati olje na ogenj,Kuhar je po nesreči prilil olje na ogenj in plameni so segli vse do nape.,,"['94823736214.png', '32829515291.png', '48199052032.png', '82601281388.png', '62673638992.png']","Consider the expression: [prilivati olje na ogenj] in the Slovenian language, and its meaning in context: [Kuhar je po nesreči prilil olje na ogenj in plameni so segli vse do nape.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",0.8062558174133301
32,preizkusni kamen,Področje verske svobode ostaja tako v svetu kot pri nas preizkusni kamen človekovih pravic,,"['18550396812.png', '80861277897.png', '60043247379.png', '92834122308.png', '85334448832.png']","Consider the expression: [preizkusni kamen] in the Slovenian language, and its meaning in context: [Področje verske svobode ostaja tako v svetu kot pri nas preizkusni kamen človekovih pravic]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",0.6762161254882812
33,preizkusni kamen,Kljub svoji preprostosti so jedi a la rižota z morskimi sadeži ponavadi ključni preizkusni kamen naših gostiln.,,"['60043247379.png', '18550396812.png', '80861277897.png', '92834122308.png', '85334448832.png']","Consider the expression: [preizkusni kamen] in the Slovenian language, and its meaning in context: [Kljub svoji preprostosti so jedi a la rižota z morskimi sadeži ponavadi ključni preizkusni kamen naših gostiln.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 3, 4, 1]",0.9542293548583984
34,preizkusni kamen,"Zlatar je s preizkusnim kamnom preveril, ali je prstan res iz čistega zlata.",,"['92834122308.png', '85334448832.png', '80861277897.png', '18550396812.png', '60043247379.png']","Consider the expression: [preizkusni kamen] in the Slovenian language, and its meaning in context: [Zlatar je s preizkusnim kamnom preveril, ali je prstan res iz čistega zlata.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 2, 3]",0.699540376663208
35,preizkusni kamen,"V delavnici je na preizkusni kamen podrgnil kovinsko paličico, da bi ocenil njeno sestavo.",,"['92834122308.png', '85334448832.png', '18550396812.png', '80861277897.png', '60043247379.png']","Consider the expression: [preizkusni kamen] in the Slovenian language, and its meaning in context: [V delavnici je na preizkusni kamen podrgnil kovinsko paličico, da bi ocenil njeno sestavo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 3, 2]",1.1121044158935547
36,višja sila,"Da mu je tokrat višja sila vzela mesto na zmagovalnem odru, smo se lahko prepričali v drugi seriji.",,"['22057124667.png', '21185600125.png', '50801434921.png', '84851260244.png', '90889527460.png']","Consider the expression: [višja sila] in the Slovenian language, and its meaning in context: [Da mu je tokrat višja sila vzela mesto na zmagovalnem odru, smo se lahko prepričali v drugi seriji.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",0.6911005973815918
37,višja sila,"Višja sila nam je prekrižala načrte, toda že včeraj zvečer smo spet omogočili dostop tovornjakov do Male čolnarske.",,"['22057124667.png', '21185600125.png', '90889527460.png', '50801434921.png', '84851260244.png']","Consider the expression: [višja sila] in the Slovenian language, and its meaning in context: [Višja sila nam je prekrižala načrte, toda že včeraj zvečer smo spet omogočili dostop tovornjakov do Male čolnarske.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 3, 1]",0.7726640701293945
38,višja sila,"Na vzmetnem mehanizmu je delovala višja sila, zato se je pokrov sunkovito zaprl.",,"['22057124667.png', '21185600125.png', '50801434921.png', '84851260244.png', '90889527460.png']","Consider the expression: [višja sila] in the Slovenian language, and its meaning in context: [Na vzmetnem mehanizmu je delovala višja sila, zato se je pokrov sunkovito zaprl.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 4, 3]",0.9121527671813965
39,višja sila,Zaradi višje sile v škripcu se je bremenu spremenila smer gibanja.,,"['22057124667.png', '21185600125.png', '90889527460.png', '50801434921.png', '84851260244.png']","Consider the expression: [višja sila] in the Slovenian language, and its meaning in context: [Zaradi višje sile v škripcu se je bremenu spremenila smer gibanja.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 2, 3]",0.6503703594207764
40,stvar preteklosti,"Časi, ko smo bili opasani z več napravami, so dokončno postali stvar preteklosti .",,"['55068728633.png', '95048442828.png', '65770105545.png', '48975637837.png', '73546495267.png']","Consider the expression: [stvar preteklosti] in the Slovenian language, and its meaning in context: [Časi, ko smo bili opasani z več napravami, so dokončno postali stvar preteklosti .]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 2, 1]",0.6687169075012207
41,stvar preteklosti,"Upam, da bo čez deset let dim iz avtomobilov stvar preteklosti na podoben način, kot se je to zgodilo s cigaretnim dimom v restavracijah.",,"['95048442828.png', '55068728633.png', '48975637837.png', '73546495267.png', '65770105545.png']","Consider the expression: [stvar preteklosti] in the Slovenian language, and its meaning in context: [Upam, da bo čez deset let dim iz avtomobilov stvar preteklosti na podoben način, kot se je to zgodilo s cigaretnim dimom v restavracijah.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",0.8764362335205078
42,stvar preteklosti,"V muzeju hranijo več predmetov, med njimi tudi stvar preteklosti – staro kamnito orodje.",,"['65770105545.png', '55068728633.png', '95048442828.png', '48975637837.png', '73546495267.png']","Consider the expression: [stvar preteklosti] in the Slovenian language, and its meaning in context: [V muzeju hranijo več predmetov, med njimi tudi stvar preteklosti – staro kamnito orodje.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 1, 3]",0.9227125644683838
43,stvar preteklosti,"Na razstavi so obiskovalci lahko prisluhnili zgodbam, ki jih pripovedujejo stvari preteklosti.",,"['65770105545.png', '73546495267.png', '95048442828.png', '48975637837.png', '55068728633.png']","Consider the expression: [stvar preteklosti] in the Slovenian language, and its meaning in context: [Na razstavi so obiskovalci lahko prisluhnili zgodbam, ki jih pripovedujejo stvari preteklosti.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 4, 3]",0.9660372734069824
44,jabolka in hruške,"Le naj poslušajo dr. Ruglja, on ve, o čem govori, čeprav je moški in velikokrat pomeša jabolka in hruške , zato se z njim v vsem ne strinjam, vseeno zadene srčiko.",,"['31954673892.png', '31327280915.png', '18947088283.png', '23816552232.png', '38560868752.png']","Consider the expression: [jabolka in hruške] in the Slovenian language, and its meaning in context: [Le naj poslušajo dr. Ruglja, on ve, o čem govori, čeprav je moški in velikokrat pomeša jabolka in hruške , zato se z njim v vsem ne strinjam, vseeno zadene srčiko.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",0.7196736335754395
45,jabolka in hruške,"No, zdaj so v državnem zboru pomešali jabolka in hruške , s tem, da so stlačili v ta zakon tako žrtve vojnega nasilja kot tudi tiste, ki so utrpeli krivico po vojni.",,"['38560868752.png', '18947088283.png', '23816552232.png', '31954673892.png', '31327280915.png']","Consider the expression: [jabolka in hruške] in the Slovenian language, and its meaning in context: [No, zdaj so v državnem zboru pomešali jabolka in hruške , s tem, da so stlačili v ta zakon tako žrtve vojnega nasilja kot tudi tiste, ki so utrpeli krivico po vojni.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 1, 2]",0.7708170413970947
46,jabolka in hruške,"Medtem olupimo jabolka in hruške , izrežemo peščišče in sadje narežemo na krhlje.",,"['31954673892.png', '31327280915.png', '23816552232.png', '18947088283.png', '38560868752.png']","Consider the expression: [jabolka in hruške] in the Slovenian language, and its meaning in context: [Medtem olupimo jabolka in hruške , izrežemo peščišče in sadje narežemo na krhlje.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",1.5964305400848389
47,jabolka in hruške,"Za jabolka in hruške je priporočljivo, da stojijo vsaj tri tedne po obiranju, da dosežejo pravo zrelost.",,"['31954673892.png', '31327280915.png', '38560868752.png', '23816552232.png', '18947088283.png']","Consider the expression: [jabolka in hruške] in the Slovenian language, and its meaning in context: [Za jabolka in hruške je priporočljivo, da stojijo vsaj tri tedne po obiranju, da dosežejo pravo zrelost.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 5, 2, 4]",0.7610864639282227
48,banana republika,"To ni bilo in ni odvisno od nas, ampak od dejstva, da živimo v državi, kjer se še dogajajo stvari, ki se dandanes niti v banana republikah ne dogajajo več.",,"['36273117023.png', '49389266170.png', '47095844342.png', '63291040534.png', '40067090830.png']","Consider the expression: [banana republika] in the Slovenian language, and its meaning in context: [To ni bilo in ni odvisno od nas, ampak od dejstva, da živimo v državi, kjer se še dogajajo stvari, ki se dandanes niti v banana republikah ne dogajajo več.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 3, 5]",0.7071783542633057
