id,nc,sent,rank label,rank pred,input,output,time
23,βρόμικο χρήμα,"Δώστε τέλος στα βρόμικα χρήματα , που είναι εστίες μικροβίων και μέσο μετάδοσης λοιμώξεων.",,"['48792710787.png', '86907950549.png', '12321588356.png', '83651208419.png', '46813208126.png']","Consider the expression: [βρόμικο χρήμα] in the Greek language, and its meaning in context: [Δώστε τέλος στα βρόμικα χρήματα , που είναι εστίες μικροβίων και μέσο μετάδοσης λοιμώξεων.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",1.9455256462097168
24,ρίχνω λάδι στη φωτιά,"Κάποια από αυτά είναι ιδιαίτερα επίπονα, όπως το πάγωμα των συντάξεων το 2011, αλλά δεν είναι παράλογα ή άδικα. Τα συνδικάτα δεν πρέπει να ρίξουν λάδι στη φωτιά με διαδηλώσεις ή απεργίες.",,"['89458330720.png', '37423331690.png', '24054754503.png', '42592177133.png', '95842921170.png']","Consider the expression: [ρίχνω λάδι στη φωτιά] in the Greek language, and its meaning in context: [Κάποια από αυτά είναι ιδιαίτερα επίπονα, όπως το πάγωμα των συντάξεων το 2011, αλλά δεν είναι παράλογα ή άδικα. Τα συνδικάτα δεν πρέπει να ρίξουν λάδι στη φωτιά με διαδηλώσεις ή απεργίες.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",0.9335098266601562
25,ρίχνω λάδι στη φωτιά,Θα βοηθούσε αν σταματούσατε να ρίχνετε λάδι στη φωτιά δημοσιεύοντας ΑΚΡΙΤΑ τις ανοησίες και τα ψέμματα του Ευρυβιάδη.,,"['37423331690.png', '24054754503.png', '42592177133.png', '89458330720.png', '95842921170.png']","Consider the expression: [ρίχνω λάδι στη φωτιά] in the Greek language, and its meaning in context: [Θα βοηθούσε αν σταματούσατε να ρίχνετε λάδι στη φωτιά δημοσιεύοντας ΑΚΡΙΤΑ τις ανοησίες και τα ψέμματα του Ευρυβιάδη.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 1, 2]",1.224208116531372
26,ρίχνω λάδι στη φωτιά,"Καθώς δούλευαν στο εργαστήριο μετάλλων, ένα δοχείο με λιπαντικό αναποδογύρισε και το λάδι έπεσε στη φωτιά του καμινιού, κάνοντάς την να φουντώσει απότομα.",,"['37423331690.png', '24054754503.png', '89458330720.png', '42592177133.png', '95842921170.png']","Consider the expression: [ρίχνω λάδι στη φωτιά] in the Greek language, and its meaning in context: [Καθώς δούλευαν στο εργαστήριο μετάλλων, ένα δοχείο με λιπαντικό αναποδογύρισε και το λάδι έπεσε στη φωτιά του καμινιού, κάνοντάς την να φουντώσει απότομα.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 1, 4]",1.0522234439849854
27,ρίχνω λάδι στη φωτιά,"Ο μάγειρας απρόσεκτα έριξε λάδι στη φωτιά, με αποτέλεσμα να πεταχτούν ψηλές φλόγες από το τηγάνι.",,"['37423331690.png', '24054754503.png', '89458330720.png', '95842921170.png', '42592177133.png']","Consider the expression: [ρίχνω λάδι στη φωτιά] in the Greek language, and its meaning in context: [Ο μάγειρας απρόσεκτα έριξε λάδι στη φωτιά, με αποτέλεσμα να πεταχτούν ψηλές φλόγες από το τηγάνι.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",1.8328101634979248
28,περσινά ξινά σταφύλια,"Ιδιαίτερα στο δεύτερο κεφάλαιο, που μιλάει για την επανασύσταση του συλλογικού εβραϊκού βίου. Θα πείτε όλα αυτά αφορούν κάποια μειονότητα και τί μας ενδιαφέρει τώρα ν' ασχοληθούμε με περσινά ξινά σταφύλια  ή και να ξύσουμε παλιές πληγές.",,"['52837983648.png', '45461631543.png', '77737764732.png', '27790936727.png', '49120120859.png']","Consider the expression: [περσινά ξινά σταφύλια] in the Greek language, and its meaning in context: [Ιδιαίτερα στο δεύτερο κεφάλαιο, που μιλάει για την επανασύσταση του συλλογικού εβραϊκού βίου. Θα πείτε όλα αυτά αφορούν κάποια μειονότητα και τί μας ενδιαφέρει τώρα ν' ασχοληθούμε με περσινά ξινά σταφύλια  ή και να ξύσουμε παλιές πληγές.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",0.8328239917755127
29,περσινά ξινά σταφύλια,"Βράστα, αντιλαμβάνομαι την πίκρα σου για τις προσωπικές επιθέσεις που δέχτηκες, ίσως άδικα, πρέπει όμως να καταλάβεις οτι κι αυτό πλέον έχει περάσει, περσινά ξινά σταφύλια , ο Γιώργος ούτε καν ασχολείται με την πάρτη μας και φυσικά ούτε έχει πάρει πρέφα τα διαμειβόμενα εδώ.",,"['52837983648.png', '45461631543.png', '27790936727.png', '77737764732.png', '49120120859.png']","Consider the expression: [περσινά ξινά σταφύλια] in the Greek language, and its meaning in context: [Βράστα, αντιλαμβάνομαι την πίκρα σου για τις προσωπικές επιθέσεις που δέχτηκες, ίσως άδικα, πρέπει όμως να καταλάβεις οτι κι αυτό πλέον έχει περάσει, περσινά ξινά σταφύλια , ο Γιώργος ούτε καν ασχολείται με την πάρτη μας και φυσικά ούτε έχει πάρει πρέφα τα διαμειβόμενα εδώ.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",0.9548649787902832
30,περσινά ξινά σταφύλια,"Η μαρμελάδα δεν πέτυχε, γιατί χρησιμοποίησαν περσινά ξινά σταφύλια αντί για φρέσκα",,"['52837983648.png', '45461631543.png', '77737764732.png', '27790936727.png', '49120120859.png']","Consider the expression: [περσινά ξινά σταφύλια] in the Greek language, and its meaning in context: [Η μαρμελάδα δεν πέτυχε, γιατί χρησιμοποίησαν περσινά ξινά σταφύλια αντί για φρέσκα]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 3, 4]",1.3559494018554688
31,περσινά ξινά σταφύλια,"Μην τα πάρεις αυτά, είναι περσινά ξινά σταφύλια που έμειναν στην αποθήκη.",,"['52837983648.png', '45461631543.png', '27790936727.png', '77737764732.png', '49120120859.png']","Consider the expression: [περσινά ξινά σταφύλια] in the Greek language, and its meaning in context: [Μην τα πάρεις αυτά, είναι περσινά ξινά σταφύλια που έμειναν στην αποθήκη.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 2, 4, 3]",0.7798690795898438
32,η μέρα με τη νύχτα,"Αν συγκρίνει κανείς τις προσπάθειες που έχουμε εμείς καταβάλλει και τα αποτελέσματα με αυτό που γινόταν τα τελευταία κυρίως χρόνια, θα διαπιστώσει ότι είναι η μέρα με τη νύχτα.",,"['14176616520.png', '86187181657.png', '20001452907.png', '22788309850.png', '64747309889.png']","Consider the expression: [η μέρα με τη νύχτα] in the Greek language, and its meaning in context: [Αν συγκρίνει κανείς τις προσπάθειες που έχουμε εμείς καταβάλλει και τα αποτελέσματα με αυτό που γινόταν τα τελευταία κυρίως χρόνια, θα διαπιστώσει ότι είναι η μέρα με τη νύχτα.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",0.8652703762054443
33,η μέρα με τη νύχτα,"Έχοντας παίξει και τα 2, είναι η μέρα με τη νύχτα στο πλήθος πραγμάτων που έχεις να κάνεις.",,"['14176616520.png', '86187181657.png', '22788309850.png', '20001452907.png', '64747309889.png']","Consider the expression: [η μέρα με τη νύχτα] in the Greek language, and its meaning in context: [Έχοντας παίξει και τα 2, είναι η μέρα με τη νύχτα στο πλήθος πραγμάτων που έχεις να κάνεις.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",0.9985318183898926
34,η μέρα με τη νύχτα,Πλησιάζουν στα σπίτια και περιμένουν να σμίξει η μέρα με τη νύχτα για να μπουν μέσα.,,"['14176616520.png', '20001452907.png', '86187181657.png', '22788309850.png', '64747309889.png']","Consider the expression: [η μέρα με τη νύχτα] in the Greek language, and its meaning in context: [Πλησιάζουν στα σπίτια και περιμένουν να σμίξει η μέρα με τη νύχτα για να μπουν μέσα.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 2, 4]",0.9125933647155762
35,η μέρα με τη νύχτα,"Όπως εναλλάσσεται η μέρα με τη νύχτα ή το σκότος με το φως, έτσι η πτωτική αγορά διαδέχεται την ανοδική και αντίστροφα.",,"['14176616520.png', '86187181657.png', '20001452907.png', '22788309850.png', '64747309889.png']","Consider the expression: [η μέρα με τη νύχτα] in the Greek language, and its meaning in context: [Όπως εναλλάσσεται η μέρα με τη νύχτα ή το σκότος με το φως, έτσι η πτωτική αγορά διαδέχεται την ανοδική και αντίστροφα.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 1, 2]",1.4496886730194092
36,κριτικός του καναπέ,"Οι τύποι αυτοί οι "" Κριτικοί του καναπέ "" έχουν φοβερή υπομονή, στοχοποιούν τους ""εχθρούς"" και περιμένουν.",,"['62719883742.png', '29181277506.png', '32348469413.png', '98393202684.png', '25780791534.png']","Consider the expression: [κριτικός του καναπέ] in the Greek language, and its meaning in context: [Οι τύποι αυτοί οι "" Κριτικοί του καναπέ "" έχουν φοβερή υπομονή, στοχοποιούν τους ""εχθρούς"" και περιμένουν.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",0.8301887512207031
37,κριτικός του καναπέ,"Σίγουρα όμως πρόκειται για κριτικούς του καναπέ , γιατί απλούστατα όλοι στον καναπέ τους βρίσκονται παρακολουθώντας τις εξελίξεις από την τηλεόραση.",,"['62719883742.png', '29181277506.png', '32348469413.png', '98393202684.png', '25780791534.png']","Consider the expression: [κριτικός του καναπέ] in the Greek language, and its meaning in context: [Σίγουρα όμως πρόκειται για κριτικούς του καναπέ , γιατί απλούστατα όλοι στον καναπέ τους βρίσκονται παρακολουθώντας τις εξελίξεις από την τηλεόραση.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",1.070918083190918
