id,nc,sent,rank label,rank pred,input,output,time
14,отворити некоме очи,"У вечер, када пође спавати, метне све под главу, а преко лонца пребаци тканицу, говорећи: Свети Виде и видова траво, отворите ми очи, да видим свога суђеника.",,"['74101219178.png', '15053283479.png', '29777751984.png', '76163268756.png', '33638190941.png']","Consider the expression: [отворити некоме очи] in the Serbian language, and its meaning in context: [У вечер, када пође спавати, метне све под главу, а преко лонца пребаци тканицу, говорећи: Свети Виде и видова траво, отворите ми очи, да видим свога суђеника.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 4, 1]",0.751610279083252
15,отворити некоме очи,Овај третман јој је отворио око и дао самопоуздање.,,"['15053283479.png', '29777751984.png', '76163268756.png', '74101219178.png', '33638190941.png']","Consider the expression: [отворити некоме очи] in the Serbian language, and its meaning in context: [Овај третман јој је отворио око и дао самопоуздање.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 4, 1]",1.606452226638794
16,крупна риба,"И никаква мене милиција неће стићи, имам ја тамо ауто мога татице, а мој татица је крупна риба.",,"['89245234341.png', '79604331771.png', '60151707543.png', '77189775800.png', '41112197376.png']","Consider the expression: [крупна риба] in the Serbian language, and its meaning in context: [И никаква мене милиција неће стићи, имам ја тамо ауто мога татице, а мој татица је крупна риба.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",0.9067292213439941
17,крупна риба,"Министар Илић, зато што располаже великим државним парама, верује да је овлашћен одређивати ко је ситна боранија, а ко крупна риба.",,"['89245234341.png', '79604331771.png', '60151707543.png', '41112197376.png', '77189775800.png']","Consider the expression: [крупна риба] in the Serbian language, and its meaning in context: [Министар Илић, зато што располаже великим државним парама, верује да је овлашћен одређивати ко је ситна боранија, а ко крупна риба.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",0.563194751739502
18,крупна риба,"Крупна риба нарочито се ловила у Госпођином Виру, једном од најјачих риболовних места целог Дунава.",,"['89245234341.png', '41112197376.png', '60151707543.png', '79604331771.png', '77189775800.png']","Consider the expression: [крупна риба] in the Serbian language, and its meaning in context: [Крупна риба нарочито се ловила у Госпођином Виру, једном од најјачих риболовних места целог Дунава.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 5, 4]",0.7318112850189209
19,крупна риба,Ни најстарији рибари не памте да је ухваћена овако крупна риба у овом делу реке.,,"['89245234341.png', '41112197376.png', '79604331771.png', '60151707543.png', '77189775800.png']","Consider the expression: [крупна риба] in the Serbian language, and its meaning in context: [Ни најстарији рибари не памте да је ухваћена овако крупна риба у овом делу реке.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 5, 4]",0.7347939014434814
20,црна кутија,Да ли сваки човек има своју црну кутију.,,"['71589819624.png', '60268086137.png', '60896366464.png', '32211574833.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Да ли сваки човек има своју црну кутију.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 2, 3]",0.9466586112976074
21,црна кутија,Он открива да је црна кутија медијског финансирања веома сложена и да има много преграда у којима се крије велики број актера у разним симбиотским и паразитским међусобним односима.,,"['60896366464.png', '32211574833.png', '60268086137.png', '71589819624.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Он открива да је црна кутија медијског финансирања веома сложена и да има много преграда у којима се крије велики број актера у разним симбиотским и паразитским међусобним односима.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 3, 5]",0.7635035514831543
22,црна кутија,"Гина (долази споља врло опрезно, окрећући се лево и десно и не видећи Сарку, она на прсте прелази преко сцене, носећи под мишком велику црну кутију у којој је сребрн сервис).",,"['60268086137.png', '71589819624.png', '32211574833.png', '60896366464.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Гина (долази споља врло опрезно, окрећући се лево и десно и не видећи Сарку, она на прсте прелази преко сцене, носећи под мишком велику црну кутију у којој је сребрн сервис).]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",1.0284836292266846
23,црна кутија,"Комисије задужене да истраже узроке несреће у Русији и Пољској, као и доступне транскрипте разговора у кокпиту које је снимила црна кутија  утврдиле су да је посреди била грешка пилота.",,"['60268086137.png', '71589819624.png', '32211574833.png', '60896366464.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Комисије задужене да истраже узроке несреће у Русији и Пољској, као и доступне транскрипте разговора у кокпиту које је снимила црна кутија  утврдиле су да је посреди била грешка пилота.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 3, 1]",0.7260651588439941
24,хлеб насушни,"За рударство је уређење шума питање насушнога хлеба, и ако се то ускоро не учини, српскоме рударству, осем малих изузетака, одусеће се свака могућност за живот.",,"['47089155598.png', '59794780132.png', '41590848872.png', '14354507582.png', '98129390585.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [За рударство је уређење шума питање насушнога хлеба, и ако се то ускоро не учини, српскоме рударству, осем малих изузетака, одусеће се свака могућност за живот.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",0.7123861312866211
25,хлеб насушни,Слободне информације и медији су хлеб насушни демократије и борбе против пошасти која хара Балканом и светом - корупције.,,"['47089155598.png', '59794780132.png', '41590848872.png', '98129390585.png', '14354507582.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [Слободне информације и медији су хлеб насушни демократије и борбе против пошасти која хара Балканом и светом - корупције.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 3, 5, 1]",0.7593536376953125
26,хлеб насушни,"Можемо наћи много таквих охолица, који су некад били на врхунцу своје слaве, богаства, почасти, проживјели много лијепих дана, а под стару главу живе кукавно, желећи кору насушнога хљеба!",,"['14354507582.png', '98129390585.png', '47089155598.png', '59794780132.png', '41590848872.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [Можемо наћи много таквих охолица, који су некад били на врхунцу своје слaве, богаства, почасти, проживјели много лијепих дана, а под стару главу живе кукавно, желећи кору насушнога хљеба!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",1.0068159103393555
27,хлеб насушни,У неком француском граду стављали исту супстанцу у хлеб насушни и помно пратили реакције.,,"['98129390585.png', '14354507582.png', '59794780132.png', '47089155598.png', '41590848872.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [У неком француском граду стављали исту супстанцу у хлеб насушни и помно пратили реакције.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",0.9064426422119141
28,хљеб насушни,ПАТРИЈАРХ ПОРФИРИЈЕ: Пред мјестима отрежњења какво је Гаравице схватамо да је молитва хљеб наш насушни!,,"['83581065919.png', '13953753499.png', '13308758981.png', '63352519190.png', '88671846248.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [ПАТРИЈАРХ ПОРФИРИЈЕ: Пред мјестима отрежњења какво је Гаравице схватамо да је молитва хљеб наш насушни!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",0.745781660079956
29,хљеб насушни,"Хљеб насушни отјелотворен кроз молитву Оче наш, као хљеб Божји, хљеб са небеса у Маријином четворојеванђељу, указује и на црквени и културолошки и на крају крајева и идентитетски каректер.",,"['13953753499.png', '83581065919.png', '13308758981.png', '88671846248.png', '63352519190.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [Хљеб насушни отјелотворен кроз молитву Оче наш, као хљеб Божји, хљеб са небеса у Маријином четворојеванђељу, указује и на црквени и културолошки и на крају крајева и идентитетски каректер.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 2, 3]",0.7814922332763672
30,хљеб насушни,Хљеб наш насушни: Основа сваког оброка у нашим домаћинствима је хљеб.,,"['83581065919.png', '13953753499.png', '13308758981.png', '63352519190.png', '88671846248.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [Хљеб наш насушни: Основа сваког оброка у нашим домаћинствима је хљеб.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",0.9104437828063965
31,хљеб насушни,"Зато није ни чудо што се управо у њој и јавља синтагма хљеб насушни,  тј. „хлеб који нам је потребан за одржање живота и телесног здравља (...)",,"['83581065919.png', '13953753499.png', '13308758981.png', '88671846248.png', '63352519190.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [Зато није ни чудо што се управо у њој и јавља синтагма хљеб насушни,  тј. „хлеб који нам је потребан за одржање живота и телесног здравља (...)]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 3, 4, 5]",0.8371469974517822
32,и леба и с леба,"Ево сам купио једно лепо корито, дрвено да, леба и с леба!",,"['67718818178.png', '69543512702.png', '57174880908.png', '54858515448.png', '95766413247.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [Ево сам купио једно лепо корито, дрвено да, леба и с леба!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 5, 3]",0.7761988639831543
33,и леба и с леба,На нечијој грбачи се мора зарадити како би било и 'леба и с 'леба за привилеговане.,,"['57174880908.png', '69543512702.png', '95766413247.png', '67718818178.png', '54858515448.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [На нечијој грбачи се мора зарадити како би било и 'леба и с 'леба за привилеговане.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",0.799065351486206
34,и леба и с леба,"Даваше нам држава за неко време и леба и смока, а после беше та жица све тања и тања.",,"['57174880908.png', '54858515448.png', '95766413247.png', '69543512702.png', '67718818178.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [Даваше нам држава за неко време и леба и смока, а после беше та жица све тања и тања.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 4, 1]",0.9398829936981201
35,и леба и с леба,"Причао му, вели, деда који је живео код њих на депутату да су официри у рату шездесет шесте делили са војницима и леба и с леба.",,"['69543512702.png', '67718818178.png', '57174880908.png', '95766413247.png', '54858515448.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [Причао му, вели, деда који је живео код њих на депутату да су официри у рату шездесет шесте делили са војницима и леба и с леба.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",0.7012031078338623
36,и шталицу и кравицу,Има и шталицу и кравицу.,,"['50362123992.png', '25425502309.png', '89886853784.png', '62617833781.png', '99439549149.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Има и шталицу и кравицу.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",1.1739342212677002
37,и шталицу и кравицу,"Тим је победио на тендеру и добио је уговор за главног извођача радова, чиме је обезбедио и шталицу и кравицу за наредних пет година.",,"['62617833781.png', '99439549149.png', '50362123992.png', '25425502309.png', '89886853784.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Тим је победио на тендеру и добио је уговор за главног извођача радова, чиме је обезбедио и шталицу и кравицу за наредних пет година.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",0.6976115703582764
38,и шталицу и кравицу,"Ту се и родила, ту дјетињство и дјевојаштво, најмилије дане у свом животу, провела, ту је имала своју кућу, своје огњиште, своју кравицу и своју шталицу и сада мора све то да оставља и под старе дане да се сели као Цигани.",,"['50362123992.png', '25425502309.png', '89886853784.png', '62617833781.png', '99439549149.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Ту се и родила, ту дјетињство и дјевојаштво, најмилије дане у свом животу, провела, ту је имала своју кућу, своје огњиште, своју кравицу и своју шталицу и сада мора све то да оставља и под старе дане да се сели као Цигани.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 1, 4]",0.7635252475738525
39,и шталицу и кравицу,Већина млекара има и шталицу и кравицу на кредит па се и није за чудити зашто им је стално прениска откупна цена.,,"['50362123992.png', '25425502309.png', '89886853784.png', '99439549149.png', '62617833781.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Већина млекара има и шталицу и кравицу на кредит па се и није за чудити зашто им је стално прениска откупна цена.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",0.9583737850189209
40,мачје око,"Крећу молбе и Том почиње да тргује, да би неко офарбао метар ограде, даје мачје око, кликер, зарђали кључ – све саме драгоцености.",,"['49188727941.png', '58634365676.png', '40793300086.png', '57649792391.png', '74501908663.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Крећу молбе и Том почиње да тргује, да би неко офарбао метар ограде, даје мачје око, кликер, зарђали кључ – све саме драгоцености.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 2, 4]",0.8454749584197998
41,мачје око,"Већина не зна да због ситног недостатка, попут оштећења на пластици “мачјег ока” или огреботине, које не утичу на безбедност у саобраћају, ауто може да буде оцењен као неисправан.",,"['49188727941.png', '58634365676.png', '57649792391.png', '40793300086.png', '74501908663.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Већина не зна да због ситног недостатка, попут оштећења на пластици “мачјег ока” или огреботине, које не утичу на безбедност у саобраћају, ауто може да буде оцењен као неисправан.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 1, 2]",0.942918062210083
42,мачје око,"Пре самог убиства Софија постаје велика птица да би, после, док јој се Трофим Иванич не врати, опет била птичица у крлетци „која на себи стално осећа помно мачије око“, уз неколика поређења са клатном зидног часовника, које мери колико је још остало „до краја“.",,"['49188727941.png', '58634365676.png', '57649792391.png', '74501908663.png', '40793300086.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Пре самог убиства Софија постаје велика птица да би, после, док јој се Трофим Иванич не врати, опет била птичица у крлетци „која на себи стално осећа помно мачије око“, уз неколика поређења са клатном зидног часовника, које мери колико је још остало „до краја“.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 2, 4]",2.0654213428497314
43,мачје око,Коњуктивитис је прилично честа болест мачијих очију.,,"['49188727941.png', '58634365676.png', '74501908663.png', '57649792391.png', '40793300086.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Коњуктивитис је прилично честа болест мачијих очију.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",0.9264316558837891
44,ситан новац,"А пре одласка у африку, студирао сам пет година и десет трчкарао за ситан новац, хранио се по мензама, хотелима и прчварницама, прао зубе увече на увече, становао по намештеним собама и чекао на ред за купатило, свађао се и доказивао нешто и доказивали су ми нешто.",,"['42567786750.png', '72382460628.png', '16305754301.png', '43055234252.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [А пре одласка у африку, студирао сам пет година и десет трчкарао за ситан новац, хранио се по мензама, хотелима и прчварницама, прао зубе увече на увече, становао по намештеним собама и чекао на ред за купатило, свађао се и доказивао нешто и доказивали су ми нешто.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",0.7764983177185059
45,ситан новац,"Представници малинарских удружења су кварљива роба, кварљивија од саме малине, јер се продају за ситан новац, који добијају од власника хладњача и накупаца.",,"['16305754301.png', '72382460628.png', '43055234252.png', '42567786750.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [Представници малинарских удружења су кварљива роба, кварљивија од саме малине, јер се продају за ситан новац, који добијају од власника хладњача и накупаца.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 4, 1]",0.717156171798706
46,ситан новац,"У другу врсту новца долази сав ситан новац, који у саобраћају служи као допуна крупнога реалног новца и то поглавито за поткусуривање.",,"['42567786750.png', '43055234252.png', '16305754301.png', '72382460628.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [У другу врсту новца долази сав ситан новац, који у саобраћају служи као допуна крупнога реалног новца и то поглавито за поткусуривање.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",1.8536279201507568
47,ситан новац,"У Норвешкој фармер износи свој кромпир на пут, на џак веша цену, а поред њега спушта вагу и лимену кутију с доста ситног новца за кусур, затим одлази и човек који жели да купи кромпир сам измери онолико кромпира колико му је потребно, сам стави свој новац у кутију и, ако треба, сам узме кусур.",,"['43055234252.png', '16305754301.png', '42567786750.png', '72382460628.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [У Норвешкој фармер износи свој кромпир на пут, на џак веша цену, а поред њега спушта вагу и лимену кутију с доста ситног новца за кусур, затим одлази и човек који жели да купи кромпир сам измери онолико кромпира колико му је потребно, сам стави свој новац у кутију и, ако треба, сам узме кусур.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 1, 5, 3]",0.7820370197296143
