id,nc,sent,rank label,rank pred,input,output,time
10,peixe grande,"Eu gosto de pescar onde tem peixe grande, enquanto meu primo, por exemplo, joga a vara em qualquer poço e fica lá o dia inteiro.",,"['43848607951.png', '67287810730.png', '12938574974.png', '11214589872.png', '23992937200.png']","Consider the expression: [peixe grande] in the Portuguese (Brazil) language, and its meaning in context: [Eu gosto de pescar onde tem peixe grande, enquanto meu primo, por exemplo, joga a vara em qualquer poço e fica lá o dia inteiro.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",0.985274076461792
11,peixe grande,"Definida como intensa e exigente, a personagem é um peixe grande em um aquário pequeno - pelo menos em sua cabeça.",,"['43848607951.png', '11214589872.png', '12938574974.png', '67287810730.png', '23992937200.png']","Consider the expression: [peixe grande] in the Portuguese (Brazil) language, and its meaning in context: [Definida como intensa e exigente, a personagem é um peixe grande em um aquário pequeno - pelo menos em sua cabeça.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 4, 2]",0.7222135066986084
12,olho de gato,"Desta vez, os moradores de rua ficaram escondidos atrás dos papelões, arrancaram um olho de gato que faz a separação das faixas da rua e o atiraram para quebrar a vidraça.",,"['78121578332.png', '70235931737.png', '91924495133.png', '69175542490.png', '50958568723.png']","Consider the expression: [olho de gato] in the Portuguese (Brazil) language, and its meaning in context: [Desta vez, os moradores de rua ficaram escondidos atrás dos papelões, arrancaram um olho de gato que faz a separação das faixas da rua e o atiraram para quebrar a vidraça.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 1, 3]",0.8047363758087158
13,olho de gato,"Vamos colocar olhos de gato para evitar que o motorista mude de faixa, fazendo com que, se entrar na faixa 1, permaneça nela até o final.",,"['78121578332.png', '91924495133.png', '70235931737.png', '50958568723.png', '69175542490.png']","Consider the expression: [olho de gato] in the Portuguese (Brazil) language, and its meaning in context: [Vamos colocar olhos de gato para evitar que o motorista mude de faixa, fazendo com que, se entrar na faixa 1, permaneça nela até o final.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 3, 5]",0.9254610538482666
14,olho de gato,"Se tem pelo de gato, olho de gato, rabo de gato, pata de gato, bigode de gato, orelha de gato e até miado, pode até ser um jacaré, mas a probabilidade é muito alta de que seja mesmo um gato.",,"['50958568723.png', '69175542490.png', '70235931737.png', '78121578332.png', '91924495133.png']","Consider the expression: [olho de gato] in the Portuguese (Brazil) language, and its meaning in context: [Se tem pelo de gato, olho de gato, rabo de gato, pata de gato, bigode de gato, orelha de gato e até miado, pode até ser um jacaré, mas a probabilidade é muito alta de que seja mesmo um gato.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",0.9814913272857666
15,olho de gato,"O professor de biologia explicou aos alunos a fisiologia dos olhos de gato, destacando como eles permitem enxergar melhor no escuro.",,"['50958568723.png', '69175542490.png', '78121578332.png', '70235931737.png', '91924495133.png']","Consider the expression: [olho de gato] in the Portuguese (Brazil) language, and its meaning in context: [O professor de biologia explicou aos alunos a fisiologia dos olhos de gato, destacando como eles permitem enxergar melhor no escuro.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 1, 4]",0.8368430137634277
16,passar raspando,"O Governo obteve vitória estratégica com o projeto, mas o texto passou raspando, foram 53 votos a favor e 16 contra.",,"['24410753743.png', '96125930785.png', '30609887309.png', '61171783886.png', '10921910014.png']","Consider the expression: [passar raspando] in the Portuguese (Brazil) language, and its meaning in context: [O Governo obteve vitória estratégica com o projeto, mas o texto passou raspando, foram 53 votos a favor e 16 contra.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 1, 3]",1.0457653999328613
17,passar raspando,"No estadual, o clube do interior passou raspando no rebaixamento, ficando em segundo lugar no quadrangular da permanência",,"['24410753743.png', '96125930785.png', '61171783886.png', '30609887309.png', '10921910014.png']","Consider the expression: [passar raspando] in the Portuguese (Brazil) language, and its meaning in context: [No estadual, o clube do interior passou raspando no rebaixamento, ficando em segundo lugar no quadrangular da permanência]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",1.036423683166504
18,passar raspando,"Ele segurou a lâmina com firmeza, fazendo-a passar raspando pela corda sem cortá-la.",,"['30609887309.png', '24410753743.png', '61171783886.png', '96125930785.png', '10921910014.png']","Consider the expression: [passar raspando] in the Portuguese (Brazil) language, and its meaning in context: [Ele segurou a lâmina com firmeza, fazendo-a passar raspando pela corda sem cortá-la.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 2, 3]",1.1341454982757568
19,passar raspando,"A navalha do barbeiro passou raspando pela pele do cliente, sem causar ferimentos.",,"['61171783886.png', '96125930785.png', '24410753743.png', '30609887309.png', '10921910014.png']","Consider the expression: [passar raspando] in the Portuguese (Brazil) language, and its meaning in context: [A navalha do barbeiro passou raspando pela pele do cliente, sem causar ferimentos.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",1.046600341796875
20,advogado do diabo,"Sobra para os formadores de opinião a tarefa nem sempre fácil de advogado do diabo, ao apelar para as delações e os documentos disponíveis como provas de supostos fatos incriminatórios.",,"['98912199130.png', '63345123233.png', '27148808780.png', '88104989136.png', '76661959304.png']","Consider the expression: [advogado do diabo] in the Portuguese (Brazil) language, and its meaning in context: [Sobra para os formadores de opinião a tarefa nem sempre fácil de advogado do diabo, ao apelar para as delações e os documentos disponíveis como provas de supostos fatos incriminatórios.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",0.9980285167694092
21,advogado do diabo,"Ele fez o papel do advogado do diabo no processo, defendendo o porquê de não seguir em frente com isso, mas ao final, ele estava concordando comigo que seria o melhor.",,"['98912199130.png', '63345123233.png', '27148808780.png', '88104989136.png', '76661959304.png']","Consider the expression: [advogado do diabo] in the Portuguese (Brazil) language, and its meaning in context: [Ele fez o papel do advogado do diabo no processo, defendendo o porquê de não seguir em frente com isso, mas ao final, ele estava concordando comigo que seria o melhor.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 5, 1]",0.8035101890563965
22,advogado do diabo,"No romance, a trama gira em torno do confronto entre o advogado de Deus, símbolo da ordem e da luz, e o advogado do Diabo, defensor das sombras e do caos.",,"['98912199130.png', '63345123233.png', '27148808780.png', '88104989136.png', '76661959304.png']","Consider the expression: [advogado do diabo] in the Portuguese (Brazil) language, and its meaning in context: [No romance, a trama gira em torno do confronto entre o advogado de Deus, símbolo da ordem e da luz, e o advogado do Diabo, defensor das sombras e do caos.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",0.9285547733306885
23,advogado do diabo,"No tribunal celestial da ficção, Miguel servia como advogado de Deus, enquanto Lúcifer, astuto e eloquente, assumia o papel de advogado do Diabo.",,"['98912199130.png', '63345123233.png', '27148808780.png', '76661959304.png', '88104989136.png']","Consider the expression: [advogado do diabo] in the Portuguese (Brazil) language, and its meaning in context: [No tribunal celestial da ficção, Miguel servia como advogado de Deus, enquanto Lúcifer, astuto e eloquente, assumia o papel de advogado do Diabo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 3, 1, 5]",0.830345869064331
24,dinheiro sujo,"Imensos lucros que não têm pátria se movimentam pelas bolsas de valores, pelo sistema financeiro oficial, bem como por meio dos paraísos fiscais, que lavam também dinheiro sujo proveniente da corrupção, da prostituição, do tráfico de armas e de drogas.",,"['70686736940.png', '77780368592.png', '10232044704.png', '53169071833.png', '90746499634.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Brazil) language, and its meaning in context: [Imensos lucros que não têm pátria se movimentam pelas bolsas de valores, pelo sistema financeiro oficial, bem como por meio dos paraísos fiscais, que lavam também dinheiro sujo proveniente da corrupção, da prostituição, do tráfico de armas e de drogas.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 3, 2]",0.8107335567474365
25,dinheiro sujo,"Outros se perguntam até quando os europeus, que se dizem lutar contra o terrorismo, recusarão o dinheiro sujo de paraísos fiscais, dos petrodólares de países que já foram denunciados por financiar treinamento das milícias extremistas, obscurantistas.",,"['70686736940.png', '77780368592.png', '10232044704.png', '53169071833.png', '90746499634.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Brazil) language, and its meaning in context: [Outros se perguntam até quando os europeus, que se dizem lutar contra o terrorismo, recusarão o dinheiro sujo de paraísos fiscais, dos petrodólares de países que já foram denunciados por financiar treinamento das milícias extremistas, obscurantistas.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",0.6764771938323975
26,dinheiro sujo,"Com essas informações, os policiais foram até ao local indicado pelo ""Tião Preto"", onde localizaram o cadáver da vítima caído na mata, assim como dinheiro sujo de sangue e duas bermudas.",,"['77780368592.png', '70686736940.png', '10232044704.png', '53169071833.png', '90746499634.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Brazil) language, and its meaning in context: [Com essas informações, os policiais foram até ao local indicado pelo ""Tião Preto"", onde localizaram o cadáver da vítima caído na mata, assim como dinheiro sujo de sangue e duas bermudas.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 4, 1]",0.942119836807251
27,dinheiro sujo,"O garoto derrubou o cofrinho na terra do quintal, e passou a tarde lavando o dinheiro sujo de barro.",,"['53169071833.png', '77780368592.png', '90746499634.png', '70686736940.png', '10232044704.png']","Consider the expression: [dinheiro sujo] in the Portuguese (Brazil) language, and its meaning in context: [O garoto derrubou o cofrinho na terra do quintal, e passou a tarde lavando o dinheiro sujo de barro.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 2, 3]",0.8733503818511963
28,pau pra toda obra,"Convenhamos que Rufallo é o que a gente chama de ator pau pra toda obra, e não tem muita frescura salarial, pois a gente vê sempre ele trabalhando muito.",,"['32516199690.png', '71648972263.png', '53382339419.png', '40143386173.png', '56738280976.png']","Consider the expression: [pau pra toda obra] in the Portuguese (Brazil) language, and its meaning in context: [Convenhamos que Rufallo é o que a gente chama de ator pau pra toda obra, e não tem muita frescura salarial, pois a gente vê sempre ele trabalhando muito.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 4, 1]",0.9500792026519775
29,pau pra toda obra,"Quase sempre -- olha o ""quase"" outra vez -- eu o acompanhava madrugada adentro, pau pra toda obra, ajudando-o a fechar o jornal.",,"['71648972263.png', '32516199690.png', '56738280976.png', '40143386173.png', '53382339419.png']","Consider the expression: [pau pra toda obra] in the Portuguese (Brazil) language, and its meaning in context: [Quase sempre -- olha o ""quase"" outra vez -- eu o acompanhava madrugada adentro, pau pra toda obra, ajudando-o a fechar o jornal.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 3, 1]",0.9058759212493896
30,pau pra toda obra,"O marceneiro observou o cedro avermelhado, bem seco e sem nós, e concluiu que seria o pau para toda obra em que ele fosse trabalhar dali pra frente.",,"['56738280976.png', '32516199690.png', '40143386173.png', '71648972263.png', '53382339419.png']","Consider the expression: [pau pra toda obra] in the Portuguese (Brazil) language, and its meaning in context: [O marceneiro observou o cedro avermelhado, bem seco e sem nós, e concluiu que seria o pau para toda obra em que ele fosse trabalhar dali pra frente.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",0.7306036949157715
31,pau pra toda obra,"O carpinteiro separou a peça de ipê, tão resistente e versátil, certo de que seria o pau para toda obra da bancada da oficina.",,"['56738280976.png', '32516199690.png', '40143386173.png', '53382339419.png', '71648972263.png']","Consider the expression: [pau pra toda obra] in the Portuguese (Brazil) language, and its meaning in context: [O carpinteiro separou a peça de ipê, tão resistente e versátil, certo de que seria o pau para toda obra da bancada da oficina.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",3.4106063842773438
32,colocar lenha na fogueira,Mais um ingrediente pode colocar lenha na fogueira nos bastidores da banda Aviões do Forró: os empresários Isaías CD e Zequinha Aristides são investigados por venderem terreno no município de Eusébio-CE.,,"['11140623522.png', '29057840514.png', '35761081830.png', '73338858078.png', '64767361829.png']","Consider the expression: [colocar lenha na fogueira] in the Portuguese (Brazil) language, and its meaning in context: [Mais um ingrediente pode colocar lenha na fogueira nos bastidores da banda Aviões do Forró: os empresários Isaías CD e Zequinha Aristides são investigados por venderem terreno no município de Eusébio-CE.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 4, 2, 3]",0.9031999111175537
33,colocar lenha na fogueira,"Aqui se destaca o grupo que gosta de colocar lenha na fogueira e provocar a discussão até virar a casa da mãe Joana, transformando a postagem em um campo de guerra virtual e que alavanca o segundo item mais comentado desta enquete.",,"['11140623522.png', '29057840514.png', '73338858078.png', '35761081830.png', '64767361829.png']","Consider the expression: [colocar lenha na fogueira] in the Portuguese (Brazil) language, and its meaning in context: [Aqui se destaca o grupo que gosta de colocar lenha na fogueira e provocar a discussão até virar a casa da mãe Joana, transformando a postagem em um campo de guerra virtual e que alavanca o segundo item mais comentado desta enquete.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",1.4005413055419922
34,colocar lenha na fogueira,"Durante o acampamento, as crianças ajudaram a colocar lenha na fogueira enquanto contavam histórias.",,"['11140623522.png', '73338858078.png', '64767361829.png', '29057840514.png', '35761081830.png']","Consider the expression: [colocar lenha na fogueira] in the Portuguese (Brazil) language, and its meaning in context: [Durante o acampamento, as crianças ajudaram a colocar lenha na fogueira enquanto contavam histórias.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 2, 4]",0.9536828994750977
35,colocar lenha na fogueira,"E por mais que colocássemos lenha na fogueira, o frio não passava. Poucos conseguiram dormir.",,"['11140623522.png', '73338858078.png', '64767361829.png', '29057840514.png', '35761081830.png']","Consider the expression: [colocar lenha na fogueira] in the Portuguese (Brazil) language, and its meaning in context: [E por mais que colocássemos lenha na fogueira, o frio não passava. Poucos conseguiram dormir.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",1.923311710357666
36,prova de fogo,"A imprensa espanhola descreve o julgamento como uma prova de fogo para a democracia do país, naquele que é considerado o maior evento jurídico desde o fim da ditadura franquista, em 1976.",,"['48999859502.png', '67435258743.png', '55246640631.png', '67078988996.png', '33117578478.png']","Consider the expression: [prova de fogo] in the Portuguese (Brazil) language, and its meaning in context: [A imprensa espanhola descreve o julgamento como uma prova de fogo para a democracia do país, naquele que é considerado o maior evento jurídico desde o fim da ditadura franquista, em 1976.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",0.7695915699005127
37,prova de fogo,"Depois de mais uma prova de fogo para a resistência dos foliões, foram todos convidados para comer feijoada na Rua Bertioga, onde mora a sobrinha de Batata e atual presidente do bloco, Fátima Araújo.",,"['48999859502.png', '67435258743.png', '33117578478.png', '55246640631.png', '67078988996.png']","Consider the expression: [prova de fogo] in the Portuguese (Brazil) language, and its meaning in context: [Depois de mais uma prova de fogo para a resistência dos foliões, foram todos convidados para comer feijoada na Rua Bertioga, onde mora a sobrinha de Batata e atual presidente do bloco, Fátima Araújo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 1, 3]",0.819800615310669
38,prova de fogo,"No treinamento dos bombeiros, a última etapa era uma prova de fogo, em que era preciso atravessar o corredor em chamas controladas usando o equipamento completo.",,"['55246640631.png', '33117578478.png', '67435258743.png', '67078988996.png', '48999859502.png']","Consider the expression: [prova de fogo] in the Portuguese (Brazil) language, and its meaning in context: [No treinamento dos bombeiros, a última etapa era uma prova de fogo, em que era preciso atravessar o corredor em chamas controladas usando o equipamento completo.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",3.3645622730255127
39,prova de fogo,"Os arqueólogos reconstituíram uma antiga prova de fogo, em que as ferramentas de pedra eram expostas ao calor para aumentar sua resistência.",,"['55246640631.png', '33117578478.png', '48999859502.png', '67435258743.png', '67078988996.png']","Consider the expression: [prova de fogo] in the Portuguese (Brazil) language, and its meaning in context: [Os arqueólogos reconstituíram uma antiga prova de fogo, em que as ferramentas de pedra eram expostas ao calor para aumentar sua resistência.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 1, 4]",1.0061004161834717
40,república das bananas,"Engana-se o governo Bolsonaro achando que, a o fazer o papel de república das bananas das chanchadas da década de 1950 nos Estados Unidos, vai garantir apoio incondicional do mercado nacional e internacional.",,"['60604545561.png', '25265019728.png', '14616891635.png', '46920721096.png', '31348726747.png']","Consider the expression: [república das bananas] in the Portuguese (Brazil) language, and its meaning in context: [Engana-se o governo Bolsonaro achando que, a o fazer o papel de república das bananas das chanchadas da década de 1950 nos Estados Unidos, vai garantir apoio incondicional do mercado nacional e internacional.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",1.5876543521881104
41,república das bananas,"A Lenovo já contabiliza seus lucros certos aqui na República das Bananas, onde 2 empresas reinam absolutas, sem concorrentes.",,"['25265019728.png', '60604545561.png', '14616891635.png', '31348726747.png', '46920721096.png']","Consider the expression: [república das bananas] in the Portuguese (Brazil) language, and its meaning in context: [A Lenovo já contabiliza seus lucros certos aqui na República das Bananas, onde 2 empresas reinam absolutas, sem concorrentes.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",0.8084101676940918
42,república das bananas,O museu histórico da República das Bananas exibia desde ferramentas tradicionais de cultivo até mapas mostrando a expansão dos bananais ao longo do século.,,"['25265019728.png', '60604545561.png', '14616891635.png', '31348726747.png', '46920721096.png']","Consider the expression: [república das bananas] in the Portuguese (Brazil) language, and its meaning in context: [O museu histórico da República das Bananas exibia desde ferramentas tradicionais de cultivo até mapas mostrando a expansão dos bananais ao longo do século.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 2, 4]",1.0192387104034424
43,república das bananas,"Na fronteira da República das Bananas, caminhões carregados atravessavam dia e noite, levando a produção da fruta para os países vizinhos.",,"['25265019728.png', '14616891635.png', '60604545561.png', '31348726747.png', '46920721096.png']","Consider the expression: [república das bananas] in the Portuguese (Brazil) language, and its meaning in context: [Na fronteira da República das Bananas, caminhões carregados atravessavam dia e noite, levando a produção da fruta para os países vizinhos.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 3, 4]",0.7362978458404541
