id,nc,sent,rank label,rank pred,input,output,time
18,крупна риба,"Крупна риба нарочито се ловила у Госпођином Виру, једном од најјачих риболовних места целог Дунава.",,"['89245234341.png', '41112197376.png', '77189775800.png', '79604331771.png', '60151707543.png']","Consider the expression: [крупна риба] in the Serbian language, and its meaning in context: [Крупна риба нарочито се ловила у Госпођином Виру, једном од најјачих риболовних места целог Дунава.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 5, 2]",1.2945468425750732
19,крупна риба,Ни најстарији рибари не памте да је ухваћена овако крупна риба у овом делу реке.,,"['89245234341.png', '41112197376.png', '77189775800.png', '79604331771.png', '60151707543.png']","Consider the expression: [крупна риба] in the Serbian language, and its meaning in context: [Ни најстарији рибари не памте да је ухваћена овако крупна риба у овом делу реке.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 2, 5]",0.9425244331359863
20,црна кутија,Да ли сваки човек има своју црну кутију.,,"['71589819624.png', '60268086137.png', '32211574833.png', '60896366464.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Да ли сваки човек има своју црну кутију.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 5, 3]",1.0537543296813965
21,црна кутија,Он открива да је црна кутија медијског финансирања веома сложена и да има много преграда у којима се крије велики број актера у разним симбиотским и паразитским међусобним односима.,,"['71589819624.png', '60268086137.png', '32211574833.png', '60896366464.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Он открива да је црна кутија медијског финансирања веома сложена и да има много преграда у којима се крије велики број актера у разним симбиотским и паразитским међусобним односима.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",1.326850414276123
22,црна кутија,"Гина (долази споља врло опрезно, окрећући се лево и десно и не видећи Сарку, она на прсте прелази преко сцене, носећи под мишком велику црну кутију у којој је сребрн сервис).",,"['60268086137.png', '71589819624.png', '32211574833.png', '60896366464.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Гина (долази споља врло опрезно, окрећући се лево и десно и не видећи Сарку, она на прсте прелази преко сцене, носећи под мишком велику црну кутију у којој је сребрн сервис).]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 5, 2]",0.9418668746948242
23,црна кутија,"Комисије задужене да истраже узроке несреће у Русији и Пољској, као и доступне транскрипте разговора у кокпиту које је снимила црна кутија  утврдиле су да је посреди била грешка пилота.",,"['60268086137.png', '71589819624.png', '32211574833.png', '60896366464.png', '38402121570.png']","Consider the expression: [црна кутија] in the Serbian language, and its meaning in context: [Комисије задужене да истраже узроке несреће у Русији и Пољској, као и доступне транскрипте разговора у кокпиту које је снимила црна кутија  утврдиле су да је посреди била грешка пилота.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 3, 1]",0.8898377418518066
24,хлеб насушни,"За рударство је уређење шума питање насушнога хлеба, и ако се то ускоро не учини, српскоме рударству, осем малих изузетака, одусеће се свака могућност за живот.",,"['59794780132.png', '47089155598.png', '41590848872.png', '14354507582.png', '98129390585.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [За рударство је уређење шума питање насушнога хлеба, и ако се то ускоро не учини, српскоме рударству, осем малих изузетака, одусеће се свака могућност за живот.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 3, 1]",0.9558494091033936
25,хлеб насушни,Слободне информације и медији су хлеб насушни демократије и борбе против пошасти која хара Балканом и светом - корупције.,,"['41590848872.png', '14354507582.png', '98129390585.png', '47089155598.png', '59794780132.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [Слободне информације и медији су хлеб насушни демократије и борбе против пошасти која хара Балканом и светом - корупције.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",1.9171688556671143
26,хлеб насушни,"Можемо наћи много таквих охолица, који су некад били на врхунцу своје слaве, богаства, почасти, проживјели много лијепих дана, а под стару главу живе кукавно, желећи кору насушнога хљеба!",,"['98129390585.png', '14354507582.png', '47089155598.png', '59794780132.png', '41590848872.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [Можемо наћи много таквих охолица, који су некад били на врхунцу своје слaве, богаства, почасти, проживјели много лијепих дана, а под стару главу живе кукавно, желећи кору насушнога хљеба!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 4, 3]",0.8605794906616211
27,хлеб насушни,У неком француском граду стављали исту супстанцу у хлеб насушни и помно пратили реакције.,,"['98129390585.png', '14354507582.png', '41590848872.png', '47089155598.png', '59794780132.png']","Consider the expression: [хлеб насушни] in the Serbian language, and its meaning in context: [У неком француском граду стављали исту супстанцу у хлеб насушни и помно пратили реакције.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 2, 1]",0.7852671146392822
28,хљеб насушни,ПАТРИЈАРХ ПОРФИРИЈЕ: Пред мјестима отрежњења какво је Гаравице схватамо да је молитва хљеб наш насушни!,,"['83581065919.png', '13953753499.png', '13308758981.png', '63352519190.png', '88671846248.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [ПАТРИЈАРХ ПОРФИРИЈЕ: Пред мјестима отрежњења какво је Гаравице схватамо да је молитва хљеб наш насушни!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",1.2323451042175293
29,хљеб насушни,"Хљеб насушни отјелотворен кроз молитву Оче наш, као хљеб Божји, хљеб са небеса у Маријином четворојеванђељу, указује и на црквени и културолошки и на крају крајева и идентитетски каректер.",,"['83581065919.png', '13953753499.png', '13308758981.png', '63352519190.png', '88671846248.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [Хљеб насушни отјелотворен кроз молитву Оче наш, као хљеб Божји, хљеб са небеса у Маријином четворојеванђељу, указује и на црквени и културолошки и на крају крајева и идентитетски каректер.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 5, 3, 2]",1.0117177963256836
30,хљеб насушни,Хљеб наш насушни: Основа сваког оброка у нашим домаћинствима је хљеб.,,"['13953753499.png', '83581065919.png', '13308758981.png', '63352519190.png', '88671846248.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [Хљеб наш насушни: Основа сваког оброка у нашим домаћинствима је хљеб.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",1.2668473720550537
31,хљеб насушни,"Зато није ни чудо што се управо у њој и јавља синтагма хљеб насушни,  тј. „хлеб који нам је потребан за одржање живота и телесног здравља (...)",,"['83581065919.png', '13953753499.png', '63352519190.png', '13308758981.png', '88671846248.png']","Consider the expression: [хљеб насушни] in the Serbian language, and its meaning in context: [Зато није ни чудо што се управо у њој и јавља синтагма хљеб насушни,  тј. „хлеб који нам је потребан за одржање живота и телесног здравља (...)]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 3, 4]",2.9642107486724854
32,и леба и с леба,"Ево сам купио једно лепо корито, дрвено да, леба и с леба!",,"['67718818178.png', '69543512702.png', '54858515448.png', '57174880908.png', '95766413247.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [Ево сам купио једно лепо корито, дрвено да, леба и с леба!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 5, 1, 3]",0.8318002223968506
33,и леба и с леба,На нечијој грбачи се мора зарадити како би било и 'леба и с 'леба за привилеговане.,,"['57174880908.png', '69543512702.png', '67718818178.png', '95766413247.png', '54858515448.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [На нечијој грбачи се мора зарадити како би било и 'леба и с 'леба за привилеговане.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 4, 1]",1.0357990264892578
34,и леба и с леба,"Даваше нам држава за неко време и леба и смока, а после беше та жица све тања и тања.",,"['69543512702.png', '67718818178.png', '54858515448.png', '57174880908.png', '95766413247.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [Даваше нам држава за неко време и леба и смока, а после беше та жица све тања и тања.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 2, 5]",1.1243140697479248
35,и леба и с леба,"Причао му, вели, деда који је живео код њих на депутату да су официри у рату шездесет шесте делили са војницима и леба и с леба.",,"['69543512702.png', '67718818178.png', '54858515448.png', '57174880908.png', '95766413247.png']","Consider the expression: [и леба и с леба] in the Serbian language, and its meaning in context: [Причао му, вели, деда који је живео код њих на депутату да су официри у рату шездесет шесте делили са војницима и леба и с леба.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",0.9144449234008789
36,и шталицу и кравицу,Има и шталицу и кравицу.,,"['50362123992.png', '25425502309.png', '89886853784.png', '99439549149.png', '62617833781.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Има и шталицу и кравицу.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",0.7888329029083252
37,и шталицу и кравицу,"Тим је победио на тендеру и добио је уговор за главног извођача радова, чиме је обезбедио и шталицу и кравицу за наредних пет година.",,"['50362123992.png', '25425502309.png', '99439549149.png', '62617833781.png', '89886853784.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Тим је победио на тендеру и добио је уговор за главног извођача радова, чиме је обезбедио и шталицу и кравицу за наредних пет година.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",0.9075684547424316
38,и шталицу и кравицу,"Ту се и родила, ту дјетињство и дјевојаштво, најмилије дане у свом животу, провела, ту је имала своју кућу, своје огњиште, своју кравицу и своју шталицу и сада мора све то да оставља и под старе дане да се сели као Цигани.",,"['50362123992.png', '25425502309.png', '89886853784.png', '62617833781.png', '99439549149.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Ту се и родила, ту дјетињство и дјевојаштво, најмилије дане у свом животу, провела, ту је имала своју кућу, своје огњиште, своју кравицу и своју шталицу и сада мора све то да оставља и под старе дане да се сели као Цигани.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 1, 4]",1.1688532829284668
39,и шталицу и кравицу,Већина млекара има и шталицу и кравицу на кредит па се и није за чудити зашто им је стално прениска откупна цена.,,"['50362123992.png', '25425502309.png', '89886853784.png', '99439549149.png', '62617833781.png']","Consider the expression: [и шталицу и кравицу] in the Serbian language, and its meaning in context: [Већина млекара има и шталицу и кравицу на кредит па се и није за чудити зашто им је стално прениска откупна цена.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",1.9896254539489746
40,мачје око,"Крећу молбе и Том почиње да тргује, да би неко офарбао метар ограде, даје мачје око, кликер, зарђали кључ – све саме драгоцености.",,"['49188727941.png', '58634365676.png', '74501908663.png', '57649792391.png', '40793300086.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Крећу молбе и Том почиње да тргује, да би неко офарбао метар ограде, даје мачје око, кликер, зарђали кључ – све саме драгоцености.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",0.8504493236541748
41,мачје око,"Већина не зна да због ситног недостатка, попут оштећења на пластици “мачјег ока” или огреботине, које не утичу на безбедност у саобраћају, ауто може да буде оцењен као неисправан.",,"['49188727941.png', '58634365676.png', '40793300086.png', '74501908663.png', '57649792391.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Већина не зна да због ситног недостатка, попут оштећења на пластици “мачјег ока” или огреботине, које не утичу на безбедност у саобраћају, ауто може да буде оцењен као неисправан.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 2, 3]",0.8766467571258545
42,мачје око,"Пре самог убиства Софија постаје велика птица да би, после, док јој се Трофим Иванич не врати, опет била птичица у крлетци „која на себи стално осећа помно мачије око“, уз неколика поређења са клатном зидног часовника, које мери колико је још остало „до краја“.",,"['49188727941.png', '58634365676.png', '57649792391.png', '74501908663.png', '40793300086.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Пре самог убиства Софија постаје велика птица да би, после, док јој се Трофим Иванич не врати, опет била птичица у крлетци „која на себи стално осећа помно мачије око“, уз неколика поређења са клатном зидног часовника, које мери колико је још остало „до краја“.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 2, 4]",0.9279589653015137
43,мачје око,Коњуктивитис је прилично честа болест мачијих очију.,,"['49188727941.png', '58634365676.png', '74501908663.png', '57649792391.png', '40793300086.png']","Consider the expression: [мачје око] in the Serbian language, and its meaning in context: [Коњуктивитис је прилично честа болест мачијих очију.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",1.0333383083343506
44,ситан новац,"А пре одласка у африку, студирао сам пет година и десет трчкарао за ситан новац, хранио се по мензама, хотелима и прчварницама, прао зубе увече на увече, становао по намештеним собама и чекао на ред за купатило, свађао се и доказивао нешто и доказивали су ми нешто.",,"['42567786750.png', '72382460628.png', '16305754301.png', '43055234252.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [А пре одласка у африку, студирао сам пет година и десет трчкарао за ситан новац, хранио се по мензама, хотелима и прчварницама, прао зубе увече на увече, становао по намештеним собама и чекао на ред за купатило, свађао се и доказивао нешто и доказивали су ми нешто.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",0.8986203670501709
45,ситан новац,"Представници малинарских удружења су кварљива роба, кварљивија од саме малине, јер се продају за ситан новац, који добијају од власника хладњача и накупаца.",,"['16305754301.png', '43055234252.png', '42567786750.png', '72382460628.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [Представници малинарских удружења су кварљива роба, кварљивија од саме малине, јер се продају за ситан новац, који добијају од власника хладњача и накупаца.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 4, 2, 1]",0.8175694942474365
46,ситан новац,"У другу врсту новца долази сав ситан новац, који у саобраћају служи као допуна крупнога реалног новца и то поглавито за поткусуривање.",,"['42567786750.png', '16305754301.png', '72382460628.png', '43055234252.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [У другу врсту новца долази сав ситан новац, који у саобраћају служи као допуна крупнога реалног новца и то поглавито за поткусуривање.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 3, 2]",0.8501660823822021
47,ситан новац,"У Норвешкој фармер износи свој кромпир на пут, на џак веша цену, а поред њега спушта вагу и лимену кутију с доста ситног новца за кусур, затим одлази и човек који жели да купи кромпир сам измери онолико кромпира колико му је потребно, сам стави свој новац у кутију и, ако треба, сам узме кусур.",,"['42567786750.png', '16305754301.png', '72382460628.png', '43055234252.png', '75359160666.png']","Consider the expression: [ситан новац] in the Serbian language, and its meaning in context: [У Норвешкој фармер износи свој кромпир на пут, на џак веша цену, а поред њега спушта вагу и лимену кутију с доста ситног новца за кусур, затим одлази и човек који жели да купи кромпир сам измери онолико кромпира колико му је потребно, сам стави свој новац у кутију и, ако треба, сам узме кусур.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 4, 3]",1.1848232746124268
