id,nc,sent,rank label,rank pred,input,output,time
28,грязные деньги,"Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.",,"['44276848997.png', '85075033124.png', '89526682899.png', '56691652097.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [Это была просто очередная кормушка, в которую с одной стороны по запутанным каналам заливались грязные деньги, чтобы с другой пролиться благодатным дождём на многочисленные счета в швейцарских банках.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 5, 2]",0.687734842300415
29,грязные деньги,"– Беру грязными деньгами порочных! – решил инженер и получил сумму на свой счёт, обрадовавшись, что вышло удачно сплавить галифатское барахло.",,"['85075033124.png', '89526682899.png', '56691652097.png', '44276848997.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [– Беру грязными деньгами порочных! – решил инженер и получил сумму на свой счёт, обрадовавшись, что вышло удачно сплавить галифатское барахло.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 1, 5]",1.6484904289245605
30,грязные деньги,"Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук",,"['44276848997.png', '56691652097.png', '85075033124.png', '89526682899.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [Контакт с грязными деньгами может привести к заражению различными заболеваниями, особенно если после этого прикоснуться к лицу, глазам или начать есть без мытья рук]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 2, 4]",2.183626651763916
31,грязные деньги,"Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги",,"['44276848997.png', '85075033124.png', '89526682899.png', '56691652097.png', '11436521197.png']","Consider the expression: [грязные деньги] in the Russian language, and its meaning in context: [Заметив на улице крупную купюру сложно удержаться и не подобрать, даже если это грязные и помятые деньги]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 4, 3]",0.9829800128936768
32,рваться в бой,"Студенты рвутся в бой, готовясь защитить свои дипломы",,"['86686467271.png', '99337271148.png', '34620549150.png', '11167446464.png', '67904858487.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Студенты рвутся в бой, готовясь защитить свои дипломы]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 5, 3, 4]",0.6894659996032715
33,рваться в бой,"Новичок в компании рвётся в бой, предлагая идеи на каждом совещании",,"['34620549150.png', '99337271148.png', '11167446464.png', '86686467271.png', '67904858487.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Новичок в компании рвётся в бой, предлагая идеи на каждом совещании]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",0.7477335929870605
34,рваться в бой,"Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости",,"['86686467271.png', '99337271148.png', '11167446464.png', '67904858487.png', '34620549150.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Солдаты, услышав приказ, рвались в бой, не думая о страхе и усталости]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",0.758610725402832
35,рваться в бой,"Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость",,"['86686467271.png', '99337271148.png', '11167446464.png', '34620549150.png', '67904858487.png']","Consider the expression: [рваться в бой] in the Russian language, and its meaning in context: [Молодой офицер с нетерпением рвался в бой, чтобы доказать свою храбрость]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 3, 5, 2]",0.7052390575408936
36,подливать масло в огонь,"Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».",,"['32757992537.png', '40318310868.png', '95475764018.png', '90512185740.png', '81252638085.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Ещё и бабушка может подлить масла в огонь: «Вот мы с ним отлично ладим, а при тебе он сразу начинает капризничать».]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",1.0029144287109375
37,подливать масло в огонь,"Ох, боюсь, тут может быть слишком много вариантов, кто и с какой целью мог бы попытаться подлить масло в огонь политического напряжения.",,"['32757992537.png', '40318310868.png', '81252638085.png', '90512185740.png', '95475764018.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Ох, боюсь, тут может быть слишком много вариантов, кто и с какой целью мог бы попытаться подлить масло в огонь политического напряжения.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",0.7387878894805908
38,подливать масло в огонь,"Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару",,"['32757992537.png', '40318310868.png', '81252638085.png', '95475764018.png', '90512185740.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Не стоит подливать масло в огонь, чтобы разжечь его  - это может привести к пожару]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",0.841813325881958
39,подливать масло в огонь,"Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой",,"['32757992537.png', '40318310868.png', '81252638085.png', '90512185740.png', '95475764018.png']","Consider the expression: [подливать масло в огонь] in the Russian language, and its meaning in context: [Несчастный случай произошел из-за того, что работники автозаправки спутали канистры и подлили масло в огонь начавшегося пожара вместо того, чтобы потушить его водой]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 4, 3, 2]",1.6749145984649658
40,кануть в Лету,"Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.",,"['25471946605.png', '86107781980.png', '31128389073.png', '65941766525.png', '29820087468.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [Эффекта неожиданности не получилось, блестящая атака безвозвратно канула в лету.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 3, 5, 1]",1.0120337009429932
41,кануть в Лету,"Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.",,"['25471946605.png', '29820087468.png', '65941766525.png', '86107781980.png', '31128389073.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [Давно кануло в лету то время, когда альпинист начинал тренироваться за месяц до выезда в горы.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 2, 4]",0.767935037612915
42,кануть в Лету,"Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная",,"['31128389073.png', '86107781980.png', '25471946605.png', '65941766525.png', '29820087468.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [Если бы Харон запутался в тунике и канул в Лету, ситуация бы вышла забавная]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 1, 2]",0.6719434261322021
43,кануть в Лету,"В мифах древней Греции, души умерших не канули в Лету, а пили из нее воду, чтобы забыть о прошлой жизни",,"['25471946605.png', '65941766525.png', '31128389073.png', '86107781980.png', '29820087468.png']","Consider the expression: [кануть в Лету] in the Russian language, and its meaning in context: [В мифах древней Греции, души умерших не канули в Лету, а пили из нее воду, чтобы забыть о прошлой жизни]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",0.7686858177185059
44,небо и земля,"Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.",,"['33216485942.png', '60392497716.png', '35087211484.png', '59907263681.png', '55515864372.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [Ну да, сегодня и тогда — это небо и земля. Тогда они были вынуждены признать. Мы на тот момент считали — право не действует, полное беззаконие. Оказалось не совсем так, по сравнению с тем, что сейчас, хоть как-то право действовало.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 4, 3]",0.66054368019104
45,небо и земля,"Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.",,"['33216485942.png', '55515864372.png', '59907263681.png', '60392497716.png', '35087211484.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [Внешне братья отличались друг от друга, как небо и земля. Один – светлый, второй – тёмный, но у обоих волосы до плеч. Видимо, такова местная мода.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",0.7057578563690186
46,небо и земля,"– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.",,"['60392497716.png', '59907263681.png', '35087211484.png', '33216485942.png', '55515864372.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [– Да воздадим хвалу создателю, который сотворил небо и землю за шесть месяцев.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 3, 4]",3.0718472003936768
47,небо и земля,"У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов",,"['60392497716.png', '59907263681.png', '35087211484.png', '33216485942.png', '55515864372.png']","Consider the expression: [небо и земля] in the Russian language, and its meaning in context: [У попавших в лавину людей небо и земля меняются местами, поэтому многие закапываются глубже в снег вместо того, чтобы выбраться из под завалов]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 2, 4]",0.7676341533660889
48,черт ногу сломит,"Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!",,"['78287140716.png', '70329182637.png', '95945532247.png', '77403267939.png', '72229721810.png']","Consider the expression: [черт ногу сломит] in the Russian language, and its meaning in context: [Я думаю, не очень. Давайте сравним строение перегородки со строением боковой стенки полости носа. Вот где чёрт ногу сломит!]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 2, 5, 1]",0.6652877330780029
