id,nc,sent,rank label,rank pred,input,output,time
10,қыл көпір,"Дәрігерлердің уақтылы келгенінің арқасында науқас қыл көпірінен өтті, енді жағдайы тұрақталып келеді.",,"['61929460088.png', '83618073029.png', '65600002830.png', '85266961667.png', '13778178440.png']","Consider the expression: [қыл көпір] in the Kazakh language, and its meaning in context: [Дәрігерлердің уақтылы келгенінің арқасында науқас қыл көпірінен өтті, енді жағдайы тұрақталып келеді.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",1.4165427684783936
11,қыл көпір,Таудағы боран кезінде альпинистердің өмірі қыл көпірінің үстінде тұрғандай болды — бір қате қадам ажалға апарар еді.,,"['61929460088.png', '83618073029.png', '13778178440.png', '65600002830.png', '85266961667.png']","Consider the expression: [қыл көпір] in the Kazakh language, and its meaning in context: [Таудағы боран кезінде альпинистердің өмірі қыл көпірінің үстінде тұрғандай болды — бір қате қадам ажалға апарар еді.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",1.3699076175689697
12,дьяволдың адвокаты,"Бұл бөлімде дьяволдың адвокаты отанымыздың негізгі кемшіліктерін атайды: ұзақ қыс пен құрғақ жазды қоса алғандағы жаман климат, астанасы батпаққа салынған ел, жақсы жолдардың аздығы, халықтың санитарлық жағдайының өте нашарлығы, түрлі аурулар, кедейлердің артта қалғандығы мен білімсіздігі, орта таптың бейқамдығы мен ұқыпсыздығы, хулигандық пен зорлық-зомбылықтың қалыпты жағдайға айналуы, адам өлтіру, қорлау, жарақаттау ештеңе емес деп саналатын қоғам.",,"['35124338209.png', '54726299083.png', '50483221339.png', '56228636315.png', '95301849340.png']","Consider the expression: [дьяволдың адвокаты] in the Kazakh language, and its meaning in context: [Бұл бөлімде дьяволдың адвокаты отанымыздың негізгі кемшіліктерін атайды: ұзақ қыс пен құрғақ жазды қоса алғандағы жаман климат, астанасы батпаққа салынған ел, жақсы жолдардың аздығы, халықтың санитарлық жағдайының өте нашарлығы, түрлі аурулар, кедейлердің артта қалғандығы мен білімсіздігі, орта таптың бейқамдығы мен ұқыпсыздығы, хулигандық пен зорлық-зомбылықтың қалыпты жағдайға айналуы, адам өлтіру, қорлау, жарақаттау ештеңе емес деп саналатын қоғам.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 3, 5, 1]",4.8471620082855225
13,дьяволдың адвокаты,"Генерал ішінен күнә жасаушылардың жағына өткен еді де, дьяволдың адвокаты сияқты, өздерінің соңғы дұшпандарын ақтауға тырысты.",,"['35124338209.png', '50483221339.png', '54726299083.png', '56228636315.png', '95301849340.png']","Consider the expression: [дьяволдың адвокаты] in the Kazakh language, and its meaning in context: [Генерал ішінен күнә жасаушылардың жағына өткен еді де, дьяволдың адвокаты сияқты, өздерінің соңғы дұшпандарын ақтауға тырысты.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 2, 3, 4]",1.3235442638397217
14,дьяволдың адвокаты,"Юриспруденцияда жеке сезімдерге орын жоқ, сондықтан тіпті сенімін ұстанатын заңгер де өз міндеттерін жауапкершілікпен атқаруы тиіс, тіпті ол дьяволдың адвокаты болып та тағайындалған жағдайда да.",,"['35124338209.png', '50483221339.png', '54726299083.png', '56228636315.png', '95301849340.png']","Consider the expression: [дьяволдың адвокаты] in the Kazakh language, and its meaning in context: [Юриспруденцияда жеке сезімдерге орын жоқ, сондықтан тіпті сенімін ұстанатын заңгер де өз міндеттерін жауапкершілікпен атқаруы тиіс, тіпті ол дьяволдың адвокаты болып та тағайындалған жағдайда да.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 3, 1]",3.477984666824341
15,дьяволдың адвокаты,"Белгілі бір фильмде басты кейіпкер, заңгер болып, сотта дьяволдың адвокаты ретінде шығады.",,"['35124338209.png', '54726299083.png', '50483221339.png', '56228636315.png', '95301849340.png']","Consider the expression: [дьяволдың адвокаты] in the Kazakh language, and its meaning in context: [Белгілі бір фильмде басты кейіпкер, заңгер болып, сотта дьяволдың адвокаты ретінде шығады.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 3, 4]",1.5500273704528809
16,арам ақша,"Кешірші, бірақ адам арам ақша тапқанына намыстану керек, қандай жұмыс істегеніне емес",,"['46897143262.png', '71038875170.png', '84007648902.png', '57247008322.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Кешірші, бірақ адам арам ақша тапқанына намыстану керек, қандай жұмыс істегеніне емес]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 1, 3]",2.6961252689361572
17,арам ақша,"Арам ақшамен садақа берген, мешіт салдырған, жақсылық істеген адам, кірлеген киімді зәрмен жуған адамға ұқсайды. Киімі одан сайын кірлейді",,"['84007648902.png', '71038875170.png', '46897143262.png', '57247008322.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Арам ақшамен садақа берген, мешіт салдырған, жақсылық істеген адам, кірлеген киімді зәрмен жуған адамға ұқсайды. Киімі одан сайын кірлейді]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 3, 4]",1.1955881118774414
18,арам ақша,"Арам ақшаға тікелей контакт әртүрлі ауруларға шалдықтыруы мүмкін, әсіресе одан кейін бетке, көзге тию немесе қолды жуусыз тамақтану жасалған жағдайда.",,"['84007648902.png', '46897143262.png', '71038875170.png', '57247008322.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Арам ақшаға тікелей контакт әртүрлі ауруларға шалдықтыруы мүмкін, әсіресе одан кейін бетке, көзге тию немесе қолды жуусыз тамақтану жасалған жағдайда.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",5.699272871017456
19,арам ақша,"Көшеде үлкен ақшаны көріп, оны көтермей тұру қиын, тіпті ол арам және үтірілген ақша болса да",,"['84007648902.png', '46897143262.png', '71038875170.png', '57247008322.png', '69699888909.png']","Consider the expression: [арам ақша] in the Kazakh language, and its meaning in context: [Көшеде үлкен ақшаны көріп, оны көтермей тұру қиын, тіпті ол арам және үтірілген ақша болса да]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 4, 5]",3.339690685272217
20,жаны құю,"Әр тапсырманы бірінші болып орындайтын, тыныш отырмайтын жаны құйған қызды бәрі үлгі етеді.",,"['77133992883.png', '15352403666.png', '76149065551.png', '48531189627.png', '83670963219.png']","Consider the expression: [жаны құю] in the Kazakh language, and its meaning in context: [Әр тапсырманы бірінші болып орындайтын, тыныш отырмайтын жаны құйған қызды бәрі үлгі етеді.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 3, 4, 1]",1.2374706268310547
21,жаны құю,"Ол жұмысқа келгеніне бір апта ғана болса да, бәріне көмектесіп жүрген жаны құйған жігіт екен",,"['77133992883.png', '76149065551.png', '15352403666.png', '48531189627.png', '83670963219.png']","Consider the expression: [жаны құю] in the Kazakh language, and its meaning in context: [Ол жұмысқа келгеніне бір апта ғана болса да, бәріне көмектесіп жүрген жаны құйған жігіт екен]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 4, 3]",5.987277507781982
22,отқа май құю,"Ол отқа май құюды жақсы көреді, дәл бір лепрекон сияқты, зиянды шайтани бала, әрқашан жаңа бір әдепсіз қылықты жасап шығуға дайын тұрады.",,"['28139183364.png', '70622987588.png', '52983240066.png', '67288727467.png', '29908631060.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Ол отқа май құюды жақсы көреді, дәл бір лепрекон сияқты, зиянды шайтани бала, әрқашан жаңа бір әдепсіз қылықты жасап шығуға дайын тұрады.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 2, 3, 4]",4.142263889312744
23,отқа май құю,"Ой, қорқамын, мұнда саяси шиеленісті күшейтуге кім және қандай мақсатпен май құюға тырысқаны жөнінде нұсқалар тым көп болуы мүмкін.",,"['70622987588.png', '28139183364.png', '52983240066.png', '67288727467.png', '29908631060.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Ой, қорқамын, мұнда саяси шиеленісті күшейтуге кім және қандай мақсатпен май құюға тырысқаны жөнінде нұсқалар тым көп болуы мүмкін.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 3, 1, 4]",1.2962255477905273
24,отқа май құю,"Саяда тоңып қалмас үшін көшпенділер түнде бірнеше рет отқа май құйып, осылайша жылуды сақтап отырған.",,"['70622987588.png', '52983240066.png', '67288727467.png', '28139183364.png', '29908631060.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Саяда тоңып қалмас үшін көшпенділер түнде бірнеше рет отқа май құйып, осылайша жылуды сақтап отырған.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",1.288635492324829
25,отқа май құю,"Ақ босаға аттап, отқа май құйып жатқан қазіргі келіндер бұл ырымды от пен майға табынғандықтан емес, ата-баба дәстүрін құрметтегендіктен, «бұрынғы-соңғының жолы» деп жасайды.",,"['52983240066.png', '28139183364.png', '67288727467.png', '70622987588.png', '29908631060.png']","Consider the expression: [отқа май құю] in the Kazakh language, and its meaning in context: [Ақ босаға аттап, отқа май құйып жатқан қазіргі келіндер бұл ырымды от пен майға табынғандықтан емес, ата-баба дәстүрін құрметтегендіктен, «бұрынғы-соңғының жолы» деп жасайды.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 5, 2, 3]",1.2603602409362793
26,Құдайдың ісі,Кейде өмірде неге олай болғанын түсіне алмайсың — бәрі де Құдайдың ісі,,"['66835277183.png', '99613974551.png', '30876741335.png', '14888249508.png', '23142676823.png']","Consider the expression: [Құдайдың ісі] in the Kazakh language, and its meaning in context: [Кейде өмірде неге олай болғанын түсіне алмайсың — бәрі де Құдайдың ісі]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 1, 4]",3.5277295112609863
27,Құдайдың ісі,Апаттан аман қалғанын бәрі Құдайдың ісі деп қабылдады,,"['66835277183.png', '99613974551.png', '30876741335.png', '14888249508.png', '23142676823.png']","Consider the expression: [Құдайдың ісі] in the Kazakh language, and its meaning in context: [Апаттан аман қалғанын бәрі Құдайдың ісі деп қабылдады]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",3.5228304862976074
28,ескі әңгіме,"Олардың бұрынғы дауы — әлдеқашан ескі әңгіме, қазір ешкім ол туралы айтпайды",,"['58147081026.png', '19545702575.png', '20237437072.png', '81822025790.png', '92023001834.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Олардың бұрынғы дауы — әлдеқашан ескі әңгіме, қазір ешкім ол туралы айтпайды]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",1.2552073001861572
29,ескі әңгіме,"Бұл мәселе талай шешілген, оны қайта көтерудің керегі жоқ — ол ескі әңгіме болып қалған",,"['20237437072.png', '58147081026.png', '19545702575.png', '92023001834.png', '81822025790.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Бұл мәселе талай шешілген, оны қайта көтерудің керегі жоқ — ол ескі әңгіме болып қалған]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 1, 2, 5]",1.580979585647583
30,ескі әңгіме,"Атасы әр кеш сайын бала кезіндегі оқиғаларын айтып, ескі әңгімелерді еске түсіретін",,"['58147081026.png', '19545702575.png', '81822025790.png', '92023001834.png', '20237437072.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Атасы әр кеш сайын бала кезіндегі оқиғаларын айтып, ескі әңгімелерді еске түсіретін]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",4.399737358093262
31,ескі әңгіме,"Радиодан сонау 60-жылдардағы жазба қойылып, тыңдарман ескі әңгімені қайта естігендей болды",,"['20237437072.png', '92023001834.png', '81822025790.png', '19545702575.png', '58147081026.png']","Consider the expression: [ескі әңгіме] in the Kazakh language, and its meaning in context: [Радиодан сонау 60-жылдардағы жазба қойылып, тыңдарман ескі әңгімені қайта естігендей болды]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 5, 4, 2]",3.436220645904541
32,жер мен көктей,Қала мен ауыл баласының айырмашылығы жер мен көктей,,"['10285727617.png', '57071659223.png', '16668720108.png', '13742054940.png', '11127674791.png']","Consider the expression: [жер мен көктей] in the Kazakh language, and its meaning in context: [Қала мен ауыл баласының айырмашылығы жер мен көктей]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 5, 1, 2]",7.226182460784912
33,жер мен көктей,Кісі менен кісінің арасы жер мен көктей.,,"['10285727617.png', '57071659223.png', '16668720108.png', '13742054940.png', '11127674791.png']","Consider the expression: [жер мен көктей] in the Kazakh language, and its meaning in context: [Кісі менен кісінің арасы жер мен көктей.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 4, 1, 5]",3.067310094833374
34,Ауызбен орақ оратын адам,"Ол істен гөрі сөзге үйір, нағыз ауызбен орақ оратын адам.",,"['11948957185.png', '33448456007.png', '70879898361.png', '25061514785.png', '18949657816.png']","Consider the expression: [Ауызбен орақ оратын адам] in the Kazakh language, and its meaning in context: [Ол істен гөрі сөзге үйір, нағыз ауызбен орақ оратын адам.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",1.2266080379486084
35,Ауызбен орақ оратын адам,"Ауызбен орақ орғаннан гөрі нақты іске көшейік, бауырлар",,"['70879898361.png', '11948957185.png', '25061514785.png', '33448456007.png', '18949657816.png']","Consider the expression: [Ауызбен орақ оратын адам] in the Kazakh language, and its meaning in context: [Ауызбен орақ орғаннан гөрі нақты іске көшейік, бауырлар]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 3, 2]",5.159177780151367
36,банан республикасы,"Фильмдегі оқиға ойдан шығарылған Банан Республикасында өтеді, онда бәрі күн сайын мейрам мен төңкеріс арасында өмір сүреді.",,"['39147327212.png', '52344417272.png', '69314867004.png', '95118101237.png', '53901044812.png']","Consider the expression: [банан республикасы] in the Kazakh language, and its meaning in context: [Фильмдегі оқиға ойдан шығарылған Банан Республикасында өтеді, онда бәрі күн сайын мейрам мен төңкеріс арасында өмір сүреді.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 2, 3, 1]",6.639542818069458
37,банан республикасы,"Президенттің ұшағы қонғанда, әуежайда Банан Республикасының туы ілініп тұрды, ал оркестр салтанатты марш ойнады.",,"['39147327212.png', '52344417272.png', '95118101237.png', '69314867004.png', '53901044812.png']","Consider the expression: [банан республикасы] in the Kazakh language, and its meaning in context: [Президенттің ұшағы қонғанда, әуежайда Банан Республикасының туы ілініп тұрды, ал оркестр салтанатты марш ойнады.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 4, 2]",1.5379490852355957
38,батпаққа батқан,"Кешке дейін төсекте жатып, батпаққа батқандай қозғала алмай жатырмын",,"['65807820692.png', '48406866496.png', '58997361641.png', '10176985881.png', '46827917179.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Кешке дейін төсекте жатып, батпаққа батқандай қозғала алмай жатырмын]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 2, 3]",2.531250238418579
39,батпаққа батқан,"Қатты шаршағандықтан, орындықтан тұра алмай, батпаққа батқан адамдай отыр.",,"['48406866496.png', '58997361641.png', '65807820692.png', '10176985881.png', '46827917179.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Қатты шаршағандықтан, орындықтан тұра алмай, батпаққа батқан адамдай отыр.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",6.378927946090698
40,батпаққа батқан,"Маңғыстауда батпаққа батқан ботаны Ұлттық ұлан сарбаздары шығарып алды, деп телеарнасы хабарлайды",,"['65807820692.png', '58997361641.png', '48406866496.png', '10176985881.png', '46827917179.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Маңғыстауда батпаққа батқан ботаны Ұлттық ұлан сарбаздары шығарып алды, деп телеарнасы хабарлайды]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 1, 5, 4]",1.6862974166870117
41,батпаққа батқан,Астанада кей ауданның тұрғындары үшін батпаққа батқан көше мен есік алдына шығу мұңға айналып отыр.,,"['48406866496.png', '65807820692.png', '58997361641.png', '10176985881.png', '46827917179.png']","Consider the expression: [батпаққа батқан] in the Kazakh language, and its meaning in context: [Астанада кей ауданның тұрғындары үшін батпаққа батқан көше мен есік алдына шығу мұңға айналып отыр.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 3, 5]",8.062060356140137
42,аю нарығы,"Соңғы айларда қор биржасында аю нарығы орнап, акциялардың бағасы күрт құлдырады",,"['56467934286.png', '77258813493.png', '71275335119.png', '16223009601.png', '96239441881.png']","Consider the expression: [аю нарығы] in the Kazakh language, and its meaning in context: [Соңғы айларда қор биржасында аю нарығы орнап, акциялардың бағасы күрт құлдырады]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",1.2534089088439941
43,аю нарығы,"Инвесторлар аю нарығының ұзаққа созылуынан қауіптеніп, өз активтерін жаппай сатып жатыр",,"['77258813493.png', '56467934286.png', '71275335119.png', '16223009601.png', '96239441881.png']","Consider the expression: [аю нарығы] in the Kazakh language, and its meaning in context: [Инвесторлар аю нарығының ұзаққа созылуынан қауіптеніп, өз активтерін жаппай сатып жатыр]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",1.1727592945098877
44,аю нарығы,Орман маңындағы жәрмеңкеде аңшылар тірі аюларын сатып тұрған — нағыз аю нарығы сияқты,,"['16223009601.png', '71275335119.png', '96239441881.png', '56467934286.png', '77258813493.png']","Consider the expression: [аю нарығы] in the Kazakh language, and its meaning in context: [Орман маңындағы жәрмеңкеде аңшылар тірі аюларын сатып тұрған — нағыз аю нарығы сияқты]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 1, 3]",4.509498596191406
